,SMILES,QED,Proxy
sample33,Cc1cc(NC(=O)N(CC#N)Cc2cccc(Oc3ccc(C4CC4)c(F)c3)c2)cc(C)c1C(=O)O,0.360,-9.490
sample34,CN(C1=CC(=O)CC(C)(Oc2ccc(Cl)c(C(N)=O)c2)C1=O)c1ccccc1O,0.778,-8.734
sample35,CC[C@@H](C)[C@H](C)NC(=O)NC(C)(C)CNC(=O)N[C@H]1CCCCCC1N(Cc1ccc(C)s1)C[C@H]1COCO1,0.274,-8.078
sample36,Cc1nc2c(cc1Br)N(C(=O)C(=O)Nc1c(N3CCc4cccc(C#N)c43)ccc(Cl)c1CO)CCN2,0.395,-9.277
sample37,Cc1cc(N)c(N)cc1OC(C)(C)C(=O)NC[C@H]1[C@@H](C(=O)O[C@H]2CCN[C@H](C(C)C)C2)C1(F)F,0.331,-8.697
sample38,Cc1cccc([C@H](C)Oc2c(NC(=O)c3cc(I)c[nH]3)ccc3c[nH]nc23)n1,0.359,-8.934
sample39,CNCc1cccc(Oc2cc(S(=O)(=O)c3nccc(C(N)=O)n3)cnc2OC)c1F,0.490,-8.700
sample40,COc1cc(C(=O)Nc2c([C@@H](C)O)cnn2C)c(Nc2ccc(F)cc2O)cc1Cl,0.437,-8.620
sample41,Cc1nc(C(=O)n2c(=O)[nH]c3c(C)ccc(S(=O)(=O)c4c[nH]c5ncccc45)c3c2=O)n[nH]1,0.351,-9.801
sample42,N#Cc1ncccc1Nc1ccc2c(n1)N(Cc1ccc(F)c(O)c1)CCO2,0.720,-8.974
sample43,Cc1cc2oc([C@@H](N)[C@H](C)N)nc2cc1Sc1ccc(C#N)c(C(=O)O)c1,0.611,-8.805
sample44,Cc1csc(SCC(=O)Nc2cccc(O)c2)c1NC(=O)C(=O)Nc1cc(Cl)ccc1C(=O)OCCCF,0.112,-8.450
sample45,COc1ccc2c(c1)C(=O)C2=CCc1ccccc1S(=O)(=O)c1ncc(N)cc1F,0.630,-9.525
sample46,CCCn1nc(C)cc1NC(C)[C@H]1CCCC[C@H]1NC(=O)Nc1ccnc2ccc(F)cc12,0.444,-9.001
sample47,C=C(CC)CN(C(=O)C(=O)N([C@@H]1CCN(C(=O)C(=O)NCc2ccnc(OC(F)F)c2)C1)S(=O)(=O)CCOCC)[C@@H](C)c1ncc[nH]1,0.158,-6.671
sample48,COc1cc(NC(=O)C(=O)NC[C@H](C)N(C)C[C@@H](C)NC(=O)N([C@@H]2CO[C@H](C)C2)[C@H](C)[C@@H]2CCOC2)ccc1Cl,0.344,-8.064
sample49,Cc1c(CO)cccc1NC(=O)N1Cc2ccccc2[C@H]2C[C@]21C(=O)N(C)c1cccc(-n2ccnn2)c1,0.424,-9.669
sample50,O=C(N[C@@H](CCOC(=O)c1ccc(F)c(CO)c1)c1cccc(Br)c1)c1ccc2occc2c1,0.294,-9.444
sample51,COC[C@H](C)N(C(=O)Nc1c(C#N)cc(F)cc1OCC[C@@H]1CNCCN1)c1ccc(F)cc1,0.517,-8.670
sample52,O=C(OCc1c(Sc2cnc3c(c2)OCO3)ccc(F)c1F)c1ccc2[nH]ccc2c1,0.437,-9.429
sample53,C=CCC[C@@H]1CCCC1(C(=O)O)n1cc2c(n1)C[C@@H](Oc1ccc([N+](=O)[O-])c3ncnn13)CC2,0.303,-8.892
sample54,CCC[C@@H](C)C(=O)NC[C@H]1CCCN(c2ccc3c(OC4(OC)CSCC(=O)C4)cc(=O)oc3c2)C1,0.395,-8.710
sample55,COc1cc(C(=O)N(Cc2ccco2)C[C@H]2CCC[C@H]2OC)cc(-c2cc(C)ccc2F)c1C,0.399,-9.104
sample56,CCCn1ccc(CN(C(=O)N[C@@H](c2noc([C@H]3CCC=C[C@@H]3C)n2)c2ccccc2F)[C@H]2CO[C@@H](C)C2)c1,0.341,-9.550
sample57,CCn1cc(NC(=O)C(=O)N(C[C@H](C)Oc2ccc(C(=O)OC(C)C)nn2)c2ccnnc2)c(C)n1,0.342,-8.282
sample58,COc1c(F)ccc(F)c1CN(C(=O)C(=O)NCC1(C(F)F)CNC1)c1c(Cl)ccc(F)c1F,0.341,-9.316
sample59,C=CCOc1ccc2c(c1)CN(c1cc(N)cc(N[C@@H]3c4ccccc4C[C@@H]3O)c1N)C2,0.350,-9.926
sample60,Cc1ccnc(Cn2cc(CN(C)C(=O)N[C@H]3CCc4cc(N(Cc5ccc(O)cc5)C(C)C)ccc43)nn2)n1,0.324,-9.233
sample61,COc1nc(C)nc(Cl)c1N(Cc1ccc(C)c(F)c1)c1nc2ncccc2o1,0.436,-8.963
sample62,Cc1cc(NC(=O)Nc2cc(NC(=O)Nc3c(Br)cccc3OCCF)c(F)cc2Br)c(C#N)cc1F,0.217,-8.952
sample63,CCO[C@@H]1C[C@@H](NC(=O)NCCc2nn(C)cc2Nc2cc(F)ccc2I)[C@@]12CCCO2,0.433,-8.766
sample64,Nc1cnc2ccc(OC[C@@H]3Cc4cccc(Sc5cccc6c7c([nH]c56)C(=O)NCC7)c4O3)cc2n1,0.319,-10.330
sample65,CN(C[C@H](Oc1ccc2onc(C(=O)O)c2c1)c1cccc(O)c1)C(=O)c1ccn(C)n1,0.452,-8.975
sample66,CCc1cccc(CN(C(=O)C(=O)N(C[C@@H](C)C#N)c2cncc(OCc3cc([C@@H](C)NCCF)no3)n2)[C@H](CO)[C@@H](C)O)c1,0.199,-7.666
sample67,CC(C)=CCN(C(=O)C(C)(C)N)C(C)(C(=O)O)c1c[nH]c2nccc(SCc3noc(C4CCC4)n3)c12,0.259,-8.850
sample68,N#Cc1n[nH]c2ccc(NC(=O)c3cnc(CNC(=O)Nc4ncc(Br)cc4Cl)nc3)cc12,0.309,-9.094
sample69,Cc1c(C(N)=O)nnn1-c1cccc(Oc2nc3ccc(Sc4ccnc(F)c4F)cc3o2)c1,0.354,-9.452
sample70,CC[C@H]1C(NC(C)(C)c2ccccc2C)CCCN1C(=O)Nc1ccc2nccnc2c1,0.580,-9.070
sample71,CNc1cc(N(C)[C@H](C)[C@H]2Cc3ccccc32)cc(Sc2cc(C#N)cc(CN)c2)n1,0.563,-9.165
sample72,N#Cc1cc(CN)cc(Oc2n[nH]c(=O)cc2Sc2ccc(C=CC(N)=O)o2)c1,0.500,-8.980
sample73,Cc1ccc(Sc2ccnc3c(NC(=O)NCc4ccc5occcc4-5)cccc23)c2ccnn12,0.300,-9.995
sample74,Cc1cc(-c2noc(-c3cncc(-c4ccco4)c3)n2)c(NC(=O)NCc2cccc(F)c2Br)cc1Br,0.204,-9.639
sample75,CCOC(=O)[C@@H](F)Sc1cc(CN(C)C)cc(NC(=O)C(=O)N(C(CC)CC)[C@H](C)[C@@H]2CCOC2)n1,0.251,-7.899
sample76,CO[C@H](C)CN1CCC[C@@H]1[C@H](C)c1nc([C@@H](NC(=O)COc2ccc(F)c(N)c2)C(C)C)no1,0.474,-8.607
sample77,CCN(Cc1cc(CC(=O)O)c(O)c(NC(=O)N[C@H](C)c2c(F)cncc2F)c1)c1cc(F)ccc1F,0.236,-9.179
sample78,Cc1cc(Nc2ccc3nccnc3c2)cc(C(=O)N[C@@H](C)c2nc(-c3cc(F)c(Cl)c(F)c3)no2)c1,0.258,-10.015
sample79,[N-]=[N+]=NC[C@H](NC(=O)Nc1ccc(Cl)c(F)c1)C(=O)Nc1cc(Br)c2[nH]ncc2c1,0.226,-9.077
sample80,Cc1ccnc(N(C(=O)Nc2ccc3nn(C)cc3c2)[C@H](C)C[C@@H](C)Oc2c(C)n[nH]c2C)n1,0.423,-8.664
sample81,CC1(Oc2ccc([C@@H]3NC(=O)C3=Cc3cccc(C(=O)Cl)c3)cc2)CCN(Cc2nncs2)CC1,0.285,-9.565
sample82,COC(=O)c1cnc(S(=O)(=O)c2nc(Cl)c3cccn3n2)cc1Nc1nccc2cc(C=O)[nH]c12,0.256,-9.536
sample83,Cc1ccc(Oc2cnn3c2N(C(=O)C(=O)NCc2cc(C(F)(F)F)ccn2)CCC3)c(F)c1,0.458,-9.290
sample84,COc1ccc(OCCc2ccc(F)c(C)c2)c(NCc2cc(Cl)c(OC)cn2)c1,0.490,-8.726
sample85,Cc1ccc2[nH]nc(CNCc3ccc(C(=O)NCc4cc(Br)cc(C(=O)O)c4)cc3)c2c1,0.280,-9.661
sample86,Cc1cc(O)c(NC(=O)c2cc(N)cnc2Sc2c(O)cnnc2O)cc1Cl,0.401,-8.521
sample87,N#CCc1ccccc1C(=O)N(Cc1ccc(O)cc1Cl)c1ccc(O)cc1I,0.451,-8.795
sample88,N#CC[C@@H](Nc1n[c]nc2ccc(Nc3ccc(Br)cc3F)c(Cl)c12)c1ccccc1,0.308,-9.369
sample89,Cc1cc(NC(=O)NCc2ccc(C(=O)Nc3ccc(N)c(F)c3)cc2)c(C)cc1C#N,0.446,-9.578
sample90,Cc1ccc2c(c1)N(C(=O)NCc1ccc(CCC(=O)NC3Cc4ccccc4C3)cc1)CCC2,0.543,-9.922
sample91,Cc1cc(Sc2cccc(Nc3ccc(O)c(O)c3)c2C=O)cc(N)c1O,0.192,-8.903
sample92,C=C[C@H](Nc1n[c]nc2ccc(Sc3ncccc3-c3nc(=N)s[nH]3)cc12)c1ccccc1,0.282,-9.279
sample93,COc1ccc(N(c2cccc(S(C)(=O)=O)c2)c2cccc(N)c2C)c(F)c1N,0.607,-9.032
sample94,COC(=O)c1cscc1N(c1ccc(O)c(C)n1)c1noc(-c2ccccc2)n1,0.483,-8.808
sample95,CCc1cc(C(=O)Nc2cnnc(Oc3nc4ccc(F)cc4[nH]3)c2Cl)ccc1N,0.408,-9.397
sample96,COc1cc(C)ccc1Oc1cc2cc(NC(=O)c3cc(Cl)ccc3O)ccc2cn1,0.405,-9.425
sample97,Fc1cnc2c(Nc3cc(Cl)cc(Nc4ccnnc4Cl)c3)c[nH]c2c1,0.442,-8.908
sample98,Cc1cc(-c2noc(C[P@@](=O)(O)C(=O)O)n2)c(N)cc1Oc1cc2c(cc1O)OCO2,0.318,-8.634
sample99,CC[C@H](CN(C[C@H](C)CC(C)C)C(=O)c1cccnc1S[C@H](C)C#N)NC(=O)C(=O)Nc1cnnc(Cl)c1N,0.252,-8.210
sample100,Cc1cc(F)c(O)c(NC(=O)C(=Cc2cccc(C)c2C)c2cnccc2C#N)c1,0.481,-9.287
sample101,O=C(NCc1cc2cc(Cl)ccc2[nH]1)C(=O)N(c1ccc(CO)c(F)c1)c1ccc2cncn2c1,0.322,-9.577
sample102,O=C(Nc1cc(N2CC[C@@H](Oc3cccc(Br)c3)C2)cnc1F)C(=O)N[C@]1(C(=O)O)CCCCc2ccccc21,0.215,-9.492
sample103,C[C@H]1C[C@@H](C(=O)Nc2cc(Nc3ncnc4c3ncn4-c3ccc4c(c3)NC(=O)[C@@H](Cl)C4)c(Cl)cc2F)C(=O)O1,0.179,-9.067
sample104,OCc1nc(Br)cnc1NC1CCc2ccc(NC3CCc4ccccc43)nc21,0.535,-9.192
sample105,CCN(C(=O)c1c(F)cccc1O[C@]1(C)Cc2cccc(F)c21)C(CF)(C(=O)O)c1ccccc1OC,0.424,-9.108
sample106,CCNC(=O)NC[C@H]1COCCN1Cc1ccccc1CNC(=O)C(=O)N1Cc2ccc(Cl)nc2C1,0.380,-8.868
sample107,CCN(Cc1cccc(Oc2nccc3nc(C)[nH]c23)c1)C(=O)C(=O)Nc1ccc(-c2ccc(=NC)[nH]c2)nc1,0.269,-9.549
sample108,Cc1cc(OC2C[C@H](C)CCC2C(=O)N[C@@H](C)CO)nc(C)c1NC(=O)C(=O)N1C[C@H](N(C)C)Cc2ccccc21,0.441,-8.822
sample109,NCc1cc2c(cc1Sc1ccc(N)c(COc3cncc(C=O)c3)c1)OCO2,0.451,-9.136
sample110,O=C(O)Cc1cccc(Nc2ccc(NC(=O)CNCc3cnccn3)cc2F)c1,0.429,-8.822
sample111,Cc1[nH]c2ccccc2c1CCCNC(=O)Nc1nc(F)ccc1N[C@H](c1ccccc1)C(F)F,0.170,-9.551
sample112,CCC(=O)OCC=C(Cl)O[C@H]1CC[C@H]2C[C@H](CO[C@H](C)c3cn(C)nc3C)[C@H]1C2,0.426,-7.852
sample113,COc1cccc(C(C#N)(C(=O)O)N(C(=O)c2ccc3n[nH]cc3c2)c2cc(C3CC3)cs2)c1,0.404,-9.294
sample114,Nn1c([C@H]2CC2(Cl)Oc2ccc(F)c(F)c2)nc2cc(Br)cnc21,0.523,-8.596
sample115,Cc1noc2ccc(NC(=O)C(=O)N(C(CF)CF)S(=O)(=O)C=Cc3c[nH]c4c(Cl)ncnc34)cc12,0.269,-9.100
sample116,C[C@H](c1ccon1)N(C[C@@H]1CCCCO1)C(=O)C(=O)Nc1ccc(N)c(-c2ccnc(Cl)c2)c1,0.307,-9.172
sample117,C=CCNC(=O)c1n[nH]c(Oc2[nH]c3ccccc3c2COc2sccc2NC(=O)CO)n1,0.224,-8.769
sample118,C[C@](CNC(=O)C(=O)Nc1cc2cc(Cl)ccc2cn1)(NC(=O)CNc1nc2ccc(F)cn2n1)C1CC1,0.252,-9.291
sample119,Cc1cc(Nc2cc(C(=O)N[C@@H]3C[C@@H]3C(F)(F)F)nc(Cl)n2)cc(S(N)(=O)=O)c1,0.602,-8.908
sample120,Cc1cccc(Nc2c[nH]c3ncccc23)c1Sc1ccc2nocc2c1,0.411,-9.253
sample121,Cc1c(Br)cc(O)cc1-c1nc(-c2c[nH]c3cc(C(=O)Nc4c(C)c(F)cc5cccnc45)ccc23)no1,0.211,-10.179
sample122,Cc1cc(Oc2ccc(C)[n+]([O-])c2)cc(O)c1Sc1ncsc1C(=O)N1C[C@@H]2C[C@H]2C1,0.460,-8.857
sample123,CCNC(=O)c1c(F)cccc1N[C@](CC)(CNC(=O)N[C@H]1C[C@H]1c1ccc(F)cc1C)c1ccccc1,0.281,-9.528
sample124,N#Cc1c(F)cc(F)cc1NC(=O)c1cnc(O[C@H]2Cc3ccccc3[C@H]2O)[nH]1,0.628,-9.218
sample125,CCOc1ccc(C#N)c(CNc2cc(Sc3ccc4nc[nH]c4c3)ccc2F)n1,0.432,-9.251
sample126,C[C@@H]1CC(C(=O)Nc2ccc(-c3cncnc3)cc2)(n2ncc3nccnc32)CC[C@@H]1C,0.527,-9.169
sample127,NC(=O)c1ccnc(Br)c1NC(=O)C(=O)N1CC[C@@H](C[C@H](NC(=O)C(=O)Nc2c[nH]c3ncccc23)C(=O)O)C1,0.157,-8.716
sample128,O=C(NCCc1cc(O)c(O)cc1O)Nc1ccc(NC(=O)C(=O)Nc2cc3c(=O)nc[nH]n3c2)c(F)c1,0.104,-9.053
sample129,CCN1C[C@H](N[C@@H](C)C(=O)Nc2ccc(S(=O)(=O)c3cnc4ccc(N)cn34)cc2CO)CC1=O,0.353,-9.108
sample130,Cn1nc(Sc2n[nH]c3ccc(Oc4ccc([S@](=O)O)c5nonc45)cc23)cc1C(F)(F)F,0.340,-9.433
sample131,Cc1cc(C)c(NC(=O)N(Cc2cnc(C)s2)CC(F)F)c(Sc2cccc(N)c2)n1,0.452,-8.758
sample132,Cc1ccc(COc2cc(C(N)=O)nc3ccccc23)cc1NC(=O)CC(C)Nc1cn(C2COC2)nn1,0.292,-9.539
sample133,O=C(N1C(O)=COc2ncc(Br)cc21)C1(c2noc(-c3cnccc3Br)n2)CCCC1,0.503,-8.783
sample134,COc1ccc(F)c(C=O)c1Nc1nccc(C=C(C(=O)N(C)C)c2conc2C)c1C(F)(F)F,0.289,-8.968
sample135,C=C(COC(=O)c1ccco1)OCC[C@H]1CC[C@H](NC(=O)N(Cc2sccc2C)[C@@H]2C[C@]2(C)OC)CC1,0.281,-8.196
sample136,CC[C@H](C(=O)NC1CC1)N(Cc1c[nH]cc(-c2ccccc2)c1=O)c1ccc2c(c1)c(O)nn2C,0.364,-9.561
sample137,CO[C@@H]1CC[C@H](N(C(=O)Cc2ccncc2Sc2ncc3ccncc3n2)[C@H](C)c2ccco2)C1,0.324,-8.976
sample138,Cc1c(NC(=O)C(=O)Nc2cc(O)nc(Cl)c2)cccc1S(=O)(=O)c1c(F)cc(F)cc1C#N,0.279,-9.122
sample139,O=C(Nc1cc(=O)[nH]n1-c1ccccn1)N[C@@H](C=C(Cl)Sc1ncc(F)cc1CO)C(=O)O,0.297,-8.381
sample140,CC[C@H](OC1(C(=O)O)CCC[C@@H](C[N+](=O)[O-])C1)c1ccc(Sc2cn(CCO)nc2C)nc1,0.367,-8.249
sample141,Cc1ccc(O)cc1CNC(=O)C(=O)NC[C@H]1[C@@H](CNC(=O)N[C@@H]2CCC[C@@H](C)[C@@H]2C)[C@@H]2C=C[C@@H]1CC2,0.285,-9.213
sample142,Cc1cc(NCCNC(=O)[C@@]2(C)CCCNC2)c(N)c(Oc2nccc3c(Br)n[nH]c23)c1,0.248,-9.001
sample143,CCc1ccc(-c2noc(-c3cccc(F)c3CC(=O)Nc3cc(Br)cnc3C)n2)cc1,0.368,-9.667
sample144,Cc1cnc([C@H](C)N(C(=O)[C@@H](NC(=O)Nc2cc(Br)cc(C)c2N)[C@H]2C=C[C@@H](C)O2)[C@H]2CCOC2=O)s1,0.253,-8.895
sample145,CCCCNC(=O)[C@H](C)CC(=O)N(Cc1nccnc1C)[C@@H](C)C(=O)N1CCO[C@@H](C)[C@H]1C,0.535,-7.966
sample146,Nc1c(N)c(N)c(NC(=O)[C@H]2COCCN2CCNC(=O)C(=O)Nc2cccc(CCS)c2)c(N)c1N,0.120,-8.516
sample147,O=C(N[C@H]1Cc2cccc(O)c2C1)N[C@H]1COc2cc(F)c(NC[C@H]3C[C@@H]4C=C[C@@H]3O4)cc21,0.524,-9.742
sample148,Cc1cc(F)c(CCNc2cc(F)ccc2CNC(=O)c2cnccc2Br)cc1Br,0.401,-8.954
sample149,C#CC[C@@H](COc1cccc2nn[nH]c12)N(c1cnn2ccnc2c1)c1nc(C)cc(CC)n1,0.357,-9.016
sample150,Cc1cc(NC(=O)c2cccc(Oc3n[nH]c4c(F)cccc34)c2F)ccc1C=O,0.456,-9.621
sample151,Nc1cc(F)c(NC(=O)Nc2ccc(Cl)c(-c3ncc(-n4cccn4)cn3)c2)cc1Cl,0.373,-9.140
sample152,CC[C@H](NC(=O)COC)C(=O)OCc1ccccc1CNc1nccc(CO)n1,0.479,-7.882
sample153,Cc1ccc(C(=O)O)c(N)c1S(=O)(=O)c1cccc2c1[C@@](C)(Oc1cc(O)nc(O)n1)C2,0.416,-9.073
sample154,C[C@H](SC1COC1)C(=O)Nc1cnc(S(=O)(=O)c2cccc(CN)c2Cl)c(Cl)c1,0.632,-8.526
sample155,CC[C@@]1(F)CCN(c2cc(C(N)=O)cnc2SCCCN2CCCCC2)C1,0.540,-8.096
sample156,C[C@H](CN1CCO[C@@H](CNc2ccnc3[nH]cnc23)C1)Oc1ccc2c(n1)NC(=O)C2,0.522,-8.859
sample157,COc1ccc(OC(C)=O)cc1-c1nc(-c2c(C)cc(C)nc2OCCNC(=O)Nc2cnccc2C#N)no1,0.178,-9.005
sample158,CCn1cccc1-c1noc([C@@]2(NC(=O)C(=O)Nc3cc(N)c(F)cc3F)CCc3ccccc32)n1,0.290,-9.908
sample159,COc1cc(Nc2c(F)cc(Cl)cc2F)c(Nc2cc(N)cc3[nH]ncc23)cc1C,0.297,-9.566
sample160,CCC[C@@](C)(CO)N(C[C@@H]1CCCOC1)C(=O)C(=O)Nc1c(C)nc(N(C)Cc2cccc(O)n2)[nH]c1=N,0.290,-8.309
sample161,Cc1ccccc1[C@@](C)(C(=O)O)N(C)c1cc(OC[C@@H]2CCN2CN2CCSC2=S)ncc1B(O)O,0.305,-8.265
sample162,O=C(NC[C@@H]1Cc2ccccc21)c1cnnc(S(=O)(=O)c2ccc([C@H]3N[C@H](C(=O)O)CS3)s2)c1,0.431,-8.994
sample163,Nc1ccnc(SCS(=O)(=O)N2Cc3ccncc3C2)c1Oc1cc2c(nn1)CNC2,0.526,-9.056
sample164,CCc1cc(N(C(=O)C(=O)N[C@@H](CCC(C)C)C(=O)N2C[C@@H](F)[C@@H](F)C2)c2c(F)cccc2C(N)=O)n(-c2ccccn2)n1,0.336,-8.395
sample165,COc1cnc(CN(C(=O)C(C)=C(C)C(=O)O)c2c(O)cc(C)cc2Cl)cn1,0.710,-8.164
sample166,CCOCCOc1ccc(S[C@@H]2Oc3c(F)cccc3C2N2CC(C)(C)[C@@H]2C(=O)N[C@]2(C)CCOC2=O)cn1,0.345,-9.131
sample167,Cc1c(Br)cc(F)cc1NC(=O)c1ccc(C(=O)Nc2cc(C(=O)O)c3ccccc3c2)cn1,0.314,-9.656
sample168,COc1cc(C#N)cc(Nc2ccc(C)cc2Cc2nc([C@@H](OC)c3ccc(F)cc3)no2)n1,0.398,-9.452
sample169,C#C[C@H](C)NS(=O)(=O)CNC(C(=O)O)C(=O)NC1(c2ccc(Br)cc2)CC1,0.316,-7.800
sample170,Cc1cc(NC(=O)NCC(=O)N[C@H](C)c2ccc(Oc3nc4ccccc4c(=O)o3)cn2)cn2c(C)nnc12,0.288,-9.470
sample171,C[C@H](NC(=O)c1ccccn1)C(=Cc1cccn1-n1cnnc1)C(=O)Nc1ccsc1,0.436,-8.284
sample172,CC(C)N(C)C(=O)[C@@H](C)N1C[C@@H](C)[C@H](Oc2cccc(C#Cc3noc(C4(CN5CC[C@H](F)C5)CC4)n3)c2)C1,0.477,-9.334
sample173,Cc1cc2ccc(COc3cc(F)ccc3-c3nc(Cc4nnc5n4CCC5)no3)nc2[nH]1,0.424,-9.827
sample174,O=C(NCc1cccc2ccsc12)c1nc(Nc2cc(I)ccc2F)ccc1O,0.308,-8.989
sample175,N#Cc1ccc(NC(=O)C(=O)Nc2ccc(N3C=C(C(=O)c4ccccc4)CCC3)cc2F)cc1F,0.399,-9.716
sample176,COc1ccc(CC(CCl)(OC[C@@]2(SC)[C@H]3C=C[C@H]2C(OC(=O)c2nc(Br)ccc2O)(C(=O)O)C3)C(=O)O)cc1,0.131,-8.346
sample177,C#C[C@H](C)NC(=O)c1c(O)cccc1Oc1cccc(CNC(=O)[C@@](C)(CCC)NCC=C)c1,0.283,-8.165
sample178,Cc1nccc2c(NC(=O)[C@@H](CF)N(Cc3ccc(F)c(F)c3)C(=O)c3nc4ccccn4c3F)cccc12,0.290,-10.046
sample179,Cc1noc(Cn2nc(S(=O)(=O)c3ccc(OCc4cccn5ccnc45)c(CN)c3)nc2C)n1,0.337,-9.631
sample180,C#Cc1cncc(S(=O)(=O)c2ccncc2Oc2cc(F)c(F)c(C(=O)O)c2)c1,0.637,-8.825
sample181,O=C(Nc1cn(C2CCC2)cn1)C(=O)Nc1cc(O)ncc1C(=O)Nc1cccnc1CF,0.418,-8.533
