SMILES,DS,CP,1-EI,MB,R
CCC(CC(=O)NCC(=O)NCCc1ccc(C)cc1)C(C)O,-7.107,0.9279808402061462,0.984626082805517,0.9108253968253968,-5.914687349257728
CNCC(=O)NCC(=O)CCc1cccc(=O)cc1N,-7.17,0.9918625354766846,0.9937816638184953,0.8364365079365079,-5.911457909320108
CC(=O)NNC(C)C(=O)NNCCC(=O)Cc1ccccc1,-7.173,0.9904919266700745,0.9543607226446167,0.8714047619047618,-5.90859546873532
CC(=O)NNC(C)C(=O)NC(C)NC(=O)Nc1ccccc1,-7.592,0.9796491265296936,0.9308789652672999,0.8506507936507935,-5.889403137423914
CCC1C(C)NC1C(=O)NNC(=O)CCCc1ccc(C)cc1,-7.621,0.9676800966262817,0.9354305558848313,0.8497698412698412,-5.862146071893236
COCC(N)CCC(O)N=C(C)C(=O)CCc1ccccc1,-6.671,0.9925916194915771,0.9896585142333495,0.8936111111111111,-5.855924519791705
CNNC(=O)NCC(=O)CCc1cccc(=O)cc1N,-7.067,0.9661694765090942,0.9576188189210612,0.8951587301587299,-5.853035092965569
CC(=O)NNC(C)C(=O)NOCCC(=O)Nc1ccccc1,-7.061,0.9810672998428345,0.9616365444911921,0.8783333333333333,-5.851070566436588
CC(C)C(=O)NCC(=O)NCC(=O)C(C)Nc1ccccc1,-7.382,0.9589811563491821,0.9729647829555648,0.8477857142857143,-5.839387952902709
CN=NC(=O)NCC(=O)CCc1cccc(=O)cc1N,-6.973,0.9626315236091614,0.9633180263085526,0.9000476190476189,-5.81989191735154
CC(=O)NNCCC(=O)NOC(C)C(=O)Oc1ccccc1,-7.03,0.9878102540969849,0.9522656824017565,0.8788015873015873,-5.811360556487126
CONC(=O)NCC(=O)CCc1cccc(=O)cc1,-7.147,0.9539970755577087,0.9679862571942596,0.879706349206349,-5.806009518609055
CNC1C=C(CCc2cccc(=O)cc2N)N(C)C1=O,-7.524,0.9988604784011841,0.9680920333441787,0.797468253968254,-5.802079382836123
CCC1C(C)NC1C(=O)NSC(=O)NCCc1ccc(C)cc1,-7.435,0.9138280749320984,0.9763210488637021,0.8736587301587301,-5.795353647290576
COCC(=O)NCC(=O)CCc1cccc(=O)cc1N,-6.837,0.9935879707336426,0.9878249107026683,0.863484126984127,-5.794370181119244
CC(C)NC(C)(C)C(=O)NOCCC(=O)Nc1ccccc1,-6.758,0.9902538657188416,0.9761804633137161,0.8863809523809522,-5.79048926012606
C[O+]=CC(=O)NCN(N)c1cccc(C)c1,-6.522,0.9978764057159424,0.9434807448824291,0.942015873015873,-5.784273378133809
CCNC(=O)NNC(=O)c1ccccc1CC,-7.237,0.9788954257965088,0.9076587042629847,0.8975238095238095,-5.771164146733087
CC(C)NCC(=O)NC1NC=CC=C1c1ccccc1,-7.632,0.9738919734954834,0.9651090526934206,0.8043333333333336,-5.769811231108111
CCC1=C(N)COC(CC(=O)NC(=O)NC2=CCCC=C2)=C1,-7.544,0.977683424949646,0.968360506404264,0.8070836940836942,-5.764419441132665
C[O+]1CNC(=O)NC(=O)NNCC(=O)CC(=O)Oc2ccccc21,-8.137,0.991776704788208,0.9576112728980462,0.7457545787545787,-5.76319610475207
CC(=O)NN(C)CC(=O)CC(=O)NC(=O)Nc1ccccc1,-7.229,0.9853693842887878,0.9479503243277133,0.8528015873015873,-5.758519857212969
CCN(NC(C)C)C(=O)NOCCC(=O)Nc1ccccc1,-6.767,0.9873526096343994,0.9859312506493342,0.8739999999999999,-5.757401544594956
COCC(=O)C1=Nc2cc(=O)cccc2CCC(=O)C1,-8.338,0.9567616581916809,0.8874983751404516,0.8128333333333329,-5.754859503598238
CNNC(=O)NCC(=O)OCc1cccc(=O)cc1Br,-6.901,0.9973338842391968,0.969681649634064,0.8622698412698412,-5.754730305678761
CNNC(=O)NCC(=O)NCc1cccc(=O)cc1,-7.148,0.9822481870651245,0.9514491837958821,0.8614523809523809,-5.754699537431455
CCNC(=O)NNC(=O)CCC(=O)CNNc1ccccc1,-6.816,0.975354790687561,0.9756147420995208,0.8872619047619048,-5.754696081648353
CNNC(=O)NCC(=O)OCc1cccc(=O)cc1N,-7.041,0.9712282419204712,0.9742107686458414,0.8637777777777778,-5.75453981941385
CNC1C=C(NCc2cccc(=O)cc2N)CNC1=O,-7.479,0.9981610178947449,0.965743747529844,0.7973376623376623,-5.7484177509313
CC(C)NC(C)(C)C(=O)NNCCC(=O)Cc1ccccc1,-7.108,0.9885086417198181,0.9703204637342724,0.8412380952380951,-5.73537754228029
CN=NC(=O)NC(C)CCC(C)c1ccccc1NC(=O)CNCl,-7.237,0.9346979856491089,0.9865077923837771,0.859142857142857,-5.733182719729023
COC1=CC=CN2CCc3ccccc3CC(=O)CC(C)CC1=N2,-9.436,0.9412387609481812,0.9020806704129889,0.7152539682539681,-5.730511502381269
CONC(=O)NCC(=O)CNc1cccc(=O)cc1Br,-6.834,0.9927365779876709,0.9705725599717844,0.8688095238095238,-5.720863429144408
CCCC(=O)NOC(=O)CNC(=O)C(=O)c1ccccc1,-7.252,0.9560471177101135,0.9435171793515201,0.8744920634920633,-5.720615736159334
CC(=O)NNCCC(=O)CC(=O)NC(=O)Oc1ccccc1,-6.775,0.9864257574081421,0.9489974098273326,0.900531746031746,-5.711336623101724
C[O+]=CC=CN(C)C(=O)CNc1cccc(=O)cc1N,-6.896,0.9852083921432495,0.9236688008468101,0.9098730158730158,-5.709819970487416
CCC1C=C(CC(=O)C(=O)CC(=O)ON)C(C)=CC1C(C)O,-7.073,0.9920002222061157,0.9791484737861079,0.828484126984127,-5.6917808608222575
Cc1ccc(NC(=O)CNC(C)C(=O)[O+](C)O)cc1,-6.764,0.9894376993179321,0.9583329859136926,0.8871666666666665,-5.690018852221717
CNNC(=O)NCC(=O)CNc1cccc(=O)cc1Cl,-6.869,0.9934070110321045,0.9558593155944562,0.8719047619047618,-5.687007011898241
O=C(NNOCCC=Cc1ccccc1)C(=O)N(O)Cl,-7.031,0.9902060627937317,0.947016676593487,0.8602460317460318,-5.671827105644729
CC(O)C(=O)C(C)NCC(=O)Nc1ccc(Cl)cc1,-6.326,0.9923582673072815,0.9898669909251665,0.9121746031746032,-5.66829570077129
CCNC(=O)NCC(=O)CSC(=O)CCNc1ccccc1C,-6.921,0.9923834204673767,0.9795945005986578,0.8424365079365081,-5.668026431559703
CCC(NCC(=O)Nc1ccc(C)cc1)C(=O)[O+](C)O,-6.618,0.9932515025138855,0.9794665788081512,0.8793809523809523,-5.661775824008786
CC(C)NC(C)(C)C(=O)NNCCC(=O)Nc1ccccc1,-6.798,0.9726153612136841,0.9540357656164911,0.8974523809523809,-5.661067782480557
CC(NCC(=O)Nc1ccc(Cl)cc1)C(=O)[O+](C)O,-6.663,0.9865543842315674,0.9701746360280079,0.8871666666666665,-5.657778960647671
COCC(=O)NCC(=O)OCc1cccc(=O)cc1N,-6.775,0.9810932278633118,0.9897339979071186,0.8598809523809524,-5.6568725619665035
CCCC(=O)COC(C)NNC(=O)NCc1ccccc1,-7.045,0.990958571434021,0.9743004397602897,0.8316349206349206,-5.656686518616068
CCCC(N)COC(=O)CNC(=O)C(C)c1ccccc1,-6.96,0.9885715842247009,0.9352586720142755,0.8771984126984127,-5.644778999345936
CONC(=O)NCC(=O)OCc1cccc(=O)cc1,-6.982,0.9847006797790527,0.9738415800205898,0.842468253968254,-5.640608279458208
CCCC(O)CNC(=O)CC(C)NC(=O)c1ccccc1,-6.917,0.9630106687545776,0.9883895784295847,0.8567063492063492,-5.640388484862039
CCC1C(=O)NC1C(=O)NNC(=O)CCCc1ccc(C)cc1,-7.583,0.9335698485374451,0.9227917827686631,0.8633809523809524,-5.640194160863764
CCNC(C)NCC(=O)NCC(=O)NCCc1ccc(C)cc1,-6.946,0.9836016297340393,0.9550912065333869,0.8638730158730158,-5.637009590243672
CCCC1CC1CC(=O)NCC(=O)NC(=O)C(C)O,-6.527,0.9977317452430725,0.9868185306260696,0.8768253968253968,-5.634791098455708
Cc1ccc(NC(=O)CNC(C)CC(=O)[O+](C)O)cc1,-6.956,0.9913713932037354,0.985899394543341,0.8284920634920634,-5.632703727597107
CC(=O)NN(C)CC(=O)CC(=O)NC(=O)Oc1ccccc1,-6.9,0.965994656085968,0.978601789230062,0.863468253968254,-5.632175708465227
CCCC(=O)NOC1=CC=NC(=O)COC2C=CC=C1C2,-7.851,0.892926812171936,0.975574893545495,0.8231904761904763,-5.629914425880174
CC(=O)NOC(=O)C1=NC=CC=C(c2ccccc2)C1,-8.515,0.9480212926864624,0.8488569686433185,0.8186587301587303,-5.60970676247563
CC(=O)NNCCC(=O)NOC(C)C(=O)Cc1ccccc1,-6.921,0.9938991069793701,0.9300832531065616,0.8762142857142856,-5.605873634730338
CC(=O)NNCCC(=O)NC(=O)NC(C)Nc1ccccc1,-6.843,0.9734600782394409,0.9577734636323958,0.8780476190476191,-5.602031615743603
CCC1CCCC1C(=O)NNC(=O)NCCc1ccc(C)cc1,-8.108,0.8062580823898315,0.9616835961085631,0.8909920634920633,-5.601364892117899
CC(=NC=CCC(=O)NCc1ccccc1)NC(=O)CNC(C)C,-7.597,0.9255848526954651,0.9650967381438419,0.8252380952380952,-5.600263748357062
CNNC(=O)NCC(=O)CCc1cccc(=O)cc1,-6.851,0.9965517520904541,0.9305667833063621,0.8809920634920633,-5.597232754007296
CC(=O)NNC(C)C(=O)CC(=O)NC(=O)Nc1ccccc1,-6.979,0.9789330959320068,0.9221944771162468,0.8866269841269842,-5.586112418673109
CC[O+]1C=C(CC=CC(=O)CC(O)=NN)C(=O)CC1C(F)F,-7.18,0.9957600235939026,0.9908078269080491,0.7885079365079366,-5.585661698748737
CCCC(N)COC(=O)CNC(=O)N(C)c1ccccc1,-6.551,0.9873526096343994,0.9835756200457146,0.8777380952380953,-5.584092207317582
CONC(=O)NCC(=O)OCc1cccc(=O)cc1N,-6.746,0.9894416332244873,0.9893857553849269,0.8445873015873017,-5.577591686867733
CC(=O)NNC(C)C(=O)NC(C)NC(=O)Cc1ccccc1,-7.289,0.968851625919342,0.9065732677037975,0.8708412698412696,-5.575285784379237
C[O+]1CCCNCC(=O)NNCC(=O)CC(=O)CC2=CC=COC21,-9.671,0.9961714148521423,0.9454372046434614,0.611952380952381,-5.573856405991732
CC(=O)NNCCC(=O)NOC(C)C(=O)Nc1ccccc1,-7.07,0.9810672998428345,0.8967178093045598,0.8957857142857142,-5.571577059304186
C[O+]=NC(=O)NCC(=O)CNc1cccc(=O)cc1N,-6.913,0.9833945035934448,0.9830937881698519,0.8333174603174603,-5.569289157283429
COCC(=O)NN=C(N)c1cccc(C)c1C,-6.528,0.9951334595680237,0.9933534078886704,0.8621190476190475,-5.563300272868969
CC(CC(=O)C(C)O)NCC(=O)Nc1ccc(Cl)cc1,-6.61,0.9962213039398193,0.9943439795330627,0.8489444444444443,-5.558699582693816
CCC1C(C)NC1C(=O)NNC(=O)NCCc1ccc(C)cc1,-7.983,0.9062797427177429,0.941800436937178,0.8148333333333333,-5.552084617522137
Cc1ccc(NC(=O)CNC(C)CC(=O)C(C)O)cc1,-6.686,0.9927406907081604,0.9899225271856572,0.8449444444444443,-5.551771174660626
CCC(CC(=O)NNC(=O)CCSc1ccc(C)cc1)C(=O)O,-7.082,0.9631064534187317,0.9274877513111154,0.8769920634920634,-5.547969455518848
CC1CNC2CN3C(=O)NNCC(=O)CC(=O)CC4=CC3=COC412,-7.664,0.9925870299339294,0.9708505159404895,0.7510265845265844,-5.546662845856205
CC(=O)NNCCC(=O)NSC(C)C(=O)Cc1ccccc1,-6.833,0.9926141500473022,0.9376790449378988,0.8706111111111112,-5.536946136910283
CONCC(=O)N[N+](C)=CC=NCC(=O)NCc1ccccc1,-6.856,0.9860742092132568,0.9696495878096425,0.844563492063492,-5.536400896723264
CC(CC(=O)[O+](C)O)NCC(=O)Nc1ccc(Cl)cc1,-6.843,0.9913499355316162,0.984788145636284,0.8284920634920634,-5.534835111122702
CNCC(=O)C1=Nc2cc(=O)cccc2COC(=O)C1,-7.952,0.9961225390434265,0.9119168658503223,0.7661636696636696,-5.534341331966596
CCNC(=O)NNC(=O)CCC(=O)CNSc1ccccc1,-6.803,0.9763959050178528,0.9801968099699122,0.8497539682539683,-5.532646295056324
CCc1cc2c(C)cc1C(C)(O)ON=C(O)CC(=O)C(=O)C2,-7.516,0.9513493776321411,0.9543302204866712,0.8105238095238093,-5.530842145250341
CCCC(C)OCC(=O)NNC(C)C(=O)Nc1ccccc1,-6.963,0.9917201995849609,0.9415906890021817,0.8505079365079363,-5.530012082467588
CCCC(=O)NCC(=O)NNC(=O)CCSc1ccc(C)cc1,-7.408,0.9918057918548584,0.9715657306217853,0.7746428571428572,-5.529696841084118
CCC1=C(C)NNC=C1CC(=O)NCCCc1cccc(Cl)c1,-8.032,0.9092163443565369,0.937441077818579,0.8070079365079367,-5.524751134175807
CCNC(C)NNC(=O)CCC(=O)CNOc1ccccc1,-6.477,0.9941856861114502,0.9802487432217077,0.8751825396825397,-5.524288384206986
CN1CCCNNC(=O)NNCC(=O)CC(=O)Cc2ccccc21,-8.704,0.9807369709014893,0.9695523959940553,0.66665873015873,-5.517550086980663
CCNC(=O)NNC(=O)CCC(=O)CCOc1ccccc1,-6.723,0.9522202610969543,0.9562144954751924,0.9013412698412698,-5.5175351543683115
CC1C=CSNNC(=O)n2[nH]c3c(occ2CCC1)C(C)CC3,-9.121,0.9671594500541687,0.9348644176633372,0.6690137085137084,-5.517269297917381
CNCC(=O)C1=C(C)c2cc(=O)cccc2NCC(=O)C1,-7.8,0.9834255576133728,0.9723455247424396,0.739025974025974,-5.512091466857386
CCCC(C)NNC(=O)CCC(=O)CNNc1ccccc1,-6.658,0.9763269424438477,0.9382371909920035,0.9037777777777778,-5.512052782387486
CC1CCCNNC(=O)NNCC(=O)CC(=O)Cc2ccccc21,-8.969,0.9590019583702087,0.9328403913325793,0.6868809523809521,-5.511278197358061
COCC(=O)NN=C(N)c1cccc(C)c1,-6.53,0.9978764057159424,0.9887186474686686,0.8552619047619047,-5.510129280216886
CC(=O)NNC(C)C(=O)NNCCC(=O)Oc1ccccc1,-6.668,0.9810672998428345,0.9235298713164745,0.9111349206349206,-5.504628706592336
CN=CC(=O)NCC(=O)CCc1cccc(=O)cc1Cl,-7.412,0.8242630362510681,0.9652797525965622,0.9333015873015872,-5.503974793214975
CONC(=O)N(C)C(=O)OCc1cccc(=O)cc1Cl,-7.268,0.9057533144950867,0.9932437845956352,0.8398968253968255,-5.491697999158473
CCCC(N)COC(=O)NC(C)NC(=O)c1ccccc1,-6.644,0.9703609943389893,0.9904734039503089,0.8593253968253969,-5.487359585194083
CCCC(=O)NOC(C)CNC(=O)NCc1ccccc1,-7.036,0.9591779708862305,0.9756239596691135,0.8333174603174603,-5.4867852896826905
CCCC(=O)NC(O)CC(C)NNC(=O)c1ccccc1,-7.068,0.9752757549285889,0.9322095194576863,0.8538253968253967,-5.486641333319361
CNCC(=O)NCC(=O)OCc1cccc(=O)cc1N,-6.721,0.9760865569114685,0.9931549253667746,0.841547619047619,-5.482995926938464
CC(=O)C=CNCNC(=O)C(O)c1ccc(C)cc1,-6.768,0.9799351096153259,0.9462421643006993,0.8736031746031746,-5.482443539770224
COOC(=O)CN(C)C(C)C(=O)N1c2ccc(Cl)cc21,-6.741,0.9532265663146973,0.9774241303418167,0.8727842712842712,-5.481639015290872
CCNC(=O)NNC(=O)c1ccccc1CCOC(C)C,-7.159,0.9591779708862305,0.903877396329943,0.8825634920634919,-5.477810987667546
CNNC(=O)C1=C(C)C2=CC(=O)C=[O+][SH]2(=O)CCC(=O)C1,-7.837,0.9628071188926697,0.9626068201445571,0.7534365079365081,-5.472486943555715
CCC1C=C(NCC(=O)C(=O)Nc2ccccc2)CNC1C,-7.226,0.9945158362388611,0.9921009957342334,0.7673297258297259,-5.470758812201782
CCC1CCN=CCC1(N)C(O)c1ccc(C)cc1,-7.516,0.8854466080665588,0.9812122549551701,0.8377460317460319,-5.470468140709194
CCNC(=O)NNC(=O)CCC(=O)CNNc1ccccc1C,-6.827,0.9148361086845398,0.9859148355263317,0.8877301587301588,-5.4663014347070025
CC[O+]1CC(OC=CC=CCC(O)=NN)C(=O)CC1C(F)F,-6.644,0.9939059615135193,0.9939450336987107,0.8322698412698415,-5.462625716328541
COCC(=O)CN(C)C(C)C(=O)N1c2ccc(Cl)cc21,-6.445,0.9847221970558167,0.9629451524015414,0.8937366522366521,-5.461950617855573
CCN(c1ccccc1)C(NC)NC(=O)CNC(C)=O,-6.668,0.9977076053619385,0.9544234592246248,0.8596904761904761,-5.458610358907812
CN1CCCN[IH]C(=O)NNCC(=O)CC(=O)Cc2ccccc21,-8.383,0.997645914554596,0.9808615823555182,0.6653968253968253,-5.458387250331669
CC1CNCN=CC(=O)NNCC(=O)CC(=O)Oc2ccccc21,-7.954,0.9928338527679443,0.956005700483922,0.7229688644688644,-5.458109444331999
CC(=O)NNC(C)C(=O)NN=CCC(C)Cc1ccccc1,-7.289,0.983461856842041,0.8932674480837993,0.8520714285714284,-5.456108294760442
C[O+](O)C(=O)CCNCC(=O)Nc1ccc(Cl)cc1,-6.494,0.9865543842315674,0.9878512977933973,0.8619285714285715,-5.455017736582962
CCCC(=O)NC(O)CC(=O)NCC1CC12NOCCC2=Cc1ccccc1,-8.078,0.9546603560447693,0.9971842042997849,0.7087159833630422,-5.450048345685886
CC(C)NN(C)CC(=O)NC(=O)NC(=O)Cc1ccccc1,-7.154,0.9946634769439697,0.9428941643156147,0.8110555555555554,-5.441750909194751
CCCC(=O)CNC(=O)NCC1=CCNCc2ccccc2C1,-8.352,0.9704359173774719,0.9651976052108655,0.6955440115440115,-5.441243974522184
CC=CC=CCC(O)C(=O)NCc1c(Cl)ccnc1O,-6.929,0.9944396018981934,0.984060182522649,0.8020793650793651,-5.438610732646195
CNNC(=O)NCC(=O)CNc1cccc(=O)cc1N,-6.968,0.9712282419204712,0.9270079942791041,0.8669047619047618,-5.438564863061931
CC(=O)NNC(C)C(=O)CC(=O)NC(=O)Cc1ccccc1,-7.576,0.985623836517334,0.813272878953802,0.8949444444444442,-5.434799541506761
CC(C)NN(C)CC(=O)CC(=O)NC(=O)Nc1ccccc1,-6.97,0.9870743751525879,0.9247722364879257,0.8538015873015873,-5.432183054541512
CC(=O)NNCNC(=O)CC(=O)CC(=O)Cc1ccccc1,-6.924,0.985623836517334,0.9302618702336654,0.855095238095238,-5.4286015392423606
CCNCC(=O)N[N+](C)=CC=NCC(=O)NCc1ccccc1,-7.153,0.9640533328056335,0.9387155725252303,0.8382539682539683,-5.426239093733588
CC1CCCC(=O)C(=O)NNCC(=O)CC(=O)Cc2ccccc21,-8.831,0.9166345000267029,0.8920808506597458,0.7513253968253967,-5.4254825398405
CC=CC(=O)NC(O)SC(C)NNC(=O)c1ccccc1,-7.429,0.9765903949737549,0.9281977928588934,0.805579365079365,-5.424899182002213
CC1CCC2(N)N3C(=O)NNCC(=O)CC(=O)CC4=CC3=COC412,-7.917,0.976898193359375,0.9634499136134285,0.7279523809523809,-5.42427955955046
CC1=CC=C2NI3C(=O)NNC(C)NCC(=O)CC4=CC3=COC142,-8.439,0.9578819274902344,0.9357862557265331,0.7168894993894994,-5.422903142929421
CN=NC(=O)NCC(=O)CNc1cccc(=O)cc1N,-6.661,0.9833945035934448,0.9496178094696913,0.8717936507936507,-5.422877111520538
CC=NCC(=O)NC(C)=NC=NCC(=O)NCc1ccccc1,-7.44,0.8933219909667969,0.9634357212771074,0.8464523809523808,-5.420086733296169
CONC(=O)NCC(=O)OCc1cccc(=O)cc1Cl,-7.204,0.9004772305488586,0.9856042577218322,0.8466825396825398,-5.41339371820968
CONC(=O)NCC(=O)CNc1cccc(=O)cc1,-6.736,0.9904038906097412,0.9387039148708688,0.8639603174603175,-5.4104930147809265
CCC(CC(=O)NCC(=O)NCCc1ccc(C)cc1)C(=O)O,-7.154,0.882799506187439,0.9586463120548739,0.893515873015873,-5.409681485942334
COCC(N)NN=C(O)C=CCC(=O)CCc1ccccc1,-7.078,0.9554986953735352,0.9703755376576096,0.8239126984126984,-5.407066276363585
CCC1=C(C)CCC(NC(=O)NC(C)NC2=COCC=C2)=C1,-8.461,0.9286667704582214,0.9679687077121177,0.7108412698412699,-5.406491851056887
CC(=O)N(C)NCC(=O)NCC(=O)C(C)Nc1ccccc1,-6.901,0.9849550724029541,0.9332299508137742,0.8522460317460316,-5.406075475688582
CCCC(=O)NNC(O)CCOCC(=O)NNCCCc1ccccc1,-6.621,0.9937699437141418,0.9819701578181357,0.8366031746031745,-5.40539260737248
CCc1cc(N)ccc1CC(=O)NCC(F)CC,-6.647,0.9500490427017212,0.9510840474324332,0.8998015873015873,-5.404273947765632
CNNC(=O)NNCCC=[N+](C)c1ccccc1CC(=O)CCCl,-6.978,0.9830842614173889,0.9907294177011148,0.795015873015873,-5.40321895543959
CCNC(=O)NNC(=O)CCCC(=O)CSc1ccccc1,-6.805,0.988297164440155,0.9688390352571412,0.8286746031746032,-5.399472534552782
COCC(C)NNC(O)C=C(C)C(=O)CCc1ccccc1,-6.9,0.9919784069061279,0.9596844180227304,0.821952380952381,-5.3991626478203
NC1N=C(CCNC(=O)NSc2ccccc2)N(C=O)C1O,-6.818,0.998638927936554,0.9891536869195054,0.8013650793650793,-5.397090192689679
CCC1C=C(CC(=O)NCCC(O)=NN)C(=O)CC1C(F)F,-7.435,0.9757148623466492,0.9415185801229231,0.7899206349206349,-5.395308060801205
CC[O+]1CC(CC=CC=CCC(O)=NN)C(=O)NC1C(F)F,-7.107,0.9507752060890198,0.970981870882732,0.8222142857142858,-5.394613102241169
COCC(=O)NC(C)NCC(=O)Nc1ccc(C)cc1,-6.779,0.9947161078453064,0.9851955204760765,0.8117857142857141,-5.392977613363516
CC(=O)NNC(C)C(=O)NNCCC(=O)Nc1ccccc1,-6.723,0.975354790687561,0.9034074403641981,0.9102857142857141,-5.392462366249286
CC(=O)NNC(C)C(=O)NOCCC(=O)Cc1ccccc1,-6.556,0.9938991069793701,0.9656309155684866,0.8564047619047618,-5.388544582744859
