,SMILES
46,NC(=O)NC1=C(N)C(=C2C=CCC=C2)C=CC1
47,O=C(O)c1ccccc1
48,C=C1CCC2=C1OC1CC(C(=C)O)OC21
49,O=C1CCC(C(=O)O)C1
50,ClCCc1ccccc1
51,c1ccc(-c2ccccc2)cc1
52,CCc1cccc(O)c1
53,Cc1ccccc1
54,O=C(O)C1=CC=CCC1=O
55,C1CNNCN1
56,OC=C1C=C2CCC3CCC(=C23)C1
57,CCCC(=O)O
58,O=C(O)c1ccccc1
59,CCCCC1CCCO1
60,Oc1ccccc1C1CCCC1
61,O=C(CO)C1CC2CCCC2O1
62,OC1=CC2C(C=C1)C1=CCC(O)=C3C4=C(C=CCC=C4)C2C13
63,C1=CCC2=CC=CC2=C1
64,O=C(O)CC1CCCO1
65,O=CCC(O)C1CCC(O)C1
66,C1=CCC(=C2C=CC3=C(C4CC=CCCCC4)CCC3O2)C=C1
67,C=CCCNC(=O)C=C1CCCS1
68,OC1CCCC2C(C1)CC(O)C2O
69,c1ccc2ccccc2c1
70,O=C(O)C1CC2=C(C=CCC=C2)C1
71,OC1C=CC=CC1C1C=CC=CC1
72,OC1CCOC1
73,C=CC(C(=O)N(C(=O)c1ccccc1)c1ccccc1)c1ccccc1
74,C1=Cc2ccc3c(c2C=CC1)C=CC(=C1N=CCC=N1)C3
75,O=C=C1CCC(=CO)C1
76,C1=CCC(c2ccccc2)=C1
77,c1ccc2ccccc2c1
78,C1=Cc2ccccc2C1
79,C1=CC=CC=CC=1c1ccccc1
80,C1=CCC(c2ccccc2)=C1
81,OC1COC1
82,C=C(CCc1ccccc1)CC1=CC=CC1
83,Oc1cccc2ccccc12
84,C1=CC2=CC=CC2C=C1
85,CC(O)CCO
86,Oc1ccccc1C1=CCC=CC1
87,C1=CCC(Oc2ccccc2)=CC1
88,O=C1CC2=C(C1)C(O)=CC=CC2
89,C1=CC(c2ccccc2)=CC1
90,C1=CCC(c2ccsc2)=C1
91,C1=CC(c2ccccc2)=CC1
92,O=C1CC=C(C2=CCC=CC2)C=N1
93,CC(C)=O
94,CC1CN2C=CCC(CC3Cc4[nH]c(=NC5CCC(=O)O5)[nH]c4C3=O)=C12
95,CCC(=O)O
96,CC1(O)CCCC(O)C1O
97,OC1=CCC2=C(CCC2)C1
98,C=C(O)CCC1=CC=CCC1O
99,OCCCCO
100,O=C1CCC2=C1CCC2
101,CC1OCOCC1O
102,CC1=CCC(C(O)(CC(=N)C=C2CC(=O)CO2)C2=CC=CC=CC2)C=C1
103,CCC1=CCC=CC(C(NCCCO)C(=O)C2N=CCC3=C2CCC3)=C1
104,CC(O)CCCO
105,C1=CC(c2ccsc2)=CC1
106,Cc1cccc(C(C=O)C2=C=CC3=CCC=CC3=C=CC(c3ccc4ccccc4c3)S2)c1
107,C=C1C=C2CC3=C4NC(=C(C(=C)C(=O)O)C(=C24)C1)N(C1C=CNC=N1)NC#CCC3
108,Oc1cccc2ccccc12
109,CN=C1C(c2ccccc2)C(c2cccnc2)=C2NC3=C(CCC3)N12
110,O=c1cc(O)cccn1
111,C=CCc1ccccc1
112,O=CCCC1C=CCCC1
113,C1=CCC(c2ccccc2)=C1
114,NC(=O)NC1=C(C2C=CCC=C2)CCC1
115,Cc1cccc(=O)[nH]1
116,O=C(O)c1ccccc1
117,c1ccc2c(c1)CC21C2CCCC2=C2CNNC21
118,Clc1ccccc1C1C=CC=C1
119,O=CO
120,C=CCC=CO
121,O=C1COCCO1
122,OC1=CCOCC1O
123,O=c1c2ccccc2oc2ccccc12
124,CC(=O)CC(C)O
125,CCCCC=C1CCCC1
126,Oc1ccc(C(=C2C=CC=CC=N2)C2C=CCC=C2)cc1
127,O=C1C2=C(CC=CC2=C=CC(C(=O)O)C2C=CCC=C2)c2ncccc21
128,C1=CCC(C2CCCC2)=C1
129,C1=CC(c2ccsc2)=CC1
130,OC1=C2C=CC=CC2C=CC=C1
131,c1ccc(Cc2ccccc2)cc1
132,C1=CC2=CC=CC2=C1
133,OC1=CC=C=C(C2CCCC2)C=C1
134,C=C(N)c1ccccc1
135,Oc1ccc2ccccc2c1
136,C1=CCCC(c2ccccc2)CC1
137,c1ccc(C2CCSC2)cc1
138,O=C1CC=C(O)C(O)C1CO
139,C=C(C)CCC(O)C(OC1C=CCC=C1O)n1c2c(c3ccccc31)=CC=C(O)CC=2
140,O=CCC1=CC=CNC1
141,c1ccc(NC2CCCCC2)cc1
142,CN1CCCC1
143,CCC=CCCC1=CCC=C1
144,COCC(O)CO
145,C=CCc1ccccc1
146,OC#CCC1CCC(=C2C=CC=CC2)C1
147,O=C(O)C1=CCC(O)=CC1
148,OCCOCO
149,OC1C=Cc2ccccc2C1O
150,C1=Cc2ccccc2C1
151,CC1=CC=CC(=CC2=C=c3ccccc3=C(O)C=C2)C1
152,O=C(O)CC(=CC1=C=CC(Cl)=CC=N1)C1CCCC1
153,c1ccc(-c2ccccc2)cc1
154,c1ccc(CNc2ccccc2)cc1
155,CC(O)C(C)CO
156,C1=CCC(c2ccccc2)=C1
157,CC1=CCC(=C=CC2=CC=CC2)C1
158,C1=CCC2=CC=CC2=C1
159,C1=CCC(C2=CCC=C2)=C1
160,C1=CC(c2ccccc2)=CC1
161,C1=CCC2=C(C1)CCN2
162,OC1CCCC1
163,OC1CCC(CC2CCSC2)C1
164,C1=Cc2ccccc2CCS1
165,C1=CCc2c(N=C3CCCN3)[nH]c3c2C(=C1)C=CC3
166,CCCCCC=O
167,O=CC1C=NC=CN1
168,CC(=O)O
169,C1=CC(c2ccccc2-c2ccc3ccccc3c2)=CC1
170,NC(=O)c1ccccc1
171,O=C(CCO)c1ccccc1
172,C1=CCC2NC3=C4CCCC4=CCC3CC2=C1
173,C1=CSC2C=CC=CC2=C1
174,O=C(O)c1ccccc1
175,C=CCCCC1CCCO1
176,C1=CCC(C2=CCC=C2)=C1
177,OC=C(CCC1CC2C3=CCC=CC3C3=CC=CCC1=C32)c1ccccc1
178,OCC(O)C1CCCCOC1
179,ClC1=CCC=C1Cl
180,OCC(O)CO
181,NC(=O)C1CCCC1
182,Oc1cccc2c1CCC2
183,Oc1ccccc1
184,C1=CCC(CCC2CCCC2)=C1
185,CC(=O)C1CCC(C)C1
186,CCN1CCC(C(=O)O)C1
187,C1=CCC(c2ccccc2)=C1
188,c1ccc2cccc-2cc1
189,CCC(C)C(C)=O
190,OC(C1CCCC1)C1CCCC1
191,c1ccc2ccccc2c1
192,O=C(O)c1cccc2c1CCS2
193,O=CCO
194,O=C(O)C1CCCC1=O
195,C1=CC2=Cc3ccccc3C2=C1
196,C1=CCC2=CC=CC2=C1
197,OC1C=CC(=C2C=CCC=C2)C=C1
198,C=C1N=C(C(=CCC)NC(=C)c2ccc(F)cc2)N1
199,CCNC1C=CC=CC1
200,c1ccc(-c2ccccc2)cc1
201,O=C(O)C(O)CCO
202,c1ccc(-c2ccccc2)cc1
203,C1=CNC=C(CCCCC2CNCN2)C1
204,CCOCCC=O
205,CC(C)C(=O)O
206,OC1COCC1O
207,CCC1=CC(C(C)=O)C(=O)C2C(=C3C=CCC=C3)C3=CC=C(O)CC3=C12
208,COC=CC(Cc1ccc(Cl)cc1)c1ccccc1
209,OCc1cccc(Oc2ccccc2)c1
210,CCOCCO
211,CC1CCC2(CCCC2O)CC(O)C1
212,C1=CC(C2CCCC2)=CC1
213,COCCO
214,OOc1cccc2c1CC(c1ccccc1)OC1=C2NCNC1
215,C=CCC(OC(=O)C1=CC(c2ccccc2)=CC=CC1)C(=O)C1CCCC1
216,O=CC1CCCC1
217,CCCOCC(O)OC=CO
218,O=C(O)CC(O)CO
219,OC=C1CCC(=C2CCCC2)C1
220,c1ccc(-c2ccccc2)cc1
221,C1=CCC2=C(C1)NCN2
222,OC1CCOCC1
223,c1ccc(Cc2ccccc2)cc1
224,C=CCCCCCC1=CC=CC1
225,C1=CCC2=C(C1)CC=CN2
226,CCC1CC(C2C(C3CCCC3)NC34C(CCC23)CC2=CCC=CC24)=CN1
227,O=C=C1C=CCC2=C1CC=CC2
228,c1ccc2ccccc2c1
229,CCC(=O)CNc1ccccc1
230,C1#CC2C=CCC=CC2=CCNC2CCC=CC23C=CCC=C13
231,C1=CC(=C2CCCC2)C2=C(CCC2)O1
232,CC(O)C(O)CCO
233,c1ccc(-c2ccccc2)cc1
234,OCC(O)=C1C=CC=CC1
235,OC1CCC(C2=C=CCCC=C2)C1
236,NC(=O)Nc1cccc2c1Cc1ccccc1-2
237,C1=CCC(Cc2ccccc2)CC1
238,O=C(O)c1ccccc1
239,c1ccc(-c2ccccc2)cc1
240,N=CC=C1C=CCC=C1
241,C=CCC(Cc1cccc(Oc2ccccc2)c1)OC
242,OCOC1=CC2C=CC=CC2=C(O)C1
243,c1ccccc1
244,C=CCCCC=C=O
245,C1=CNCC(CC2=CC3CC4=CCCC=C4C3=CC2)=C1
246,CC(C)CCC(=O)CCO
247,C1=CC(C2=CCC=C2)C(C2=CCC=C2)=C1
248,CC#CCC1=C=CC(c2ccccc2Cl)=CC=C1
249,c1ccc(-c2ccccc2)cc1
250,C1=CC2=c3ccccc3=CC2=CC1
251,C1=CN(c2ccccc2)C=CC1
252,C1=CCC2=CSC=CC2=C1
