,SMILES,QED,Proxy
sample30,N#Cc1ccc(O[C@@H](CCNC(=O)c2ccnnc2O)C(=O)O)cc1F,0.658,-8.125
sample31,Cc1nc[nH]c1C(=O)N[C@@H](C(=O)Nc1c(Cl)cccc1C#N)[C@@H](C)O,0.638,-7.861
sample32,Cc1cc(C(=O)N[C@@H](C(=O)O)[C@@H](C)Oc2ccc(C#N)c(F)c2)no1,0.813,-8.210
sample33,C[C@@H](Oc1ccc(C#N)c(F)c1)[C@@H](NC(=O)c1cccnc1O)C(=O)O,0.711,-8.269
sample34,C[C@@H](Oc1ccc(C#N)c(F)c1)[C@@H](NC(=O)c1cccnc1O)C(=O)O,0.711,-8.269
sample35,Cc1cc([C@H](C)N(C)C(=O)[C@@H](O)CCNc2ccc(O)c(F)c2)on1,0.662,-7.940
sample36,O=C(NCC[C@H](O)C(=O)NCc1c(O)cccc1F)c1ccc(F)cc1,0.598,-8.295
sample37,COC(=O)[C@H]1[C@@H](Oc2ccc(C#N)c(F)c2)CCN1C(=O)C1(O)CC1,0.806,-8.131
sample38,C[C@H]1NC[C@@H]1C(=O)N[C@@H](C(=O)O)[C@@H](C)Oc1ccc(C#N)c(F)c1,0.703,-8.005
sample39,CSCCONC(=O)CC(=O)N[C@@H]1CC[C@@H](C(C)C)[C@H](C(=O)N[C@@H]2C[C@@H](O)[C@@H](O)C2)C1,0.181,-7.790
sample40,C[C@H]1NC[C@H]1C(=O)N[C@@H](C(=O)O)[C@@H](C)Oc1ccc(C#N)c(F)c1,0.703,-8.005
sample41,COc1cc(C)ccc1CN1C(=O)N[C@@H](C)[C@H](N)C1=O,0.854,-7.542
sample42,C#C[C@@H]1C[C@]1(N)C(=O)N[C@@H](C(=O)Nc1ccc(F)c(Cl)c1F)[C@@H](C)O,0.453,-8.036
sample43,CC(C)N1C[C@@H](C)[C@H](C(=O)N[C@@H]2C(=O)N(Cc3ccc4c[nH]nc4c3)C(=O)N[C@H]2C)C1,0.671,-8.782
sample44,C[C@@H](Oc1ccc(C#N)c(F)c1)[C@@H](NC(=O)C=C1CC1)C(=O)O,0.779,-8.187
sample45,N[C@@H]1CS(=O)(=O)C[C@H]1Nc1cc(F)cc2[nH]ncc12,0.733,-7.631
sample46,N#Cc1ccc(O[C@@H](CCNC(=O)c2cnco2)C(=O)O)cc1F,0.783,-7.783
sample47,CCn1cc(O[C@H]2CCN(C(=O)Cc3ccncc3)[C@H]2C(=O)OC)c(C)n1,0.712,-8.046
sample48,Cc1cnc(C(=O)N[C@@H](C(=O)Nc2c(Cl)ccnc2F)[C@@H](C)O)c(C)n1,0.674,-8.039
sample49,C[C@@H](C(=O)NCC[C@H](O)C(=O)Nc1c(F)ccc(C#N)c1F)c1ccnn1C,0.655,-8.223
sample50,C[C@@H](O)[C@@H](N)C(=O)N(C)c1cc(S(=O)(=O)c2c(F)cc(F)cc2C#N)nnc1O,0.548,-8.415
sample51,C[n+]1cccc(OCC[C@@H]2CN(c3ccc(C(N)=O)nn3)CCN2)c1,0.696,-8.061
sample52,COC(=O)[C@H]1[C@@H](Oc2ccc(C#N)c(F)c2)CCN1C(=O)c1cccn1C,0.766,-8.381
sample53,C[C@@H](O)[C@H](C(=O)O)n1c(=O)[nH]c2cnc(-c3ccc(F)cc3O)cc2c1=O,0.522,-8.631
sample54,CN(C(=O)[C@@H](O)CCNC(=O)c1cccnc1O)c1ccccc1C#N,0.704,-7.880
sample55,Cn1ncc(N)c1C(=O)N[C@@H]1CS(=O)(=O)C[C@H]1NC(=O)c1ccc(F)cc1,0.636,-8.523
sample56,Cn1cccc1C(=O)NCC[C@H](Oc1ccc(C#N)c(F)c1)C(=O)O,0.794,-7.971
sample57,C[C@@H]1O[C@@H]1C(=O)NCC[C@H](O)C(=O)N(C)c1ccc(F)c(F)c1,0.749,-7.757
sample58,Cn1ncc(O[C@@H]2CO[C@@H](O)[C@H]2Oc2ccc(C#N)c(F)c2)c1C#N,0.874,-8.106
sample59,C[C@H]1NC[C@@H]1C(=O)NCC[C@H](O)C(=O)Nc1c(F)ccc(C#N)c1F,0.586,-8.197
sample60,NC[C@H](O)C(=O)Nc1ccc(-c2cccnc2O)cc1F,0.668,-7.826
sample61,CN1C=N[C@@H](C(=O)N2C[C@H](Oc3ccc(C#N)c(F)c3)C[C@H]2CN)C1,0.849,-8.340
sample62,N#Cc1ccc(O[C@@H](CCNC(=O)Cn2cccn2)C(=O)O)cc1F,0.734,-7.865
sample63,N#Cc1ccc(F)c(NC(=O)[C@@H](O)CCNC(=O)c2cnco2)c1F,0.711,-8.102
sample64,N#Cc1ccc(F)c(NC(=O)[C@@H]2C[C@H](CN)CN2)c1F,0.760,-7.969
sample65,NCC[C@H](Oc1cnc(Oc2cccc(F)c2)c(F)c1)C(=O)O,0.812,-7.993
sample66,CCOc1ccc(F)cc1NC(=O)[C@@H](NC(=O)[C@H]1CC[C@@H]1N)[C@H](C)N,0.577,-8.049
sample67,C[C@@H](Oc1ccc[n+](C)c1)[C@@H](Nc1ccnc(Cl)c1)C(=O)O,0.627,-7.348
sample68,C[C@H]1CNC[C@H]1C(=O)NCC[C@H](Oc1ccc(C#N)c(F)c1)C(=O)O,0.674,-8.085
sample69,Cc1cnc(C(=O)Nc2c(C=O)cccc2NCC[C@H](O)C(=O)O)c(C)n1,0.510,-8.089
sample70,C[C@@H](O)[C@@H](NC(=O)c1ccco1)C(=O)Nc1c(Cl)cccc1C#N,0.764,-7.934
sample71,N#Cc1cccc(Cl)c1NC(=O)[C@@H](O)CCNC(=O)c1ccc(F)cc1,0.721,-8.464
sample72,N#Cc1ccc(O[C@@H](CCNC(=O)c2cccnc2O)C(=O)O)cc1F,0.681,-8.139
sample73,O=C1CCc2cc(C(=O)N(CC[C@H](O)C(=O)O)c3cnn(C4CNC4)c3)ccc21,0.625,-8.521
sample74,Cn1cccc1C(=O)NCC[C@H](Oc1cc(F)cc2[nH]ncc12)C(=O)O,0.594,-8.215
sample75,Cc1ccc(F)c(OCc2cn(C)nc2NCC[C@H](O)C(=O)O)n1,0.661,-7.460
sample76,Cc1ccc(C2NC(=O)c3nc(C)ncc3N2C[C@H]2C[C@H]2C(=O)O)c(C#N)c1,0.835,-8.910
sample77,Cc1ccccc1CSc1nnccc1N[C@@H]1CS(=O)(=O)C[C@H]1N,0.778,-8.009
sample78,CCn1ccc(O[C@@H](CNc2cnc(F)c(C#N)c2)C(=O)OC)n1,0.602,-7.483
sample79,N#Cc1cc(F)c(F)cc1NC(=O)C1(C(N)=O)CC1,0.799,-7.672
sample80,Cc1cc(C(=O)NCC[C@H](Oc2cnn(C)c2-c2nnc(C)o2)C(=O)O)no1,0.561,-7.969
sample81,Cc1ccc(C(=O)C2CC2)c(NC(=O)C2(CN)CC2)c1,0.808,-8.002
sample82,Cc1nc(O)c(S(=O)(=O)C2=C(N)C(=O)OC2)c(S(=O)(=O)c2c(F)cc(F)cc2C#N)c1C,0.467,-9.154
sample83,N#Cc1ccc(O[C@@H](CCNC(=O)c2cccnc2O)C(=O)O)cc1F,0.681,-8.139
sample84,COC(=O)[C@H](CNC(=O)c1cccn1C)Oc1ccc(C#N)c(F)c1,0.799,-7.957
sample85,C[C@@H](O)[C@@H](NC(=O)c1cccnc1O)C(=O)Nc1c(F)ccc(C#N)c1F,0.616,-8.417
sample86,O=C(NCC[C@H](O)C(=O)Nc1ccc(F)c(F)c1)c1cccnc1O,0.625,-8.082
sample87,CNC(=O)[C@H](CNC(=O)c1c(F)cncc1F)Oc1cccc(OC)n1,0.747,-7.815
sample88,NC(=O)[C@@]1(Oc2ccc(-c3nn[nH]n3)c(F)c2)CCOC1,0.821,-8.076
sample89,Cc1nc[nH]c1C(=O)NCC[C@H](Oc1ccc(C#N)c(F)c1)C(=O)O,0.695,-7.962
sample90,N#Cc1ccc(O[C@@H](CCNC(=O)c2cccnc2O)C(=O)O)cc1F,0.681,-8.139
sample91,C[C@@H](Oc1ccc(C#N)c(F)c1)[C@@H](NC(=O)c1cnn(C)c1)C(=O)O,0.808,-8.007
sample92,COc1ccc(N(C(=O)c2ccc3c(c2)CCC3=O)[C@@H]2CS(=O)(=O)C[C@H]2N)cn1,0.791,-9.004
sample93,COC(=O)[C@H](CNC(=O)c1[nH]cnc1C)Oc1ccc(C#N)c(F)c1,0.756,-8.014
sample94,N#Cc1coc(O[C@@H]2C[C@@H](CN)N(C(=O)c3ccc(F)cc3)C2)n1,0.906,-8.373
sample95,C[n+]1cccc(O[C@@H]2CO[C@@H](O)[C@H]2Oc2ccc(C#N)c(F)c2)c1,0.848,-8.087
sample96,N#Cc1ccc(F)c(NC(=O)[C@@H](O)CCNC(=O)c2cnco2)c1F,0.711,-8.102
sample97,O=C([C@H]1[C@@H](O)CCN1C(=O)[C@H]1C[C@@H](C(=O)O)C1)N1Cc2ccccc2C(F)(F)C1,0.783,-8.616
sample98,N#Cc1ccc(NC(=O)[C@@H]2NCCNC2=O)c(Br)c1F,0.683,-7.558
sample99,Cn1nccc1[C@H](NC(=O)[C@H]1C[C@@H](NC(=O)c2ccc(F)cc2)CN1)C(=O)O,0.550,-8.508
sample100,Cc1noc(C(=O)N[C@H](C)[C@H](N)C(=O)Nc2cc(F)c(C#N)cc2F)n1,0.704,-8.511
sample101,Cc1ccc(NC(=O)[C@H](O)CCNC(=O)c2c(N)cnn2C)c(F)c1F,0.599,-8.096
sample102,CN(C(=O)[C@H](CCN)Oc1nc(=O)n(C)[nH]1)c1ccnnc1,0.674,-7.099
sample103,Cc1ccc(O[C@@H](CCNc2cn(C)nc2C#N)C(=O)O)nn1,0.765,-7.358
sample104,Cc1noc(C(=O)NCC[C@@H](Oc2cccc(C#N)c2C)C(=O)O)n1,0.764,-8.152
sample105,CO[C@@H]1CN[C@H](C(=O)Nc2ccc([C@@H]3C[C@H]3C)cc2)C1,0.884,-7.836
sample106,COC(=O)[C@@H]1C[C@@H](N)[C@@H](Oc2ccc(C(=O)O)c(F)c2)[C@@H]1O,0.677,-7.701
sample107,Cc1nnc(C(=O)NCC[C@@H](Oc2cccc(C#N)c2C)C(=O)O)o1,0.764,-8.139
sample108,Cc1cnc(C(=O)Nc2cccc(O[C@H]3[C@H](O)OC[C@@H]3O)c2C#N)c(C)n1,0.714,-8.353
sample109,Cc1nccc(C(=O)NCC[C@@H](O)C(=O)N2CCc3cc(O)ccc32)n1,0.721,-8.328
sample110,Cc1cc(NC(=O)[C@H](N)C2COC2)n(C2CCOCC2)n1,0.841,-7.300
sample111,NCC[C@@H](O)C(=O)N1c2ccc(F)cc2C[C@@H]1CO,0.705,-7.259
sample112,COc1cnc(Cl)c(NC(=O)[C@@H](Nc2cnn(CCC#N)c2)[C@@H](C)N)c1,0.595,-7.727
sample113,Cc1noc(C(=O)NCC[C@@H](O)C(=O)Nc2cc(F)c(C#N)cc2F)n1,0.682,-8.409
sample114,Cc1ccc(-c2ccncn2)cc1NC(=O)[C@H](O)CCN,0.764,-7.640
sample115,CC(C(=O)O)(c1ccc(N)c(C#N)c1)N1C(=O)C[C@@H]1C(=O)NC1CC1,0.521,-8.357
sample116,Cc1noc(C(=O)NCC[C@H](Oc2cccc(C#N)c2C)C(=O)O)n1,0.764,-8.152
sample117,Cc1nnc(C(=O)NCC[C@@H](Oc2cccc(C#N)c2C)C(=O)O)o1,0.764,-8.139
sample118,Cc1cc(NC(=O)[C@H](NC(=O)c2ncoc2C)C2COC2)c(F)cc1F,0.845,-8.376
sample119,C[C@@H]1[C@H](C(=O)NCC[C@H](Oc2nccc(N)c2F)C(=O)O)[C@H]1c1ccccc1,0.640,-8.490
sample120,Cc1cccc(C)c1NC(=O)[C@H](O)CCNC(=O)c1nncn1C,0.716,-7.801
sample121,Cc1noc(C(=O)NCC[C@H](Oc2ccc3c(c2)C[C@@H](N)C3)C(=O)O)n1,0.646,-8.505
sample122,Cc1noc(C(=O)NCC[C@H](Oc2cccc3c2[C@@H](N)CO3)C(=O)O)n1,0.636,-8.261
sample123,N[C@@H]1C[C@H](Oc2ccc(F)nn2)[C@H](Oc2ccc(S)nc2)C1,0.832,-7.585
sample124,Cc1noc(C(=O)NCC[C@@H](Oc2c(F)ccc(F)c2C#N)C(=O)O)n1,0.745,-8.306
sample125,N#Cc1cc(F)c(NC(=O)[C@H](N)C2COC2)cc1F,0.845,-7.574
sample126,N#CCCn1cc(O[C@H](CCN)C(=O)NCc2ccncc2)cn1,0.696,-7.430
sample127,CC(=O)c1ccc(F)cc1NC(=O)[C@H](NC(=O)[C@H](O)C1CC1)C1COC1,0.623,-8.222
sample128,Cc1noc(C(=O)NCC[C@@H](O)C(=O)Nc2cc(F)c(C#N)cc2F)n1,0.682,-8.409
sample129,N#Cc1ccccc1N(CC[C@@H](O)C(=O)O)c1cnc(O)nc1,0.720,-7.385
sample130,Cc1noc(C(=O)N[C@@H](C(=O)Nc2ccc(C3OCCO3)cc2)C2COC2)n1,0.745,-8.548
sample131,Cc1nnc(C(=O)N[C@H](C)[C@H](N)C(=O)Nc2cc(F)c(C#N)cc2F)o1,0.704,-8.498
sample132,Cc1ocnc1C(=O)NCC[C@H](Oc1cccc(F)c1)C(=O)O,0.805,-7.598
sample133,C[C@@H]1[C@H](C(=O)NCC[C@H](Oc2ncc3ncnc-3[nH]2)C(=O)O)[C@H]1c1ccccc1,0.529,-8.530
sample134,Cn1[nH]c(O[C@@H]2OC[C@H](O)[C@H]2Oc2c(F)ccc(F)c2C#N)nc1=O,0.780,-8.058
sample135,Cc1nnc(C(=O)NCC[C@@H](O)C(=O)Nc2cc(F)c(C#N)cc2Cl)o1,0.681,-8.308
sample136,CNC(=O)[C@H](O)CN(C(=O)[C@H](N)[C@H](C)C(C)C)c1ccc(CO)c(N)c1,0.404,-7.754
sample137,Cc1nnc(C(=O)NCC[C@H](Oc2c(F)ccc(F)c2C#N)C(=O)O)o1,0.745,-8.294
sample138,NCC[C@@H](O)C(=O)N1c2ccc(F)cc2C[C@@H]1CO,0.705,-7.259
sample139,N#Cc1nn[nH]c1NCC[C@@H](Oc1ccc(Cl)nn1)C(=O)O,0.659,-7.356
sample140,CCC[C@@H](N)C(=O)N(CC(=O)O)c1ccc(Br)cc1F,0.826,-7.248
sample141,Cc1cnn(C)c1Oc1ncc(C(=O)N[C@H](C)[C@H](N)C(=O)O)c(C)n1,0.669,-7.580
sample142,Cc1noc(C(=O)N2C[C@@H]3NC(=O)N([C@@H](C)c4ncc(C)o4)C(=O)[C@H]3C2)n1,0.817,-8.119
sample143,Cc1ccc(O[C@H](CCN)C(=O)Nc2ccc3c(c2)OCO3)nn1,0.820,-8.189
sample144,N#Cc1cc(Oc2ccc(F)nn2)ccc1O[C@H](CCN)C(=O)O,0.779,-7.859
sample145,C[C@H]1NC[C@@H]1C(=O)N[C@@H]1CC[C@H](C(=O)Nc2ccc3c(c2)CCC3(F)F)NC1=O,0.600,-9.206
sample146,Cc1ccc(C#N)c(Oc2cc(C(=O)NCC[C@@H](O)C(=O)O)ncn2)n1,0.638,-7.956
sample147,Cc1ocnc1C(=O)NCC[C@H](O)C(=O)Nc1cccc(Cl)c1F,0.734,-7.746
sample148,Cc1ocnc1C(=O)NCC[C@@H](Oc1cccc(C#N)c1C)C(=O)O,0.785,-7.842
sample149,Cc1cccc(NC(=O)[C@H](CCN)Oc2cnc(O)nc2)n1,0.714,-7.512
sample150,NCC[C@@H](O)C(=O)Nc1ccc2c(c1)CCC2(F)F,0.773,-7.670
sample151,Cc1ocnc1C(=O)NCC[C@@H](Oc1c(F)ccc(F)c1C#N)C(=O)O,0.766,-7.988
sample152,Cn1ccc(O[C@H]2[C@H](Oc3n[nH]cc3C#N)[C@H](O)OC[C@@H]2O)c1C#N,0.664,-7.521
sample153,Cc1noc(C(=O)NCC[C@H](O)C(=O)Nc2cc(F)c(C#N)cc2F)n1,0.682,-8.409
sample154,Cc1ccc2c(c1)[C@@H](C(=O)NCC[C@H](Oc1ccc(=O)n(C)n1)C(=O)O)C2,0.744,-8.536
sample155,CCC[C@@H](Nc1cccnc1Oc1ccn(C)c1C#N)C(=O)O,0.815,-7.459
sample156,COc1ccc(NC(C(=O)O)c2nc(-c3c(C)ccc(F)c3F)no2)nn1,0.666,-8.627
sample157,O=C(Cc1cccnc1F)NCC[C@@H](Oc1cnn(C2CCC2)c1)C(=O)O,0.646,-7.927
sample158,Cc1ccc2c(c1)[C@@H](C(=O)NCC[C@@H](Oc1ccc(=O)n(C)n1)C(=O)O)C2,0.744,-8.536
sample159,Cc1noc(C(=O)NCC[C@@H](O)C(=O)Nc2cc(F)c(C#N)cc2F)n1,0.682,-8.409
sample160,Cn1cnnc1C(=O)NCC[C@H](O)C(=O)Nc1cnc(F)c(Br)c1,0.596,-7.564
sample161,COc1ccc(C#N)c(NC(=O)[C@H](NC(=O)c2ncoc2C)C2COC2)c1,0.783,-8.319
sample162,Cc1nnc(C(=O)NCC[C@H](Oc2cccc(C#N)c2C)C(=O)O)o1,0.764,-8.139
sample163,Cc1noc(C(=O)NCC[C@@H](O)C(=O)Nc2cc(F)c(C#N)cc2F)n1,0.682,-8.409
sample164,COc1ccc(C#N)c(NC(=O)c2[nH]nc(O[C@H](C)C3CN(C)C3)c2C)c1,0.809,-8.543
sample165,Cc1oncc1C(=O)N(c1nn(C)cc1C=O)[C@@H](C(=O)O)C1COC1,0.737,-7.636
sample166,NCC[C@@H](O)C(=O)Nc1cc(-c2cccnn2)ccc1F,0.760,-7.880
sample167,COc1cccc(O[C@H](CCNC(=O)c2nnc(C)o2)C(=O)O)c1,0.733,-7.737
sample168,Cc1ccc(O[C@@H]2COc3cc(O[C@@H](CCN)C(=O)O)ccc32)nn1,0.775,-7.918
sample169,CSc1ncccc1-c1nc(COc2ncc(C(=O)O)[nH]2)co1,0.662,-7.550
sample170,NCC[C@H](Oc1ccc(F)nn1)C(=O)N[C@H](C(=O)O)c1cnccn1,0.568,-7.658
sample171,Cc1cc(N)nc(C(=O)NC[C@H]2CCCN(CC=C(Cl)Cl)C2)c1,0.850,-7.794
sample172,CO[C@H]1C[C@](N)(C(=O)N2CCCN(c3ccc(Cl)cn3)CC2)C1,0.899,-7.790
sample173,O=C(NCC[C@@H](Oc1cccc2[nH]ncc12)C(=O)O)c1ncco1,0.593,-7.813
sample174,Cc1cnn(C)c1O[C@@]1(C)CCN(C(=O)[C@@H](N)C(F)F)C[C@H]1N,0.810,-7.482
sample175,Cc1ocnc1C(=O)NCC[C@@H](O)C(=O)N[C@H]1COc2ccc(Cl)cc21,0.698,-8.011
sample176,Cn1cc(O[C@H](CCNc2ncccc2[C@@H]2CO2)C(=O)O)c(O)n1,0.609,-7.532
sample177,Cc1noc(C(=O)N[C@@H]2CN(c3ccn(CCC#N)n3)CC[C@]2(C)O)n1,0.776,-7.856
sample178,Cc1ccc2c(c1)[C@@H](C(=O)NCC[C@@H](Oc1nccc(F)c1C#N)C(=O)O)C2,0.757,-8.810
sample179,Cc1noc(C(=O)NCC[C@@H](O)C(=O)Nc2cc(F)c(C#N)cc2F)n1,0.682,-8.409
sample180,CN(N)C1=NCCN1C(C)(Cc1cccc(F)c1)C(=O)O,0.630,-7.570
sample181,CN1C[C@H](Sc2ccc(C(=O)N[C@@H](CCO)C3CCOCC3)[nH]2)C(=O)NC1=O,0.521,-7.806
sample182,O=C(NCc1cccnc1F)[C@H](O)CCNc1nnc(Cl)nn1,0.598,-7.644
sample183,CCCn1cnc(N(c2cnn(CO)c2)[C@@H](CCF)C(=O)O)c1,0.723,-6.991
sample184,Cc1c(O[C@@H]2C[C@H](C(N)=O)N(c3cncc(=O)[nH]3)C2)c(C#N)nn1C,0.739,-7.897
sample185,C=C(C)c1nc(C(=O)NCC[C@H](Oc2nccc(F)c2C#N)C(=O)O)co1,0.713,-7.970
sample186,C[C@@H]1Oc2cccnc2C1(C(=O)O)N1CCN=C1N(C)N,0.565,-7.315
sample187,Cc1ocnc1C(=O)NCC[C@H](Oc1c(F)ccc2c[nH]nc12)C(=O)O,0.582,-8.061
sample188,Cc1nccc(C(=O)NCC[C@H](O)C(=O)Nc2cc(F)c(C#N)cc2F)n1,0.692,-8.478
sample189,N#Cc1cc(F)c(NC(=O)[C@H]2CNC[C@@H]2N)cc1F,0.719,-7.656
sample190,Cn1ncc2cncc(O[C@@]3(C)CCN(C(=O)[C@H](O)C4CC4)C[C@H]3N)c21,0.820,-8.236
sample191,Cc1noc(C(=O)NCC[C@@H](O)C(=O)Nc2cc(F)c(C#N)cc2F)n1,0.682,-8.409
sample192,Cn1ncc(F)c1O[C@H](CCN)C(=O)N[C@H]1COc2ncccc21,0.787,-7.744
sample193,Cc1c(C#N)cccc1O[C@@H]1[C@H](O)[C@H](O)CO[C@H]1O,0.677,-6.965
sample194,C=C(C)c1ccc(C(=O)O)cc1NC(=O)[C@@H]1C(=O)C[C@@H]1C(=O)O,0.710,-7.929
sample195,COC(=O)c1cccc(F)c1NC(=O)[C@@H]1C[C@H](OC)CN1,0.808,-7.446
sample196,CN(N)C1=NCCN1C(C)(Cc1cccc(F)c1)C(=O)O,0.630,-7.570
sample197,Cc1nnc(C(=O)NCC[C@@H](O)C(=O)Nc2ccc(C#N)cc2)o1,0.695,-8.064
sample198,Cc1noc(C(=O)N[C@@H](C(=O)Nc2cc(F)c(C#N)cc2F)C2COC2)n1,0.792,-8.715
sample199,Cc1c(C#N)cccc1O[C@H](CCNC(=O)c1nncn1C)C(=O)O,0.754,-7.694
sample200,Cc1c(C#N)cccc1O[C@H]1NC(=O)N[C@@H]1Oc1cccnc1F,0.835,-8.317
sample201,CO[C@H]1OC[C@@H](Oc2cc(C#N)ccc2C)[C@@H](N)[C@H]1O,0.825,-7.234
sample202,O=C(NC[C@H]1CC(=O)N(CCc2cc[nH]n2)C(=O)N1)c1ccc2c(c1)CCC2=O,0.668,-8.939
sample203,N#CCCc1cccc(C(=O)N[C@H]2CNC[C@@H]2C(=O)O)c1,0.733,-7.786
sample204,Cc1ocnc1C(=O)N[C@]1(C(=O)Nc2cc(F)ccc2C#N)CCOC1,0.856,-8.324
sample205,N#Cc1ccc(O[C@H]2NC(=O)N[C@@H]2Oc2ccc(F)c(C#N)c2)nn1,0.840,-8.681
sample206,NC(=O)[C@@H](c1ccccn1)N1C(=O)N[C@H]2CNC[C@@H]2C1=O,0.642,-7.663
sample207,Cc1cccc(C(=O)N[C@@H]2Cc3cc(NC[C@H](N)CC(=O)O)cnc3C2)n1,0.570,-8.577
sample208,Cc1ocnc1C(=O)N[C@]1(C(=O)Nc2cc(F)ccc2C#N)CCOC1,0.856,-8.324
sample209,Cn1cc(C(=O)N[C@@H](CN)CC(=O)N2CCc3cccc(C#N)c32)nc1O,0.681,-8.330
sample210,Cc1cc(C(=O)N[C@]2(C(=O)Nc3cc(F)ccc3C#N)CCOC2)nnc1O,0.715,-8.696
sample211,CCCc1ccc(CNC(=O)C2=NNC(=O)C2)cc1,0.832,-7.766
sample212,Cn1cc(NC(=O)C[C@@H](N)CN)c(Oc2ccc(F)cc2C#N)n1,0.718,-8.031
sample213,CCc1ccccc1NC(=O)C[C@H](CN)NC(=O)c1nsnc1Cl,0.691,-7.835
sample214,Cc1ocnc1C(=O)N[C@@H](CN)CC(=O)Nc1cc(F)ccc1C#N,0.717,-8.061
sample215,CO[C@H]1OC[C@@H](Oc2nnc(C(F)F)o2)[C@@H](NC(=O)c2ccccn2)[C@H]1O,0.721,-7.972
sample216,CO[C@H]1OC[C@@H](Oc2ccccc2CC#N)[C@@H](N)[C@H]1O,0.816,-7.088
sample217,Cc1ocnc1C(=O)N[C@]1(C(=O)Nc2cc(F)ccc2C#N)CCOC1,0.856,-8.324
