Unnamed: 0,SMILES,DS,Method,Valid,In_Top100,QED,Veber,Lipinski,CP,MB,SA,Ghose,1-EI,KI_Tanimoto_Similarity,KI_ChemNet_Distance
1900,CCN(C)[C@]12N[C@@]3(CC=C(N)C=C3[C@H](C)C1=N)CC[C@H](N)C2=N,-6.94,DecompDiff,1,True,0.5213726941666473,2.0,5.0,0.926450252532959,0.7129603174603174,0.3817974390289422,4.0,0.9828462609357664,0.0754716981132075,7.1871433
1901,N=C(N)C1C[C@@H](CNC2=CCC(N)=CC2)N[C@@H](CN)[C@@H]1CN,-6.85,DecompDiff,1,True,0.2445395556950127,1.0,4.0,0.9944638609886168,0.7621002886002886,0.5114909784208986,3.0,0.6669049028281119,0.0851063829787234,6.7434416
1902,CC1=C[C@@H]([C@H](CN)C(=N)C=CC(=N)N)C(=CCN)CC=C1N,-6.834,DecompDiff,1,True,0.2436169021202333,1.0,4.0,0.986890971660614,0.746936507936508,0.5140720864153957,4.0,0.5059145339306916,0.0839694656488549,6.6625166
1903,CC1=C([C@@H](C#N)C(=N)N)[C@H](C(=N)N[C@H]2C[C@@H](N)C[C@H]2CCN)C=C(CN)C1,-6.665,DecompDiff,1,True,0.191065014473232,1.0,4.0,0.983806014060974,0.7325476190476192,0.5032854840430406,4.0,0.8611446968816381,0.0763888888888889,7.1012034
1904,CCCC1=C(N)C=CC=C(C)C1,-6.63,DecompDiff,1,True,0.6651716512851362,2.0,5.0,0.0018038110574707,0.8142777777777778,0.738776967147381,3.0,0.1934525899371159,0.0744680851063829,6.8055906
1905,CC=CC=C([C@H](C)N)[C@H]1CC(N)=C(CC)N1,-6.611,DecompDiff,1,True,0.6340169053920738,2.0,5.0,0.9560577869415284,0.7838513708513709,0.5866901910409985,3.0,0.6509037740871515,0.0989010989010989,6.493308
1906,CC(C)C1=CCC(C(=N)N)C=C1,-6.583,DecompDiff,1,True,0.4761848919708016,2.0,5.0,0.3399661481380462,0.7554523809523811,0.6607747417072346,3.0,0.3703797166830461,0.0875,6.709823
1907,CCC1=C(N)[C@@H](CN)C=C(C)C1,-6.553,DecompDiff,1,True,0.6112095828591478,2.0,5.0,0.1254186928272247,0.7656587301587302,0.6570252224764653,3.0,0.4937985580034884,0.0833333333333333,6.761893
1908,CNCC[C@@H]1C(=N)C=C2NC(C)=C(N)[C@@H]2[C@H]1C,-6.523,DecompDiff,1,True,0.5921378365974657,2.0,5.0,0.8047162294387817,0.6710339105339105,0.5800632685321061,3.0,0.9645734581187216,0.072,6.5635467
1909,CCC[C@@H]1C[C@H](N)[C@@H](N)[C@H]2[C@H]3[C@H](N)[C@@H](C)C(=N)[C@@]3(CC(N)N)[C@@H]12,-6.51,DecompDiff,1,True,0.4001054361597654,1.0,4.0,0.7484763860702515,0.7219444444444444,0.4776419447991802,4.0,0.9909167277557278,0.0687022900763358,6.716784
1910,CN[C@H]1CN[C@H]2C=CC(N)[C@@H](N)C[C@@](C)(CN)[C@H]21,-6.453,DecompDiff,1,True,0.3954949535517971,2.0,5.0,0.9566859602928162,0.6933787878787878,0.5194421249521325,2.0,0.9073148940589169,0.0869565217391304,6.6473455
1911,CN[C@H]1[C@H](C)[C@H]2CCC[C@@H]2C[C@@H]1N,-6.329,DecompDiff,1,True,0.6423401127600596,2.0,5.0,0.1463837325572967,0.7494126984126983,0.6453923995126468,3.0,0.7767157005310626,0.0515463917525773,7.1044054
1912,N=C1[C@H](CN)C[C@@H](CF)[C@H]2[C@@H](N)[C@H](N)CC=C3CN[C@H]([C@H]32)[C@H]1CN,-6.3,DecompDiff,1,True,0.3789088728470208,2.0,4.0,0.958462417125702,0.6986984126984127,0.4562759845846472,3.0,0.8443664558363315,0.0693069306930693,6.6884966
1913,C=CCC(O)CC(N)=C[C@@H](C(=N)N)c1ccccc1,-6.278,DecompDiff,1,True,0.3417741364370612,2.0,5.0,0.9590420126914978,0.7676269841269843,0.6762500361209438,3.0,0.6304999509581078,0.0916666666666666,6.0229225
1914,CC(C)[C@H]1CC[C@@H](C)[C@@H]1CC(=N)CN,-6.274,DecompDiff,1,True,0.6672489095405721,2.0,5.0,0.1953761279582977,0.8214285714285713,0.642368002785322,3.0,0.9140394110893114,0.0705882352941176,6.9180503
1915,CC(C)[C@@H](CN)c1cc(F)ccc1N,-6.242,DecompDiff,1,True,0.7273144573970509,2.0,5.0,0.1725408732891082,0.908968253968254,0.7932275031577432,3.0,0.1801497332204585,0.1043478260869565,6.848652
1916,Cc1cc(CC(=N)N)c(N)cc1N,-6.231,DecompDiff,1,True,0.3033505732840509,2.0,5.0,0.9498925805091858,0.8694047619047619,0.8007497814218448,3.0,0.6500782804426015,0.0833333333333333,6.6355934
1917,CC(C)[C@H]1[C@H](C)C(=N)N[C@@H](C)C[C@@H]1C(=N)N,-6.222,DecompDiff,1,True,0.4257141461264508,2.0,5.0,0.6602986454963684,0.7519523809523809,0.5693275796204621,3.0,0.7836124558441848,0.0919540229885057,6.7028937
1918,CC(C)Cc1cc([C@@H](CCN)C(=N)N)c(C#N)o1,-6.208,DecompDiff,1,True,0.5250425480975548,2.0,5.0,0.9956777691841124,0.8006587301587302,0.6741023251295165,3.0,0.952789209390809,0.1075268817204301,6.8980503
1919,CC(N)Cc1ccc(F)cc1CN,-6.207,DecompDiff,1,True,0.7369840699572033,2.0,5.0,0.3183884620666504,0.8799126984126984,0.8222326780165266,3.0,0.6236074248266338,0.0975609756097561,6.806047
1920,CC[C@H](C)[C@@H](CN)C1=C[C@@H](C(=N)NC)C=CC1=N,-6.196,DecompDiff,1,True,0.4425057089375238,2.0,5.0,0.972764253616333,0.7584682539682538,0.5550698257965965,3.0,0.7868008574516437,0.0852713178294573,6.615967
1921,CNC(=N)c1cc(C)cc(CN)c1,-6.163,DecompDiff,1,True,0.4659026263784993,2.0,5.0,0.8930209875106812,0.862642857142857,0.8013344355912049,3.0,0.3550891396180708,0.1111111111111111,6.753558
1922,C#C[C@@H]1OC2C=CC=C(NC)C2[C@H]1C(=N)N,-6.159,DecompDiff,1,True,0.3520579656445277,2.0,5.0,0.9856936931610109,0.6691910866910868,0.5191124764309687,3.0,0.2782985359158298,0.0612244897959183,6.4456077
1923,CNC(=N)Cc1cc(C)ccc1N,-6.158,DecompDiff,1,True,0.3622124592403136,2.0,5.0,0.8875411152839661,0.875531746031746,0.8021682817450512,3.0,0.8271372297308373,0.1296296296296296,6.3107886
1924,C=Cc1ccc(C(C)=N)c(N)c1,-6.127,DecompDiff,1,True,0.5058398251970487,2.0,5.0,0.5275231599807739,0.8388174603174603,0.7974731064247703,3.0,0.0169955726907753,0.0934579439252336,6.3754306
1925,CCCC1=C(C)CC(CC)=C1,-6.107,DecompDiff,1,True,0.5730415732190595,2.0,5.0,0.0026389907579869,0.7857142857142857,0.7533845780182565,2.0,0.0877774743226902,0.0579710144927536,7.053123
1926,Cc1ccc(C(=N)N)c(C)c1,-6.103,DecompDiff,1,True,0.4608325302722902,2.0,5.0,0.6020969152450562,0.8424841269841271,0.8926859042782035,2.0,0.2320443088089232,0.2043010752688172,6.9569917
1927,CCCCC(=N)[C@H]1[C@H](C)C[C@@H]1C(C)=N,-6.102,DecompDiff,1,True,0.6292172819184,2.0,5.0,0.0005666814977303,0.843595238095238,0.6277571919745113,3.0,0.5124308038725834,0.0526315789473684,6.781135
1928,CC1=C(C)C(CN)=C(C)C1,-6.099,DecompDiff,1,True,0.5874269249875281,2.0,5.0,0.0016361301532015,0.7944523809523808,0.7418666515659686,2.0,0.2526460666316352,0.0721649484536082,6.936298
1929,CNC(=N)C(C)c1c(C)cccc1F,-6.078,DecompDiff,1,True,0.5502161071695444,2.0,5.0,0.0015133064007386,0.825563492063492,0.7472956944259344,3.0,0.497790930343286,0.1071428571428571,7.133679
1930,C#CC1=C(N)[C@@H](C(=N)N)[C@H](N)C(N)=C1,-6.065,DecompDiff,1,True,0.1975414454142215,2.0,5.0,0.9871216416358948,0.7799841269841271,0.5389023059918656,2.0,0.2206535103574848,0.0666666666666666,6.5058055
1931,CCc1cccc(N)c1C(=N)N,-6.035,DecompDiff,1,True,0.3468639329176439,2.0,5.0,0.8105148077011108,0.845674603174603,0.848992337194001,3.0,0.2073916865666766,0.1014492753623188,6.439728
1932,CC=CCC[C@H](C)C1CC[C@@H](C)N1,-6.019,DecompDiff,1,True,0.6570544265363832,2.0,5.0,0.0100359916687011,0.8394386724386724,0.6462325077434353,3.0,0.3704191376531247,0.0736842105263157,6.6370287
1933,C=CC1CC[C@H]([C@@H](C)CC(=N)N)C1,-6.013,DecompDiff,1,True,0.38969689038385,2.0,5.0,0.2104880064725875,0.8201190476190476,0.6437291622000898,3.0,0.709957575365283,0.0813953488372093,6.4749155
1934,CC1(C)C=C[C@H](CN)[C@@H](CCN)C1,-5.989,DecompDiff,1,True,0.6500476247986248,2.0,5.0,0.1134855821728706,0.7547619047619045,0.6331096271727953,3.0,0.6557181556723068,0.0675675675675675,6.9333158
1935,CCc1cccc(C)c1,-5.986,DecompDiff,1,True,0.5339790665494062,2.0,5.0,0.0037562435027211,0.8757222222222221,0.9697657769749382,2.0,0.004752739503429,0.1134020618556701,7.2427845
1936,C#CC1C(CNCC)C[C@H](C(=N)N)[C@@H]([C@@H](N)C(=N)NC)[C@@H]1C,-5.977,DecompDiff,1,True,0.2380800879862832,2.0,4.0,0.9770612120628356,0.7950555555555554,0.5137474557775276,4.0,0.8634665547373466,0.0666666666666666,6.7689676
1937,CC(=N)N[C@H]1CNC[C@H]1[C@@H](C)N[C@@H]1CCCN1,-5.93,DecompDiff,1,True,0.3494003571264322,2.0,5.0,0.9919216632843018,0.8020873015873015,0.5725294816925166,3.0,0.4100916222354548,0.0952380952380952,6.8630137
1938,C[C@@H](CC1=C(N)CCC1)[C@@H](N)[C@H](N)CN,-5.89,DecompDiff,1,True,0.5155380402095807,2.0,5.0,0.979774296283722,0.7627380952380952,0.6156011932619295,3.0,0.7147426166971069,0.0697674418604651,6.548912
1939,CC(C)C(=N)[C@@H](C)[C@@H](C1=CCC=CC1)[C@@H](N)C(=N)N,-5.884,DecompDiff,1,True,0.3356369640931889,2.0,5.0,0.6229059100151062,0.7582460317460317,0.5619727511989568,3.0,0.496761820764391,0.0888888888888888,6.6964135
1940,CNC1C=C[C@@H](C(=N)N)C(NN)=CC1C(=N)N,-5.828,DecompDiff,1,True,0.1053997392255863,1.0,4.0,0.9964292645454408,0.7611349206349207,0.520183030702303,2.0,0.2958079346649555,0.0674157303370786,6.4863906
1941,CNCC1=CC=CC=C(N)C1,-5.794,DecompDiff,1,True,0.6143671579481176,2.0,5.0,0.204639047384262,0.7811587301587302,0.7147160916658992,2.0,0.3536482394805171,0.0602409638554216,6.807507
1942,CC[C@H]1C(N)C[C@@H](NC(C)=N)[C@@H]1[C@H](N)C(=N)N,-5.794,DecompDiff,1,True,0.293319223199285,2.0,4.0,0.993689775466919,0.8408015873015873,0.5418735673821593,2.0,0.8798307687186278,0.0672268907563025,6.797459
1943,CC(=N)C[C@H](C#N)C1=C(N)C[C@@H](C)C1,-5.785,DecompDiff,1,True,0.6709546947493369,2.0,5.0,0.835516631603241,0.8245793650793651,0.5959648146543742,3.0,0.5797469724722191,0.0641025641025641,7.5004544
1944,CNC(=N)[C@@H]1C[C@@H](C)[C@H](NC)[C@H]1CC(C)=N,-5.785,DecompDiff,1,True,0.431228350240037,2.0,5.0,0.5292589068412781,0.793920634920635,0.5553060661745586,3.0,0.924992366671128,0.0423728813559322,6.588838
1945,CCC1=CC=C(N)CC1=N,-5.773,DecompDiff,1,True,0.564679584085513,2.0,5.0,0.3481972515583038,0.8212380952380951,0.6789210675203845,2.0,0.3249807702572023,0.0579710144927536,6.5840015
1946,Cc1cccc(N)c1N,-5.734,DecompDiff,1,True,0.5071584204162337,2.0,5.0,0.3417686522006988,0.8881031746031747,0.8953979564621175,2.0,0.0128516791607057,0.074074074074074,6.3256903
1947,CCC(C)(C)C[C@H](C)[C@H](N)NC(=N)CCC(=N)N,-5.707,DecompDiff,1,True,0.2596796703461509,2.0,5.0,0.2920452952384949,0.7914444444444443,0.6266226637586314,3.0,0.9516355652072206,0.0898876404494382,6.969789
1948,N=CCCc1cccc(CN)c1,-5.685,DecompDiff,1,True,0.6506666339548597,2.0,5.0,0.6248147487640381,0.8727698412698411,0.8389249446600642,3.0,0.3469637181369595,0.0845070422535211,6.713817
1949,C=CCC(=N)[C@H]1CNC(=N)CNC1CN,-5.632,DecompDiff,1,True,0.324503184064328,2.0,5.0,0.9935911893844604,0.7823650793650794,0.5333952390440696,3.0,0.6862429571614836,0.1012658227848101,6.7189355
1950,C[C@H]1[C@H](N)[C@@H](C)C[C@@H]1C,-5.57,DecompDiff,1,True,0.525545012517678,2.0,5.0,0.0016889040125533,0.8462301587301587,0.6593974151038449,2.0,0.4143324778847873,0.0512820512820512,6.9673276
1951,CC1=C(CN)CC(C)C1,-5.521,DecompDiff,1,True,0.5301550734044145,2.0,5.0,0.0016889040125533,0.7834523809523809,0.6950920596932999,2.0,0.2163768575820223,0.0634920634920634,6.9137635
1952,NCC1=C(N)[C@H](CN)C(N)=C[C@@H]1F,-5.519,DecompDiff,1,True,0.4403615730051329,2.0,5.0,0.9826384782791138,0.8068412698412698,0.555346058976286,2.0,0.5076122924494908,0.0704225352112676,6.9096074
1953,N=C(NCN)[C@H](CN)NCC1=CCC(N)=CC1,-5.515,DecompDiff,1,True,0.1523158697967498,2.0,4.0,0.998092234134674,0.7492539682539682,0.5997342320719571,2.0,0.5433920557004859,0.1016949152542373,6.466646
1954,C[C@@H]1[C@H]([C@@H](N)CN)C[C@H]([C@H](C)N)C(=N)[C@H](CO)[C@@H]1CC(=N)N,-5.509,DecompDiff,1,True,0.1978250073171905,1.0,4.0,0.928996205329895,0.8080873015873015,0.4997976406763951,3.0,0.7930177516521952,0.0909090909090909,6.79076
1955,CC(=N)C1=C(N)C[C@@H](C)C1,-5.483,DecompDiff,1,True,0.5318850360073194,2.0,5.0,0.2813551425933838,0.7767539682539684,0.6465395516413326,2.0,0.8502311031235747,0.074074074074074,6.6716533
1956,CN[C@@H]1C(N)[C@@H](NC)C(=CN)C[C@@H]1CN,-5.468,DecompDiff,1,True,0.3849413298751626,2.0,5.0,0.98955500125885,0.8139047619047618,0.5509954220299209,2.0,0.5949836702877225,0.1,6.574879
1957,CCCC[C@H]1N[C@H](C)C[C@@H]1CN,-5.433,DecompDiff,1,True,0.670800642960323,2.0,5.0,0.4197319447994232,0.7867756132756132,0.665912726057298,3.0,0.7647783401554074,0.0821917808219178,6.769676
1958,Cc1cccc(F)c1,-5.432,DecompDiff,1,True,0.4796017536231644,2.0,5.0,0.0037562435027211,0.8522301587301587,0.9625773183876974,1.0,0.0046455247401234,0.1025641025641025,7.630641
1959,CC(C)C[C@@H](C)[C@@H](N)C(C)C,-5.396,DecompDiff,1,True,0.6667808285284333,2.0,5.0,0.0027499003335833,0.860706349206349,0.7380029604830377,2.0,0.2204088868043282,0.0714285714285714,6.9988375
1960,CC[C@H]1C[C@H](C)[C@@H](C(=N)N)N1,-5.396,DecompDiff,1,True,0.4058109556179304,2.0,5.0,0.7100769877433777,0.7862222222222224,0.5929366217927343,2.0,0.9452849061608396,0.0759493670886076,6.707014
1961,CC(=N)CC[C@H]1CN[C@@](CN)(C(=N)N)[C@@H]1N,-5.387,DecompDiff,1,True,0.2639242286464125,2.0,4.0,0.9925300478935242,0.7748174603174602,0.5448772037069334,2.0,0.9133727096490852,0.0625,6.9353523
1962,CNc1cc(O)cc(CN)c1,-5.354,DecompDiff,1,True,0.589573742233642,2.0,5.0,0.918295443058014,0.8782698412698413,0.8540994498131282,2.0,0.0590442653854507,0.116504854368932,6.98514
1963,CCC[C@H](N)C(=N)[C@@]1(NC)CCC(=N)N1,-5.309,DecompDiff,1,True,0.4259480444635996,2.0,5.0,0.9843085408210754,0.7644761904761905,0.5649540758170527,3.0,0.9469588913418016,0.1011235955056179,6.7699904
1964,CC[C@@]1(C)C[C@H](N)C(C)=C1N,-5.279,DecompDiff,1,True,0.5989760834301504,2.0,5.0,0.1318539828062057,0.7846587301587301,0.6365670223470996,2.0,0.9359311409894848,0.0571428571428571,6.873838
1965,NC[C@@H]1C=CCC=C1N,-5.239,DecompDiff,1,True,0.4958911666057071,2.0,5.0,0.4363784790039062,0.8226746031746031,0.618972854565095,1.0,0.2035775856601763,0.0769230769230769,6.4118953
1966,CC=CC(C(=N)N)=C(C)O,-5.227,DecompDiff,1,True,0.2342087684706124,2.0,5.0,0.880808413028717,0.7465079365079368,0.6918731131044302,2.0,0.1296643302408228,0.0547945205479452,6.5682254
1967,CCC[C@H](C(C)CC)[C@H](C)O,-5.187,DecompDiff,1,True,0.6520134962457678,2.0,5.0,0.0069914464838802,0.8479999999999999,0.7275989749568118,2.0,0.0468231088481331,0.0555555555555555,7.0349007
1968,C[C@H]1C[C@H](C(=N)N)CC1=N,-5.181,DecompDiff,1,True,0.3675485581098855,2.0,5.0,0.5784971714019775,0.8180158730158732,0.5986148608990383,2.0,0.82538097884782,0.0606060606060606,6.8518662
1969,CNC1=C(C)CC[C@H]1C,-5.174,DecompDiff,1,True,0.5641673157024208,2.0,5.0,0.0031542626675218,0.7887301587301587,0.6812561622574026,2.0,0.3269940004041063,0.0602409638554216,7.27712
1970,CC=C(C(=O)NC)[C@H](C(C)=N)C(=N)N,-5.171,DecompDiff,1,True,0.2943776365327902,2.0,5.0,0.994224488735199,0.759015873015873,0.6405786169088569,3.0,0.2591746654601503,0.0886075949367088,6.217799
1971,CCC=C[C@@](C)(N=C(N)N)[C@H](NC)C(=N)N,-5.145,DecompDiff,1,True,0.2377675211910326,2.0,5.0,0.996653139591217,0.7835158730158729,0.5977455861280442,2.0,0.9013054357270922,0.056910569105691,6.4778056
1972,N=C1CC[C@@]2(N)N[C@H](CN)C[C@@H]12,-5.143,DecompDiff,1,True,0.4210456940402678,2.0,5.0,0.970553696155548,0.6859682539682541,0.5153971083416803,2.0,0.8192294853783061,0.074074074074074,6.48068
1973,C[C@@H](C=CC(=N)N)C(CN)=NCC(=N)N,-5.139,DecompDiff,1,True,0.2967152374221443,2.0,5.0,0.995568573474884,0.8273095238095237,0.5701808572891298,2.0,0.2312706699054821,0.0697674418604651,6.7637053
1974,CCCC(=N)N[C@@H](C(=N)N)[C@@H](CCO)C(=N)F,-5.13,DecompDiff,1,True,0.2764292860373879,2.0,4.0,0.9612571001052856,0.8163730158730158,0.5925865737080865,3.0,0.8802672139012837,0.0804597701149425,6.7221236
1975,OCCC1C=CCC=C1,-5.06,DecompDiff,1,True,0.5529736837933489,2.0,5.0,0.0043969266116619,0.8646507936507937,0.7160449485725713,1.0,0.010244374437633,0.0571428571428571,6.946129
1976,C[C@H](C[C@@H](N)CN)C[C@@H](C#N)[C@H]1N[C@H](CN)[C@H]1N,-5.056,DecompDiff,1,True,0.3726234108212102,2.0,5.0,0.9947124719619752,0.781489898989899,0.5238905747166537,2.0,0.5102673798589079,0.075268817204301,6.682039
1977,Cc1oc(CN)c(C)c1O,-5.052,DecompDiff,1,True,0.6143822298503246,2.0,5.0,0.8076238632202148,0.8963152958152958,0.7654844030452587,1.0,0.3157272519973172,0.08,7.0908947
1978,CC(=N)[C@H]1CC[C@@H](N)C1,-5.009,DecompDiff,1,True,0.5086787894760159,2.0,5.0,0.2497671991586685,0.8723095238095239,0.6982664813770413,1.0,0.3985720760154945,0.054054054054054,6.6080484
1979,C=C(C(=N)[C@H](N)C(=N)N)C(C)[C@@H](C)NC,-5.002,DecompDiff,1,True,0.3163741236136175,2.0,5.0,0.9926170706748962,0.7581111111111112,0.575154311765048,3.0,0.306341415368535,0.1,6.403787
1980,C=NC1C[C@@H](N)[C@H](C)[C@H]1C,-4.969,DecompDiff,1,True,0.5432926472129805,2.0,5.0,0.0018312284955754,0.8575476190476191,0.5607984852184155,2.0,0.4651242644494999,0.0602409638554216,6.432678
1981,CCC=CC(=N)N[C@H](CN)[C@@H](C)N,-4.965,DecompDiff,1,True,0.363238765622725,2.0,5.0,0.9803933501243592,0.7974999999999999,0.6261505838631637,3.0,0.5907053761899265,0.0975609756097561,6.4527655
1982,CC=C[C@@H](CCC)C(N)=O,-4.961,DecompDiff,1,True,0.5916866605888657,2.0,5.0,0.0095226876437664,0.8917063492063493,0.7117786048957703,2.0,0.123810655540232,0.0933333333333333,6.7831473
1983,N=C(N)C(CN)=N[C@@H]1CC[C@@H](N)C1,-4.947,DecompDiff,1,True,0.3390158438986303,2.0,5.0,0.9821373820304872,0.8458015873015872,0.6007614953046636,2.0,0.5899746163829803,0.0595238095238095,6.4882803
1984,CC[C@@H](N)CC[C@H](CC(=N)N)[C@H](C)N,-4.942,DecompDiff,1,True,0.3607684245204714,2.0,5.0,0.7236035466194153,0.8718809523809523,0.6556954918128111,3.0,0.8635408931273332,0.0875,6.8896255
1985,C#C[C@@H](C)[C@@H](C)C(N)C=N,-4.938,DecompDiff,1,True,0.4409627640968705,2.0,5.0,0.2206791192293167,0.8679603174603174,0.5342509605924359,2.0,0.2075886636749762,0.0666666666666666,6.85945
1986,CCCCCN[C@H](CN)[C@H](CN)C(C)O,-4.909,DecompDiff,1,True,0.4111892965700428,2.0,5.0,0.9711607694625854,0.7820714285714284,0.6960569624926989,3.0,0.7649670814535914,0.0818181818181818,6.835386
1987,CNC1=C(CF)NC(C)C1,-4.905,DecompDiff,1,True,0.5978253069210798,2.0,5.0,0.0084471479058265,0.7136926406926409,0.6336110396974358,1.0,0.9285564969157,0.0795454545454545,6.8246765
1988,CC1=CC(N)C(N)=CC1,-4.88,DecompDiff,1,True,0.4620739724134221,2.0,5.0,0.0861437395215034,0.7780238095238096,0.6157048802061205,1.0,0.1523797829821859,0.0615384615384615,6.7584085
1989,N=C(N)[C@]12C[C@@H](N)N[C@H](C1)[C@H](CN)N2,-4.868,DecompDiff,1,True,0.2183208978495605,2.0,3.0,0.9886711835861206,0.7386190476190477,0.4132533444610879,2.0,0.761521825650983,0.0909090909090909,6.5005884
1990,CC(=N)C[C@H](CC(=N)N)[C@H](C)CN,-4.847,DecompDiff,1,False,0.3648041555918455,2.0,5.0,0.5919444561004639,0.8411984126984126,0.6239189645021326,3.0,0.2899571259406256,0.0761904761904762,7.2926207
1991,CCC(CC)[C@H](C)C(=N)N,-4.835,DecompDiff,1,False,0.4574786204751722,2.0,5.0,0.294190764427185,0.8372460317460316,0.7204488060792023,2.0,0.3278896668567139,0.0714285714285714,7.2926207
1992,N=C(N)CNC[C@H]1N[C@@H](N)[C@H](N)[C@@H]1N,-4.817,DecompDiff,1,False,0.1843935735861029,1.0,3.0,0.9971721768379213,0.8233730158730157,0.5361872523433341,2.0,0.5799634560204782,0.0694444444444444,7.2926207
1993,CC[C@@H](N)C[C@@H](C[C@@H](N)NC=N)C(=N)N,-4.772,DecompDiff,1,False,0.1847711722984883,2.0,4.0,0.9925917387008668,0.8294206349206348,0.5507525739325411,2.0,0.7400873313102954,0.0823529411764705,7.2926207
1994,NCC1C=C(N)CC=C1N,-4.758,DecompDiff,1,False,0.4643732707219692,2.0,5.0,0.9578272700309752,0.8216746031746031,0.5868400995264956,2.0,0.2698485678787462,0.0757575757575757,7.2926207
1995,CCCC[C@@H](CO)CCC,-4.757,DecompDiff,1,False,0.6071883827503706,2.0,5.0,0.0178670957684516,0.8619999999999999,0.8249443730307693,2.0,0.0613171173730086,0.054054054054054,7.2926207
1996,CC(C)[C@@]1(NC(C)(C)N)[C@H](CN)CC1(N)N,-4.749,DecompDiff,1,False,0.4070686245372292,2.0,5.0,0.9793943762779236,0.8158095238095237,0.5687672840642544,2.0,0.7221213750650533,0.0588235294117647,7.2926207
1997,CN[C@@H]1C[C@H](C(=N)N)N[C@H]1C,-4.729,DecompDiff,1,False,0.3141466397036752,2.0,5.0,0.971204400062561,0.8100952380952381,0.5848379480526815,1.0,0.7588973111679747,0.0674157303370786,7.2926207
1998,CC[C@@H](C)[C@H](CCN)C(=N)NC,-4.698,DecompDiff,1,False,0.4296649377937069,2.0,5.0,0.7222875952720642,0.8038492063492062,0.6613379351031348,3.0,0.7226613557635122,0.075,7.2926207
1999,N=C(N)[C@@H]1C(=N)N[C@H](CN)[C@@H]1N,-4.68,DecompDiff,1,False,0.2061893396593483,2.0,3.0,0.9913370609283448,0.8466984126984127,0.5287632411336197,2.0,0.5464230638040196,0.1044776119402985,7.2926207
2000,N#CCCCC[C@H](CN)C(=N)N,-4.591,DecompDiff,1,False,0.3070504418055382,2.0,5.0,0.925357699394226,0.8252777777777776,0.7293487801687731,3.0,0.6224532561290947,0.0747663551401869,7.2926207
2001,CCN[C@@H](C(C)C)[C@H](N)CN,-4.558,DecompDiff,1,False,0.5249627270530548,2.0,5.0,0.98820298910141,0.808626984126984,0.6915994399295172,2.0,0.479350720193034,0.081081081081081,7.2926207
