SMILES,DockingScoreReward,CornealReward,MelaninReward,IrritationReward,Reward,DockingScoreProperty,CornealProperty,MelaninProperty,IrritationProperty,Epoch
C1=CC2c3ccccc3NC(c3cc(-c4nnc(-c5cccc(C67CC8CC(CC(C8)C6)C7)c5)o4)no3)C2C1,11.3,-0.011535727977752708,-0.13202380952380954,-0.1340468269723897,11.022393635526049,-11.3,0.8884643,0.7679761904761905,0.2340468269723897,200
c1cc(Oc2ccc3c(c2)CC[NH2+]C3)cc(-c2nnc(-c3ccc4c(c3)CC[NH2+]C4)o2)c1,9.5,-0.5645523011684418,-0.571031746031746,-0.0,8.364415952799812,-9.5,0.3354477,0.32896825396825397,0.05281443725924878,200
O=C(c1ccc2c(c1)C1C=CCC1CN2)C1C=CC(c2nc(-c3cccc(C45CC6CC(CC(C6)C4)C5)c3)cs2)C1,10.7,-0.019868218898773216,-0.4893699633699634,-0.0,10.190761817731262,-10.7,0.8801318,0.4106300366300366,0.09909418037319749,200
O=C(Nc1cccc(C23CC4CC(CC(C4)C2)C3)c1)Nc1cc2c(c(-c3ccc4c(c3)C3C=CCC3CN4)c1)OCO2,10.6,-0.1684101462364197,-0.20124603174603173,-0.04460722679301021,10.185736595224538,-10.6,0.73158985,0.6987539682539683,0.14460722679301022,200
C1=CC2c3ccccc3NC(c3nnc(-c4cccc(-c5cc6c(c(C78CC9CC(CC(C9)C7)C8)c5)OCO6)c4)o3)C2C1,9.7,-0.011535727977752708,-0.19262265512265486,-0.0381194085620567,9.457722208337534,-9.7,0.8884643,0.7073773448773452,0.1381194085620567,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6cc(-c7cccc8c7OCO8)no6)c5)o4)ccc3NCC2C1,10.3,-0.020269358158111594,-0.21054329004328998,-0.0,10.069187351798599,-10.3,0.87973064,0.68945670995671,0.099566365537391,200
FC(Cc1ccc2c(c1)C1C=CCC1CN2)c1cccc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1,10.7,-0.0,-0.2693845598845598,-0.0,10.430615440115439,-10.7,0.9077086,0.6306154401154402,0.07579992058643702,200
Cn1ncc2c1CC(c1nnc(-c3cccc(-c4cnc(-c5cccc6c5OCO6)nc4)c3)o1)CC2,9.3,-0.00969430208206179,-0.34504329004328993,-0.0,8.94526240787465,-9.3,0.8903057,0.5549567099567101,0.018386352431181228,200
CC(F)c1cccc(-c2ccc3c(C4CC(c5cccc6c5OCO6)Cc5c4cnn5C)c[nH]c3c2)c1,9.3,-0.0,-0.30711080732133367,-0.0,8.992889192678668,-9.3,0.91993755,0.5928891926786664,0.03757051165777713,200
C1=CC2c3ccccc3NC(c3cc4c(cc3-c3cccc(-c5cc(C67CC8CC(CC(C8)C6)C7)cc6c5OCO6)c3)OCCO4)C2C1,8.7,-0.01994147300720217,-0.20459740259740278,-0.25718198236613377,8.21827914202926,-8.7,0.8800585,0.6954025974025972,0.3571819823661338,200
C1=CC2c3ccccc3NC(c3nnc(-c4nnc(-c5cccc(C67CC8CC(CC(C8)C6)C7)c5)o4)o3)C2C1,11.2,-0.011535727977752708,-0.17968614718614706,-0.06185601858439255,10.946922106251705,-11.2,0.8884643,0.720313852813853,0.16185601858439255,200
C1=CC2c3cc(-c4nnc(-c5cc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)co5)o4)ccc3NCC2C1,11.0,-0.0,-0.24119408369408368,-0.09044941829853209,10.668356498007386,-11.0,0.9029269,0.6588059163059163,0.1904494182985321,200
O=C(c1nnc(-c2cccc(-c3cccc4c3OCO4)c2)o1)C1C=CC(c2ccc3c(c2)C2C=CCC2CN3)C1,9.3,-0.011535727977752708,-0.3004639249639248,-0.0,8.988000347058323,-9.3,0.8884643,0.5995360750360752,0.02725593694683499,200
FC(Cc1ccc2c(c1)C1C=CCC1CN2)c1nnc(-c2cccc(C34CC5CC(CC(C5)C3)C4)c2)o1,11.1,-0.0,-0.2693845598845598,-0.0,10.830615440115439,-11.1,0.9077086,0.6306154401154402,0.07579992058643702,200
Cn1ncc2c1CCCC2c1nnc(-c2cccc(-c3c[nH]c4cc(C56CC7CC(CC(C7)C5)C6)ccc34)c2)o1,9.2,-0.011535727977752708,-0.2734047619047618,-0.0,8.915059510117484,-9.2,0.8884643,0.6265952380952382,0.025173524984909733,200
c1cc(-c2cc(-c3cc(-c4ccc5c(c4)OCO5)cc4c3OCO4)on2)cc(C23CC4CC(CC(C4)C2)C3)c1,10.5,-0.03887327909469607,-0.2380877192982458,-0.6080284105657839,9.615010591041274,-10.5,0.8611267,0.6619122807017542,0.7080284105657839,200
C1=CC2c3cc(-c4coc(-c5cccc(-c6nnc(C78CC9CC(CC(C9)C7)C8)o6)c5)c4)ccc3NCC2C1,9.3,-0.0,-0.2442099567099565,-0.08016739823743166,8.975622645052612,-9.3,0.9029269,0.6557900432900435,0.18016739823743166,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6cc(C78CC9CC(CC(C9)C7)C8)co6)c5)o4)ccc3NCC2C1,9.4,-0.0,-0.2442099567099565,-0.08016739823743166,9.075622645052611,-9.4,0.9029269,0.6557900432900435,0.18016739823743166,200
FC(Cc1cccc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1)c1ccc2c(c1)C1C=CCC1CN2,10.7,-0.0,-0.2693845598845598,-0.0,10.430615440115439,-10.7,0.9077086,0.6306154401154402,0.07579992058643702,200
Cn1ncc2c1CC(c1cccc(-c3nnc(-c4cc(C56CC7CC(CC(C7)C5)C6)co4)o3)c1)CC2,9.7,-0.007014000415802024,-0.2845,-0.0,9.408485999584197,-9.7,0.892986,0.6155,0.012940091919096154,200
O=C(c1ccc2c(c1)C1C=CCC1CN2)C1C=CC(c2cccc(-c3cc(C45CC6CC(CC(C6)C4)C5)no3)c2)C1,9.7,-0.0,-0.26520329670329656,-0.039682513539140124,9.395114189757562,-9.7,0.92574984,0.6347967032967035,0.13968251353914013,200
O=C(c1nnc(-c2cccc(C34CC5CC(CC(C5)C3)C4)c2)o1)C1C=CC([NH+]2CCc3ccccc3C2)C1,10.3,-0.0,-0.5822246642246642,-0.0,9.717775335775336,-10.3,0.9029269,0.3177753357753358,0.06404647477120391,200
O=C(Nc1ccc2c(c1)C1C=CCC1CN2)Nc1nnc(-c2cccc(C34CC5CC(CC(C5)C3)C4)c2)o1,8.3,-0.1684101462364197,-0.19858730158730153,-0.0,7.933002552176279,-8.3,0.73158985,0.7014126984126985,0.022511279805079578,200
C1=CC2c3cc(-c4coc(-c5cccc(-c6nnc(C78CC9CC(CC(C9)C7)C8)o6)c5)c4)ccc3NCC2C1,9.3,-0.0,-0.2442099567099565,-0.08016739823743166,8.975622645052612,-9.3,0.9029269,0.6557900432900435,0.18016739823743166,200
C1=CC2c3ccccc3NC(c3cc(-c4nnc(-c5cccc(C67CC8CC(CC(C8)C6)C7)c5)o4)co3)C2C1,11.3,-0.0,-0.18484126984126958,-0.1843912127572714,10.93076751740146,-11.3,0.9029269,0.7151587301587304,0.2843912127572714,200
C1=CC2c3ccccc3NC(c3nnc(-c4cccc(-c5nnc(C67CC8CC(CC(C8)C6)C7)o5)c4)o3)C2C1,11.0,-0.011535727977752708,-0.17413059163059152,-0.0735963711854907,10.740737309206164,-11.0,0.8884643,0.7258694083694085,0.1735963711854907,200
FC(Cc1ccc2c(c1)C1C=CCC1CN2)(c1cccc(C23CC4CC(CC(C4)C2)C3)c1)c1ccc2c(c1)C1C=CCC1CN2,10.9,-0.7948777988553047,-0.2678284493284494,-0.10428729794559533,9.73300645387065,-10.9,0.1051222,0.6321715506715506,0.20428729794559533,200
O=C(Nc1cccc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1)Nc1ccc2c(c1)C1C=CCC1CN2,11.5,-0.1684101462364197,-0.24117027417027415,-0.0,11.090419579593306,-11.5,0.73158985,0.6588297258297259,0.02670234525410463,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6coc(C78CC9CC(CC(C9)C7)C8)c6)c5)o4)ccc3NCC2C1,9.5,-0.0,-0.2442099567099565,-0.08016739823743166,9.175622645052611,-9.5,0.9029269,0.6557900432900435,0.18016739823743166,200
C1=CC2c3cc(-c4ccc(-c5ccc(C6COc7ccccc7O6)c(Cc6ccccn6)c5)s4)ccc3NCC2C1,9.9,-0.0025590896606445535,-0.537443722943723,-0.14227605864664294,9.217721128748991,-9.9,0.8974409,0.3625562770562771,0.24227605864664295,200
FC(Cc1ccc2c(c1)C1C=CCC1CN2)c1nnc(-c2cccc(C34CC5CC(CC(C5)C3)C4)c2)o1,11.1,-0.0,-0.2693845598845598,-0.0,10.830615440115439,-11.1,0.9077086,0.6306154401154402,0.07579992058643702,200
C1=CC2c3ccccc3NC(c3cccc(-c4cc(-c5cc(C67CC8CC(CC(C8)C6)C7)on5)co4)c3)C2C1,10.4,-0.0,-0.263179487179487,-0.3951482681417533,9.74167224467876,-10.4,0.9077086,0.636820512820513,0.4951482681417533,200
C1=CC2c3cc([NH2+]C4CCC(c5nnc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)o5)C4)ccc3NCC2C1,10.5,-0.2861997723579407,-0.3873290043290043,-0.0,9.826471223313055,-10.5,0.6138002,0.5126709956709957,0.03284721051469822,200
NC(c1cc2c(c(-c3cccc(-c4nnc(-c5ccc6c(c5)C5C=CCC5CN6)o4)c3)c1)OCO2)c1c[nH]c2ccccc12,9.9,-0.30157908201217654,-0.40574963924963914,-0.04832630600107643,9.144344972737109,-9.9,0.5984209,0.4942503607503609,0.14832630600107644,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6cc(C78CC9CC(CC(C9)C7)C8)co6)c5)o4)ccc3NCC2C1,9.4,-0.0,-0.2442099567099565,-0.08016739823743166,9.075622645052611,-9.4,0.9029269,0.6557900432900435,0.18016739823743166,200
c1cc(-c2nnc(-c3nnc(-c4cccc5cccnc45)o3)o2)cc(C23CC4CC(CC(C4)C2)C3)c1,10.7,-0.05869545936584475,-0.17465440115440123,-0.6944710999238343,9.772179039555919,-10.7,0.84130454,0.7253455988455988,0.7944710999238342,200
O=C(c1cccc(C23CC4CC(CC(C4)C2)C3)c1)C1C=CC(c2cc(C3Nc4ccccc4C4C=CCC43)cc3c2OCO3)C1,10.0,-0.0,-0.12426984126984131,-0.03282571294387879,9.84290444578628,-10.0,0.9077086,0.7757301587301587,0.1328257129438788,200
C1=CC2c3cc(-c4nnc(-c5coc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)c5)o4)ccc3NCC2C1,10.9,-0.0,-0.2098412698412696,-0.07212023108574184,10.618038499072988,-10.9,0.9029269,0.6901587301587304,0.17212023108574184,200
O=S(=O)(c1ccc2c(c1)C1C=CCC1CN2)c1cc(-c2cccc(C34CC5CC(CC(C5)C3)C4)c2)ccn1,10.0,-0.0,-0.21033333333333348,-0.09504309992865803,9.69462356673801,-10.0,0.92574984,0.6896666666666665,0.19504309992865804,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6cc(C78CC9CC(CC(C9)C7)C8)ccn6)c5)o4)ccc3NCC2C1,9.5,-0.0,-0.2534559884559885,-0.028886385538529846,9.217657626005483,-9.5,0.9029269,0.6465440115440115,0.12888638553852985,200
C1=CC2c3ccccc3NC(c3nnc(-c4cccc(-c5cc(C67CC8CC(CC(C8)C6)C7)ccn5)c4)o3)C2C1,11.3,-0.0,-0.21686868686868677,-0.05303883842505128,11.030092474706263,-11.3,0.9029269,0.6831313131313133,0.15303883842505128,200
C1=CC2c3cc([NH2+]C4CCC(c5nnc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)o5)C4)ccc3NCC2C1,10.5,-0.2861997723579407,-0.3873290043290043,-0.0,9.826471223313055,-10.5,0.6138002,0.5126709956709957,0.03284721051469822,200
c1cc(-c2nnc(-c3cccc4cccnc34)o2)cc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1,10.6,-0.05869545936584475,-0.19744053315105947,-0.6608949366796856,9.68296907080341,-10.6,0.84130454,0.7025594668489406,0.7608949366796856,200
FC(Cc1cc(-c2cccc(-c3ccc4c(c3)C3C=CCC3CN4)c2)co1)C12CC3CC(CC(C3)C1)C2,9.7,-0.0499181389808655,-0.1905714285714285,-0.0,9.459510432447704,-9.7,0.85008186,0.7094285714285715,0.08440679517122515,200
C1=CC2c3cc(-c4cnc(-c5nnc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)o5)nc4)ccc3NCC2C1,10.5,-0.011535727977752708,-0.27069985569985555,-0.0,10.21776441632239,-10.5,0.8884643,0.6293001443001445,0.03739759410299104,200
c1cc(OC23CC4CC(CC(C4)C2)C3)cc(-c2ncc(-c3ccc4cc[nH]c4c3)cn2)c1,8.5,-0.03252800703048708,-0.4977592699697963,-0.1940895114945185,7.775623211505198,-8.5,0.867472,0.4022407300302037,0.2940895114945185,200
c1ccc(Cc2cccc(-c3nnc(-c4ccc5c(C67CC8CC(CC(C8)C6)C7)c[nH]c5c4)o3)c2)cc1,10.5,-0.012094879150390647,-0.20269089390142025,-0.24379581250584478,10.041418414442344,-10.5,0.8879051,0.6973091060985798,0.3437958125058448,200
C1=CC2c3ccccc3NC(c3cc(-c4coc(-c5cccc(C67CC8CC(CC(C8)C6)C7)c5)c4)no3)C2C1,10.8,-0.0,-0.2966001221001221,-0.4726281990635025,10.030771678836377,-10.8,0.9077086,0.6033998778998779,0.5726281990635025,200
C1=CC2c3cc(-c4cccc(-c5cc(-c6nnc(C78CC9CC(CC(C9)C7)C8)o6)co5)c4)ccc3NCC2C1,9.1,-0.0,-0.2098412698412696,-0.07212023108574184,8.818038499072987,-9.1,0.9029269,0.6901587301587304,0.17212023108574184,200
O=C(C1C=CC(c2ccc(-c3cccc(C45CC6CC(CC(C6)C4)C5)c3)s2)C1)C12CC3CC(CC(C3)C1)C2,9.7,-0.3668979048728943,-0.24834901355953976,-0.457214380281295,8.62753870128627,-9.7,0.5331021,0.6516509864404603,0.557214380281295,200
CC(c1cccc(-c2ccc3c(c2)C2C=CCC2CN3)c1)C(NC12CC3CC(CC(C3)C1)C2)C1CCCc2c1cnn2C,8.2,-0.75415418446064,-0.3938492063492064,-0.0,7.0519966091901525,-8.2,0.14584582,0.5061507936507936,0.026011140296809624,200
C1=CC2c3cc(-c4nnc(-c5cccc(C67CC8CC(CC(C8)C6)C7)c5)o4)ccc3NC(c3c[nH]c4ccccc34)C2C1,11.1,-0.7641043156385422,-0.2536782106782106,-0.05039301434795382,10.031824459335294,-11.1,0.13589568,0.6463217893217894,0.15039301434795382,200
c1cc(-c2nnc(-c3ccc4c(c3)CC[NH2+]C4)o2)cc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1,10.7,-0.6288702130317688,-0.4295714285714285,-0.0,9.641558358396802,-10.7,0.2711298,0.47042857142857153,0.04828859762854763,200
C1=CC2c3ccccc3NC(c3nnc(-c4ccnc(-c5cccc(C67CC8CC(CC(C8)C6)C7)c5)c4)o3)C2C1,11.1,-0.0,-0.21686868686868677,-0.05303883842505128,10.830092474706262,-11.1,0.9029269,0.6831313131313133,0.15303883842505128,200
Cn1ncc2c1CC(c1cccc(-c3cc(CNS(=O)(=O)NCc4c[nH]c5ccccc45)co3)c1)CC2,9.5,-0.1881148457527161,-0.35750000000000004,-0.0,8.954385154247284,-9.5,0.71188515,0.5425,0.013506754744435781,200
C1=CC2c3ccccc3NC(c3cccc4c(-c5cccc(-c6ccc(C78CC9CC(CC(C9)C7)C8)s6)c5)ccnc34)C2C1,10.7,-0.0499181389808655,-0.5351129426129426,-0.22593971933923193,9.88902919906696,-10.7,0.85008186,0.36488705738705735,0.32593971933923194,200
FC(Cc1cccc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1)c1ccc2c(c1)C1C=CCC1CN2,10.7,-0.0,-0.2693845598845598,-0.0,10.430615440115439,-10.7,0.9077086,0.6306154401154402,0.07579992058643702,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6nnc(-c7ccnc8ccccc78)o6)c5)o4)ccc3NCC2C1,10.4,-0.00969430208206179,-0.2580194805194803,-0.10334829819079347,10.028937919207664,-10.4,0.8903057,0.6419805194805197,0.20334829819079348,200
C1=CC2c3ccccc3NC(c3ccnc4c(-c5nnc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)o5)cccc34)C2C1,11.5,-0.0,-0.21512265512265505,-0.06936598542006908,11.215511359457276,-11.5,0.9029269,0.684877344877345,0.1693659854200691,200
C(=Cc1nnc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)o1)c1ccccc1,9.0,-0.1805246710777283,-0.17107936507936505,-0.6240007548354118,8.024395209007494,-9.0,0.7194753,0.728920634920635,0.7240007548354118,200
C1=CC2c3ccccc3NC(c3cc(-c4nnc(-c5cccc(C67CC8CC(CC(C8)C6)C7)c5)o4)co3)C2C1,11.3,-0.0,-0.18484126984126958,-0.1843912127572714,10.93076751740146,-11.3,0.9029269,0.7151587301587304,0.2843912127572714,200
C1=CC2c3ccccc3NC(c3coc(-c4nnc(-c5cccc(C67CC8CC(CC(C8)C6)C7)c5)o4)c3)C2C1,11.1,-0.0,-0.21619408369408355,-0.20501952664334686,10.678786389662568,-11.1,0.9029269,0.6838059163059165,0.30501952664334686,200
C1=CC2c3ccccc3NC(C3COc4cc(-c5cccc(-c6ccc(C78CC9CC(CC(C9)C7)C8)s6)c5)ccc4O3)C2C1,10.3,-0.019868218898773216,-0.24784126984126986,-0.5661789348431164,9.466111576416841,-10.3,0.8801318,0.6521587301587302,0.6661789348431164,200
C1=CC2c3ccccc3NC(c3nnc(-c4cccc(-c5cc(-c6ccnc7ccccc67)co5)c4)o3)C2C1,9.9,-0.0016399264335632546,-0.23736868686868673,-0.38711736525218743,9.273874021445563,-9.9,0.8983601,0.6626313131313133,0.4871173652521874,200
NC(=O)Nc1cccc(-c2coc(S(=O)(=O)N3CCC(c4ccc5c(c4)C4C=CCC4CN5)CC3)c2)c1,9.6,-0.329957389831543,-0.3165,-0.0,8.953542610168457,-9.6,0.5700426,0.5835,0.009964595899458755,200
FC(CC12CC3CC(CC(C3)C1)C2)c1cccc(-c2nnc(-c3ccc4c(c3)C3C=CCC3CN4)o2)c1,10.8,-0.0,-0.2693845598845598,-0.0,10.53061544011544,-10.8,0.9077086,0.6306154401154402,0.07579992058643702,200
C1=CC2c3cc(-c4nnc(-c5cc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)no5)o4)ccc3NCC2C1,11.2,-0.011535727977752708,-0.17857503607503578,-0.05504130929875686,10.954847926648453,-11.2,0.8884643,0.7214249639249642,0.15504130929875687,200
Cn1ncc2c1CC(C1Nc3ccccc3C3C=CCC31)CC2c1cccc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1,9.9,-0.011535727977752708,-0.18476551226551208,-0.0,9.703698759756735,-9.9,0.8884643,0.715234487734488,0.05941641761078554,200
O=C(c1cccc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1)c1ccc2c(c1)C1C=CCC1CN2,10.2,-0.011702919006347678,-0.2342099567099566,-0.0,9.954087124283694,-10.2,0.8882971,0.6657900432900434,0.04172371537021634,200
Cn1ncc2c1CC(c1nnc(-c3nnc(-c4cccc(C56CC7CC(CC(C7)C5)C6)c4)o3)o1)CC2,10.4,-0.015439414978027366,-0.2783095238095237,-0.0,10.106251061212449,-10.4,0.8845606,0.6216904761904763,0.008479044302962417,200
C1=CC2c3cc(-c4nnc(-c5nnc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)o5)o4)ccc3NCC2C1,11.3,-0.011535727977752708,-0.20468614718614686,-0.0,11.083778124836101,-11.3,0.8884643,0.6953138528138532,0.0898134407562611,200
c1cc(-c2nnc(-c3ccc4cc[nH]c4c3)o2)cc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1,11.0,-0.1398122549057007,-0.19954010025062674,-0.5565517320201463,10.104095912823526,-11.0,0.76018775,0.7004598997493733,0.6565517320201463,200
C1=CC2c3cc(-c4cc(-c5nnc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)o5)on4)ccc3NCC2C1,11.6,-0.011535727977752708,-0.17857503607503578,-0.05504130929875686,11.354847926648455,-11.6,0.8884643,0.7214249639249642,0.15504130929875687,200
Cn1ncc2c1CC(C(=O)c1cccc(C3Cc4c(cnn4C)C(c4c[nH]c5ccccc45)C3)c1)CC2,10.3,-0.0016399264335632546,-0.427037518037518,-0.0,9.87132255552892,-10.3,0.8983601,0.47296248196248203,0.0139624907400434,200
c1ccc(Nc2nnc(-c3cccc(-c4c[nH]c5cc(C67CC8CC(CC(C8)C6)C7)ccc45)c3)o2)cc1,10.9,-0.8091623947024346,-0.21537301587301605,-0.12074292418407659,9.754721665240472,-10.9,0.090837605,0.684626984126984,0.2207429241840766,200
c1cc(-c2cc(-c3ccc4cc[nH]c4c3)on2)cc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c1,8.6,-0.1398122549057007,-0.17438137009189647,-0.514897276152521,7.770909098849881,-8.6,0.76018775,0.7256186299081036,0.614897276152521,200
C1=CC2c3cc(C4COc5ccccc5O4)ccc3NC(c3nnc(-c4cccc(-c5ccc6c(c5)OCO6)c4)o3)C2C1,9.6,-0.011535727977752708,-0.26690404040404025,-0.0,9.321560231618207,-9.6,0.8884643,0.6330959595959598,0.08595954086903763,200
FC(Cc1ccc2c(c1)C1C=CCC1CN2)c1nnc(-c2cccc(C34CC5CC(CC(C5)C3)C4)c2)o1,11.1,-0.0,-0.2693845598845598,-0.0,10.830615440115439,-11.1,0.9077086,0.6306154401154402,0.07579992058643702,200
C1=CC2c3ccccc3NC(c3nnc(-c4cccc(-c5ncc(C67CC8CC(CC(C8)C6)C7)cn5)c4)o3)C2C1,10.8,-0.011535727977752708,-0.24569985569985564,-0.0,10.542764416322392,-10.8,0.8884643,0.6543001443001444,0.041943387199697736,200
C1=CC2c3cc(-c4cccc(-c5nnc(-c6nnc(C78CC9CC(CC(C9)C7)C8)o6)o5)c4)ccc3NCC2C1,10.3,-0.011535727977752708,-0.20468614718614686,-0.0,10.083778124836101,-10.3,0.8884643,0.6953138528138532,0.0898134407562611,200
S=C(c1cccc(-c2ccc(C3Nc4ccccc4C4C=CCC43)s2)c1)c1ccc2c(c1)C1C=CCC1CN2,9.1,-0.7948777988553047,-0.4069859584859585,-0.3033851514263176,7.5947510912324185,-9.1,0.1051222,0.49301404151404155,0.40338515142631765,200
C1=CC2c3cc(-c4cc(-c5nnc(C67CC8CC(CC(C8)C6)C7)o5)ccc4C4Nc5ccccc5C5C=CCC54)ccc3NCC2C1,10.9,-0.7384351283311844,-0.2678686868686867,-0.0,9.89369618480013,-10.9,0.16156487,0.6321313131313133,0.09922105211499085,200
c1cc(-c2cc(-c3nnc([NH+]4CCc5ccccc5C4)o3)on2)cc(C23CC4CC(CC(C4)C2)C3)c1,11.0,-0.011535727977752708,-0.4604682539682539,-0.0,10.527996018053994,-11.0,0.8884643,0.4395317460317461,0.04239753545061805,200
C1=CC2c3cc(-c4nnc(-c5nnc(-c6cccc(C78CC9CC(CC(C9)C7)C8)c6)o5)o4)ccc3NCC2C1,11.3,-0.011535727977752708,-0.20468614718614686,-0.0,11.083778124836101,-11.3,0.8884643,0.6953138528138532,0.0898134407562611,200
Cn1ncc2c1CC(c1nnc(-c3nnc(-c4cccc(C56CC7CC(CC(C7)C5)C6)c4)o3)o1)CC2,10.4,-0.015439414978027366,-0.2783095238095237,-0.0,10.106251061212449,-10.4,0.8845606,0.6216904761904763,0.008479044302962417,200
FC(Cc1cccc2c(-c3ccc4c(c3)C3C=CCC3CN4)ccnc12)c1cccc(C23CC4CC(CC(C4)C2)C3)c1,10.8,-0.0499181389808655,-0.49249206349206365,-0.12947842024821185,10.12811137727886,-10.8,0.85008186,0.4075079365079364,0.22947842024821186,200
C1=CC2c3cc(-c4cccc(-c5nnc(-c6ccc(C78CC9CC(CC(C9)C7)C8)s6)o5)c4)ccc3NCC2C1,9.7,-0.0,-0.29413852813852803,-0.010706920991901903,9.395154550869568,-9.7,0.9077086,0.605861471861472,0.11070692099190191,200
FC(Cc1ccc2c(c1)C1C=CCC1CN2)c1cc(-c2cccc(C34CC5CC(CC(C5)C3)C4)c2)no1,10.7,-0.019868218898773216,-0.2537509157509158,-0.09064998054930426,10.335730884801006,-10.7,0.8801318,0.6462490842490842,0.19064998054930427,200
C1=CC2c3cc(-c4cc5c(c(-c6cccc(-c7nnc(C89CC%10CC(CC(C%10)C8)C9)o7)c6)c4)OCO5)ccc3NCC2C1,10.0,-0.011535727977752708,-0.2844480519480518,-0.013097009772512727,9.690919210301681,-10.0,0.8884643,0.6155519480519482,0.11309700977251273,200
