,SMILES,QED,Proxy
sample69,O=C([C@H]1CCCN1c1cnc2c(c1)CNC2)N1CCCc2cc(F)ccc21,0.888,-9.065
sample70,CCc1cc(C)ccc1Oc1ccc(C(=O)N2CCN[C@@H](CC#N)C2)cn1,0.882,-8.644
sample71,CCn1c(CCCC[N+](C)(C)C)nc2ccc(F)cc21,0.586,-7.179
sample72,Cc1cccc(C(=O)N2CCCN(C(=O)c3ccc(C#N)cc3Br)[C@@H](C)C2)n1,0.716,-8.661
sample73,Cc1cc(C)c(NC(=O)C2(N)CCOCC2)c(-c2ccncc2C=O)c1,0.824,-8.721
sample74,C[C@@H]1[C@H](C(=O)NC[C@H](Nc2ccc3c(c2)OCO3)C2COC2)[C@H]1c1ccccc1,0.756,-9.027
sample75,CO[C@H]1C[C@@H](NC2CCN(C(=O)[C@H]3CN[C@@H]3C)c3cc(C)ccc32)c2ccccc21,0.812,-9.345
sample76,C#Cc1ccc(N2CC[C@@H](C(=O)N3Cc4cccc(C#N)c4C3)[C@H]2C)nn1,0.770,-8.879
sample77,CC[C@@H](CN1CCNCC1)Oc1[nH]ccc1C(=O)Nc1ccc([C@H](C)OC)cc1,0.603,-8.135
sample78,Cc1coc(CN2C(=O)C3(CC3)C(=O)N=C2N[C@@H]2CCc3cc(F)ccc32)c1,0.830,-9.217
sample79,Cc1cc(C#N)cnc1N(C(=O)[C@H]1C[C@@H](C)[C@@H]1C)c1c(Cl)ccc(C(=O)O)c1Cl,0.715,-8.455
sample80,C[C@H]([C@H](NC1c2ncccc2O[C@H]1C)C(=O)N1C[C@H](c2ccccc2)C[C@@H]1C(=O)O)[C@@H](C)F,0.666,-9.048
sample81,C[C@@H]1Cc2cc(F)ccc2CN1CC(F)C(=O)N[C@@H]1CO[C@@H]2OCC[C@@H]21,0.883,-8.474
sample82,C[C@@H]1[C@@H](C(=O)N2CCCc3cc(F)ccc32)CN1c1ccc(Cl)nn1,0.825,-8.651
sample83,Cc1nc(F)ccc1O[C@@H]1CNCC[C@H]1NC(=O)[C@@H](N)c1ccc(F)cc1,0.690,-8.807
sample84,CC1(N(Cc2ccccc2O)c2ccc(C#N)c(F)c2)CCNCC1,0.894,-8.637
sample85,CCn1cc(C(=O)N[C@@](C)(C(=O)Nc2cccc3c2OCCC3)C2COC2)cn1,0.776,-8.525
sample86,Cc1nc(N2CC[C@H](c3cccc(F)c3)C2)nn1C,0.830,-7.667
sample87,O=C(O)[C@@H]1C[C@@H](N(c2ccc3c(c2)C2(CC2)CNC3)c2ncnc3c2CCNC3)CO1,0.685,-9.371
sample88,C[C@@H]1[C@@H](C(=O)N2Cc3cccc(C#N)c3C2)CN1C(=O)[C@@H]1C=Cc2ccccc21,0.801,-9.504
sample89,Cc1ccccc1C[C@@H](C#N)C(=O)N1CCC(F)(F)[C@@H]1c1nnc([C@@H]2C[C@@H](C)CCN2)o1,0.757,-9.125
sample90,CC1(C)C[C@H](C(N)=O)C(C)(C)N1C(=O)Cc1cccc(Oc2cccc3nn[nH]c23)c1,0.657,-9.330
sample91,C[C@H](CN[C@H](C)c1ccc(N(Cc2ccon2)[C@@H]2CCOC2)cc1)Nc1cc(CN)cnc1O,0.337,-8.803
sample92,COC(=O)[C@]1(Nc2cccc3c2CN(C(=O)[C@H]2C[C@H](O)CCN2)C3)CCc2ccccc21,0.637,-9.460
sample93,C[C@H]1NC[C@@H]1C(=O)N[C@@H]1c2ccccc2C[C@@H]1Oc1cccc2c1CCO2,0.875,-9.314
sample94,COc1ccccc1[C@@H](C#N)Nc1cc(F)c(NC(=O)[C@H]2CN[C@H](C(=O)O)C2)cc1F,0.532,-8.868
sample95,Cc1ccc(O[C@@H]2CC[C@@H](c3nc(-c4ccc(C(N)=O)o4)no3)OC2)nn1,0.711,-8.527
sample96,O=C([C@H](Nc1cccc(O)c1F)C1CSC1)N1CCCc2cc(F)ccc21,0.834,-8.781
sample97,COC[C@H]1CCN(C(=O)[C@@H]2CN(c3ccccc3CC#N)C[C@@H]2C)C1,0.825,-8.089
sample98,C[C@@H]1CC[C@@H](NC(=O)C2CC(Oc3cccc(F)c3C#N)C2)C[C@@H]1C,0.904,-8.404
sample99,C[C@H]1NC[C@@H]1C(=O)N[C@@H]1c2ccccc2C[C@@H]1N[C@H]1C[C@H](c2ccccc2)C1,0.753,-9.565
sample100,COc1ccc(Oc2cc(N3C[C@H]4C[C@@H]4[C@@H]3C(=O)O)ccc2F)cn1,0.899,-8.339
sample101,C[C@@]1(C(=O)N(c2c[nH]c(C=O)c2)C2(c3cccc(F)c3)CCC2)CCCCO1,0.780,-9.020
sample102,Cc1ccc(C#N)cc1N(C)C(N[C@@H]1C[C@@H]1C1CCCC1)C1C(=O)CCC1=O,0.606,-8.574
sample103,Cc1ccc(C)c2c1OCC2(C(=O)N1[C@@H]2CC[C@@H]1c1ccccc12)N1C[C@@H](C)C(=O)N(C)C1=O,0.684,-9.611
sample104,CC[C@@H]1CC[C@H]1N(C[C@H]1CCCO1)C(=O)c1c(F)cc(Nc2cccc(C#N)c2F)cc1F,0.594,-9.331
sample105,CCN1CC[C@H]1C(=O)N(C[C@H](C)c1ccccc1)C1(C(=O)O)CCOc2ncccc21,0.737,-8.786
sample106,COc1c(Br)cccc1NC(=O)N[C@@H](C)c1ccc(N2CCOC[C@H]2C(=O)N2CCOCC2)nc1C,0.558,-8.565
sample107,Cc1ncccc1-c1nnc(C[C@@H]2CCC[C@H]2Nc2c(C)noc2N)o1,0.718,-8.448
sample108,O=C(O)c1cnccc1N1CCC[C@H]1CC(=O)N1CCc2ncccc2C1,0.892,-8.321
sample109,COC(=O)[C@@H]1C[C@H]1CNC(=O)c1c(F)cc(NCc2ccc(F)c(Br)c2)cc1F,0.599,-8.951
sample110,CO[C@@H]1CC[C@H]1CNC(=O)c1ccc(C(=O)N2CCCc3cc(F)ccc32)cc1,0.841,-9.283
sample111,C[C@H]1[C@H](C(=O)NC2CC(c3ccccc3)C2)CN1C(=O)c1cccc(F)c1N,0.800,-9.293
sample112,CC(=O)[C@H]1C[C@H]1C(=O)N1CCCC[C@@H]1C(=O)N(C)Cc1ccccc1,0.825,-8.158
sample113,CCOC(=O)c1ccc2c(c1)CN(C(=O)c1ccc3c(c1)CN(C(=O)[C@@H]1CN[C@H]1C)C3)C2,0.750,-9.840
sample114,O=C(Nc1cccc(N[C@@H]2C[C@H]2c2cc(F)ccc2F)c1F)[C@H]1CC[C@H](O)C1,0.718,-9.025
sample115,C[C@H]1[C@H](C(=O)NC2CC(c3ccccc3)C2)CN1c1cnc(Br)cn1,0.856,-8.566
sample116,COC(=O)c1ccc2c(c1)C[C@H](NC(=O)[C@H]1CN(c3cncc(N)n3)[C@H]1C)C2,0.759,-8.963
sample117,CCOC(=O)c1ccc2c(c1)CN(C(=O)[C@H]1CNC[C@H]1NC(=O)Cc1cccc3c1OCO3)C2,0.621,-9.525
sample118,O=C([C@H]1C[C@@H](F)CN1c1ccnc(OC2CC2)c1)N1CCOc2c(CO)cccc21,0.812,-8.799
sample119,Cc1ccc(N2CCCc3cccc(F)c3C2)c(NC(=O)[C@@H]2C[C@H]3CCCC[C@H]3N2)c1,0.737,-9.564
sample120,Cc1ccnc(N(c2ncnc(Br)n2)[C@H]2CCCC(F)(F)[C@@H]2O)c1O,0.795,-8.013
sample121,Cc1ccc(CCC(=O)N(c2ccc(C)nc2)[C@@H]2CCOC2)nc1,0.848,-8.199
sample122,C[C@@H]1[C@H](C)C[C@H]1N(c1cncc(N(C2CCC2)[C@H](C)c2ccco2)n1)[C@@H](C)C(=O)O,0.683,-8.020
sample123,CC1(C)C[C@]1(N)C(=O)N1CCc2ccc(N3Cc4cccc(F)c4C3)cc2C1,0.871,-9.391
sample124,CCc1ccc2c(c1)[C@H](N(C(=O)c1c(C)nn(C)c1C)c1ncc(C(N)=O)s1)CC2,0.680,-8.918
sample125,O=Cc1cccc(C(=O)N[C@@H]2CNC[C@@H]2C(=O)O)c1N1CCCc2cccc(F)c2C1,0.634,-9.204
sample126,O=C([C@@H]1[C@@H]2C[C@H]2CN1C(=O)c1ccc(F)cc1)N1CCCc2ccncc21,0.822,-9.010
sample127,C[C@H]1CC[C@@H](C(=O)N2Cc3ccc(C(=O)N(C)c4ccccc4F)cc3C2)N1,0.889,-9.226
sample128,Cc1ccnc(O)c1N(C)c1cc(N[C@@H]2COC3(CCCC3)C2)ccc1C#N,0.828,-8.631
sample129,CCOC(=O)c1ccc2c(c1)CN(C(=O)[C@H]1CCCCN(c3cc(F)cc(C#N)c3)C1)C2,0.678,-9.646
sample130,CCOC(=O)[C@H](C)N(c1cc(F)ccc1C#N)c1cccccc1=O,0.782,-8.430
sample131,Cc1cc(F)c(N(c2ccnc3ncoc23)C2CCOC[C@@H]2C(C)C)c(Cl)c1,0.573,-8.626
sample132,C[C@@H]1NC[C@H]1C(=O)N1Cc2cccc(N[C@H]3CCC[C@H]3c3ccccc3)c2C1,0.852,-9.351
sample133,Cc1ccc2c(c1)CCCN(C(=O)[C@@H]1CCCN1C(=O)c1cc(N)ccn1)C2,0.871,-9.156
sample134,CC(=O)c1ccc2c(c1)CN(C(=O)[C@H]1CN(C(=O)c3ccc(F)cc3F)C[C@H]1N)C2,0.782,-9.589
sample135,CCn1ccc(N[C@H](C(=O)N[C@H](C(C)=O)c2ccccc2F)C2CC2)cc1=O,0.732,-8.607
sample136,N#Cc1cccc(F)c1-c1ccc(F)c(NC(=O)[C@H]2C[C@H](N)[C@@H](O)C2)c1,0.786,-8.931
sample137,C[C@@H]1CCN(c2cc(C(=O)N3CCc4ccccc4[C@H]3C#N)ccn2)C[C@@H]1CO,0.872,-8.915
sample138,COC(=O)c1cc(C)c2c(c1)CCCN2Cc1n[nH]c(C)c1Br,0.831,-8.355
sample139,C[C@@H]1NC[C@H]1C(=O)N1CCc2ccc(N3CCc4c(C#N)cccc43)cc2C1,0.881,-9.342
sample140,CC1(C)CN(C(=O)[C@H]2Oc3c(Cl)cccc3N2C(=O)c2ccc(F)cc2F)C[C@@H]1O,0.784,-9.007
sample141,CNc1ccccc1O[C@@H](C(=O)NC12CCC(N)(CC1)C2)c1ccc(F)c(F)c1,0.691,-9.450
sample142,Cc1nc(N2C[C@H](C(=O)N3CCOc4c(CO)cccc43)[C@@H]2C)ccc1O,0.859,-8.457
sample143,N#Cc1ccnc(N(C(=O)c2cccnc2)[C@@H](CCF)C(=O)O)c1,0.866,-7.774
sample144,O=C(NC1CC(c2ccccc2)C1)[C@H]1COCCN1C1CCc2cc(F)ccc21,0.862,-9.254
sample145,C[C@H]1[C@@H](C(=O)N2CC3(CC3)c3ccc(F)cc32)CN1c1ccc(CC(N)=O)c(F)c1,0.841,-9.510
sample146,C[C@H]1CNC(=O)C(=O)N1C(C)(C(=O)N1CC[C@H](c2ccccc2Cl)C1)c1cccc(C#N)c1,0.704,-9.363
sample147,C[C@@H]1C[C@@H](C(=O)N2CCc3c(F)ccc(F)c3C2)N1c1ccc(C#N)c(F)c1,0.795,-9.340
sample148,O=C([C@@H]1NCCC1(F)F)N1Cc2ccc(C(=O)N3CCCc4cc(F)ccc43)cc2C1,0.798,-9.671
sample149,Cc1ccc(C(=O)N2C[C@@H](C)CC(=O)C2(C)C)cc1NC(=O)c1nccc(Cl)n1,0.775,-8.570
sample150,C[C@H]1[C@H](C(=O)N2CCc3c(O)cccc3C2)CN1c1ccc2c(n1)NCCO2,0.830,-8.947
sample151,Cc1cccc(C(=Cc2cnccc2F)C(=O)N(C)C[C@H]2CCCO2)c1C,0.749,-8.557
sample152,C[C@H](NC(=O)C1(COC(=O)c2cccc(=O)o2)CCC1)c1cncc(F)c1,0.780,-8.485
sample153,CC[C@@H]1CN(C(=O)Cc2ccnc(Cl)c2C)[C@@H]1C(=O)NC(C)c1cccc(F)c1,0.726,-8.922
sample154,CCn1cc(-c2ccc(CN(C)C(=O)[C@H]3O[C@H]3C)cc2)cn1,0.796,-8.025
sample155,CC(=O)c1cc(Cl)ccc1NC1CN[C@H](C(=O)N2CCc3cccnc3C2)C1,0.774,-8.882
sample156,CO[C@H]1CN(C)C[C@@H]1N(c1cc2c(cc1N)CNC2)c1cccc(C(N)=O)c1C,0.668,-9.197
sample157,C[C@@H]1Cc2ccccc2N1C(=O)[C@@H](Nc1cc(C#N)ccc1F)C1CC1,0.912,-9.072
sample158,Cc1ccc(C(N)=O)cc1N(c1ccccc1[C@@H](C)N)[C@@H]1CC[C@@H]1C1CC1,0.797,-8.776
sample159,Cc1cc(F)cc(N2CC(=O)N(C3(C(=O)O)COc4c(C)ccc(C)c43)C[C@@H]2C)n1,0.833,-8.978
sample160,O=C(N[C@@H]1[C@@H]2CCc3ccccc3[C@H]21)[C@H]1CNC[C@H]1Nc1ccc(F)cc1,0.781,-9.417
sample161,C[S@](=O)c1cccc(NCc2ncc(N3C[C@@H](F)C[C@H]3C(N)=O)cn2)c1,0.785,-8.276
sample162,COc1cccc(C2CN(C(=O)[C@@H]3N(c4c(F)ncnc4F)CCC3(F)F)C2)c1,0.573,-8.997
sample163,N[C@H]1C[C@H](C(=O)N2Cc3ccc(C(=O)Nc4cc5c(cc4F)OCO5)cc3C2)C1,0.830,-9.371
sample164,N[C@H](C(=O)N1Cc2cccc(N3CCCc4cccc(F)c4C3)c2C1)C1CC1,0.890,-9.315
sample165,C[C@H]1[C@@H](C(=O)O)CN1c1cc(F)c(N2Cc3cccc(C(=O)O)c3C2)nn1,0.836,-8.702
sample166,C[C@@H]1C[C@@H](Oc2cnc3c(c2)CN(c2nc(C#N)ccc2F)C3)[C@H](C)CN1,0.899,-8.956
sample167,Cc1ccc(Cl)c2[nH]c(=O)n([C@@H]3C[C@H](C(=O)N(C)c4cccnc4)C3(C)C)c(=O)c12,0.696,-9.010
sample168,Cc1noc(C)c1Cc1noc([C@H]2CC(F)(F)CN2C(=O)c2c(F)cncc2F)n1,0.592,-9.112
sample169,CO[C@H](C)[C@H](NC(=O)c1ncccc1Oc1nc2cc(C)ccc2o1)C(=O)O,0.636,-8.201
sample170,O=C(Nc1cccc2c1CC2)[C@H]1CNC[C@H]1NC1CCc2cc(F)ccc21,0.781,-9.410
sample171,C[C@@H]1CC[C@@H](C(=O)N2Cc3ccc(C(=O)O)cc3C2)N1c1ccc(F)cc1,0.902,-9.027
sample172,C[C@H]1[C@H](C(=O)N2Cc3cccc(Br)c3C2)CN1c1cc(C(F)(F)F)ncn1,0.715,-8.825
sample173,Cc1c(Br)ccc2c1CN(C(=O)[C@H]1C[C@@H](CNC(=O)c3ccc(F)cc3)C1)C2,0.767,-9.127
sample174,N[C@H]1C[C@H](C(=O)N2CC(c3ccccc3N3Cc4cccc(C(=O)O)c4C3)C2)C1,0.837,-9.264
sample175,CCN(Cc1ccc(F)cc1)C(=O)[C@H](C)N(C(=O)c1ccoc1C)[C@@H]1C[C@@H](C)[C@H]1C,0.663,-8.528
sample176,Cc1c(N[C@H](C(=O)N2CCCCc3cnccc32)C(C)C)ccc(N)c1F,0.801,-8.471
sample177,CC[C@@H]1CCN(C(=O)C(=O)N(C)Cc2ccc(COc3nc[nH]c(=NC)c3C=O)cc2)[C@@H]1C,0.509,-8.793
sample178,C[C@@H]1NC[C@H]1C(=O)N[C@H]1CCc2cccc(N[C@H]3c4ccccc4C[C@@H]3C)c21,0.763,-9.427
sample179,CC[C@@H]1CN(C(=O)c2ccc(C)nc2F)[C@@H]1C(=O)N1CCc2c(F)ccc(F)c2C1,0.721,-9.405
sample180,C[C@@H](NC(=O)[C@@H]1C[C@@H](Nc2ccc(F)c(N)c2)CCC1(C)C)c1ccc(F)cc1,0.616,-9.220
sample181,C[C@@]1(C(=O)N2CCc3c(C#N)cccc32)CCCN(c2ccc(CC(N)=O)c(F)c2)C1,0.823,-9.454
sample182,C[C@@H]1CC(N[C@@H]2C[C@H](C(=O)N[C@H](C)c3ccc(F)cc3)C2(C)C)c2cc(F)ccc2O1,0.700,-9.563
sample183,O=C1CC[C@@H](CC(=O)N2Cc3ccc(C(=O)N4CCCc5cc(F)ccc54)cc3C2)N1,0.829,-9.736
sample184,Cc1ccc2c(c1)CCCN(C(=O)[C@@H]1CC[C@H](C)N1C(=O)c1ccc(N)c(F)c1)C2,0.770,-9.523
sample185,C[C@@H]1Oc2ccc(F)cc2[C@@H]1NC(=O)[C@@]1(NC(=O)c2cccc(F)c2N)CC1(C)C,0.669,-9.446
sample186,CC[C@@H]1CN(c2c(C)ccc(F)c2N)[C@@H]1C(=O)Nc1c(Cl)ccnc1Cl,0.597,-8.533
sample187,CCN(Cc1ccc(F)cc1)C(=O)[C@H]1CN(c2c(F)cccc2C=O)[C@H]1C,0.727,-8.835
sample188,CCOC(=O)c1ccc2c(c1)CN(C(=O)[C@@H]1C[C@@H](C)N1c1ncccc1F)C2,0.760,-9.047
sample189,Cc1c(CC(=O)N[C@H]2CCC[C@H]2CO)ccnc1N[C@@H]1CCc2cc(F)ccc21,0.698,-8.958
sample190,Cc1ccc(Cl)c(NC(=O)[C@H]2CN(c3ccnc(F)c3C)[C@H]2C)c1,0.855,-8.493
sample191,O=C(N[C@@H]1Cc2cc(N3CCCc4cccc(F)c4C3)cnc2C1)c1cc(Br)no1,0.629,-9.379
sample192,C[C@H]1C[C@@H](CO)CN1C(=O)c1ccc(F)cc1N1CCc2c(C#N)cccc21,0.889,-8.848
sample193,O=C(c1ncc(-c2ccco2)cn1)N1C[C@@H]1Cc1ccccc1,0.695,-8.452
sample194,N[C@@H]1CNC[C@@H]1C(=O)N[C@@H]1C[C@H](C(=O)N[C@@H]2C[C@@H]2c2cccc(F)c2)c2ccccc21,0.590,-9.577
sample195,Cc1cc(F)c(F)cc1NC(=O)c1ccc2c(c1)CN(C(=O)[C@@H]1CN[C@H]1C)C2,0.854,-9.370
sample196,CC[C@H](NC(=O)[C@H](C)n1cnc(-c2ccncc2C=O)n1)[C@@H](O)c1ccccc1,0.569,-8.670
