SMILES,DockingScoreReward,CornealReward,MelaninReward,IrritationReward,Reward,DockingScoreProperty,CornealProperty,MelaninProperty,IrritationProperty,Epoch
C1=CC2c3cc(-c4nnc(-c5cccc(-c6cccc(-c7ccnc8ccccc78)c6)c5)o4)ccc3NCC2C1,10.7,-0.0,-0.2829797979797978,-0.11544661544068688,10.301573586579515,-10.7,0.9116671,0.6170202020202022,0.21544661544068688,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6cccc(-c7ccnc8ccccc78)c6)c5)o4)ccc3NCC2C1,10.7,-0.0,-0.2829797979797978,-0.11544661544068688,10.301573586579515,-10.7,0.9116671,0.6170202020202022,0.21544661544068688,200
C1=CC2c3cc(-c4cccc(-c5ccnc(-c6nnc(-c7cccc8c7OCO8)o6)c5)c4)ccc3NCC2C1,9.3,-0.011535727977752708,-0.263079365079365,-0.19290584144916964,8.832479065493713,-9.3,0.8884643,0.636920634920635,0.29290584144916965,200
Cn1ncc2c1CCCC2c1cccc(-c2nnc(NC(=O)Nc3ccc4c(c3)OCO4)o2)c1,8.9,-0.6828338742256165,-0.3843888888888889,-0.0,7.832777236885494,-8.9,0.21716613,0.5156111111111111,0.003813216777798469,200
Cn1ncc2c1CC(c1ccc(-c3cccc(-c4c[nH]c5ccccc45)c3)cc1-c1ccnc3ccccc13)CC2,9.8,-0.0,-0.48756277056277064,-0.0,9.31243722943723,-9.8,0.91605824,0.4124372294372294,0.027427097866736642,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6cccc(-c7cccc8cccnc78)c6)c5)o4)ccc3NCC2C1,10.9,-0.0,-0.2829797979797978,-0.11544661544068688,10.501573586579516,-10.9,0.9116671,0.6170202020202022,0.21544661544068688,200
Cn1ncc2c1CC(c1nnc(-c3cccc(-c4cccc5cccnc45)c3)o1)CC2c1cccc2cccnc12,10.5,-0.0016399264335632546,-0.24554370775423395,-0.09176786779180579,10.161048498020397,-10.5,0.8983601,0.6544562922457661,0.1917678677918058,200
O=S(=O)(c1ccc(-c2cccc(-c3nnc(-c4ccc5c(c4)C4C=CCC4CN5)o3)c2)cc1)c1cccc2c1OCO2,10.2,-0.020269358158111594,-0.09678571428571459,-0.0,10.082944927556174,-10.2,0.87973064,0.8032142857142854,0.08042377046411228,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6ccnc7c(-c8cccc9cccnc89)cccc67)c5)o4)ccc3NCC2C1,10.2,-0.0016399264335632546,-0.2829797979797978,-0.11544661544068688,9.799933660145951,-10.2,0.8983601,0.6170202020202022,0.21544661544068688,200
O=S(=O)(c1ccnc2ccccc12)N1CCC(c2nnc(-c3ccc(-c4cccc5cccnc45)cc3)o2)CC1,10.4,-0.06243475675582888,-0.30138888888888893,-0.0,10.036176354355282,-10.4,0.83756524,0.5986111111111111,0.02747606569987982,200
Cn1ncc2c1CC(c1cc(-c3cccc(-c4cccc(-c5ccnc6ccccc56)c4)c3)no1)CC2,9.3,-0.0,-0.38261904761904764,-0.0,8.917380952380952,-9.3,0.9116671,0.5173809523809524,0.0320905923419962,200
Cn1ncc2c1CC(c1ccc3c(c1)OCO3)CC2c1cccc(-c2nnc(-c3cccc4cccnc34)o2)c1,10.5,-0.0016399264335632546,-0.26640878711931326,-0.0,10.231951286447122,-10.5,0.8983601,0.6335912128806868,0.032929343654081115,200
C1=CC2c3cc(-c4cc5c(c(-c6cccc(-c7ccnc8ccccc78)c6)c4)OCO5)ccc3NC(c3ccc4c(c3)OCO4)C2C1,10.7,-0.0,-0.5307294372294373,-0.5313288799586405,9.63794168281192,-10.7,0.90706587,0.36927056277056275,0.6313288799586405,200
C1=CC2c3cc(-c4nnc(-c5nnc(-c6cccc(-c7cccc8cccnc78)c6)o5)o4)ccc3NCC2C1,10.9,-0.00969430208206179,-0.22792424242424236,-0.0829091029536011,10.579472352540094,-10.9,0.8903057,0.6720757575757577,0.1829091029536011,200
C1=CC2c3cc(-c4cccc5c(-c6cc(-c7cccc(-c8cccc9cccnc89)c7)no6)ccnc45)ccc3NCC2C1,9.9,-0.0,-0.2994009879009878,-0.44783510630400236,9.15276390579501,-9.9,0.9116671,0.6005990120990122,0.5478351063040023,200
C1=CC2c3cc(-c4nnc(-c5cc(-c6cccc(-c7ccnc8ccccc78)c6)cc6c5OCO6)o4)ccc3NCC2C1,10.8,-0.011535727977752708,-0.2822063492063491,-0.15818907562143256,10.348068847194465,-10.8,0.8884643,0.6177936507936509,0.25818907562143256,200
C1=CC2c3cc(-c4ccnc5c(-c6cccc(-c7nnc(-c8cccc9cccnc89)o7)c6)cccc45)ccc3NCC2C1,10.1,-0.0016399264335632546,-0.27036075036075025,-0.09851273191076507,9.729486591294922,-10.1,0.8983601,0.6296392496392498,0.19851273191076507,200
NC(c1c[nH]c2ccccc12)C1Nc2ccc(-c3nnc(-c4cccc(C(F)(F)F)c4)o3)cc2C2C=CCC21,11.1,-0.25706138610839846,-0.25884487734487727,-0.024087778716934377,10.56000595782979,-11.1,0.6429386,0.6411551226551228,0.12408777871693438,200
Cn1ncc2c1CCCC2c1cc(-c2cccc(-c3nnc(C4Nc5ccccc5C5C=CCC54)o3)c2)no1,9.8,-0.011535727977752708,-0.26675757575757564,-0.0,9.521706696264673,-9.8,0.8884643,0.6332424242424244,0.022722238585584163,200
C1=CC2c3cc(-c4cccc(-c5nnc(-c6cc7c(c(-c8cccc9cccnc89)c6)OCO7)o5)c4)ccc3NCC2C1,11.2,-0.011535727977752708,-0.3141940836940835,-0.07423743965648177,10.800032748671681,-11.2,0.8884643,0.5858059163059165,0.17423743965648178,200
O=C(Nc1cccc(NCc2c[nH]c3ccccc23)c1)Nc1cccc(C2Nc3ccccc3C3C=CCC32)c1,10.7,-0.45307552218437197,-0.42792748917748913,-0.037808529162447424,9.78118845947569,-10.7,0.44692448,0.4720725108225109,0.13780852916244743,200
Cn1ncc2c1CC(c1ccc3c(c1)OCO3)CC2c1nnc(-c2cccc(-c3cccc4cccnc34)c2)o1,10.0,-0.0016399264335632546,-0.27085323156375773,-0.0,9.72750684200268,-10.0,0.8983601,0.6291467684362423,0.046291474585446496,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6nnc(NCc7c[nH]c8ccccc78)o6)c5)o4)ccc3NCC2C1,10.8,-0.16475042104721072,-0.28661868686868686,-0.0,10.348630892084103,-10.8,0.7352496,0.6133813131313132,0.04606354754467707,200
Cn1ncc2c1CCCC2c1cc(-c2ccnc(-c3cccc(-c4ccnc5ccccc45)c3)c2)on1,10.1,-0.0016399264335632546,-0.355,-0.0,9.743360073566436,-10.1,0.8983601,0.545,0.0427053809560473,200
C1=CC2c3cc(-c4csc(-c5cccc(-c6cc(C7Nc8ccccc8C8C=CCC87)no6)c5)n4)ccc3NCC2C1,9.9,-0.6385818362236023,-0.3285359085359085,-0.3124424658354157,8.620439789405074,-9.9,0.26141816,0.5714640914640915,0.4124424658354157,200
C1=CC2c3cc(-c4cc(-c5nnc(-c6cccc(-c7cccc8cccnc78)c6)o5)cc5c4OCO5)ccc3NCC2C1,10.3,-0.011535727977752708,-0.3141940836940835,-0.07423743965648177,9.900032748671682,-10.3,0.8884643,0.5858059163059165,0.17423743965648178,200
Cn1ncc2c1CC(c1c[nH]c3ccccc13)CC2c1nnc(-c2cccc(-c3ccnc4ccccc34)c2)o1,10.3,-0.0016399264335632546,-0.2591548188653451,-0.05798335005862415,9.981221904642467,-10.3,0.8983601,0.6408451811346549,0.15798335005862416,200
Cn1ncc2c1CC(c1nnc(-c3cccc(-c4cc(-c5cccc6c5OCO6)ccn4)c3)o1)CC2,9.0,-0.0016399264335632546,-0.37969408369408364,-0.0,8.618665989872353,-9.0,0.8983601,0.5203059163059164,0.016049328000295092,200
NC(c1cccc(-c2cccc(-c3ccc(S(=O)(=O)c4ccc5c(c4)C4C=CCC4CN5)cc3)c2)c1)c1c[nH]c2ccccc12,10.0,-0.27040799856185915,-0.20150000000000012,-0.04096703502157073,9.48712496641657,-10.0,0.629592,0.6984999999999999,0.14096703502157074,200
O=S(=O)(c1ccccc1)c1cc(-c2ccnc3ccccc23)ccc1-c1nnc(-c2cccc3cccnc23)o1,9.5,-0.06243475675582888,-0.07597186147186163,-0.07535994002726423,9.286233441745045,-9.5,0.83756524,0.8240281385281384,0.17535994002726424,200
C1=CC2c3cc(-c4cc(-c5cc(-c6cccc(-c7cccc8cccnc78)c6)no5)on4)ccc3NCC2C1,10.7,-0.0016399264335632546,-0.25766289266289255,-0.5185479112750188,9.922149269628525,-10.7,0.8983601,0.6423371073371075,0.6185479112750187,200
Cn1ncc2c1CC(c1cccc(-c3nnc(-c4cccc(-c5cccc6cccnc56)c4)o3)c1)CC2,10.1,-0.0016399264335632546,-0.38890043290043286,-0.0,9.709459640666003,-10.1,0.8983601,0.5110995670995672,0.03497601011892652,200
C1=CC2c3ccccc3NC(c3cc(-c4ccc(-c5nnc(-c6cccc7cccnc67)o5)cc4)on3)C2C1,10.3,-0.0016399264335632546,-0.16663852813852797,-0.2989384881266012,9.832783057301308,-10.3,0.8983601,0.733361471861472,0.3989384881266012,200
Cn1ncc2c1CC(c1nnc(S(=O)(=O)c3cccc(-c4cccc5cccnc45)c3)o1)CC2,9.4,-0.00969430208206179,-0.18694011544011546,-0.0,9.203365582477822,-9.4,0.8903057,0.7130598845598846,0.0076230088893760465,200
C1=CC2c3cc(-c4cccc(-c5cc(-c6nnc(-c7nnco7)o6)no5)c4)ccc3NCC2C1,9.3,-0.06436916589736941,-0.16982539682539666,-0.051332826938213255,9.014472610339022,-9.3,0.83563083,0.7301746031746034,0.15133282693821326,200
C1=CC2c3cc(-c4cc(-c5nnc(-c6cccc(-c7cccc8c7OCO8)c6)o5)no4)ccc3NCC2C1,10.5,-0.020269358158111594,-0.20565873015873015,-0.023622828036017965,10.25044908364714,-10.5,0.87973064,0.6943412698412699,0.12362282803601797,200
C1=CC2c3ccccc3NC(c3nnc(-c4cccc(-c5cc(-c6cccc7c6OCO7)on5)c4)o3)C2C1,9.9,-0.020269358158111594,-0.16915873015873006,-0.08423428410077133,9.626337627582387,-9.9,0.87973064,0.73084126984127,0.18423428410077133,200
Cn1ncc2c1CC(c1cc(-c3cccc(-c4cccc(-c5cccc6cccnc56)c4)c3)cc3c1OCO3)CC2,10.1,-0.009391629695892356,-0.41350793650793655,-0.0,9.67710043379617,-10.1,0.8906084,0.4864920634920635,0.01406234246008031,200
NC(c1ccc(-c2cc(S(=O)(=O)c3ccccc3)cc3c2OCO3)cc1-c1cccc2cccnc12)c1c[nH]c2ccccc12,9.2,-0.20770385265350344,-0.19759523809523816,-0.3396748570544901,8.455026052196768,-9.2,0.69229615,0.7024047619047619,0.43967485705449005,200
C1=CC2c3ccccc3NC(c3ccnc(-c4nnc(-c5cccc(-c6cccc7c6OCO7)c5)o4)c3)C2C1,10.7,-0.011535727977752708,-0.24336868686868673,-0.1687580293987563,10.276337555754804,-10.7,0.8884643,0.6566313131313133,0.2687580293987563,200
C1=CC2c3cc(-c4csc(-c5cccc(-c6cc(-c7ccc8c(c7)OCO8)cc7c6OCO7)c5)n4)ccc3NCC2C1,9.8,-0.0,-0.5162294372294373,-0.27046559099524725,9.013304971775316,-9.8,0.90706587,0.38377056277056276,0.37046559099524723,200
O=S(=O)(c1cccc(-c2nnc(-c3ccc4c(c3)C3C=CCC3CN4)o2)c1)c1cccc2cccnc12,10.2,-0.00969430208206179,-0.05897186147186173,-0.0,10.131333836446075,-10.2,0.8903057,0.8410281385281383,0.03472467243785406,200
C1=CC2c3cc(-c4cc(-c5cccc(-c6nnc(C7COc8ccccc8O7)o6)c5)no4)ccc3NCC2C1,10.0,-0.020269358158111594,-0.21311904761904754,-0.005840883638921726,9.76077071058392,-10.0,0.87973064,0.6868809523809525,0.10584088363892173,200
O=[SH](=O)c1ccc(-c2nnc(-c3cccc(-c4ccc(-c5cccc6cccnc56)cc4)c3)o2)cc1,8.6,-0.0511654853820801,-0.12397186147186168,-0.3406750778707235,8.084187575275333,-8.6,0.8488345,0.7760281385281383,0.4406750778707235,200
Cn1ncc2c1CC(c1cc(-c3cccc(-c4cccc5cccnc45)c3)ccn1)CC2c1ccc2c(c1)OCO2,10.5,-0.0,-0.3303416875522138,-0.0,10.169658312447787,-10.5,0.9154683,0.5696583124477862,0.06016485129900674,200
C1=CC2c3cc(-c4cc(-c5nnc(-c6cccc(-c7cccc8c7OCO8)c6)o5)no4)ccc3NCC2C1,10.5,-0.020269358158111594,-0.20565873015873015,-0.023622828036017965,10.25044908364714,-10.5,0.87973064,0.6943412698412699,0.12362282803601797,200
C1=CC2c3cc(-c4cc(-c5nnc(-c6cccc(-c7cccc8cccnc78)c6)o5)cc5c4OCO5)ccc3NCC2C1,10.3,-0.011535727977752708,-0.3141940836940835,-0.07423743965648177,9.900032748671682,-10.3,0.8884643,0.5858059163059165,0.17423743965648178,200
O=C(Nc1ccc(-c2ccc3c(c2)C2C=CCC2CN3)cc1)Nc1cc(-c2ccc3c(c2)C2C=CCC2CN3)on1,9.3,-0.4498897135257721,-0.3026305916305915,-0.0,8.547479694843636,-9.3,0.4501103,0.5973694083694085,0.047571576701909535,200
Cn1ncc2c1CC(c1cccc3c1OCO3)CC2c1cccc(-c2nnc(-c3cccc4cccnc34)o2)c1,10.6,-0.0016399264335632546,-0.26640878711931326,-0.0,10.331951286447122,-10.6,0.8983601,0.6335912128806868,0.032929343654081115,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6nnc(-c7ccc8c(c7)OCO8)o6)c5)o4)ccc3NCC2C1,9.4,-0.020269358158111594,-0.28621789321789304,-0.0,9.093512748623995,-9.4,0.87973064,0.613782106782107,0.09113839605333834,200
Cn1ncc2c1CC(c1cccc3cccnc13)CC2c1cccc(-c2nnc(-c3cccc4cccnc34)o2)c1,10.3,-0.0016399264335632546,-0.23665481886534512,-0.011733802328227363,10.049971452372866,-10.3,0.8983601,0.6633451811346549,0.11173380232822737,200
C1=CC2c3cc(-c4cccc(-c5csc(-c6cc(-c7ccnc8ccccc78)cc7c6OCO7)n5)c4)ccc3NCC2C1,10.6,-0.0,-0.5234516594516595,-0.42922505259515986,9.647323287953181,-10.6,0.91193664,0.3765483405483405,0.5292250525951598,200
O=S(=O)(c1cccc(-c2cc(-c3ccnc4ccccc34)on2)c1)N1CCC(c2ccnc3ccccc23)CC1,9.8,-0.0511654853820801,-0.2851904761904761,-0.0,9.463644038427445,-9.8,0.8488345,0.6148095238095239,0.05066129224534568,200
NC(c1cccc(-c2cccc(-c3cc(-c4ccc5c(c4)C4C=CCC4CN5)on3)c2)c1)c1c[nH]c2ccccc12,10.2,-0.3644516110420227,-0.32399134199134183,-0.21829482592702995,9.293262221039605,-10.2,0.5355484,0.5760086580086582,0.31829482592702996,200
O=S(=O)(NCc1ccnc(-c2cccc(-c3nnco3)c2)c1)c1ccc2c(c1)C1C=CCC1CN2,9.1,-0.6828338742256165,-0.10543217893217904,-0.0,8.311733946842203,-9.1,0.21716613,0.794567821067821,0.03132545095292877,200
Cn1ncc2c1CC(c1nnc(-c3cc(-c4ccnc5ccccc45)ccc3-c3ccc4c(c3)OCO4)o1)CC2,9.6,-0.0016399264335632546,-0.37369408369408363,-0.0,9.224665989872353,-9.6,0.8983601,0.5263059163059164,0.015995751040322508,200
C1=CC2c3cc(-c4nnc(-c5cccc(-c6cccc(-c7cccc8cccnc78)c6)c5)o4)ccc3NCC2C1,10.9,-0.0,-0.2829797979797978,-0.11544661544068688,10.501573586579516,-10.9,0.9116671,0.6170202020202022,0.21544661544068688,200
O=C(Nc1ccc2c(c1)C1C=CCC1CN2)Nc1nnc(-c2cccc(-c3ccnc4ccccc34)c2)o1,8.3,-0.16475042104721072,-0.22659523809523774,-0.0,7.908654340857552,-8.3,0.7352496,0.6734047619047623,0.04092692440068383,200
O=S(=O)(c1ccc2c(-c3ccc(-c4cccc(-c5ccc6c(c5)C5C=CCC5CN6)c4)s3)c[nH]c2c1)N1CCCCC1,9.0,-0.7176036477088928,-0.31714285714285717,-0.0,7.96525349514825,-9.0,0.18239635,0.5828571428571429,0.07254381415496393,200
C1=CC2c3cc(-c4cccc(-c5nnc(-c6cccc7cccnc67)o5)c4)ccc3NC(c3cccc4c3OCO4)C2C1,10.1,-0.011535727977752708,-0.25876551226551203,-0.22214370241891293,9.607555057337821,-10.1,0.8884643,0.641234487734488,0.32214370241891294,200
