,SMILES,QED,Proxy
sample28,CCOC(=O)CCN=c1ncc(OCC2([C@H](Nc3cc(N)cnc3C)C(C)C)CCC2)c[nH]1,0.443,-8.453
sample29,CC(C)[C@H](NC(=O)Nc1c(F)cccc1S(=O)(=O)c1c(N)ccc2n[nH]cc12)c1nnc(-c2ccccc2)o1,0.212,-9.885
sample30,CN(C(=O)C(=O)Nc1cc(Br)nc(Oc2n[nH]c3cc(Br)ccc23)c1N)[C@H](C#N)c1ccco1,0.231,-8.757
sample31,Cc1ccn(CCC(=Cc2cc(F)ccc2NC(=O)Nc2ccc3oncc3c2)C(=O)O)n1,0.352,-9.119
sample32,COC(=O)c1cc(Oc2cc3nc(Oc4cnc5c(c4)NC(=O)CN5)oc3cc2F)nc2ccccc12,0.327,-10.055
sample33,C[C@H](Oc1ccc(CN[C@H](C(=O)O)c2cc(Br)ccc2F)cc1)C(=O)Nc1cccc(CF)c1,0.326,-9.331
sample34,Cc1ccc(Br)c(Oc2ccc(NC(=O)NCC(C)(C)C(=O)N[C@@H](C)c3nc[nH]n3)cc2O)n1,0.296,-8.601
sample35,CC(=O)c1ccc(N2CCCCC2)c(N(C(=O)C(=O)NCc2nncn2C(C)C)c2cc(N)cc(O)n2)c1,0.314,-8.852
sample36,C[C@H](C(=O)Nc1cccc(CNc2cn3c(Br)cccc3n2)n1)n1cc(Br)cn1,0.372,-8.654
sample37,COc1cc(C)ccc1C(=O)Nc1cnc2ccc(N[C@H](C)c3coc4ccccc34)cc2n1,0.323,-9.730
sample38,Cc1cncc(NC(=O)Nc2ncc(O)cc2-c2nc(-c3ccccc3CCl)no2)c1,0.390,-9.141
sample39,CN(C(=O)Nc1ccc(-c2cccc3c2CCN3C(=O)C(=O)Nc2c(F)cc(Br)cc2F)nc1)c1cccc(F)n1,0.230,-9.059
sample40,O=CNCc1ccc(N(C(=O)c2cc(I)c[nH]2)c2ccc3ocnc3c2)cc1,0.319,-8.773
sample41,CCc1cccc2c(NC(=O)c3cc(NC(=O)Nc4c(O)ccc(Br)c4C)c(Br)cc3C)c[nH]c12,0.154,-9.471
sample42,Cc1ccc(C)c(Nc2cc(NN)ccc2N2CC[C@@](F)(C(=O)N[C@@]34CCC[C@@H]3C4)C2)c1,0.400,-9.570
sample43,Cc1cnncc1NC(=O)C(=O)Nc1c(C)cc(OC[C@@](C)(NCC#N)c2ccccc2)nc1C,0.335,-8.736
sample44,Cc1nc(C(=O)O)ccc1Oc1ccc(NCS(=O)(=O)N(CCO)CCO)c(C(=O)O)c1,0.292,-7.940
sample45,Cc1nc(Cl)ccc1C(C)(C(=O)O)N(Cc1ccccn1)C(=O)CNC(=O)N[C@]1(c2ccccc2)CC1(F)F,0.342,-9.153
sample46,Nc1c(NC(=O)NCc2ccccc2-c2nc(-c3nc4cc[nH]c4cc3F)no2)cc(Br)nc1Cl,0.219,-9.409
sample47,CCNC(=O)c1nc(Nc2cccc(C#N)c2I)sc1Oc1ncnc(C(=O)O)c1F,0.373,-8.593
sample48,COC(=O)c1cc(Oc2c(Cl)cc(N)cc2S(=O)(=O)c2ccccc2CN[C@H](C)CO)nn1C,0.293,-8.663
sample49,COc1ccc([C@@H](C)NC(=O)Nc2ccc3c(c2)CC[C@@H]3NCc2nc3ccc(OC)cc3[nH]2)c(Br)c1,0.210,-9.589
sample50,O=C(OCCN(C(=O)Nc1ncc(Br)nc1CO)[C@@H]1CCCOC1)c1ccnc2ncnn12,0.431,-8.107
sample51,O=Cc1cc(Oc2c[nH]c(-c3nc4cc5n[nH]cc5cc4o3)c2)c(O)cc1Cl,0.381,-9.252
sample52,CCOC(=O)c1cccc(Oc2nn(C)c3ccccc23)c1NC(=O)C(=O)NC[C@H](F)c1ccccc1,0.273,-9.459
sample53,C=C(Cl)CN(Cc1ccncc1)C(=O)[C@@H](C)CN(c1ccc(C#N)c(N(C)C)c1)c1ccccn1,0.401,-8.480
sample54,N[C@@H]1CCc2c(OC3(c4cccnc4)CCC(NC(=O)c4cc[n+](N)cc4)CC3)cccc21,0.414,-9.524
sample55,C=CCc1ccc(Oc2cccc3c2OCC[C@H]3NC(=O)C(=O)N[C@H](C)CN2CC=CCN2)cc1,0.401,-9.198
sample56,N#C[C@H](Oc1csc(C(N)=O)c1)c1ccc(Oc2cc(F)ccn2)cc1,0.712,-8.520
sample57,C=CC[C@@H](C)N(c1c(N[C@@H](CO)c2ccc(O)cc2)c(=O)ccn1C)[C@H](C(=O)O)C1CC1,0.396,-8.227
sample58,CC[C@H](C)[C@@H](N)C(=O)N[C@H](Cc1noc(-c2cc(O)cnc2Cl)n1)c1ccccc1,0.469,-8.890
sample59,CCOC(=O)c1nnc(Oc2ccc(N)c(C(=O)N(C)CC(=O)Nc3ccc4c(c3)C[C@@H](C)O4)c2)o1,0.351,-9.431
sample60,CCCc1cc(COC(C)(Oc2cc(N)c(Cl)cc2Br)C(=O)OCC)nn1C,0.332,-7.672
sample61,Cc1cc(O)cc(C)c1Nc1cccn2nc(-c3nc(-c4c(O)nc(C)c(Br)c4C)no3)nc12,0.279,-9.592
sample62,CCc1nc(Cl)c(NC2CCc3cc(O)ccc32)c(S(=O)(=O)c2ccnc3ncoc23)n1,0.416,-9.432
sample63,Cc1cc(NCc2ccc(C#N)s2)ncc1[C@H](C)Nc1n[c]nc2snc(C(F)(F)F)c12,0.390,-8.758
sample64,CCOC(=O)c1ccc(NC(=O)[C@H]2CC[C@@H](C)CN2CC)cc1OCCOc1cc(C)c(C)nn1,0.401,-8.623
sample65,O=C(N[C@H]1Cc2ccccc2N(C(=O)C(=O)Nc2ccc(Cl)c(F)c2F)C1)N[C@H]1COc2cc(Cl)ccc21,0.322,-9.604
sample66,O=C1CCc2cc(Oc3cc(F)c(Nc4cc(Br)nc5[nH]ccc45)cc3F)ccc2O1,0.211,-9.614
sample67,N#Cc1cc(N)cc(Nc2c(Sc3nc4cc(C(=O)O)ccn4n3)cnc(Cl)c2N)c1N,0.214,-9.095
sample68,Cc1cccnc1N(Cc1ccc(Cl)cn1)[C@@H](C)C(=O)N1CC(F)(c2ccccc2F)C1,0.540,-8.970
sample69,Cn1c(C(=O)O)cc(N(c2ncc(Sc3cc4n(n3)CCC4)cn2)C2COC2)c1C=O,0.552,-8.441
sample70,Cc1c(F)cccc1N(C(=O)C(=O)Nc1cc(Cl)c(N)c(Nc2conc2-c2ccccc2)c1)[C@@H](C)C#N,0.215,-9.175
sample71,CNC(=O)c1ccc(NC(=O)Nc2ccc(F)cc2CNC[C@@H]2Cc3cc(F)ccc3N2)cc1Cl,0.324,-9.639
sample72,C=C[C@@H](CN=c1cc[nH]c(C(N)=O)c1)Oc1cc(NC(=O)N(C)c2ccc(C)cc2)cc(C)n1,0.446,-9.171
sample73,N#Cc1ccc(=O)n(C(C=CCc2cccc(Br)c2)(C(=O)O)c2ccc(O)c(CO)c2)c1,0.433,-8.924
sample74,COc1c(N)ccc(OC(C)(C)c2ccc(NC(=O)NC(C)(C)c3cc(C4CC4)no3)cc2)c1F,0.358,-9.302
sample75,CNC(=O)C[C@@H](C)N(Cc1ccc(Cl)cn1)c1cnc2c(OCc3cc(Br)cc(CO)c3)n[nH]c2c1,0.258,-9.010
sample76,CCc1cccc2c(CCNC(=O)C(=O)N(c3cnc4ccc(Br)cc4n3)C(CCCl)c3ccccc3)c[nH]c12,0.146,-9.639
sample77,Cc1csc([C@@H](C)c2nc(-c3c(NC(=O)N4CCSC[C@@H]4c4ccccc4C)sc4c3CCNC4)no2)n1,0.306,-9.038
sample78,Cc1ccc2sc(CNC(=O)Nc3cc4n[nH]cc4cc3Sc3c(F)ccc4c3OCCO4)nc2c1,0.268,-9.574
sample79,COc1n[nH]c2cc(NC(=O)Nc3ccc(N)c(Oc4ccc(NC(=O)CC#N)c(F)c4)c3)ccc12,0.237,-9.584
sample80,Cc1c[nH]c2ccc(NC(=O)Nc3cc(Cl)c(O)c(Nc4ccnc5ccc(F)cc45)c3)cc12,0.144,-9.811
sample81,NCc1cc(Oc2ccc(C3CCNCC3)cc2F)cc(C(=O)NC[C@H]2CCCCN2CC=CCl)c1,0.444,-9.444
sample82,Cc1cc(-c2nnc([C@H]3CCCC[C@@H]3C)o2)ccc1NC(=O)Nc1c(O)nc(O)nc1O,0.404,-8.816
sample83,N#Cc1ccc(NCc2noc(-c3ccccn3)n2)nc1Sc1nccc(Br)c1C#N,0.418,-8.948
sample84,COc1cc(NCc2ccc(S(=O)(=O)c3ncccc3C(=O)Cl)c(C)c2)cc(C(F)(F)F)c1,0.448,-9.421
sample85,O=C1Oc2ccc(Br)cc2CC1=Cc1n[nH]cc1Oc1ccc2c(O)ccc(F)c2c1,0.229,-9.609
sample86,COc1ccc(NC(=O)Nc2cncc(C#N)c2Cl)c(N(C)C(=O)Nc2cnnc(Cl)c2N)n1,0.405,-8.486
sample87,CC(C)N(C)C(=O)c1ccc(COc2cccc(O)c2NC(=O)C(=O)Nc2cc(N)c3cc[nH]c3c2)c(F)c1,0.136,-9.552
sample88,O=C(NCc1ccc(Oc2ccc3c(c2)CCC(=O)O3)cc1F)Nc1ccc2nc[nH]c2c1,0.305,-9.764
sample89,Cc1ccc(NCc2cc(OCc3ccc4[nH]cc(C)c4c3)cc(C(=O)O)c2)cc1CN1CC(F)(CO)C1,0.231,-9.789
sample90,Cc1ccc(CC#N)c(Sc2cc(Cl)c(Nc3cc(CN(C)C)cc(N)n3)cn2)n1,0.556,-8.681
sample91,C=CCn1ccnc1-c1nc(-c2ccc([C@H](C)NC(=O)Nc3cn(-c4ccncc4)nn3)cc2C)no1,0.308,-9.360
sample92,C[C@@H]1CCN(C(=O)Nc2cc(O)c(NC(=O)C(=O)Nc3cccc(O)c3F)cc2O)[C@@H](C)[C@@H]1NCCN,0.161,-8.665
sample93,O=C(Nc1cc(Cl)c2cn[nH]c2c1)N[C@H](c1ccc(F)c(F)c1)c1nc(-c2cccc(Br)c2O)no1,0.206,-9.837
sample94,CCc1noc(NC(=O)Nc2cc(F)c(CC(=O)Nc3c(C)c(F)cc4cccnc34)c(F)c2)c1C,0.319,-9.921
sample95,C=Cn1ccnc1COc1cc(Cc2nc(-c3cc(F)c(C)cc3N)no2)ccc1OC,0.413,-9.037
sample96,Cc1cn(C)c2cc(NC(=O)C(=O)N(C)Cc3ccc(C(=O)Nc4c(O)cc(F)cc4F)cc3)ccc12,0.277,-9.503
sample97,COc1cc(CCNC(=O)C(=O)N(C)c2cccc(NC(=O)N(C[C@H](C)F)c3ccccc3O)c2)ccc1F,0.352,-9.071
sample98,Cc1ccc(C#N)nc1N(C(=O)C(=O)Nc1c[nH]cc(Cl)c1=O)c1cc(F)c(F)c(Cl)c1,0.438,-8.946
sample99,Cc1cc(NCc2noc(CC(C)C)n2)cc(Cl)c1-c1nc(-c2c(C)cnc3[nH]ccc23)no1,0.304,-9.554
sample100,O=C(Cc1cccc(Oc2nc3cccc(F)c3s2)n1)Nc1ccc(Br)nc1,0.427,-8.759
sample101,CC[C@H](C#N)NC(=O)c1cncc(Sc2ncc(F)cc2COC(=O)c2cc(C)nc(Cl)n2)n1,0.360,-8.815
sample102,C[C@H](N)c1ccc(N(CC(=O)c2nc3ccccc3[nH]2)c2ccnc(C(F)(F)F)c2)cn1,0.431,-9.385
sample103,Cc1cc(Nc2ccc(C=O)c(NCc3cc4n(n3)CCCC4)c2)c(O)c(C(=O)O)c1,0.336,-9.167
sample104,C=C(CC)[C@@H]1CCCN(C(=O)NCc2cc(F)cc(OCC(=O)N3CCc4cccc(F)c43)c2)C1,0.575,-9.393
sample105,Nc1ccc(CCOc2ncncc2NC(=O)C(=O)Nc2ccc(Br)c3c2OCCO3)cc1N,0.277,-8.922
sample106,COc1cccc([C@H](C)N(C)C(=O)C(=O)Nc2cc(C)c(C(C)(O[C@@H](C(=O)OCc3nnsc3Cl)C3CC3)C(=O)O)cc2Cl)c1,0.194,-8.651
sample107,COc1ccc(N(C(=O)C(=O)NCc2c(F)ccc3[nH]ccc23)c2cc3cccccc-3c2)cc1CNN,0.147,-10.086
sample108,Cc1ccc(C(=O)n2c(=O)[nH]c3sc(N4CCC[C@@H]4C(=O)NCc4nccn4C)cc3c2=O)cc1Cl,0.412,-9.272
sample109,Fc1ccc(N2CC[C@H](CNCc3cnn(CCSc4c[nH]c5cccnc45)c3)C2)cc1,0.372,-8.988
sample110,Cc1ccc2ncc(N(C(=O)C(=O)NCCCN(C)S(=O)(=O)C[C@@H]3CCOC3)C(C)(C(=O)O)c3ccc(N4CCCCC4)c(N)c3)n2c1,0.146,-6.448
sample111,CNCc1ccc(Oc2cc(N(C)C(=O)Nc3ccc4c(cnn4C)c3)nc(C)n2)nc1,0.481,-8.778
sample112,Cc1cc(-c2ccc(C3(CN)CC3)nc2)cnc1Oc1cnc([N+](=O)[O-])nc1,0.512,-8.723
sample113,Cc1c(Br)c(-c2ccc(S(=O)(=O)c3ccc(CN)c(Cl)n3)cn2)nc2cc(F)ccc12,0.386,-9.579
sample114,Cc1noc2cc(Nc3nc4ccccc4nc3NC(=O)NC[C@@H]3OCCc4ccsc43)ccc12,0.308,-9.457
sample115,Cc1ccc2nnn(C)c2c1NC(=O)C(=O)N(Cc1c(O)cccc1F)c1cccnc1CC#N,0.425,-9.046
sample116,Cc1nc(Sc2cccc(B3OC(C)(C)C(C)(C)O3)n2)ncc1Oc1ccn2nnnc2c1,0.324,-9.224
sample117,COC(=O)c1cc(NC(=O)C(=O)N(C[C@@H]2CCCC(=O)N2)c2nccnc2N(C)C)cc(Br)c1C,0.415,-8.459
sample118,Cc1c(F)ccc2cc(CNCc3cccc(-c4nc(-c5ccnc(S)c5)no4)c3F)[nH]c12,0.292,-9.793
sample119,COc1nccc(S(=O)(=O)c2cc(Sc3ccc4nn[nH]c4c3)cc(N)c2C(=O)O)c1Cl,0.341,-9.125
sample120,COC(=O)c1cc(C)c2c(c1)nc(NCC1(C(=O)O)CC1)n2Cc1ccn(-c2cnn(C)c2)c1,0.387,-8.875
sample121,C#CCN(C(=O)c1c(S(=O)(=O)c2cnc(N)c(O)c2)ccc(C)c1N)c1cccc2c1COC2=O,0.274,-9.396
sample122,Cc1cc(-c2ncc3ccc(Oc4ccc5c(=O)[nH]ccc5c4)n3n2)c(N)cn1,0.494,-9.636
sample123,CC(C)[C@@H](O)CN(C)CC1CCN([C@H](C(=O)N[C@@H](C)c2ccnc(O)c2)[C@@](C)(O)c2ccccc2)CC1,0.367,-8.429
sample124,COc1cccc(Nc2ccc(C(=O)N[C@H](C(=O)O)c3ccc(F)cc3)cc2)c1F,0.539,-9.192
sample125,O=C(Nc1ccc(Br)cc1C(=O)Nc1ccc(C2CC2)cc1)Nc1ccccc1-c1nc(=O)o[nH]1,0.257,-9.569
sample126,Cc1cccc(CN[C@H]2c3ccccc3C[C@H]2NC(=O)C(=O)Nc2ccc(CO)cc2F)c1Cl,0.403,-9.677
sample127,C#Cc1ccccc1C(=O)N(C)CC(=O)Nc1n[nH]cc1Sc1ccc([C@H](C)O)nc1,0.492,-8.431
sample128,CC[C@H](N[C@@H](C)C(=O)Nc1cncnc1Oc1cc(OC)ccc1Cl)C1CC1,0.656,-8.107
sample129,Cc1c(Sc2cc3ncnc(O)c3c(Cl)n2)ccc2c1CN(C(=O)NCC1(c3ccc(Br)cn3)CC1)C2,0.282,-9.499
sample130,[C-]#[N+]c1cccc(NC(=O)N[C@H](c2nc(CCCN3CCNCC3)no2)C(C)(C)S)c1,0.370,-8.205
sample131,Cc1ccc(F)c(CCNC(=O)NCc2cc(C(=O)Nc3cncc(N)n3)co2)c1,0.471,-8.890
sample132,Nc1ncc(Oc2cccc3ncccc23)nc1Nc1c[nH]cc(Cl)c1=O,0.495,-8.908
sample133,CCN1CC[C@H](NC(=O)c2ccc(Oc3cc4cnccc4cn3)[nH]2)[C@@H](C)C1,0.711,-8.848
sample134,COc1cc(O[C@H]2c3cccc(F)c3OCC[C@@H]2NC(=O)N(CC=CCO)c2cncc(Cl)n2)cnc1Cl,0.306,-8.980
sample135,C#CCOC(=O)[C@H](NC(=O)N[C@H](C)[C@@H](N)c1nc(-c2nc3ccccc3o2)no1)[C@H](C)O,0.283,-8.227
sample136,Nc1ccc(Br)cc1CNc1c(-c2nc3ncc(C(F)(F)F)cc3o2)cc(F)c(F)c1F,0.189,-9.645
sample137,Cc1c(NC(=O)c2cc(O)cc(Sc3ccc(I)nc3)c2)ccc2[nH]ccc12,0.252,-9.100
sample138,C[C@H](O)CCn1c(Sc2cccc(O)c2-c2noc(CC3(NCc4csnn4)CC3)n2)cccc1=O,0.267,-8.977
sample139,C#Cc1ccc(Sc2cccc3[nH]c(CNc4nc(CC)ccc4Cl)nc23)nn1,0.440,-8.989
sample140,NC(=O)C(=Cc1cccc(C(N)=O)c1)c1ccc(N(CCc2nc[nH]n2)Cc2cc[nH]c2)cc1F,0.207,-9.357
sample141,CN1C(=O)C(c2nc(CCn3cnc4[nH]ccc4c3=O)no2)(n2nc(C=O)c3ccc(F)cc32)c2ccccc21,0.318,-10.302
sample142,Cc1ccc(O[C@@H](C)CCCNCc2ccccn2)cc1NC(=O)C(=O)Nc1ccccc1I,0.183,-8.785
sample143,CN(C)C[C@](C)(O)CN(Cc1cnc[nH]1)c1cc(NCc2n[nH]c3cc(F)ccc23)ccc1N,0.228,-8.847
sample144,COc1cccnc1N(C(=O)C(=O)Nc1cc(-c2ccoc2)ncc1C)S(=O)(=O)Cc1noc([C@@H](C)CSC)n1,0.269,-8.478
sample145,CCc1cc(N)cc(SC2(N3CCc4c(F)cccc43)C[C@H]2CNCC2(C#N)CC2)c1O,0.406,-9.434
sample146,CCN(Cc1ccc(F)c(F)c1)C(=O)Nc1ccc(F)cc1COc1nnc(C)c(C)c1CN,0.499,-9.488
sample147,C[C@H](Oc1ccc(NC(=O)c2c[nH]cc2-c2ccccc2)c(C#N)c1Cl)c1cccc2cn(C)nc12,0.281,-9.694
sample148,CCN1C=CC(C(=O)O)(N(CCCc2c[nH]c3ccccc23)C(=O)c2cccc3nnoc23)C(=O)[C@@H]1C,0.351,-9.427
sample149,COc1cc(NC(=O)c2cccc(C(=O)Nc3ccccc3[C@H](C#N)C(C)=O)c2)cnc1C#N,0.555,-9.037
sample150,C[C@@H](NC(=O)Nc1cncc(NC2CCC[C@@H]2C[N+](C)(C)C)n1)c1nc2ccccc2[nH]1,0.423,-8.613
sample151,COc1oc(C(=O)O)cc1Nc1ccc(CNc2cc(Cl)ccc2O)c(N)c1,0.292,-8.670
sample152,CCn1nc(C(=O)NC2CC2)cc1NC(=O)C(=O)Nc1ccccc1Sc1c(C#N)cccc1C=O,0.317,-9.201
sample153,C[C@H]1C[C@@H](NC(=O)CCCc2noc(-c3nc(Cl)ccc3Oc3cccc4ncccc34)n2)C(=O)O1,0.274,-9.630
sample154,CCn1cc(NC(=O)Nc2c(C#N)sc(NC(=O)NCCCC[C@H](C)NCc3ccc(N)cc3)c2C#N)c(C)n1,0.136,-8.124
sample155,C#CC[C@@H](N)C(=O)N[C@@H](C)c1ccnc(S(=O)(=O)c2nc(C(N)=O)c(Cl)s2)c1,0.532,-8.149
sample156,Cc1ccc(OC[C@H](C)Nc2ccc(Nc3nc(Cl)ccc3C(N)=O)c(C#N)n2)cc1,0.455,-8.924
sample157,C#CCN(Cc1ccco1)c1cc(CNC(=O)N[C@@H]2COc3cc(OC)ccc3C2)cc(CN)c1O,0.340,-9.007
sample158,C[C@@H](O)[C@@H](O)[C@@H](CCNCCOc1ccccc1Br)NC(=O)C(=O)NCCC(=O)NC[C@H]1CNCCO1,0.097,-8.077
sample159,Cc1c(Nc2ccc(C=O)c(NC(=O)N3CCN(Cc4ccc(O)nc4)CC3(C)C)c2)ccc(O)c1N,0.146,-9.078
sample160,CCN(C)C[C@H](C)CN(C(=O)C(=O)Nc1ccn2ncc(F)c2c1)C(C)(C(=O)O)c1n[nH]c2cnccc12,0.282,-8.789
sample161,CO[C@@H](C)[C@H](N)c1nc2nc(O)nc(O)c2n1CC(CN)NCc1ccccc1F,0.333,-8.249
sample162,Nc1ccc(F)cc1CNc1ccc(N2CCNc3ccccc3C2)c(N)c1,0.516,-9.326
sample163,Cc1occc1CN(C(=O)C(=O)NCc1ccc(Cl)c(N)c1)[C@H](C)C(=O)Nc1ccc2[nH]nc(C#N)c2c1,0.208,-9.305
sample164,Cc1ccc2[nH]c3c(c2c1)CC[C@@H]3NC(=O)c1cc(Sc2ccc3n[nH]cc3c2F)cc2cn[nH]c12,0.243,-10.568
sample165,Cc1ccc(C(N)=S)c(N(C(=O)c2cc(F)cnc2Cl)c2cccc(C(=O)O)n2)n1,0.453,-8.630
sample166,COc1c(C)cc(Cl)cc1Nc1ncc(C)c(C(=O)C=Cc2ccc(Br)nc2F)n1,0.271,-8.864
sample167,CC(C)(C)c1cc(C(=O)Nc2nc(Br)ccc2CCl)ccc1NC(=O)CNc1ccccc1,0.252,-8.913
sample168,Nc1cc(CNC(c2ccc(F)cc2)c2nc([C@@H](NC=O)c3ccccc3)no2)ccc1Cl,0.253,-9.760
sample169,O=C1Cc2ccc(Nc3cncc(NC(=O)c4c[nH]c5c(Cl)nccc45)n3)cc2N1,0.375,-9.310
sample170,Cc1ccc2c(NC(=O)Nc3cccc(-c4nnc(-c5cc(Br)ccc5C)o4)c3)c[nH]c2n1,0.267,-9.823
sample171,CC[C@H](C(=O)c1ccccc1)N(c1cc(O)nc(Cl)n1)C(C)c1ccc2nc(O)oc2c1,0.300,-9.211
sample172,Cc1cc(CN(Cc2n[nH]c3cc(F)ccc23)c2ccc3c(c2)CCCN3C)cnc1F,0.443,-9.880
sample173,NNC(=O)C(CC(=O)Nc1ccccc1)C(c1n[nH]c2cc(F)ccc12)N1CCc2cccc(-c3cnoc3)c21,0.132,-10.336
sample174,Cc1cc2c(=O)n(C(=O)C(=Cc3n[nH]c4cc(F)ccc34)c3ccc(F)cc3F)c(=O)[nH]c2cc1C(F)(F)F,0.241,-10.271
sample175,Cc1nc(C=O)ccc1N(Cc1ccnc(Cl)c1)C(=O)c1cnc2cccc(O)c2c1,0.372,-9.270
sample176,C[C@H](NC(=O)C(=O)N(c1cccc(CN2CCC(N)CC2)c1)c1ccc(CC#N)cc1F)c1ccc2c(cnn2C)c1,0.322,-9.173
sample177,CC[C@@H](O)c1ccc(NC(=O)Nc2ccc(OC[C@@H](C)SCc3ccc4nonc4c3)c(OC)c2)cc1,0.219,-8.984
sample178,CN(c1cnn(-c2ccccc2NC(=O)Nc2ccc3nncn3c2)c1)c1cccc2[nH]ncc12,0.352,-9.255
sample179,C#Cc1nc(Nc2cccc3c2CCCN3C)cnc1NC(=O)Nc1cccc(N)c1O,0.244,-9.017
sample180,C[C@@H](N)c1ccc(Oc2cccc(Nc3cccc4c3OCCC4=O)c2)cc1,0.641,-9.192
sample181,COC(=O)c1cc(C)n(COc2cc(NC(=O)C(=O)N[C@@H](C)c3cccc(O)c3)cc3[nH]ncc23)n1,0.226,-9.281
sample182,NC(=O)c1nsc(S(=O)(=O)c2ccc(COc3ncncc3CO)cc2)c1Cl,0.563,-8.525
sample183,COc1cc(C)cc2c(Oc3cc(O)cc(-c4nc5cccc(C)c5o4)c3)ccnc12,0.380,-9.779
sample184,Cc1c(NC(=O)N(C[C@H](C)C(F)(F)F)[C@@H](C)CC(N)=O)cc(Sc2cc3nccc(Cl)n3n2)c(O)c1C,0.259,-8.723
sample185,C#Cc1ccc(C(=O)N(Cc2n[nH]c3cc(F)ccc23)[C@@H](c2ccccc2)c2ccccn2)cc1,0.340,-9.910
sample186,Cc1ccc(C(=O)N(CCc2ccc(F)cc2F)Cc2ccccc2CO)cc1N,0.573,-9.223
