SMILES,DS,CP,1-EI,MB,R
CC(C)NCC(=O)C(N)OC(C)NC(=O)Cc1ccccc1,-6.679,0.9932395219802856,0.983279367116742,0.9012142857142856,-5.878552880034727
Cc1cccc2c1N1CCCC1(O)CC(=O)C2N,-8.257,0.9695433378219604,0.9887825681920547,0.7424841269841268,-5.8772949487155435
CC(C)CCC(=O)C(=O)CCC(O)NCC(=O)Nc1ccccc1,-7.215,0.9965163469314575,0.991489275820003,0.8232222222222221,-5.868483248104006
CC(=O)C(=O)NNCC(C)NC(=O)c1cccc(C)c1,-7.061,0.9976444840431213,0.9590723990102861,0.8677857142857142,-5.8628111651216255
CCCC(C)NC(N)C(=O)NC(=O)c1ccccc1Cl,-6.954,0.9952375888824463,0.9955506136420892,0.8504999999999999,-5.860020281389948
CCCC1CN1C(N)C(=O)NC(=O)c1ccccc1C,-7.341,0.9969051480293274,0.9929019910171446,0.8057460317460317,-5.854820969961341
CCCC(=O)NC(N)C(=O)NC(=O)c1ccccc1,-7.32,0.9985663294792175,0.9675684777815804,0.8264523809523809,-5.845040778614542
CONC(=O)NSCCCNC(=O)c1cccc(C)c1,-6.803,0.9957608580589294,0.9881965949632513,0.871761904761905,-5.83575111448705
CCNC(=O)N(C)C(=O)CCOc1ccc(C)cc1,-6.776,0.964584231376648,0.9753715548451066,0.9143809523809523,-5.829224906708715
CONC(=O)NCNC(C)NC(C)c1cccc(C)c1,-7.224,0.988771378993988,0.9844041060674866,0.8274603174603175,-5.818274623084074
CC(C)C(=O)NCC(=O)NC(=O)NCCCC1CC=CC=C1O,-7.757,0.9607519507408142,0.9734099599343303,0.8015555555555557,-5.8147959671658835
CCCC(C)NC(N)C(=O)NC(=O)c1ccccc1,-7.087,0.9834612607955933,0.9874670674664298,0.8426904761904761,-5.799764996000313
CC(=CC(N)C(=O)N(C)C(C)C)NC(=O)Cc1ccccc1,-7.617,0.9798265695571899,0.9204154525337912,0.8441031746031744,-5.798459155868845
CC(=CC(N)C(=O)N(O)C(C)C)NC(=O)Cc1ccccc1,-7.363,0.9824365377426147,0.9562191367649232,0.8381428571428571,-5.797420282217862
CONC(=O)NCNC(C)(C)N(C)c1cccc(C)c1,-6.93,0.9977086782455444,0.9902165352946395,0.846420634920635,-5.794999477105685
CC(C)NCC(=O)N(N)OC(C)NC(=O)Cc1ccccc1,-6.719,0.9945658445358276,0.9876491373865612,0.8780317460317459,-5.794968624520787
CONC(=O)NCCC1(C)N[SH]1(=O)c1cccc(C)c1,-7.526,0.9889808893203735,0.9982762818169898,0.7793015873015873,-5.790398151491831
C[O+]=NC(=O)NCN[N+](C)(O)C(=O)c1cccc(C)c1,-7.304,0.9915817379951477,0.9885617671959263,0.8086428571428573,-5.78961718915418
CCNC(=O)NC=N[N+](C)(O)C(=O)c1cccc(C)c1,-7.476,0.9972571730613708,0.954841475236293,0.8129523809523809,-5.787257999816211
CC(C)CCC(=O)C(=O)NCC(Cl)NCC(=O)Nc1ccccc1,-7.003,0.9953067898750305,0.9939074338590199,0.8343888888888887,-5.7803687465663005
CC(C)NCNC(C)C(=O)NC(=O)c1ccccc1Cl,-7.026,0.9968454241752625,0.899602835609673,0.9169761904761904,-5.777564998503563
CONC(=O)NCNC(C)(C)Nc1cccc(C)c1,-7.09,0.9794101715087891,0.991297060412436,0.8385317460317461,-5.772104335885736
CONC(=O)NOCC(C)NC(=O)c1cccc(C)c1,-7.033,0.9973767995834351,0.987411022830512,0.832388888888889,-5.765329386948117
CCCC1CN1C(N)C(=O)NC(=O)c1ccccc1Cl,-7.202,0.9985736608505249,0.992119620901127,0.807484126984127,-5.7614428229840104
CONC(=O)NCCC(C)NC(=O)c1cccc(C)c1,-6.937,0.9948281645774841,0.992207484850281,0.8396904761904761,-5.749651116169614
CC1CCC(=O)COC(N)CNC(=O)CC1C,-7.88,0.9962313771247864,0.9592963420275626,0.7629444444444445,-5.745556992459813
CCNC(=O)NN=N[N+](C)(O)C(=O)c1cccc(C)c1,-7.511,0.9977051615715027,0.9429194196273537,0.8129523809523809,-5.744333799880372
CC(C)CCNC(N)C(=O)NC(=O)c1ccccc1,-7.122,0.9849616289138794,0.9770923686795898,0.8378015873015872,-5.74246135992912
CCCNC(=O)CC(=O)C(N)c1cccc(C)c1,-6.729,0.9920404553413391,0.9748383315012009,0.8819365079365079,-5.7391797857966464
CCCC(=O)NC(N)C(=O)NN(C)c1ccccc1C,-7.039,0.9973222613334656,0.9915502091277894,0.8239206349206348,-5.735173604101888
CC(C)CCC(=O)C(=O)NN(C)C(=O)CC(=O)Cc1ccccc1,-7.223,0.9454770684242249,0.9762448298241666,0.858063492063492,-5.720668553536236
CCCC1CN1C(=O)C(=O)NC(=O)c1ccccc1C,-7.485,0.9665359258651733,0.9286751576865161,0.8500793650793651,-5.7112754765655644
CC(=O)NCN=CC(N)CC(C)NC(=O)Cc1ccccc1,-7.177,0.9851962327957153,0.9528696684720979,0.8474841269841268,-5.709929740162132
CC(C)N1CN1C(N)C(=O)NC(=O)c1ccccc1Cl,-7.324,0.9993032217025757,0.8874157762668375,0.8780317460317459,-5.702732322128031
Cc1ccccc1C(=O)NC(=O)NCNC1(C)CC1C,-7.659,0.9829188585281372,0.948581842442036,0.7975396825396824,-5.695303147304084
CCCCCNC(N)C(=O)NC(=O)c1ccccc1C,-6.958,0.9859906435012817,0.9863771187535213,0.8416111111111111,-5.695235249439831
CC(CC(N)C(=O)N(C)C(C)C)NC(=O)Cc1ccccc1,-6.953,0.9876983761787415,0.9878329012671847,0.8380476190476189,-5.6852393407892725
CCCC1CCONC(O)CCC(=O)CNC(C)NNC1,-8.283,0.9709497690200806,0.966735470295964,0.7305873015873017,-5.680207449073335
C[O+]=NC(=O)NNCC(C)NC(=O)c1cccc(C)c1,-7.185,0.9954302310943604,0.9606881803392052,0.8258333333333334,-5.674302106904757
CCCC(C)NN(N)C(=O)NC(=O)c1ccccc1C,-6.841,0.9967694282531738,0.9858772676109192,0.8440555555555556,-5.6742463277646475
CONC(=O)NCCCCNC(=O)c1cccc(C)c1,-6.58,0.9933298230171204,0.9922886464876803,0.8727936507936509,-5.66068474482593
CCNC(=O)CNCC(C)NC(=O)c1cccc(C)c1,-7.044,0.9902931451797485,0.9407165212253153,0.8626349206349205,-5.66068419341123
CCCC1CCONC(O)CCC(=O)CNC(=O)CNC1,-7.728,0.9802268743515015,0.987519047812402,0.7562936507936507,-5.657566328921025
CCCC(=O)NC(=O)C(=O)NN(C)c1ccccc1C,-7.125,0.9627931714057922,0.9852338998957995,0.8365873015873017,-5.6541650906803484
CCCCCC(=O)C(=O)CNC(O)C=CC(=O)Nc1ccccc1,-7.098,0.9880159497261047,0.9670118791265864,0.8324365079365079,-5.645246086934045
CONC(=O)NNCC(C)(O)N(C)c1cccc(C)c1,-7.001,0.9955183267593384,0.9920029013664354,0.816468253968254,-5.64496927693069
CONC(=O)NN=N[N+](C)(O)C(=O)c1cccc(C)c1,-7.423,0.9921863079071045,0.9395402643240813,0.815452380952381,-5.642696500886882
Cc1ccccc1C(=O)NC(=O)C(=O)NC(=O)C(C)C,-8.261,0.9854631423950195,0.7739710577569613,0.8948650793650793,-5.638392301977176
CC(=CC(N)C(=O)CNC(C)C)NC(=O)Cc1ccccc1,-7.07,0.979736864566803,0.9767942090030155,0.833111111111111,-5.636829078202104
CC(C)NCCCNC(=O)NC(=O)c1ccccc1,-6.858,0.9930511713027954,0.969140435148267,0.8537619047619047,-5.634982804949556
CC(C)CC[N+](=O)C(=O)N(N)C(=O)NCC(=O)Nc1ccccc1,-7.215,0.9746708273887634,0.9787611212005813,0.8176111111111112,-5.627529722875019
CCCC(=O)NC(=O)C(=O)NC(=O)c1ccccc1Cl,-7.637,0.8742097616195679,0.982241915072219,0.8577380952380952,-5.62485853045622
CC(C)NOC(=O)C(N)OC(C)NC(=O)Cc1ccccc1,-6.79,0.9945658445358276,0.9652929070967836,0.8618412698412697,-5.61810325233504
CONC(=O)NNC[N+](C)(O)N(C)c1cccc(C)c1,-6.963,0.9955183267593384,0.9808984637211842,0.8254603174603174,-5.612623485054647
CONC(=O)NNNC(C)(O)C(=O)c1cccc(C)c1,-7.126,0.9984562397003174,0.9707772218795824,0.8121587301587304,-5.609644608995794
CONC(=O)NNCC1(C)N[SH]1(=O)c1cccc(C)c1,-7.369,0.9861053824424744,0.9979785035032358,0.7733015873015872,-5.607922125007526
COCC1CCCNC(O)CCC(=O)CNC(C)CNC1,-7.408,0.9656159281730652,0.9675437747420449,0.8097301587301585,-5.604234930645371
CC(=CC(N)C(=O)ONC(C)C)NC(C)Cc1ccccc1,-7.22,0.9843125939369202,0.9603439732824713,0.8210317460317459,-5.603469398405108
CONC(=O)NN=CC(C)(O)N(C)c1cccc(C)c1,-7.298,0.9986445307731628,0.9151403110171663,0.8400555555555556,-5.602869165148343
CC(=CC(O)C(=O)CNC(C)C)NC(=O)Cc1ccccc1,-6.883,0.9878359436988831,0.9762127321054941,0.843595238095238,-5.599395980360835
CC1=CC(=O)C(C(N)C(=O)CC2(O)CCCN2)=C1,-7.077,0.9980035424232483,0.9870401156711516,0.8028095238095239,-5.596655799612688
CC(O)C(C)NCC(=O)NC(=O)NCCCC1C=CC=CC1,-7.161,0.9815486073493958,0.9550195444332159,0.833611111111111,-5.595787825666327
Cc1cccc(C(=O)[N+](C)(O)NCNC=O)c1,-6.607,0.9984921216964722,0.9856876247508346,0.8604444444444443,-5.595141680922155
CONC(=O)NC=CC(C)NC(=O)c1cccc(C)c1,-7.306,0.9941099286079407,0.9351023659636224,0.8237301587301588,-5.594460371396029
CC(C)NCC(=O)C(C)NC(C)NC(=O)Cc1ccccc1,-6.825,0.9887861013412476,0.9712204731356127,0.8530952380952379,-5.591397338215753
Cc1cccc(N(C)C(C)(O)CNNC(=O)C(C)C)c1,-6.805,0.9941698312759399,0.9766116984183937,0.8456825396825396,-5.587505914656585
CCCC(=O)NCNC(=O)NN(C)c1ccccc1C,-7.184,0.9925991296768188,0.9799993722119236,0.7993650793650794,-5.586131863013069
CCCC(=O)NCC(=O)N=CCC(=O)OCc1ccccc1C,-7.245,0.969632089138031,0.9321487171434344,0.8528015873015872,-5.584426453885287
CC(C=NN(O)C(C)C)NC(C)NC(=O)Cc1ccccc1,-7.291,0.9955873489379883,0.9360295199057278,0.8213968253968253,-5.580961583312834
CONC(=O)NOCCCNC(=O)c1cccc(C)c1,-6.718,0.9966613054275513,0.9902845907663228,0.8414603174603176,-5.579319835165444
CC1CC1(O)NCC(=O)NC(=O)NCCCC1C=CC=CC1,-7.471,0.9791385531425476,0.9676152978312196,0.7880238095238096,-5.577825878484413
CC(C)NNC(=O)C(N)CC(C)NC(=O)Cc1ccccc1,-7.042,0.9872345328330994,0.9476327672334344,0.8460793650793649,-5.574007280076097
Cc1ccccc1C(=O)NC(=O)N(N)CCCC(C)C,-7.403,0.8697388172149658,0.991833439046104,0.8718809523809523,-5.567914259313613
CONC(=O)NCNS(=O)(=O)C(=O)c1cccc(C)c1,-7.177,0.99934321641922,0.9707030736412892,0.7993968253968255,-5.56552885909765
Cc1cccc(C(=O)[N+](C)(O)NCNC(=O)N(C)C)c1,-6.909,0.9988231062889099,0.9888184394148829,0.8151746031746032,-5.56251212281584
CONC(=O)CNCC(C)NC(=O)c1cccc(C)c1,-6.997,0.9974868297576904,0.9804341554923537,0.8128809523809523,-5.5624282715364615
Cc1cccc(C(N)C(=O)NC2(O)CCCN2)c1,-7.558,0.9946298599243164,0.9510241725952372,0.7777222222222222,-5.560123586128743
CONC(=O)NN=CC(C)NC(=O)c1cccc(C)c1,-7.322,0.9894835352897644,0.9371215116190733,0.818515873015873,-5.557267596863553
CC(=CN(N)C(=O)CNC(C)C)NC(=O)Cc1ccccc1,-6.998,0.9831114411354065,0.9611778647158171,0.8390238095238094,-5.548233553419557
COCC1CCONC(O)CCC(=O)CCC(=O)NNC1,-7.498,0.9876112341880798,0.9810122014992282,0.7634047619047619,-5.545755660696058
CCCCCNC(N)C(=O)NC(=O)c1ccccc1Cl,-6.781,0.9932622313499451,0.9780738457104518,0.8416111111111111,-5.544224050135916
CONC(=O)NNCC1(C)NC1(C)c1cccc(C)c1,-7.846,0.9862827658653259,0.9740744313418476,0.7353095238095239,-5.542581436284019
CC(C)NCC(=O)N(N)NC(C)NC(=O)Cc1ccccc1,-6.639,0.9892838001251221,0.9766880378307883,0.8632936507936506,-5.537809111905754
Cc1cccc2c1C1CCNC1(O)CC(=O)C2N,-7.857,0.960359513759613,0.9861784649709802,0.7441904761904758,-5.537710126442652
CONC(=O)NNCC(C)NC(C)c1cccc(C)c1,-7.148,0.988771378993988,0.9744202096044182,0.8027857142857142,-5.528742317525788
CC(CC(N)C(=O)N(O)C(C)C)NC(=O)Cc1ccccc1,-6.894,0.9919244647026062,0.99314715432235,0.8139444444444444,-5.527875416594967
CC(C)CCC(=O)C(=O)NCC(N)NCC(=O)Nc1ccccc1,-7.277,0.9523501992225647,0.9950798058092809,0.8010079365079364,-5.523874255310919
CC(C)NCC(=O)C(N)NC(C)NC(=O)Cc1ccccc1,-6.637,0.9901219010353088,0.9850364628614532,0.8530952380952379,-5.522176829711197
CC(C)NCC(=O)N(C)NC(C)NC(=O)Cc1ccccc1,-6.654,0.9879756569862366,0.9772494567629836,0.8594206349206347,-5.521286143189264
CC(C)NCC(=O)C(N)OC(C)NC(C)Cc1ccccc1,-6.549,0.9702885150909424,0.9858399677429694,0.8806587301587301,-5.516834392407325
CCNC(=O)CCN[N+](C)(O)C(=O)c1cccc(C)c1,-7.027,0.9978867173194885,0.9930845790469157,0.7919126984126983,-5.514609192714288
Cc1cccc(CNC(=O)CC2(O)CCCN2)c1,-7.331,0.9867254495620728,0.9228813711651774,0.8257857142857142,-5.5128070750753455
CC(C)NCN=CC(N)CC(C)NC(=O)Cc1ccccc1,-7.132,0.9771400690078735,0.963058275932005,0.8198412698412696,-5.502379001072699
CC(C)NCC(=O)C(N)CC(C)NC(=O)Cc1ccccc1,-6.829,0.981307864189148,0.9850730505795947,0.8330238095238094,-5.499057293314369
CCCC(=O)NCNC(=O)N(C)Nc1ccccc1C,-7.059,0.9925991296768188,0.9872881635355754,0.7943650793650794,-5.495170177502485
CONC(=O)NNCC(C)NC(=O)c1cccc(C)c1,-6.953,0.9921899437904358,0.9767125974870232,0.8147857142857142,-5.490061954964181
CC(CN(N)C(=O)N(C)C(C)C)NC(=O)Cc1ccccc1,-6.797,0.9904746413230896,0.9899157956925011,0.8237619047619046,-5.489851399192792
CCCCCN(N)C(=O)Nc1ccccc1C,-6.462,0.9749880433082581,0.9879213625231732,0.8814444444444445,-5.4863506957912405
CC(C)NOC(=O)C(N)CC(C)NC(=O)Cc1ccccc1,-6.736,0.9933609962463379,0.9718876672143708,0.8435079365079363,-5.485477354616565
CCC(=O)NC(N)Cc1cc(CC)ccc1C,-6.958,0.9936362504959106,0.9226313263214675,0.8588333333333332,-5.4783394684194695
CC(=O)NCP=CC(N)C=C(C)NC(=O)Cc1ccccc1,-7.59,0.9891937375068665,0.8623800352253642,0.8456825396825396,-5.475568190695698
COCC1CCONC(O)CCC(=O)CCC(=O)CNC1,-7.273,0.9924860000610352,0.990921201829863,0.7634047619047619,-5.4604943523423035
CC(C)C(=O)NCC(=O)C1C[IH]CCCC1(N)O,-6.519,0.9949905276298523,0.988208759435537,0.8506349206349206,-5.452451786735211
Cc1ccccc1C(=O)NC(=O)C(N)CCCC(C)C,-7.361,0.8509475588798523,0.9943273009308047,0.8748809523809523,-5.449014200073218
CC(NC(=O)Cc1ccccc1)OC(N)C=NN(O)C(C)C,-7.23,0.9932259917259216,0.8644743672104284,0.8766349206349205,-5.441983999134601
CC(C)NCCCNC(=O)NC(=O)c1ccccc1Cl,-6.808,0.9334418177604675,0.9890022377505697,0.8652142857142857,-5.437856666166474
CC(=O)CNC(=O)C(O)CCCC(=O)NC(C)c1cccnc1,-6.997,0.9972395896911621,0.9660800476799843,0.8066154401154401,-5.437396821518385
CC(=CN(N)C(=O)N(C)C(C)C)NC(=O)Cc1ccccc1,-7.231,0.9827378392219543,0.9312388145910828,0.8212460317460316,-5.434635149436392
CCNCCC(=O)C(=O)CNC(=O)NCC(=O)Cc1ccccc1,-6.704,0.9781990051269531,0.9764454601365091,0.8483253968253968,-5.432149100994069
COCC1CCC=CN(O)CCC(=O)CCC(=O)NNC1,-7.999,0.9858962893486023,0.9529769707019563,0.7226984126984126,-5.431333060668764
COCC1CCCNN(O)CCC(=O)CCC(=O)NNC1,-7.391,0.9876112341880798,0.9819063960075388,0.7576984126984125,-5.43069847140268
CCCCCC(=O)C(=O)NCC(N)NCC(=O)Cc1ccccc1,-6.883,0.9868727922439575,0.9794431100613354,0.816079365079365,-5.4293839845114125
CC1CCCC(=O)COC(N)ONC(=O)C1,-7.186,0.9983312487602234,0.9916223712010304,0.7630238095238095,-5.428080552965008
Cc1cccc([SH]2(=O)NC2(C)CNNC(=O)[O+](C)C)c1,-7.266,0.9852423071861267,0.9935742466394222,0.7630873015873015,-5.42766454985845
CC(=O)NOC=CN(C)NC(C)NC(=O)Cc1ccccc1,-6.824,0.9898752570152283,0.9514447236467242,0.8435396825396825,-5.421363990395628
CC(C)CC[N+](=O)C(=O)CNC(=O)NCC(=O)Nc1ccccc1,-7.385,0.9818432927131653,0.9951138983441069,0.7512222222222223,-5.420431939954641
CC(C)CNC(=O)C(O)CCCC(=O)NC(C)c1cccnc1,-7.275,0.9945507645606995,0.9369901513620214,0.7991154401154401,-5.417569623029685
CC1CC(N)CCCC(=O)COC(O)CN1,-7.205,0.9920754432678223,0.9383666399303163,0.8073174603174603,-5.41496420207042
CCNCC[N+](=O)C(=O)CCC(Cl)NCC(=O)Nc1ccccc1,-6.503,0.9969524145126343,0.9915779337767558,0.8413571428571427,-5.408731505569862
CCCC(=O)NC(C)C(=O)NC(=O)c1ccccc1C,-7.604,0.8465999364852905,0.9725648456823985,0.8632142857142857,-5.404524952775059
CC(=O)C(C)NCC(=O)NC(=O)NCCCC1C=CCCC1,-7.143,0.9515457153320312,0.9571375779943402,0.8302777777777776,-5.4014217607921795
CC(C)N(C)NCC(=O)NC(=O)NCCCC1C=CC=CC1,-7.45,0.9927666187286377,0.9583866137028053,0.7608412698412699,-5.3930970967860485
CC(C)NCC(=O)C(N)OC(C)NC(=O)Cc1ccccn1,-6.599,0.9970364570617676,0.9765026581380938,0.8393059163059164,-5.39240970231468
CC(=O)N=CC(=O)C1CCCNC(C)OC(N)NC1C,-7.103,0.9961179494857788,0.9745829630639133,0.7817857142857143,-5.390873312974522
CCCC1=C2C(C)=CC(=O)C2C(N)C(=O)NC1=O,-7.326,0.9958745837211609,0.9811623195937799,0.7527222222222221,-5.388242857643277
COCC1=CNCC(N)CCC(=O)CCC(O)OCC=C1,-7.555,0.9948025941848755,0.9835002862511448,0.7285952380952382,-5.38557647133029
CC(C)C1CN1C(N)C(=O)NN(C)c1ccccc1Cl,-7.154,0.9979735016822815,0.9626145225512164,0.7833253968253969,-5.383473289369885
CCC(=O)NC(N)Cc1cc(CC)ccc1N,-6.908,0.9875431060791016,0.9113701467388077,0.8656904761904762,-5.382274318735465
CC(=O)NCN=CC(N)C=C(C)NC(=O)Cc1ccccc1,-7.26,0.9803870320320129,0.8984956720792044,0.8412619047619048,-5.379989044074735
CCCCCC(=O)C(=O)NCC(N)NCC(=O)Nc1ccccc1,-6.956,0.9531717300415039,0.9898804823270491,0.8196507936507936,-5.379505446201714
CC(C)CCC(=O)C(=O)NCC(N)NCC(C)Nc1ccccc1,-6.908,0.9884595274925232,0.9963893581930947,0.7903412698412697,-5.377184790901441
CC(C)NCC(=O)C(N)CC(C)NC(=O)Nc1ccccc1,-6.522,0.9827979207038879,0.9957929137928788,0.8424206349206349,-5.377037324869273
CC(C)NCC(=O)C(O)CC(C)NC(=O)Cc1ccccc1,-6.628,0.9887861013412476,0.9723232883474006,0.8434126984126982,-5.374470410563605
CCCCCNNC(=O)Nc1ccccc1C,-6.603,0.9641165137290955,0.9755154760127206,0.8650634920634921,-5.372209823023404
CC(=O)C1=CC(=O)C(C)=C1CC(=O)C(=O)CSCC(N)O,-6.796,0.9989136457443237,0.936944897470477,0.844579365079365,-5.371997884204553
CC(=O)N(C)N=CC(N)CC(C)NC(=O)Cc1ccccc1,-6.791,0.9912189841270447,0.9554065557319332,0.8351984126984126,-5.371322379161498
CCCC(C)NNC(=O)Nc1ccccc1C,-6.66,0.9545860290527344,0.9823726087691441,0.86,-5.3711094086614235
CCCC(C)N(N)C(=O)Nc1ccccc1CC,-6.723,0.932092010974884,0.9835233144064386,0.8713333333333333,-5.370205248901719
CC(C)CCNCNC(=O)NC(=O)c1ccccc1,-6.972,0.9911664128303528,0.9800575454432005,0.7928730158730158,-5.369813094259705
Cc1ccccc1C(=O)NC(=O)NCNC(C)C(C)C,-7.328,0.9524526000022888,0.880781528575518,0.8730238095238094,-5.366895247407716
CCCC1=C2C(C)=NC=CC2C(N)C(=O)NC1=O,-7.759,0.9766525030136108,0.9448665807857755,0.7495122655122654,-5.366548420739942
COC(C)CC(=O)C(=O)NCCC1=CC=CCC=C1,-7.144,0.9288489818572998,0.9527867003548167,0.8480317460317459,-5.3615992774627514
CC(C)CC[N+](=O)C(=O)CCC(N)NCC(=O)Nc1ccccc1,-7.145,0.9911028146743774,0.9958370145957376,0.7599841269841271,-5.359369853570352
CC(C)C(=O)NNC(=O)C1CC(N)=NCC1(O)Cl,-6.462,0.9982084035873413,0.9814489195947844,0.8463888888888889,-5.35828525548972
CC=NC(=O)NNCC(C)NC(=O)c1cccc(C)c1,-6.696,0.9904611706733704,0.9257689708428237,0.8724682539682537,-5.356796562330001
CC(C)CC[N+](=O)C(=O)NCC(O)NCC(=O)Cc1ccccc1,-7.128,0.9950954914093018,0.9974214243865044,0.7567222222222223,-5.353621087329197
CCNC(=O)C(=O)CCC(=O)Oc1ccc(C)cn1,-6.587,0.9914131164550781,0.9775736137880424,0.8385519480519481,-5.3533022773304335
CONC(=O)CNNC(C)(O)N(C)c1cccc(C)c1,-6.521,0.996953010559082,0.9775206439820998,0.8409206349206348,-5.344041681628021
CCC(NC)C(=O)N(N)CC(C)NC(=O)Cc1ccccc1,-6.743,0.9940465688705444,0.961968736496536,0.8287698412698411,-5.3438564952643794
CC=NCC(=O)NC(=O)CCC1CCCC1=O,-6.449,0.9464966654777527,0.9437906989114936,0.9266984126984126,-5.338577815243058
COCC1CCCNC(O)CCC(=O)CNC(=O)CNC1,-7.064,0.9802268743515015,0.967490312819393,0.7967142857142856,-5.337360355270089
CCCC1(F)CC=NC=C1CCNC(=O)CCOC(O)C(=O)NCC(C)C,-7.035,0.9870228171348572,0.9822924614719492,0.7822063492063492,-5.335233632161179
CCC(OC)C(=O)C(N)C=C(C)NC(=O)Cc1ccccc1,-6.947,0.9855470657348633,0.9333105665518404,0.8347936507936506,-5.334331339253921
CC1CCC(=O)COC(F)CNC(=O)CC1N,-7.088,0.995581328868866,0.9775907865394048,0.7730873015873015,-5.333178157624985
CONC(=O)NCCC1(C)NC1c1cccc(C)c1,-7.192,0.9858483076095581,0.989426926311015,0.7596904761904761,-5.329422866544659
