,SMILES,QED,Proxy
sample51,N#Cc1cc(F)cc(OCC[C@@H]2CN(C(=O)c3cccc(N)c3)CCN2)c1N,0.677,-8.874
sample52,Cc1cc(N2CCc3cc(O)ccc3C2)cc(C=O)c1O,0.832,-8.327
sample53,COc1cccc2c1nc([C@H](NC(=O)c1ccc(N)c(C)c1)[C@@H](C)O)n2C,0.600,-8.756
sample54,N[C@H]1CCO[C@H]1c1nc2ccc(N3CCCc4cccc(F)c4C3)nc2o1,0.749,-9.153
sample55,O=C(O)C[C@@H](C1CC1)N(C(=O)c1ccc(F)s1)c1cccc(O)c1F,0.817,-8.253
sample56,C[C@@H]1NC[C@@H]1C(=O)N1CCc2c(ccc(N3CCCc4cccc(F)c4C3)c2F)C1,0.823,-9.656
sample57,C=C1C[C@@H]2C(=O)N(Cc3ccc(-c4ccccn4)cc3O)C(=O)N[C@@H]2C1,0.835,-9.055
sample58,O=C(NC1Cc2ccccc2C1)C1CC(C(=O)N2CCc3cccc(F)c3C2)C1,0.873,-9.606
sample59,N#Cc1ccc(N(c2ccc(C#N)c(F)c2)[C@@H](CC(=O)O)[C@@H]2CCCO2)c(C(=O)O)c1,0.692,-8.864
sample60,COc1cc2c(c(N(C[C@H]3C[C@H]3C(=O)O)C3c4ccc(F)cc4O[C@@H]3C)c1)OCCN2,0.726,-9.061
sample61,Cc1ccc(CN[C@H]2CCC[C@]2(C)Oc2cccc3c2OCC3)cc1F,0.854,-8.940
sample62,Cn1ccc([C@H](N)C(=O)Nc2cccc3oc([C@@]4(N)CCSC4)nc23)n1,0.633,-8.426
sample63,CN(C(=O)C1(F)CN(c2ccc3c(c2)C2(CC2)CNC3)C1)c1cccc(F)n1,0.827,-9.232
sample64,CCc1cscc1C(=O)N1CC[C@@](CCO)(Oc2ccnc(C=O)c2F)C1,0.733,-8.046
sample65,Cc1cc(C(=O)N[C@@H]2Cc3cccnc3C2)cc2c1N(C(=O)[C@@H]1CCNC1)CCC2,0.822,-9.286
sample66,O=C(N1CCc2cc(Br)sc2C1)[C@](F)(Oc1ccc(C(F)F)nn1)C(F)(F)Cl,0.436,-8.271
sample67,CO[C@H]1CCC[C@@H]1NC(=O)c1cc(N[C@@H]2CCCc3ccc(F)cc32)cnc1C,0.789,-9.089
sample68,N[C@H]1CCc2c(NCC3(CC(=O)N4Cc5ccc(Cl)cc5C4)CC3)cccc21,0.788,-9.163
sample69,C#C[C@@H](NC(=O)[C@H](NC(=O)c1ccccc1Br)C1CC1)c1cccnc1,0.717,-8.251
sample70,CC[C@H]1C(=O)CCCN1C(=O)N[C@]1(C(=O)N2CCCc3ccccc3C2)C[C@H](OC)C1,0.801,-8.722
sample71,C[C@H]1[C@@H](C(=O)NC(C)(C)c2ccc(F)cc2)CN1C(=O)c1ccccc1CC#N,0.846,-8.863
sample72,Cc1cccc([C@H]2C[C@H](Nc3ccc4c(c3F)CCN(C(=O)[C@]3(N)C[C@@H]3C)C4)C2)c1,0.802,-9.659
sample73,COc1ccc(N(c2ccc(O)nn2)[C@@H]2CCCC(F)(F)C2)cn1,0.924,-8.126
sample74,CO[C@H]1C[C@](NC(=O)c2cc(F)ccc2F)(C(=O)NC2Cc3ccccc3C2)C1,0.811,-9.404
sample75,COc1sccc1NC([C@H](C)N1C(=O)C[C@@H](C(=O)O)NC1=O)C(C)(C)C,0.696,-7.303
sample76,Cc1cccc2c1OC[C@@H](C(C)Nc1c(C=O)cccc1NC[C@H]1C[C@H]1C(=O)O)C2,0.573,-8.786
sample77,Cc1ocnc1C(=O)N(c1ccnnc1Cl)[C@H](C)[C@@H]1CCOC1,0.853,-7.471
sample78,Cc1cc(N(C2CCOCC2)C2CC2)c2c(cnn2C(C)(C(=O)O)c2coc(C)n2)n1,0.642,-8.468
sample79,CN=c1[nH]cc(N(c2ccc(Cl)c(F)c2)c2cnnc(O)c2C)cc1C,0.729,-8.822
sample80,CC[C@@H]1CN(c2ccc3c(c2)[C@H](Nc2c(C)n[nH]c2C)CO3)c2ccccc2O1,0.665,-9.303
sample81,Cn1ccc2c1CN(c1cc(F)c(NC(=O)C3(CN)CC3)cc1F)CC2,0.881,-8.654
sample82,CC[C@@H]1CN(c2ccc([C@@H](F)CNC[C@@H]3CCc4ccccc43)cc2)C[C@H]1O,0.752,-9.102
sample83,C[C@H]1[C@@H](C(=O)N[C@@H]2CCc3ccccc3C2)CN1c1ccc2c(c1F)CCNC2,0.843,-9.578
sample84,O=C(NC1Cc2ccccc2C1)[C@@H]1CCC[C@H](Nc2ncccc2F)C1,0.885,-8.940
sample85,NCc1ccc(C(=O)NCc2cc(Br)cc(C(=O)O)c2)cc1,0.761,-8.253
sample86,Cc1ccnc(C#N)c1Sc1cccc(C(=O)N[C@H]2CCC3(C2)OCCO3)c1,0.854,-8.689
sample87,Cc1cc(-c2cc(O)ccc2N)cnc1N[C@@H]1CCCc2ccc(F)cc21,0.454,-9.288
sample88,C[C@@H]1NC[C@@H]1C(=O)N1CCc2c(ccc(N3C[C@H](c4ccccc4F)[C@@H](C#N)C3)c2F)C1,0.803,-9.682
sample89,NC[C@H]1C[C@H]1C(=O)N1Cc2ccc(N3Cc4ccc(Cl)cc4C3)cc2C1,0.905,-9.067
sample90,Cc1cccc([C@H]2C[C@H](Nc3ccc4c(c3F)CCN(C(=O)[C@H]3CN[C@H]3C)C4)C2)c1,0.806,-9.659
sample91,Cc1cc(O)c(N)cc1Nc1cccc(Br)c1C=O,0.349,-7.735
sample92,C[C@@H]1NCC[C@H]1C(=O)N1Cc2ccc(Oc3ccnc(C=O)c3F)cc2C1,0.839,-8.985
sample93,Cc1c(N)cccc1N1Cc2cccc(O[C@H]3C[C@H]4CC[C@@]3(C(=O)O)C4)c2C1,0.783,-9.158
sample94,Cc1nc(N2C[C@H](O)C[C@H]2CNC(=O)c2cc[n+](C)cc2)ccc1O,0.695,-7.945
sample95,C[C@H]1C[C@@]1(N)C(=O)N1CCc2cc(N3Cc4ccc(F)cc4C3)ncc2C1,0.886,-9.141
sample96,CCOC1(c2nc3c(F)cc(N[C@H]4C[C@H](c5cccc(C)c5)C4)cc3o2)CCC1,0.553,-9.596
sample97,O=C(O)[C@H]1CCC[C@H]1N(c1ccnnc1Cl)c1c[nH]c2cc(F)cnc12,0.724,-8.395
sample98,O=C1NCCN(c2ccc3c(c2)OCO3)[C@H]1C(=O)N1C[C@@H](F)c2ccccc21,0.801,-9.051
sample99,Cc1cnc(C(=O)N(c2cnc(C)nc2)c2cnnc(Cl)c2N)c(C)n1,0.743,-8.460
sample100,Cc1cc(F)cc(N2C[C@H](C(=O)N3Cc4cccc(C#N)c4C3)[C@H]2C)n1,0.836,-8.986
sample101,COC[C@@]1(C)C[C@H]1NC(=O)c1cc(N)c(OC)cc1-c1cccnc1O,0.684,-8.188
sample102,C=C(NC(C)=O)c1nc(-c2cccc3c2CN(C(=O)Cn2nnnn2)C3)no1,0.633,-8.996
sample103,Cc1c(Br)cccc1CCN1C(=O)N[C@H]2CN(C(=O)c3cc(F)cn3C)C[C@@H]2C1=O,0.736,-8.697
sample104,Cc1ccc(N(C(=O)[C@H](NCCc2ccccc2)C2COC2)[C@@H]2CCOC2)cc1,0.748,-8.731
sample105,CCNC(=O)c1c(F)cccc1-c1cncc(F)c1,0.924,-7.678
sample106,C[C@H]([C@H](N)C(=O)O)N(C(=O)c1cnn2c1CNCC2)c1ccc(C#N)c(F)c1,0.678,-8.537
sample107,C[C@H](NC(=O)[C@H](NC1CCc2ccc(F)cc21)C1COC1)c1ccccc1,0.823,-9.048
sample108,Cc1ccc2c(c1)CN(C(=O)[C@H]1CNC[C@@H]1Nc1ccc3c(c1)NCCN3)C2,0.661,-9.331
sample109,Cc1ccc(O[C@H](C(F)F)[C@H](C)Nc2ccccc2CO)nc1C,0.809,-7.874
sample110,CC[C@@H](C(=O)N(C[C@H]1C[C@@H]1C(=O)O)c1ncc(O)c(Cl)n1)n1ccc(C)n1,0.690,-7.958
sample111,Cc1cccc([C@H]2C[C@H](NC(=O)[C@@]3(C)CCCN(C(=O)Cc4cccc(C#N)c4)C3)C2)c1,0.778,-9.400
sample112,CC(C)Cn1nccc1CN(C)c1cc(Sc2ccncc2O)nnc1O,0.639,-7.779
sample113,Cc1ccc2c(c1)CN(C(=O)[C@H]1CN(c3ccc(C#N)cc3)[C@@H]1C)C2,0.849,-9.145
sample114,CN(C)c1ccc(C(=O)N2CC[C@@H](OC[C@@H]3Cc4ccccc4O3)CC23CCC3)cc1,0.723,-9.082
sample115,Cc1cc(C(=O)N2C[C@H](F)C[C@@H]2COc2cc(S(N)(=O)=O)ccc2F)c(F)cc1F,0.716,-9.133
sample116,Cc1c(Br)ccc2c1CN(c1cccc(C(=O)N3CC[C@@H](C(=O)O)[C@@H]3C)c1F)C2,0.739,-8.989
sample117,CCOC(=O)c1ccc2c(c1)CN(C(=O)[C@H](NC(=O)Cc1ccco1)C1COC1)C2,0.695,-8.917
sample118,CCOC(=O)[C@@H]1c2ccc(Oc3nc(C)ccc3C#N)cc2CCN1C(=O)[C@]1(N)C[C@@H](OC)C1,0.646,-8.999
sample119,OCc1coc(N(Cc2c(Br)ccnc2Cl)[C@@H]2C[C@@H]2C(F)(F)F)n1,0.734,-7.710
sample120,CC[C@@H](CNc1cnc(O)c2sccc12)C(=O)N[C@H]1C[C@H]1c1ccc(F)cc1F,0.533,-8.937
sample121,Cc1cccc2c1CC[C@@H]2NC(=O)c1[nH]nc(Nc2cccc3c2CC3)c1C,0.640,-9.600
sample122,C[C@@H]1Cc2cc(F)ccc2N1c1ccncc1C(=O)N1CC[C@H]([C@@H](C)O)C1,0.903,-8.545
sample123,Cc1ccc2c(c1)CN(C(=O)[C@H]1CNC[C@@H]1NC(=O)c1cnc(F)c(C)c1)C2,0.793,-9.262
sample124,O=C(Cl)c1ccc(C(=O)N[C@@H]2CC[C@@H]2C(=O)N2[C@@H]3CC[C@@H]2c2ccccc23)cc1,0.778,-9.311
sample125,Cc1ccc(CC(=O)N2CC[C@@H](C(=O)O)[C@@H](F)C2)cc1N1Cc2cccc(F)c2C1,0.832,-9.170
sample126,C[C@H]1CC(Nc2ccc(C(N)=O)cc2)=CC(C(=O)O)(n2ncc3nccnc32)C1,0.605,-8.881
sample127,Cn1c(N(c2ccnc3occc23)[C@@H](C[C@@H]2CCNC2)C(=O)O)nc2c(F)cccc21,0.490,-9.011
sample128,N#Cc1cc(N(c2ccc(O)c(F)c2)C2CCOC[C@@H]2Br)c(F)cc1F,0.740,-8.630
sample129,O=C([C@H]1CNC[C@@H]1Nc1cc2c(cn1)CNCC2)N1Cc2cc(Cl)cnc2C1,0.723,-8.985
sample130,Cc1ccc(O)c(N2[C@@H](C)CC[C@H]2C(=O)NC(C)(C)c2cccc(F)c2)n1,0.861,-8.544
sample131,CCc1cccc(CC(=O)N2CCCN(c3cc(F)cc(C)n3)[C@H](C(=O)O)C2)c1,0.837,-8.918
sample132,C[C@@H]1CN(C2CCc3ccc(F)cc32)CCC1Nc1c(F)ccc(C#N)c1F,0.826,-9.289
sample133,C[C@H]1CN(C(=O)[C@H](NC(=O)[C@@H]2Cc3ccccc3CO2)C2COC2)c2ccccc2N1,0.791,-9.347
sample134,Cc1nocc1C(C(=O)N(C)C)C(Nc1cn(CCF)cn1)c1ccc2c(c1)CC2,0.616,-8.893
sample135,Cn1ncc(N[C@H]2CCc3cccc(N[C@H]4CC[C@H](CCO)CC4)c32)cc1=O,0.715,-8.781
sample136,CC[C@H](C(=O)NC1CC1)N(c1nc(C)c(Br)[nH]1)c1c(C=O)nc[nH]c1=O,0.581,-8.014
sample137,C[C@H]1Cc2ccccc2[C@H]1NC(=O)[C@@H]1CCN(c2cccc(F)c2)C[C@@H]1C,0.876,-9.133
sample138,CC(=O)Nc1cccc2c1CN(C(=O)[C@H]1C[C@@H](N(C)C3Cc4ccccc4C3)C1)C2,0.852,-9.477
sample139,O=C(Nc1ccc(Cl)cc1F)[C@H](C=C(Cl)Cl)NCc1cccnc1F,0.698,-8.212
sample140,CC[C@H](O)c1ccc(N(C(=O)[C@@H]2COCC(=O)C2)[C@@H]2C[C@@H]2c2cc(F)ccc2F)nc1,0.761,-8.876
sample141,C[C@H]1[C@H](C)CCC[C@H]1NC(=O)c1cc(F)c(Cl)cc1Nc1ccc2c(c1)OCO2,0.687,-8.982
sample142,CCOc1nc(C)cc(N(c2cnn(CO)c2)c2c(O)cc(C)cc2Cl)n1,0.666,-8.123
sample143,COc1ccc2c(c1)CN(c1cccc(C(=O)N[C@@H](C(=O)O)[C@H](C)C3CC3)c1F)CC2,0.707,-9.226
sample144,Cc1ccc(C(=O)N[C@@H](C(=O)N2CC[C@@H](CCO)c3ccccc32)C2COC2)cc1Br,0.655,-8.955
sample145,Cc1cc(N(Cc2nccnc2C)[C@@H](C)C(=O)N2CCO[C@@H](C)[C@H]2C)cnc1O,0.824,-7.865
sample146,COc1cc(C)c(N(CC2OCCCO2)c2cnc(F)c(C=O)c2)cn1,0.578,-8.114
sample147,CCN[C@](C)(CC)C(=O)N1Cc2ccc(N3Cc4cccc(F)c4C3)cc2C2(CC2)C1,0.772,-9.287
sample148,C[C@@H]1Cc2ccccc2N1C(=O)[C@H](Nc1ccc(N)c(C=O)c1)C1COC1,0.628,-9.091
sample149,Cc1ccnc(Cl)c1C(=O)NC[C@@H]1COCCN1c1ccc(C)n2nccc12,0.683,-8.261
sample150,O=CC(=O)c1ccccc1N1C[C@@H]2OC[C@@H]1[C@@H]2Oc1ccc2c(c1)C1(CC1)CNC2,0.468,-9.472
sample151,CCN(C(=O)[C@@H]1C[C@H](OC)CN1c1ccccc1F)[C@@H]1CCc2cc(F)ccc21,0.758,-8.739
sample152,OCc1ccnc(NCc2ccccc2CBr)n1,0.833,-7.144
sample153,C[C@H](Nc1ccc(F)c2[nH]ncc12)[C@@H](C)CC(=O)NC[C@@H]1OCc2ccccc21,0.566,-9.026
sample154,C[C@H]1C[C@H](COc2ccc3c(c2)N(c2c[nH]c4nccc-4c2)CCO3)CN1,0.743,-9.132
sample155,CC[C@H]1CCN(CC(=O)N(c2c[nH]c(C(=O)O)c2)c2c(Cl)ccc(F)c2F)C1,0.703,-8.609
sample156,Cc1cccc([C@H]2C[C@H](Nc3ncc(C(C)NC4C(C)(C)C4(C)C)s3)C2)c1,0.652,-8.514
sample157,N#Cc1ccccc1NC1=C(C(=O)N2CCOc3ncc(Br)cc32)CCC1,0.805,-8.655
sample158,C[C@@H]1[C@@H](C(=O)N2CCOc3cccc(F)c3C2)CN1C(=O)Cc1cccc2c1OCO2,0.754,-9.270
sample159,N#Cc1cccc2c1CN(C(=O)[C@H](NC1CCc3ccc(F)cc31)C1COC1)C2,0.871,-9.468
sample160,CC(=O)OCc1csc(OCc2cc(C)c(C)cc2NC[C@@]2(C)CCNC2)n1,0.653,-8.373
sample161,C[C@@H]1C(=Cc2ccc(Oc3cc(Cl)c(B(O)O)cn3)c(F)c2)C(=O)N[C@@H]1C,0.548,-9.003
sample162,Cc1cc(Cl)nc(C(=O)N[C@@H](C(=O)N2Cc3cccc(C#N)c3C2)C2COC2)c1,0.779,-9.044
sample163,CCN(C(=O)c1cccc(F)c1)[C@H](C)C(=O)N[C@@H]1CCc2ccc(F)cc2C1,0.855,-9.150
sample164,NC(=O)c1cccc(F)c1N(CCC1CC(F)C1)C(=O)c1ccc(C=O)[nH]1,0.729,-8.601
sample165,Cc1ccnc(O[C@H](c2ccncc2)C(C)C)c1NC1[C@@H]2CC[C@@H]1CC(C(=O)O)C2,0.679,-8.609
sample166,CC(C)N(C[C@H]1Cc2ccccc2O1)C(=O)C(C)(c1ccnc(O)c1)N(CC(N)=O)C(=O)[C@H]1C[C@@H]1C,0.551,-9.071
sample167,C[C@@H]1[C@@H](C(=O)O)CN1C(=O)c1ccc(C(=O)N2Cc3ccc(Cl)cc3C2)cc1,0.862,-9.009
sample168,Cc1cccc2c1CCC[C@H]2Nc1cccc(C(=O)N[C@@H](C(=O)O)C2COC2)c1F,0.676,-9.106
sample169,N#Cc1ccc(F)c(N[C@@H](C(=O)NC(C(=O)O)C(=O)O)C2CCC2)c1F,0.529,-8.107
sample170,O=C(Nc1cc2ccccc2oc1=O)c1cc(Br)cc(CN2C(=O)N[C@H]3CNC[C@@H]3C2=O)c1,0.463,-9.543
sample171,Cc1c(N(c2cccc(NC3CC3)n2)[C@@H](C(=O)O)C2COC2)n[nH]c1C(=O)O,0.532,-7.963
sample172,COc1cc(N)c(C)cc1Sc1cccc(C#Cc2noc(-c3ncnn3C)n2)c1,0.397,-9.054
sample173,Cc1ccc(C)c(Oc2ccc3c(c2)C2(CC2)CN(C(=O)[C@H]2CC[C@H]2N)C3)n1,0.887,-9.396
sample174,C[C@H]1C[C@H](C(=O)NC[C@H]2C[C@H]2c2ccncc2)CCN1C(C)(C(=O)O)c1ccco1,0.727,-8.398
sample175,O=C(N[C@H]1C[C@H]1c1ccc(F)cc1F)[C@H]1CN(C2CCc3ccc(F)cc32)C[C@@H]1O,0.806,-9.482
sample176,CCC[C@@H]1C[C@H]1C(=O)NCc1cc(N[C@H](C)Cc2cccc(F)c2)c(C)o1,0.663,-8.620
sample177,Cc1ccc(Oc2ccnc(O)c2O[C@@H]2CC[C@@H](C)[C@@H](C)C2)nn1,0.917,-8.013
sample178,O=C(Cl)c1ccc(C(=O)N[C@@H](C(=O)N2Cc3ccccc3C2)C2COC2)cc1,0.784,-9.013
sample179,O=C(N[C@@H](C(=O)N1CCc2cc(F)ccc21)C1COC1)c1cccc(Br)c1F,0.778,-8.972
sample180,N#C[C@H]1CN(c2cccc(C(=O)N[C@@H](C(=O)O)C3COC3)c2F)C[C@@H]1c1ccccc1F,0.714,-9.078
sample181,Cc1cccc(C(=O)Nc2ccc(Cl)c3nonc23)c1N(C)C1CC[C@@H](C(=O)N(C)C)C1,0.622,-8.970
sample182,CCN1C[C@H](CN(c2ncnc(O)c2N)c2cnc3ccccn23)CC1=O,0.701,-8.387
sample183,Cc1oc(Br)nc1C(=O)OCC12CCCC(c3noc(-c4n[nH]c5c4CCC5)n3)(C1)C2,0.534,-9.099
sample184,C[C@H]1c2ccccc2CN1Cc1ccccc1NC(CN)C1CC(F)(F)C1,0.783,-8.907
sample185,CC[C@]1(C)C[C@H]1C=C(C(=O)N1CC[C@H]1c1cccc(F)c1)c1cc[nH]c1,0.760,-8.589
sample186,CCN(C(=O)C=C1CNC1)[C@H](C)C(=O)N[C@H]1C[C@H]1c1ccc(F)cc1F,0.757,-8.631
sample187,COc1ccc2c(c1)CN(c1ccc(C(=O)[C@H](C)NC(=O)N[C@@]3(CN)CC3(C)C)cc1)CC2,0.563,-9.462
sample188,Cc1cc(F)cc(NC[C@@H]2CC[C@@H]2C(=O)N[C@@H]2CCc3ccc(F)cc3C2)n1,0.824,-9.290
sample189,Cc1ccccc1[C@@H]1CCN(C(=O)N[C@H]2CNC[C@@H]2C(=O)NC[C@@H]2OCc3ccccc32)C1,0.656,-9.387
sample190,Cc1ccc(N[C@@H]2C[C@@H]3C[C@@H]2[C@@H](C(=O)N(C)c2ccccc2)C3)c(O)n1,0.883,-8.655
sample191,Cc1ccc(C(=O)N[C@@H]2CC[C@@H]2C(=O)NC2Cc3ccccc3C2)cc1,0.893,-9.304
sample192,CC[C@@H](C)N(c1ccc(F)c(NC(=O)NC2CCc3ccccc32)n1)[C@H]1CCCNC1,0.642,-9.100
sample193,Cc1cc(F)cc(N[C@@H]2CC[C@@H]2C(=O)N[C@@H]2CCCc3ccc(F)cc32)n1,0.852,-9.184
sample194,C=C(C)c1ccc(C(=O)Nc2ccc(C)c(F)c2F)cc1NC(=O)[C@H]1CCCNN1,0.601,-9.267
sample195,N#Cc1cc(F)c(NC(=O)[C@H](CCF)Nc2cccc([C@@H]3CCN3)c2)cc1F,0.677,-9.134
sample196,COc1ccncc1N1CCOC[C@@H]1C(=O)n1c(=O)[nH]c2c(C)c(F)ccc2c1=O,0.684,-8.856
sample197,Cc1ccc(N2CC[C@@H](C(=O)N3c4ccccc4C[C@H]3C)[C@@H]2C)cc1C(=O)O,0.880,-8.834
sample198,O=C(N[C@@H]1C[C@H]2c3ccccc3CC[C@@H]12)[C@H](Nc1ccc2c(c1)OCO2)C1COC1,0.799,-9.373
sample199,O=C(N[C@@H]1C[C@H]2c3ccccc3CC[C@@H]12)[C@H]1CCC[C@@H](NC2CCc3ccc(F)cc32)C1,0.698,-9.771
sample200,O=C(N[C@H]1CNC[C@@H]1C(=O)N1CCCc2cc(O)ccc21)c1ccccc1,0.773,-8.896
