,SMILES,QED,Proxy
sample13,O=C(N1Cc2cnc(N[C@@H]3Cc4ccccc43)cc2C1)C12CC3C[C@@H]1[C@@H]2C3,0.911,-9.409
sample14,O=C(O)c1cc(N(C(=O)[C@H]2C[C@@]23CCNC3)c2cc(F)c3c(c2)CNCC3)c(O)cc1F,0.580,-9.522
sample15,N[C@H]1C[C@@H](C(=O)N2Cc3cccc(N4C[C@H]5C[C@@]5(c5ccccc5)C4)c3C2)C1,0.900,-9.441
sample16,Cc1cccc(C2=CCN(C(=O)[C@@H]3[C@@H]4[C@H]5C[C@@H]3C(N[C@]3(C)CCc6ccccc63)[C@H]54)CC2)c1,0.733,-10.006
sample17,O=C1CN2CCCC[C@@H]2CN1C1(C(=O)N[C@@H]2CCCc3ccc(F)cc32)CCc2ccccc21,0.755,-9.872
sample18,O[C@@H]1c2ccccc2C[C@@H]1N(c1cccc2c1CNC2)[C@H]1[C@@H]2[C@H]3CC[C@@H](C3)[C@@H]21,0.860,-9.841
sample19,CO[C@H]1CCC[C@@H]2CN(c3cccc4c3CN(C3CC[C@@H]5CO[C@@H]3O5)C4)C[C@@H]21,0.800,-9.123
sample20,N#Cc1cccc(CC(=O)N2CC3CN(c4cccc5c4CNC5)CC3C2)c1,0.898,-9.417
sample21,Cc1c(F)ccc(Cl)c1NC(=O)[C@H]1C[C@@H]2CCCC[C@H]2N1C1CC[C@@H]2CO[C@@H]1O2,0.790,-8.826
sample22,C[C@H]1CN[C@@H](C(=O)N(c2ccc3c(c2)C2(CC2)CNC3)[C@@H]2C[C@H]3CC[C@@H](C2)N3)c2ccccc21,0.656,-10.102
sample23,O=C(N[C@H]1CC[C@H]1C(=O)O)c1ccc(N2Cc3ccc(F)cc3C2)nc1,0.880,-8.717
sample24,C[C@H](NC1[C@H]2[C@@H]3[C@@H]4[C@@H]5[C@H]3[C@]1(Sc1ccc3c(c1)CCO3)[C@@H]5[C@H]24)c1ccc(N)cc1,0.738,-9.946
sample25,O=C(c1ccc2c(c1)CCNC2)N([C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)[C@H]1C[C@@H]2CC[C@H]1C2,0.802,-10.187
sample26,O=C(c1cccc(C(=O)N2C[C@@H]3CC[C@@H]2CO3)c1)N1CC[C@H](F)[C@@H](F)C1,0.809,-8.726
sample27,Cc1ccc2c(c1N1CC[C@H](F)[C@H](F)C1)CC(=O)N2C1(C(=O)O)CC(=O)CC2(CC2)C1,0.794,-9.117
sample28,O=C(N[C@@H]1c2ccccc2C[C@@H]1N1CCC2(COC2)C1)[C@@H]1N[C@H]2CC[C@@H]1C2,0.853,-8.826
sample29,O=C(c1ccc2[nH]ccc2c1)N([C@@H]1CCC[C@@H]2OCC[C@H]21)C1(C(=O)O)C[C@H]2CC[C@@H](C1)N2,0.682,-9.191
sample30,CC1(C)CC(NC(=O)[C@@]23CNC[C@@H]2C3)(c2nc(C3(c4ccncc4)CCC3)no2)C1,0.792,-9.171
sample31,O=C(N[C@H]1C[C@H](c2nc(-c3cccc(F)c3)no2)C1)c1cccc(C2CC2)c1,0.714,-9.511
sample32,C[C@@H]1c2ccccc2C1N(c1cccc2c1CNC2)C1[C@H]2[C@H]1[C@H]1C=C[C@H]2C1,0.799,-9.816
sample33,c1cnc2c(c1)CCN(Cc1ccc3c(c1)N(C1[C@@H]4[C@H]5[C@@H]6[C@@H]1[C@@H]1[C@H]4[C@H]1[C@@H]56)CC3)CC2,0.794,-10.241
sample34,C[C@@H]1CN(C(=O)c2cccc3c2CN([C@H]2Cc4ccccc4[C@H]2O)C3)[C@H]2CCC[C@@H]2O1,0.812,-9.758
sample35,O[C@H]1c2ccccc2C[C@@H]1N(Cc1ccc2c(c1)NCC2)[C@@H]1[C@H]2C[C@@H]3CO[C@@H]1[C@H]3C2,0.821,-10.016
sample36,Cc1c(N[C@@H]2c3ccccc3C[C@@H]2N2C[C@@H]3C4CCC(CC4)[C@H]3C2)ccc2c1CNC2,0.738,-9.852
sample37,N#Cc1cc(F)ccc1N1C[C@@H]2CC(N3CNc4ccccc43)C[C@H]2C1,0.896,-9.066
sample38,O=C1CCc2c(SC3(N[C@@H]4Cc5ccccc5C4=O)[C@H]4CNC[C@@H]43)cccc21,0.787,-9.553
sample39,Fc1cccc(O[C@H]2c3ccccc3C[C@@H]2O[C@H]2[C@@H]3[C@H]4[C@@H]5C[C@H]6[C@H]([C@H]3[C@@H]64)[C@H]52)c1,0.776,-9.924
sample40,O=C(N[C@H]1CCCOc2ccccc21)[C@@H]1[C@@H]2[C@H]3C[C@@H]1C(N[C@H]1CCc4c(Cl)cccc41)[C@H]32,0.704,-9.590
sample41,O=C1[C@@H]2[C@@H]3C[C@H]1[C@H](C(=O)N1Cc4ccc(N5C[C@@H]6[C@H](C5)C6(F)F)cc4C4(CC4)C1)[C@H]32,0.753,-9.606
sample42,Cc1cccc(C2=CCN(C3(C(=O)N4C[C@H]5CC(=O)C[C@H]5C4)C4[C@H]5C6C7[C@H]4[C@@H]7C3[C@@H]65)CC2)c1,0.725,-10.182
sample43,CCOC(=O)C1(N(c2ccc(C#N)o2)C2CC[C@@H]3[C@@H](C(N)=O)[C@@H]23)CCC1,0.779,-8.446
sample44,O=C1OCc2cccc(N3Cc4cccc(N5C[C@@H]6[C@@H](C5)C6(F)F)c4C3)c21,0.759,-9.458
sample45,N[C@H]1CC(N2CC3(CNC(=O)C3=Cc3cnc4c(c3)CCC4)C2)c2ccccc21,0.778,-9.587
sample46,O=C(N(c1ccc2ccoc2c1)C1(C(=O)O)C[C@@H]2C=C[C@H](C2)C1)C12C3[C@@H]4C5CC([C@H]41)[C@H]2[C@@H]53,0.737,-9.742
sample47,O=C(O)c1ccc2c(c1)CN(C1C[C@H]3CC[C@H]1[C@H]3C(=O)N1CCc3cccc(F)c31)C2,0.820,-9.887
sample48,O=C(NC1[C@H]2[C@H]1[C@H]1C=C[C@H]2C1)N1CCc2c(F)cc(O[C@H]3[C@@H]4C[C@@H]4[C@@H]4C[C@@H]4[C@H]4C[C@H]43)cc2C1,0.700,-10.048
sample49,C[C@H](Cc1ccccc1F)NC(=O)C1[C@H]2CN(C(=O)c3ccc4c(c3)CCNC4)C[C@@H]12,0.780,-9.726
sample50,O=C1c2ccccc2[C@H]1N[C@H]1Cc2ccc(O[C@@H]3[C@@H]4[C@@H]5[C@@H]6[C@H]4[C@@H]4[C@H]3[C@H]5[C@]64Br)cc2C1,0.703,-10.018
sample51,Cn1cc(C=C(C(=O)N[C@@H]2C3C[C@@H]4C2[C@@H]4C3)c2ccc3c(c2)COC3)nn1,0.847,-9.492
sample52,c1ccc([C@@]23C[C@@H]2CN(C2[C@@H]4[C@H]5[C@@H]6[C@@H]2[C@@H]2[C@H]4[C@H]2[C@@H]56)C3)cc1,0.802,-8.902
sample53,O=C(N[C@H]1Cc2ccc(N3Cc4cccc(F)c4C3)cc2C1)[C@@H]1[C@@H]2[C@H]3C[C@@H]1C(=O)[C@H]32,0.859,-9.953
sample54,NC12C3C4C1C1C2C3C41N(c1ccc2c(c1)C1(CC1)CNC2)[C@@H]1C2C[C@@H]3C1[C@@H]3C2,0.843,-9.895
sample55,CC1(C(=O)N[C@H]2C[C@H]3C[C@@H]2C[C@@H]3C(=O)O)CC(Nc2cnc3[nH]cncc2-3)C1,0.628,-8.778
sample56,COc1cc(O[C@H]2[C@@H]3[C@H]4[C@H]5C[C@@H]6[C@H]4[C@@H]3[C@H]6[C@@H]52)c2cnn(C3(C(=O)O)C[C@H]4C=C[C@@H](C4)C3)c2c1,0.707,-9.664
sample57,CC1(C)C[C@H](C(=O)NC[C@H]2Cc3ccccc32)N(C(=O)c2ccc[nH]2)C1,0.889,-8.756
sample58,C[C@@]1(NC(=O)[C@@H]2[C@@H]3C[C@@H]3CN2C2CC[C@H]3C=CC=C23)CCc2ccccc2C1,0.876,-9.399
sample59,O=C(c1cccc2c1CN(C1[C@@H]3[C@H]4C[C@H]5[C@@H]3S[C@@H]3[C@@H]1[C@@H]4[C@@H]53)C2)N1CCNc2ccccc21,0.762,-10.147
sample60,C[C@@]1(NC(=O)[C@H]2c3ccccc3CN2C(=O)[C@H]2[C@@H]3CC[C@@H]2C(=O)C3)CCc2ccccc2C1,0.787,-9.909
sample61,O=C([C@@H]1C[C@@H]2C[C@@H]1[C@H](Nc1cc(F)c3c(c1)CNCC3)C2)N1CCc2cc(F)ccc21,0.784,-9.855
sample62,O=Cc1ccc2c(c1)N(C1(C(=O)NC3C[C@@H]4CC[C@@H](C3)C4=O)C3[C@H]4C5C6C7C5[C@H]4C1[C@H]7[C@H]63)CC2,0.711,-10.142
sample63,C[C@@H]1CN(c2cc(F)c3c(c2)CN(C2(Cl)C(=O)[C@@H]4[C@@H]2[C@H]2C=C[C@H]4C2)CC3)[C@H]2CCC[C@@H]2O1,0.377,-9.890
sample64,O=C(N[C@H]1Cc2ccccc2[C@H]1NC(=O)[C@@H]1[C@H]2C=CC[C@H]21)c1ccc[nH]1,0.743,-9.131
sample65,Fc1ccc2c(c1)N(C1C[C@H]3CC[C@@H](C1)C3F)CC2,0.746,-8.201
sample66,Cc1c(N2C[C@H](C)[C@H](C(=O)N[C@H]3Cc4ccccc4[C@H]3O)C2)ccc2c1CNC2,0.752,-9.384
sample67,C[C@H]1CC[C@@]1(C#N)C(=O)N1C[C@H]2C[C@]1(C)CC[C@@H]2OC(=O)c1cc(F)cc(C#N)c1,0.712,-9.030
sample68,COc1ccc2c(c1)CN(c1cc(F)c3c(c1)CN(C(=O)[C@@H]1NC4CC1C4)CC3)C2,0.850,-9.813
sample69,O=C1C[C@@H](NC(=O)[C@H]2CCCN2c2ccc3c(c2)C2(CC2)CNC3)c2ccccc21,0.829,-9.569
sample70,c1ccc(C(c2noc(C34CC(CN3)C4)n2)N2C[C@@H]3CC[C@@H](C2)O3)cc1,0.910,-9.290
sample71,Cc1cccc2c1OCC2N[C@@H]1C[C@H]2C[C@H]1[C@H](C(=O)N[C@@]1(C)CCCc3ccccc31)C2,0.733,-9.672
sample72,CN1C[C@H]2CN(c3cccc4c3CN([C@@H]3[C@@H]5C[C@@H]6[C@H]([C@H]5C(N)=O)[C@@H]63)C4)[C@H]2C1,0.873,-9.182
sample73,Cc1cc2c(cc1N(CC(=O)N1CCc3ccc(C=O)cc31)C1COC1)OCO2,0.725,-8.935
sample74,Fc1ccc2c(c1)CC[C@H]2NC1=N[C@H]2COc3ccc(Cl)cc3C2N1[C@H]1C2C[C@@H]3C1[C@@H]3C2,0.709,-10.230
sample75,O=C(N[C@@]1(C(=O)N[C@@H]2[C@@H]3Cc4cc(F)ccc4[C@@H]32)CCc2ccccc21)C1[C@H]2CNC[C@H]12,0.694,-10.078
sample76,O=C(N([C@H]1C2C[C@@H]3C1[C@@H]3C2)C1(C(=O)O)C[C@H]2[C@H](C1)C2(F)F)C1(c2ccccc2)CC1,0.801,-9.491
sample77,Cc1cc(F)cc(N(C(=O)C2CC2)C(C)(C(=O)O)c2ccn(C)n2)c1,0.904,-8.090
sample78,O=C(N[C@@H]1CC(N2CCc3cccc(F)c3C2)c2ccccc21)[C@@]12CNC[C@@H]1C2,0.845,-9.691
sample79,C[C@]12[C@H]3[C@H]4[C@@H]5[C@@H](Oc6c(C(=O)O)ccc(NC7(c8ccoc8)CC7)c6N)[C@H]([C@H]41)[C@@H]2[C@@H]53,0.634,-9.500
sample80,O=C(Cc1cccc(N[C@@H]2Cc3ccccc32)c1)N[C@H]1C2C[C@@H]3C1[C@@H]3C2,0.868,-9.469
sample81,O=C(N[C@@H]1CO[C@@H]2OCC[C@@H]21)c1ccc(NC(=O)[C@@]23CCC[C@@H](C2)NC3)cc1F,0.713,-8.834
sample82,COC12CC(N(c3ccc(C4CNC4)cc3)C3(Br)[C@H]4CNC[C@@H]43)(C1)C2,0.584,-8.840
sample83,N[C@H]1COc2ccc(OC3Cc4ccccc4C3)cc2C1N[C@@H]1C[C@H]2C[C@H]1[C@@H]1C[C@H]21,0.820,-9.818
sample84,O=C(CC[C@H]1CCNC1)N(c1ccc(C2CNC2)cc1)[C@@H]1C[C@H]2CC[C@H]1[C@@H]2F,0.790,-9.249
sample85,Cc1ccc(O)c(N[C@H]2Cc3ccc(N4CC5C[C@@H]6CC4C[C@H](C5)C6)cc3C2)c1,0.701,-9.520
sample86,C[C@H]1Cc2ccc(O[C@@H]3[C@@H]4CN([C@H]5C(=O)c6ccccc65)[C@@H]3CO4)cc2CN1,0.892,-9.710
sample87,O=C(N[C@H]1Cc2ccc(Oc3ccc4c(c3)CCN4)cc2C1)[C@@H]1NC2CC1C2,0.769,-9.738
sample88,NC12CC(C(=O)N[C@@H]3c4ccccc4C[C@@H]3OC3Cc4ccccc4C3)(C1)C2,0.865,-9.705
sample89,O=C(c1ccc(F)cc1F)N1CCc2cccc(F)c2C1,0.789,-8.494
sample90,Cc1ccc2c(c1N[C@H]1Cc3ccc(O[C@H]4CC[C@H]5CC[C@@H]4C5)cc3C1)CC(=O)N2,0.754,-9.835
sample91,O=C(N[C@H]1Cc2ccccc2[C@H]1O)[C@@H]1[C@@H]2[C@H]3C[C@@H]1C(N[C@H](c1cccnc1F)C1CC1)[C@H]32,0.613,-9.650
sample92,FC12CCC(NC3C[C@@H](Nc4ccc5c(c4)CCN5)c4ccccc43)(C1)C2,0.725,-9.694
sample93,N[C@H]1C[C@@H]2C[C@@H]1[C@@H](c1nc(-c3cc(F)ccc3O[C@@H]3C[C@H]4CN[C@H]3C4)no1)C2,0.843,-9.314
sample94,O=C1CCC(N2CCC(=O)c3cccc(OC4C[C@H]5CNC[C@@H]5C4)c32)c2ccccc21,0.814,-9.735
sample95,Cc1cc(C(=O)N2CC(c3ccc(O[C@H]4C[C@H]5[C@H]6C=C[C@@H]6[C@@H]54)cc3)C2)cc(O)n1,0.814,-9.505
sample96,C[C@H]1Cc2ccc(N3Cc4cc(O[C@H]5C[C@@H]6[C@@H]7C=C[C@H]7[C@H]65)cc(F)c4C3)cc2CN1,0.761,-9.961
sample97,O=C1[C@@H]2[C@H]3CCC[C@H]([C@H]32)N1C1(C(=O)N2C[C@H]3[C@@H]4COC[C@H]4[C@@H]3C2)CC(c2ccc(F)cc2)C1,0.711,-9.846
sample98,COc1ccc2c(c1)CN(C(=O)C1CC(Oc3ccc4c(c3)COC4=O)C1)CC2,0.747,-9.423
sample99,O=C(N[C@H]1CCC12CCC2)[C@@H]1[C@@H]2[C@H]3C[C@@H]1C(N1Cc4ccc(F)cc4C1)[C@H]32,0.888,-9.296
sample100,N[C@@H]1Cc2ccccc2C1N1C[C@@H]2C[C@]2(C(=O)N[C@@H]2[C@@H]3Cc4cc(F)ccc4[C@@H]32)C1,0.828,-10.024
sample101,C[C@H]1Cc2ccccc2[C@H]1NC(=O)[C@H]1C[C@@]12CCCN(C1CCc3cc(F)ccc31)C2,0.764,-9.847
sample102,Cc1c(N(C2[C@@H]3[C@@H]4C[C@H]2[C@H](C(=O)O)[C@@H]43)[C@@H]2CC[C@H]2c2ccccc2)ccc2c1CNC2,0.765,-9.727
sample103,Cc1cccc([C@@]23C[C@@H]2CN(C(=O)C2(N4CCc5cccnc5C4)C4[C@H]5C6C7C8C6[C@H]5C2[C@H]8[C@H]74)C3)c1,0.682,-10.437
sample104,Cc1cccc2c1OCC[C@@H]2NC1CC[C@H](C(=O)N[C@@H]2Cc3ccccc3C2=O)C1,0.819,-9.485
sample105,C=C1C(N[C@@H]2C[C@@H]3C[C@@H](C(=O)NCc4cc(C)cc(Br)c4)C[C@@H]32)[C@H]2CC[C@@H]1C2,0.646,-9.150
sample106,CC1(C)[C@H]2C[C@@H](Br)C(C(=O)O)(N(C(=O)N3C[C@H]4CC[C@H](C3)O4)[C@H]3CCCOc4ccccc43)[C@H]1C2,0.549,-9.132
sample107,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@H]3C[C@]3(CO[C@@H]3Cc4ccccc4[C@@H]3O)C1)C2,0.874,-9.623
sample108,O=C(c1cccc2c1CNC2)N1C[C@H]2CC[C@@H](Oc3ccc4c(c3)CNCC4)C[C@@H]2C1,0.805,-9.803
sample109,O=C(N[C@]1(C(F)(F)F)CCc2ccccc21)C1[C@H]2CN(C(=O)[C@@H]3CCNc4ccccc43)C[C@@H]12,0.719,-9.776
sample110,c1cc2c(c(N[C@H]3C[C@@H]4C[C@@H]3[C@@H](Oc3ccc5c(c3)CNC5)C4)c1)C1(CC1)CNC2,0.722,-10.060
sample111,O=Cc1ccc2c(c1)CCN(C(=O)[C@@H]1CN(c3ccc4c(c3)CCN4)CC13CCC3)C2,0.778,-9.848
sample112,Cc1ccc2c(c1)[C@@H](C(=O)NC13CCC(NC(=O)[C@@]45CNC[C@H]4C5)(CC1)C3)C2,0.749,-9.496
sample113,O=C(c1cccc2c1CNC2)N(C1C2[C@H]3C4C5[C@H](C1[C@H]43)[C@@H]52)[C@H]1COc2ccc(F)cc21,0.837,-10.248
sample114,N[C@@H]1Cc2ccccc2C1N[C@@H]1CC(N[C@H]2CC[C@@H]3CO[C@@H]2O3)c2ccccc21,0.748,-9.728
sample115,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)c1ccc2c(c1)CN(C(=O)[C@@H]1NC[C@H]3C[C@@H]31)C2,0.806,-10.038
sample116,COc1ccc2c(c1)[C@H](N1C(N[C@@H]3CC[C@H]3c3ccccc3)=N[C@H]3CS(=O)(=O)CC31)CC2=O,0.747,-9.673
sample117,O=C(N1CC(F)(F)[C@H]1c1ccccc1)C12C3[C@@H]4C5CC([C@H]41)[C@H]2[C@@H]53,0.822,-8.905
sample118,C[C@@H]1C[C@H](C(F)(F)F)CN(c2ccc(-c3noc(C4[C@H]5CNC[C@H]45)n3)c(O)c2)C1,0.811,-9.446
sample119,O=C(C1CC2(C1)N=N2)N(c1cccc2c1CCN2)[C@@H]1[C@H]2CCc3ccccc3[C@H]21,0.858,-9.901
sample120,N#Cc1ccc(C=C2C[C@@H]3[C@@H](C(=O)NCC45C6C7C8C6C4C8C75)[C@H]3C2=O)o1,0.833,-9.366
sample121,FC1(F)[C@@H]2CCN(c3ccc4c(c3)[C@H](Nc3cccc5c3C3(CC3)CNC5)CO4)C[C@@H]21,0.765,-9.887
sample122,O=C(N1[C@H]2CCC[C@H]1CC2)C1(N2CCCCc3cnccc32)C2[C@H]3C4C5[C@H]2[C@@H]5C1[C@@H]43,0.761,-9.451
sample123,c1ccc2c(c1)C[C@H]2N(C1CCNc2ccccc21)C1C2[C@H]3C4C5[C@@H]2[C@@H]5C1[C@H]43,0.860,-10.144
sample124,C=C1CC(C)(C(=O)N(C2CCC3(CC2)CNC3)[C@@H]2CCCN(C3CCc4cccnc4CC3)C2)C1,0.513,-9.710
sample125,C[C@H]1C[C@H]2CN(C1)C(N[C@H]1COc3c1cccc3N1CC(Cc3cccc(F)c3)C1)=N2,0.821,-9.768
sample126,O=C1Cc2ccc(NC3C[C@@H](NC4C5[C@@H]6[C@@H]7C4[C@H]4[C@@H]5[C@@H]4[C@H]67)c4ccccc43)cc2N1,0.739,-10.158
sample127,Cc1cc(C)c2c(c1)C(C(=O)O)(N(C(=O)C13C4[C@@H]5C6CC([C@H]51)[C@H]3[C@@H]64)[C@@H]1Cc3ccccc31)CC2,0.749,-10.356
sample128,NCc1cnc(N[C@H]2CCc3c2cccc3N2CC3(CC(=O)C3)C2)cn1,0.880,-8.792
sample129,O=C(O)[C@H]1C[C@H]2C[C@H]1[C@@H](NCc1ccc3c(c1)CCN(C(=O)C14C5[C@@H]6C7CC([C@H]61)[C@H]4[C@@H]75)C3)C2,0.733,-10.049
sample130,Cc1ccc(N2C[C@H]3C(C(=O)N[C@@H]4CCc5cccc(O)c54)[C@@H]3C2)cn1,0.894,-8.994
sample131,O=C1OCc2ccc(Nc3cncc(N(CC4CC4)C4CC4)n3)cc21,0.817,-8.458
sample132,O=C1c2ccccc2[C@H]1N[C@@H]1CC(N[C@@H]2CC[C@H]3CC[C@H]2C3)c2ccccc21,0.805,-9.628
sample133,O=C1Cc2cc(OC3C4[C@@H]5C6C7[C@@H]4[C@H]7C3[C@H]65)ccc2N1C1(C(=O)O)CCC[C@H]2CC[C@H]21,0.816,-9.588
sample134,Cc1ccc2c(c1)[C@@H](C(=O)N(C1C3[C@H]4C5C6[C@H]3[C@@H]6C1[C@@H]54)[C@@H]1CC(=O)c3ccccc31)C2,0.766,-10.382
sample135,O=C(N[C@@H]1C[C@H](F)c2ccccc21)C1[C@@H]2CN(C3CCc4cc(F)ccc43)C[C@@H]12,0.844,-9.709
sample136,O=C1[C@@H]2[C@H]3[C@@H]4[C@@H]2[C@@H]2[C@@H]1[C@@H]3[C@H]4C2(C(=O)O)N(C(=O)c1cnc2[nH]cnc2c1)[C@@H]1Cc2ccccc21,0.626,-10.096
sample137,O=C1CCc2cc(Oc3ccc4c(c3)OCCN4C3C4[C@H]5C6C7[C@H]4[C@@H]7C3[C@@H]65)ccc21,0.779,-9.806
sample138,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)c1ccc2c(c1)CN(C1C3[C@H]4C5C6[C@H](C1[C@H]54)[C@@H]63)C2,0.817,-10.730
sample139,CC(c1ccc2c(c1)CN(C1C3[C@H]4C5C6[C@H]3[C@@H]6C1[C@@H]54)C2)N1[C@@H]2CC[C@@H]1C(=O)C2,0.814,-9.753
sample140,O=C(C1CC2(C1)N=N2)N(C1CC(c2cccc(F)c2)C1)[C@H]1COc2ccc(F)cc21,0.732,-9.761
sample141,Cc1ccc(C(=O)N2C[C@H]3C[C@@H]3[C@@H]2C(=O)Nc2cccc3c2CC3)cc1N,0.826,-9.303
sample142,O=C1c2ccccc2C[C@H]1N(C(=O)c1ccno1)C1C[C@H]2CC[C@]1(C(=O)O)C2,0.875,-9.009
sample143,Fc1cc(N2CC3(C2)CC3(F)F)cc2c1CCN(C1C[C@H]3C=C[C@H]1C3)C2,0.736,-9.343
sample144,Nc1ccc(N2C[C@@H]3C(C(=O)N[C@@H]4[C@H]5CCc6ccccc6[C@H]54)[C@@H]3C2)c2nonc12,0.654,-9.925
sample145,O=C1C[C@@H](N(C2C3[C@H]4C5C6[C@H](C2[C@H]54)[C@@H]63)C2C3[C@H]4C5C6[C@@H]3[C@@H]6C2[C@H]54)c2ccccc21,0.803,-10.159
sample146,O=C1CCN(C(=O)[C@@H]2[C@@H](O)CCN2c2ccc3c(c2)CNC3)C[C@@H]1c1ccccc1,0.815,-9.187
sample147,O=C(N[C@@H]1Cc2ccccc21)[C@H]1[C@H]2[C@H]3C[C@@H]1C(N[C@@H]1CCc4cc(F)ccc41)[C@H]32,0.839,-9.807
sample148,C[C@H]1Cc2ccccc2[C@H]1N(c1cccc(C2CNC2)c1)C1C2[C@H]3C4C5[C@@H]2[C@@H]5C1[C@H]43,0.823,-10.291
sample149,C[C@@H]1CCN(c2ccc3c(c2)CN(C2C4[C@H]5C6C7[C@@H]4[C@@H]7C2[C@H]65)[C@@H](C)C3)C[C@@H]1c1ccccc1,0.633,-10.399
sample150,O=C(N1CC2(CC(c3ccccc3)C2)C1)C12CC(NC3=N[C@@H]4CCN3c3ccccc34)(C1)C2,0.780,-9.985
sample151,CCn1c(N(c2ccc3c(c2)CNCC3)[C@@H]2C[C@@H]3CCC[C@H]32)cccc1=O,0.897,-9.116
sample152,Cc1ccc(OC2(C(=O)N3[C@@H]4CC[C@@H]3c3ccccc34)C3[C@H]4C5C6[C@@H]3[C@@H]6C2[C@H]54)cc1C#N,0.740,-10.232
sample153,Cc1ccc2c(c1)CN(C(=O)c1cccc(F)c1NC(=O)N1C[C@H]3C[C@H](C1)C3=O)CC2,0.808,-9.636
sample154,N#CCOC(=O)c1c[nH]c(O[C@H]2C[C@@H]3C[C@@H]2C[C@@H]3NC2CCc3cc(F)ccc32)c1,0.711,-9.198
sample155,Nc1cc(N(c2ccc3c(c2)NCC3)[C@@H]2[C@H]3C[C@@H]4CO[C@@H]2[C@H]4C3)ccc1F,0.809,-9.472
sample156,Fc1c(N(C2CC[C@@H]3C[C@@H]2O3)[C@@H]2[C@H]3CCc4ccccc4[C@H]32)ccc2c1CCNC2,0.824,-9.976
sample157,O=C(N[C@H]1CC[C@@H](C(=O)N[C@@H]2C[C@H]3CC[C@@H]2C3)c2ccccc21)c1cccc2c1CNC2,0.689,-9.875
sample158,O=C(c1ccc2c(c1)CN(C1C3[C@H]4C5C6[C@H](C1[C@H]54)[C@@H]63)C2)N1CCNCCNCC1,0.791,-9.526
sample159,O=C(Nc1ccc2c(c1)OCC2)C1(N2Cc3ccccc3C2)C2[C@H]3C4C5[C@H](C1[C@H]43)[C@@H]52,0.866,-10.039
sample160,O=C(c1cccc2c1CNC2)N(C1C2C[C@@H]3C1[C@@H]3C2)[C@@H]1Cc2ccccc21,0.910,-9.692
sample161,N[C@@H]1Cc2ccccc2C1N1CCC(O)(C(=O)N[C@@H]2Cc3cccc(O)c3C2)CC1,0.617,-9.481
sample162,C[C@]12COC[C@H]1CN(c1ccc(Cl)nc1C(=O)N[C@@H]1C[C@H]1c1ccccc1)C2,0.802,-8.938
sample163,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)c1ccc2c(c1)CN(C1C3[C@H]4C5C6[C@H]3[C@@H]6C1[C@@H]54)C2,0.817,-10.631
sample164,O=C(O)[C@@H]1[C@H]2[C@H]3C[C@@H]1C(N1CC(c4cccc(NC56C7C8C9C7C5C9C86)c4)C1)[C@H]32,0.817,-9.736
sample165,O=C1c2ccccc2C[C@H]1N(c1ccc2c(c1)CCN2)[C@@]12C(=O)[C@H]3[C@@H]4[C@@H]5[C@H]([C@@H]41)[C@H]2[C@@H]35,0.870,-10.396
