,SMILES,QED,Proxy
sample65,Cc1c(N2CC[C@@H](C(=O)N[C@H]3CCc4ccncc43)C2)ccc2c1CNC2,0.881,-9.135
sample66,C[C@H]1[C@@H]2CNC[C@H](C2)CN1c1cc2c(s1)CN(C(=O)C13CC(C1)C3)CC2,0.868,-8.338
sample67,O=C1Cc2cc(N3C[C@@H]4C[C@@]4(c4nc(-c5cccc6c5CNC6)no4)C3)ccc2N1,0.705,-9.953
sample68,COc1ccc2c(c1)CN(C(=O)[C@@H]1C[C@H]3CC[C@H]1N3c1cccc3c1CC[C@@H]3N)C2,0.852,-9.498
sample69,O=C([C@H]1[C@H]2C[C@@H]3[C@H]1[C@@H]3[C@@H]2N1C[C@H]2C[C@@]2(c2ccccc2)C1)n1c(=O)[nH]c2ccccc2c1=O,0.681,-10.105
sample70,Oc1ccc2c(c1)CCN(c1cccc3c1[C@H](NC1C[C@H]4CN[C@@H](C1)C4)CO3)C2,0.751,-9.649
sample71,O=C1[C@@H]2[C@@H]3C(N4Cc5cccc(OC6C7[C@@H]8C9C%10[C@@H]7[C@H]%10C6[C@H]98)c5C4)[C@H]4[C@@H]5[C@H]([C@@H]1[C@@H]35)[C@H]24,0.788,-10.138
sample72,O=C(NC12C3C4C5C3C1C5C42)N1C[C@H]2C[C@H](C1)C2Oc1cc2c(cn1)CNC2,0.832,-9.419
sample73,O=C([C@@H]1C=CCN1)N1CC[C@@H]2C[C@]21c1nc(-c2cc(F)cc(F)c2)no1,0.850,-9.122
sample74,O=C1CCc2cc(N(c3ccc4c(c3)CCN4)[C@@H]3CC[C@H]4CC[C@H]3C4)ccc2C1,0.763,-9.786
sample75,Cc1ccc(C(CN)N2Cc3cc(NCC45CC(O)(C4)C5)cc(F)c3C2)cc1,0.717,-9.331
sample76,C[C@H]1Cc2c(-n3c([C@H]4[C@@H]5COC[C@@H]54)nc4c(C=O)cccc43)ccc(F)c2O1,0.653,-9.534
sample77,Cc1cc(CN(C(=O)[C@H]2CC3(CC3)CN2)C2C[C@H]3CN[C@H]2C3)ccc1Cl,0.853,-8.868
sample78,Cc1ccc(F)c(N)c1O[C@@H]1C[C@@H]2CN(C(=O)c3ccc4c(c3)CCC4)C[C@@H]21,0.826,-9.464
sample79,O=C1CO[C@H](C(=O)Nc2ccc(OC[C@H]3Cc4ccccc4N3)c(F)c2)C1,0.846,-9.034
sample80,Cc1n[nH]c(C)c1N[C@@H]1COc2ccc(Nc3ccc4c(c3)CNC4)cc21,0.567,-9.365
sample81,O=C1C[C@H](c2ccc(O[C@H]3[C@@H]4[C@H]5[C@H]6C[C@@H]7[C@@H]5[C@@H]4[C@H]7[C@@H]63)cc2)N1C1(C(=O)O)Cc2ccc(F)cc2C1,0.673,-10.299
sample82,O=C1[C@H]2C=C[C@H]1[C@@H]1[C@@H]2C=CC1(C(=O)N1Cc2ccc(Cl)nc2C1)N1CCO[C@@H]2[C@@H]1C2(F)F,0.501,-9.590
sample83,Cc1ccc2c(c1)CCC2N(c1ccc2c(c1F)CCNC2)[C@@H]1[C@H]2C[C@H]3CO[C@H]1[C@H]3C2,0.782,-10.240
sample84,O=C([C@H]1[C@H]2C[C@@H]3[C@H]1[C@@H]3[C@@H]2Oc1cccc([C@@H]2CCN2)c1)N1CC(c2ccccc2)C1,0.834,-9.724
sample85,N#C[C@@]12C[C@@H]1CN(c1ccc3c(c1)CN(C14CCC(N)(CC1)CC4)C3)C2,0.892,-9.296
sample86,N[C@@H]1C[C@H](C(=O)N2CC(c3ccc(O[C@@H]4C[C@H]5[C@H]6C[C@H]7[C@H]5[C@H]7[C@H]64)cc3)C2)c2ccccc21,0.802,-9.982
sample87,O=C(N[C@@H]1C[C@@H]1c1cccc(F)c1)C12CCC(c3noc([C@@]45CNCC[C@@H]4C5)n3)(C1)C2,0.775,-9.575
sample88,Fc1c(N2Cc3cccc(O[C@@H]4[C@@H]5[C@H]6[C@@H]7[C@@H]4[C@@H]4[C@H]5[C@H]4[C@@H]67)c3C2)ccc2c1CCNC2,0.850,-10.160
sample89,O=C1C[C@@H]2C[C@@H]1CC2N(C1CC(c2ccccc2)C1)[C@H]1C[C@@H]2[C@H](C1)C2(F)F,0.768,-9.365
sample90,O=C1CCc2cc(N3C[C@@H]4C[C@@]4(C(=O)N4CC[C@H]4c4cccc(F)c4)C3)ccc2C1,0.784,-9.583
sample91,O=C1CC[C@H](C(=O)N2Cc3ccc(N4Cc5ccc(O)cc5C4)cc3C2)N1,0.856,-9.313
sample92,C[C@H]1c2ccccc2C[C@H]1N(C(=O)[C@@H]1[C@@H]2CN[C@H]1C2)c1ccc2c(c1)CNC2=O,0.851,-9.755
sample93,Fc1cc2c(cc1N(C1C[C@H]3CNC[C@H]3C1)C1CCc3ccccc31)CCNC2,0.829,-9.635
sample94,N#Cc1cccc2c1CN(C1CC3CC(N4C[C@@H]5NC(=O)CO[C@@H]5C4)CC3C1)C2,0.829,-9.228
sample95,O[C@H]1c2ccccc2C[C@H]1N[C@H]1CCc2cc(NC34C5C6C7C5C3C7C64)ccc21,0.759,-10.156
sample96,NC12C3C4C1C1C2C3C41CC(=O)N1Cc2ccc(O[C@@H]3C[C@H]4[C@H]5C[C@H]6[C@H]4[C@H]6[C@H]53)cc2C1,0.827,-9.910
sample97,O=C1CCN(C(=O)N[C@H]2C[C@@H](C(=O)N3Cc4cc(Br)cc(F)c4C3)C2)c2ccccc21,0.698,-9.354
sample98,C[C@H]1C[C@@H](C(=O)NC23CCC(C(=O)N[C@H]4CCCc5cc(C#N)ccc54)(C2)C3)N1,0.732,-9.465
sample99,O=C1CCc2c1cccc2N1CCO[C@H](CN2CC[C@@H]3CCO[C@H]3C2)C1,0.830,-8.500
sample100,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)C12CC3(CN1C(N[C@H]1CCc4ccccc41)=N3)C2,0.791,-10.265
sample101,NC(=O)[C@@H]1[C@H]2C[C@@H]3[C@H]1[C@@H]3[C@@H]2N[C@H]1Cc2ccc(O[C@@H]3COc4cc(F)ccc43)cc2C1,0.780,-9.771
sample102,CO[C@@H]1CN(C2CCn3c2cccc3=O)C[C@@H]1Oc1cccnc1N,0.894,-8.343
sample103,Cn1cc(F)cc1C(=O)N1C[C@@H]2C[C@@]2(C(=O)N[C@H]2Cc3ccccc32)C1,0.918,-8.834
sample104,O=C1c2ccccc2C[C@@H]1NC1CCc2ccc(O[C@H]3[C@@H]4[C@H]5[C@@H]6C[C@H]7[C@H]([C@H]4[C@@H]75)[C@H]63)nc21,0.837,-10.141
sample105,O=C1CCc2c(NC(=O)[C@@]34C[C@H]3CN(C(=O)[C@@]35C[C@@H]3c3ccccc3CN5)C4)cccc21,0.790,-9.841
sample106,N#Cc1ccc(N2CCC[C@@H]3C[C@]32C(=O)N2Cc3cccc(C(=O)O)c3C2)cc1F,0.847,-9.397
sample107,O=C1c2ccccc2C[C@@H]1NC1C[C@@H]2C[C@H]3CC(N4C[C@H]5C6CCC(CC6)[C@@H]5C4)[C@@H]4[C@@H]1[C@@H]2[C@H]34,0.753,-10.085
sample108,N#CCN(c1ccc2c(c1)N(C1Cc3ccccc3C1)CCN2)[C@H]1C[C@H]2C[C@H]2C1,0.802,-9.402
sample109,NC(=O)[C@H]1[C@H]2C[C@@H]3[C@H]1[C@@H]3[C@@H]2N(C(=O)[C@H]1[C@H]2C[C@H]3[C@@H]([C@@H]2Cl)[C@H]31)[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21,0.714,-9.974
sample110,Cc1cncc(C(=O)N2C[C@H]3C[C@@H](Oc4ccc5c(c4)CNC5)[C@@H]3C2)c1,0.925,-9.143
sample111,O=C1C(=Cc2ccc3c(c2)CCN(C2Cc4ccc(F)cc4C2)C3)[C@H]2CC[C@H]1CN2,0.778,-10.154
sample112,C[C@H]1C[C@@H](NC(=O)N2C[C@@H]3C[C@@H](Oc4ccc(N5CC[C@@H]5C(=O)O)cc4)[C@@H]2C3)c2ccccc21,0.699,-9.679
sample113,COC(=O)[C@@H]1[C@@H]2CN(C3c4ccccc4C[C@H]3Nc3ccc4c(c3)NCC4)C[C@@H]21,0.787,-9.559
sample114,C[C@]1(C(=O)N2C[C@H]3C[C@@]3(C#N)C2)C[C@H](NC(=O)N[C@H]2CC(=O)c3ccccc32)C1,0.823,-9.043
sample115,O=C1Nc2cccc(F)c2C1N1CC[C@@H]2[C@@H](C1)CN2C1CC(c2ccccc2)C1,0.865,-9.611
sample116,NC(=O)[C@@H]1[C@H]2C[C@@H]3[C@H]1[C@@H]3[C@@H]2N1CCc2ccc(O[C@H]3Cc4ccccc4[C@H]3N)cc2C1,0.804,-9.849
sample117,O=C1[C@@H]2CNC[C@H]2N(C2(C(=O)O)Cc3ccc(F)cc3C2)C(=O)N1[C@H]1CSc2ccccc21,0.721,-9.634
sample118,O=C(N[C@H]1C[C@@H]2C[C@@H]1[C@@H](C(=O)N[C@@H]1[C@@H]3Cc4cc(F)ccc4[C@@H]31)C2)C1[C@H]2C[C@@H]3C[C@@H]2C[C@H]13,0.763,-9.950
sample119,N#Cc1cc(N([C@@H]2[C@@H]3C[C@@H]4[C@H]([C@H]3C(N)=O)[C@@H]42)[C@@H]2C[C@@H]2C(F)(F)F)cc(C#N)c1F,0.781,-9.379
sample120,Fc1ccc2c(c1)C(Nc1cc3c(cc1O[C@H]1[C@@H]4[C@H]5[C@H]6C[C@@H]7[C@H]5[C@@H]4[C@H]7[C@@H]61)CNC3)CC2,0.763,-10.302
sample121,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@H](C)[C@H](C(=O)N[C@H]3C[C@@]3(F)c3ccccc3)C1)C2,0.845,-9.669
sample122,O=C1NC2(CCCC2)C1=Cc1ccc2c(c1)CCN(C(=O)[C@]13CCN[C@@H]1C3)C2,0.613,-9.520
sample123,C[C@@H]1c2ccccc2[C@@H](C)N1Cc1ccc2c(c1)CCN(C(=O)[C@@H]1C[C@H]3CC[C@H]1NC3)C2,0.775,-9.887
sample124,Cc1ccc2c(c1)N(C1C[C@H]3C=CC=C[C@H]3C1)CC2,0.732,-8.310
sample125,O=C(c1ccc2c(c1)CNC2)N(C1CCc2cc(O)ccc21)C12C3C4C5C3C1C5C42,0.838,-10.202
sample126,Cc1cccc2c1CCC[C@H]2NC(=O)C1(n2ncc3nccnc32)C[C@H]2CC[C@@H](C1)O2,0.707,-9.383
sample127,Cc1cc(C(=O)N(C)c2ccnnc2)ccc1Nc1ccccc1C#N,0.781,-8.603
sample128,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)[C@@]12C[C@@H]1CN([C@H]1Cc3ccccc3[C@H]1O)C2,0.827,-9.974
sample129,Fc1cc2c(cc1O[C@H]1[C@@H]3[C@H]4[C@@H]5C[C@H]6[C@H]([C@H]3[C@@H]64)[C@H]51)[C@@H](Nc1cc3c(cn1)CNCC3)CO2,0.776,-10.193
sample130,CCOC(=O)c1ccc2c(c1)CN(C(=O)[C@@H]1CC[C@H](C)N1C1C=C[C@H]3[C@H]1[C@@H]1C=C[C@@H]3C1=O)C2,0.525,-9.755
sample131,c1ccc2c(c1)CC[C@@H]2Nc1cnc2c(c1)CCC2NC12C3C4C5C3C1C5C42,0.861,-10.158
sample132,N#CC[C@@H]1[C@@H]2[C@@H]3C[C@@H]1C(N[C@H]1COc4cc(N[C@@H]5[C@@H]6Cc7cc(F)ccc7[C@@H]65)ccc41)[C@H]32,0.743,-10.013
sample133,N#CC1(C(=O)Nc2ccc(-c3noc([C@@]45CNC[C@@H]4C5)n3)cc2)CCCC1,0.865,-9.118
sample134,C[C@@H]1OCC[C@H]1c1nc2cccc(NC(=O)[C@@H]3CCC(=O)N3)c2n1C,0.889,-8.255
sample135,C[C@]12CC(Nc3cc4c(cc3OCc3ccc(F)c(F)c3)CNC4)CC[C@H]1C2,0.749,-9.581
sample136,CC1=C(NC(=O)[C@@H]2CN(C(=O)C3[C@@H]4CC[C@@H]34)c3ccccc32)CNC1=O,0.861,-9.014
sample137,Cc1ccc2c(c1)[C@@H](C(=O)N1CC[C@@H](CC(=O)N3CCc4ccccc4C3)C1)C2,0.808,-9.616
sample138,C[C@@H]1[C@H]2CC[C@@H](C2)[C@H]1N(c1ccc2c(c1)CN[C@H](C)C2)c1cccc2c1[C@@H](N)CC2,0.739,-9.603
sample139,O=C(c1ccc2c(c1)CCNC2)N(C1[C@@H]2CNC[C@@H]1COC2)[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21,0.759,-10.121
sample140,CC[C@H](O[C@@H]1[C@@H]2C[C@@H]3[C@H]([C@H]2C(=O)O)[C@@H]31)c1ccc(Oc2cccc3c2CCNC3)nc1,0.706,-9.462
sample141,C[C@H]1[C@H](C)CCC[C@H]1N1C(N[C@@H]2CCOc3cccc(F)c32)=N[C@H]2CCc3cccc1c32,0.638,-9.519
sample142,Cc1cc(F)ccc1[C@H]1C[C@H]1C(=O)N1CC2(CCC2)[C@@H]1C(=O)N[C@@H]1C[C@H]2CCC[C@H]21,0.818,-9.276
sample143,CC(c1ccc2c(c1)CN(C1C[C@H]3C=C[C@@H](C1)C3)C2)N1CCOc2ccc(F)cc2C1,0.617,-9.873
sample144,Cc1ccccc1C1[C@H]2CN(C(=O)[C@]3(C)C[C@@H](NC(=O)C4=CC(=O)CC4)C3)C[C@H]12,0.857,-8.972
sample145,Cc1nccnc1CN1CCC(N[C@]2(C(F)(F)F)CCc3ccccc32)C2(CC2)C1,0.814,-9.241
sample146,Cc1cncc(C(=O)Nc2cnc(C#N)c(S(=O)(=O)[C@@H]3[C@@H]4C[C@@H]5[C@H]([C@@H]4C(N)=O)[C@@H]53)c2)c1,0.708,-9.306
sample147,Fc1ccc2c(c1)C(N[C@H]1COc3cc(F)c(NC[C@H]4C[C@@H]5C=C[C@@H]4O5)cc31)CC2,0.716,-9.777
sample148,O=Cc1ccc2c(c1)CCN(c1ccc(NC(=O)C3C[C@@H]4O[C@@H]4C3)c(C=O)c1)C2,0.627,-9.547
sample149,O=C1CC2CC(N(C(=O)N[C@@H]3Cc4ccccc4C3=O)[C@@H]3[C@@H]4Cc5cc(F)ccc5[C@@H]43)CC2C1,0.755,-10.269
sample150,O=C(N[C@H]1Cc2ccc(O[C@@H]3[C@@H]4CN[C@@H]3CO4)cc2C1)c1ccc2c(c1)CCNC2,0.716,-9.889
sample151,C[C@H]1CN[C@@H](C(=O)N2CCc3c2cccc3N2CCC(=O)c3c(F)cccc32)C1,0.849,-9.253
sample152,O=C1C[C@H]2C[C@@H]1CC2N1C[C@@H]2CCC(OCc3ccnc(Cl)n3)(C(=O)O)[C@@H]2C1,0.750,-8.481
sample153,Cc1ccc2c(c1)N(C(=O)[C@@]13C[C@@H]1CN(C(=O)c1ccc4c(c1)CNC4)C3)CCC2,0.842,-9.751
sample154,O=C(N([C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)C1(C(=O)O)Cc2cccc(F)c21)C12CCC(C1)C2,0.785,-9.966
sample155,COc1cc(F)cnc1O[C@H]1[C@@H]2[C@H]3[C@H]4C[C@@H]5[C@H]3[C@@H]2[C@H]5[C@@H]41,0.847,-7.932
sample156,NC(=O)[C@@H]1[C@@H]2CCC(C(=O)O)(N3C(=O)Cc4ccc(O[C@H]5C6[C@@H]7[C@@H]8C5[C@H]5[C@@H]6[C@@H]5[C@H]78)nc43)[C@@H]21,0.704,-9.650
sample157,Cc1ccc2c(c1)N(C(=O)[C@@]13C[C@H]1CN(C(=O)[C@@H]1CC[C@@H](C)N1)C3)CCN2,0.835,-8.857
sample158,O=C(N1Cc2ccccc2C1)[C@@]1(NC2CCC3(CC2)N=N3)CCc2ccccc21,0.865,-9.714
sample159,C[C@@]1(Oc2ccc3c(c2)C(N2C[C@@H]4[C@H]5CC[C@@H](C5)[C@H]4C2)CO3)Cc2ccccc21,0.744,-9.703
sample160,O=C(C1[C@H]2COC[C@H]12)N1Cc2cccc(F)c2C1,0.753,-7.656
sample161,O=C(O)[C@@H]1C[C@H]2C[C@H]1[C@H](N(c1ccc(F)nn1)c1cccc3c1CCN3)C2,0.863,-9.091
sample162,O=C(c1ccc2c(c1)CCC2)N([C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)C1(C(=O)O)C[C@@H]2CC[C@@H]1C2,0.740,-10.055
sample163,O=C(C1C[C@@H]2C[C@H]2C1)N(Cc1ccc2c(c1)CCNC2)C12C3C4C5C3C1C5C42,0.882,-9.718
sample164,CN(c1ccccc1C#N)C1C[C@@H]2[C@H]3CC(N4CCOc5ccc(F)cc5C4)[C@H]4[C@H]3C[C@@H]2[C@H]14,0.690,-9.806
sample165,COc1cccc2c1N(C(=O)C1C[C@H]3CC[C@H](C1)C3N1[C@@H]3CC[C@@H]1[C@@H](O)CC3)CC2,0.830,-8.977
