,SMILES,QED,Proxy
sample35,Cc1ncc(C(C)(C(=O)O)n2nc(C(=O)NCc3cscc3C)nc2C)s1,0.652,-7.757
sample36,Cn1nnc(O[C@@H]2OC(=O)C(Cl)=C2Cl)c1CNC(=O)[C@@H]1COCN1,0.648,-7.559
sample37,CC[C@H]1[C@H](C(=O)O)CCN1c1ccc(NC(=O)C2(C(N)=O)CC2)c(O)n1,0.544,-8.005
sample38,COc1nc(N[C@]2(C(=O)Nc3ccc(Br)nc3O)CC2(C)C)cs1,0.652,-7.504
sample39,COc1cc(N(C(=O)CCn2cnnn2)c2[nH]nnc2C#N)cc(C#N)n1,0.610,-8.112
sample40,CC(=O)N(c1cccnc1Oc1ccc(O)nn1)C(C)(C(=O)O)c1cn(C)nn1,0.609,-8.139
sample41,N[C@H](C(=O)Nc1nc(Nc2ccc([C@@H]3CO3)nc2)cnc1Cl)C1(O)CC1,0.550,-8.039
sample42,Cc1nc(N(C)Cc2ccc(C(=O)N3[C@@H](C)COS3(=O)=O)cc2)n(C)n1,0.777,-8.038
sample43,CCc1ccc(OC)cc1N(C(=O)[C@H]1CSC(=O)N1)c1sn(C)c(=O)c1Cl,0.792,-7.852
sample44,Cn1cc(Nc2nccnc2NC(=O)c2nc[nH]n2)nc1C(N)=O,0.482,-7.347
sample45,C[C@H]1NC[C@H]1c1nc(-c2ccccc2COCc2cncnc2)no1,0.738,-8.483
sample46,COC(=O)Cc1ccc(CNC(=O)[C@@H](C[C@@H]2C[C@H]2N)NC(=O)[C@]2(C)CCC(=O)N2C)cc1,0.468,-8.763
sample47,Cc1ocnc1C(=O)N(c1ccn(CCC#N)n1)[C@@H](Cc1cc[nH]n1)C(=O)O,0.587,-7.783
sample48,Cn1ncc(CN)c1Oc1cnn(C)c1C(=O)Nc1cnc(Cl)cn1,0.695,-7.774
sample49,CCc1cccnc1N(C(=O)[C@@H]1COC(=O)N1)c1[nH]c(C)nc1C=O,0.789,-8.009
sample50,O=C(Nc1nsnc1C(=O)Nc1cccc2cncn12)c1cnco1,0.570,-8.009
sample51,Cn1[nH]c(Oc2cccc(NCC[C@H]3COCCN3)c2)nc1=O,0.725,-7.757
sample52,CC[C@@H](O)[C@@H](Nc1ccn(CCC#N)n1)C(=O)N(C)c1cncnc1,0.727,-7.288
sample53,Oc1nccc(N(c2cnc(Br)cn2)c2ccnnc2O)n1,0.717,-7.503
sample54,O=C(NCc1ccc(Oc2ccc(O)nn2)nc1Cl)c1cnco1,0.671,-7.851
sample55,CCc1cc(F)c(F)cc1NC(=O)Nc1ccc(Oc2cccc(CCN)n2)cc1O,0.412,-9.275
sample56,Cc1nsc(N(c2nccc(F)c2N)C(C)(C(=O)O)c2nncn2C)c1C#N,0.650,-7.984
sample57,CCc1ccc(O[C@H](C)Cc2nnc(CC)o2)c(Nc2nc(C)nn2C)n1,0.644,-8.139
sample58,Cn1nccc1S(=O)(=O)NC(=O)[C@](C)(NC(=O)c1cccnc1F)C1COC1,0.618,-8.032
sample59,COc1nsnc1N(C(=O)c1nsnc1C)c1cc(Cl)cc(CO)c1,0.706,-7.711
sample60,CN(Cc1ncccn1)C(=O)[C@](C)(NC(=O)[C@H]1NCC[C@H]1N)C1COC1,0.571,-7.582
sample61,CCc1cc(F)c(F)cc1N(Cc1cccc(C)c1O)C(=O)[C@H](O)C(C)C,0.797,-8.328
sample62,Cn1[nH]c(OCc2ccccc2-c2noc([C@H]3CC[C@H]3O)n2)nc1=O,0.708,-8.515
sample63,Nc1c(CNCC(=O)NC[C@@H]2COCCN2)cccc1NCCc1cncnc1O,0.286,-8.064
sample64,O=C1NC(=O)[C@H](Oc2cnc(CNC(=O)c3ccc[nH]3)cn2)N1,0.537,-7.764
sample65,Cc1cn2nc(OCc3nnnn3C)ccc2n1,0.652,-7.194
sample66,Cc1nc(C=O)c(OC(C)(C)[C@H](NC(=O)c2nonc2C(=O)O)C2CCC2)[nH]1,0.564,-8.185
sample67,Cc1cnnc(CNC(=O)[C@H]2C[C@@H]2[C@H](N)C(=O)Nc2ccc(C#N)cc2O)c1,0.534,-8.702
sample68,C[C@]1(C(=O)N(c2ccn(CCC#N)n2)c2ccsc2C=O)CCCN1,0.802,-7.785
sample69,N[C@H](C(=O)Nc1c(C=O)cccc1Nc1ccnc(F)c1C=O)[C@H]1CCOC1,0.490,-8.522
sample70,CC(=O)O[C@@H]1CCC[C@H]1Oc1c(C(=O)Nc2cnn(C)c2C#N)n[nH]c1C,0.758,-7.979
sample71,Cn1nccc1[C@H](NC(=O)[C@@H]1C[C@H]1CN)C(=O)NS(=O)(=O)c1ccnn1C,0.511,-7.869
sample72,CC[C@@H]([C@@H]1C[C@@H]1C)N(C(=O)c1cc(C)[nH]n1)c1ncc(N)nc1N,0.767,-7.996
sample73,CCC(N)(CC)C(=O)N(Cc1ccc(C)c(F)c1F)c1c(O)ccnc1O,0.716,-8.434
sample74,Cc1nsnc1C(=O)N(Cc1cccc(C#N)c1Cl)c1ccnn(C)c1=O,0.665,-8.323
sample75,CC1(C)CC(=O)CC(C(=O)O)(n2cnc(C3CCN(C(=O)c4ncns4)CC3)n2)C1,0.772,-8.268
sample76,C[C@H](O)[C@@H](N)C(=O)Nc1cnc(Nc2c(F)c[nH]c3nccc2-3)cn1,0.461,-8.162
sample77,Cc1cc(F)cc(NC(=O)c2cnn(C(C)C)c2NC(=O)C2(C(=O)O)CC2)c1,0.659,-8.309
sample78,CO[C@@H](CNC(=O)[C@@H]1OC1(C)C)C(=O)NCc1cc(C)co1,0.716,-7.342
sample79,Cc1cc(C#N)cnc1N(C(=O)c1nsnc1C)c1c(Cl)ccc(C(=O)O)c1Cl,0.628,-8.436
sample80,Cc1conc1C(=O)N[C@H](C(=O)Nc1c(O)ccnc1O)[C@@H](C)[C@@H](C)F,0.608,-7.744
sample81,CC[C@@H]1OC(C)=C(Oc2c(C(=O)N[C@H](CO)Cc3ccccc3F)n[nH]c2C)C1=O,0.607,-8.269
sample82,CCc1[nH]c(C#N)cc1N(Cc1cc(C)nn1C)C(=O)c1nsnc1C,0.744,-7.825
sample83,Cc1nc(N(C)Cc2cn(C)nn2)cn1C,0.755,-6.081
sample84,CN1C[C@H](COc2ccc(-c3cnon3)cc2)OC1=O,0.842,-7.585
sample85,Cc1cc(O)ncc1N(C(=O)CC[C@H](C)N)c1cccc(CO)c1N,0.594,-7.928
sample86,CCC[C@@H]1CCCN1c1c[nH]cc(Nc2nc(C)n(C)n2)c1=O,0.885,-7.689
sample87,Cc1nccc(C(=O)N2[C@H](C)CC[C@@H](C(=O)Nc3c(C)noc3C)[C@@H]2C)n1,0.890,-8.272
sample88,Cc1ocnc1C(=O)N([C@@H](C)c1noc(C(F)F)n1)[C@@H]1C[C@@]1(C)C(N)=O,0.821,-8.089
sample89,O=C(Cn1cc(NC(=O)c2ncco2)cn1)Nc1c[nH]c(C(=O)O)n1,0.490,-7.617
sample90,CC1=CC(C(=O)O)(n2cnc(C(N)=O)c2Oc2cc(C)ncn2)[C@H](C)O1,0.804,-8.203
sample91,CCn1cc(N(Cc2cnc(O)c(Cl)c2)C(=O)[C@H]2CCN[C@@H]2C(C)C)cn1,0.791,-7.985
sample92,CC[C@H](C#N)C(C)(C(=O)N1CC[C@H](CCO)C1)n1c(C)nc(C=O)c1Cl,0.730,-7.814
sample93,Cc1nsc(C(=O)N(Cc2ccc(Cl)nc2Cl)c2cnc(Cl)cn2)n1,0.602,-8.069
sample94,Cn1c(OC2(Oc3ccc4n[nH]cc4c3F)[C@H](C(=O)O)[C@H]2c2cncnc2)nncc1=O,0.408,-9.086
sample95,N#C[C@H](CNC(=O)C[C@@H]1CNC(=O)C1)c1nc(-c2ccc(C(N)=O)o2)no1,0.591,-8.266
sample96,Cc1nc(Oc2c(C#N)cncc2NC(=O)c2cnco2)oc1C,0.775,-7.814
sample97,CCC(=O)N(CCc1ccncc1C)C(C)(C(=O)O)c1cccc(N)c1O,0.508,-8.246
sample98,COC(=O)[C@H]1CN(C(=O)C2CC(Oc3nc(C)c(C)nc3N)C2)[C@@H]1C,0.804,-7.893
sample99,CC[C@H](C)C(=O)N(c1c(C)nnn1C)C(C)(C(=O)O)c1ncccc1O,0.801,-7.692
sample100,COc1nonc1NC(=O)C1(n2cc(N)ncc2=O)CCC(=O)N(C)C1,0.680,-7.869
sample101,Cc1nnc([C@@H](C)Oc2cc(O)cnc2NC(=O)[C@@]2(N)CC2(C)C)o1,0.743,-7.962
sample102,CCn1ccc(CNC(=O)c2c[nH]nc2CNc2cnc(C(C)=O)nc2)c1,0.522,-8.278
sample103,CC(=O)c1ccc(Br)c(N(C(=O)c2ccncn2)c2c(F)cnn2C)c1,0.608,-8.332
sample104,Cc1cc(N(C(=O)c2ccnn2C)[C@H]2CN(C)NC2=O)cc(F)c1C(=O)O,0.808,-8.103
sample105,CC(=O)c1cnnc(N(c2c[nH]c(CN)c2)c2c(C)ccnc2F)c1,0.547,-8.414
sample106,CCn1cc(C[C@H](C)N(c2ccnc(C(F)F)n2)c2cnn3ncccc23)cn1,0.475,-8.829
sample107,COC[C@@H](C(=O)O)N(C(=O)[C@](C)(N)C1COC1)c1cnc2[nH]nnc2c1,0.569,-7.687
sample108,Cc1ncnc(Sc2cc(-c3noc([C@@H]4CS[C@H](C)N4)n3)cs2)c1F,0.667,-8.115
sample109,CC[C@@H](c1cccnc1)c1nc2cncnc2o1,0.704,-7.239
sample110,Cc1ccc(N(Cc2cnc(Br)nc2)C(=O)[C@@H]2C[C@H]2C)c(F)n1,0.605,-7.941
sample111,CC(c1ccc(F)cc1N)N(Cc1nncn1C)C(=O)[C@H]1O[C@@H]1C(=O)O,0.564,-8.244
sample112,Cc1nc(O)c(Sc2ccc(CNC(=O)[C@@H]3CN[C@@H]3C)c(O)c2)c(O)n1,0.528,-8.345
sample113,CCc1ccc(Oc2nc(C)nc(C)c2F)cc1NC(=O)C1(C(N)=O)CC1,0.758,-8.691
sample114,CC[C@@H](N)CC(=O)N(Cc1nnc2n1CCC2)[C@H](C)[C@H](N)C(=O)O,0.579,-7.377
sample115,CC(=O)N(c1nc(Cl)c(Cl)nc1N)[C@H]1C[C@@]1(C)C(N)=O,0.862,-7.215
sample116,CC[C@@](Oc1c(C)ncn1C)(C(C)=O)c1nc2c(N)[nH]nc2o1,0.729,-7.510
sample117,C[C@H](C#N)n1ncc(N(C(=O)[C@@H]2CN[C@@H]2C)c2nc(N)c(N)nc2Cl)n1,0.677,-7.762
sample118,C[C@@]1(O)CCC[C@H](Nc2ccc(COc3ccc(C=O)o3)nn2)C1,0.785,-8.104
sample119,Cc1nnc(N(C(=O)c2cnn(C)n2)c2nn(C)cc2C=O)c(C#N)c1C,0.614,-8.251
sample120,Cn1nc(Nc2nccnc2N)cc1Oc1cc(CC#N)cc(C(F)(F)F)n1,0.681,-8.553
sample121,C[C@H]1NC[C@H]1C(=O)Nc1ncc(Nc2cc(F)nc(F)c2)nc1N,0.616,-8.095
sample122,Cn1ncnc1C=C(C(=O)Nc1nn(C)c2nccnc12)C(F)(F)F,0.708,-8.223
sample123,Cc1nc([C@H](C)NCc2ccnc(CNC(=O)C(F)(F)I)c2)no1,0.496,-7.821
sample124,Nc1cccc(O[C@@H]2CCN[C@@H]2C(=O)Nc2cc(F)c(Cl)cc2F)c1CO,0.459,-8.786
sample125,Cc1nc(N(C(=O)[C@H](C)N2CC[C@@H](O)C2)c2c[nH]c(=O)cn2)ccc1B(O)O,0.444,-8.193
sample126,CC[C@@H]1CC[C@@H]1N(c1cnncc1Oc1ncccc1C=O)[C@@H](C)C(=O)O,0.707,-8.024
sample127,C[C@H]1CC[C@H](C)C1(C(=O)O)N(c1nnccc1C#N)c1nnn(C)c1CN,0.785,-8.066
sample128,O=C(c1cncc(F)n1)N(Cc1nc(=O)o[nH]1)C1(C(=O)O)CCC[C@H]1Cn1ccnc1,0.541,-8.276
sample129,C[C@H](NC(=O)C(F)F)C(=O)NC(C)(C)c1ccc(F)cc1,0.873,-7.587
sample130,COc1c(NCCc2cn(C)nn2)cccc1NC(=O)[C@@](C)(N)CN,0.532,-7.689
sample131,Cc1cc(C#N)c(Oc2ncc(Br)nc2NC2=C(N)C(=O)OC2)nc1C,0.717,-8.107
sample132,COc1ccc(COc2n[nH]cc2C(=O)Nc2nccnc2F)cn1,0.697,-7.991
sample133,Cc1cc(COc2cc(Nc3cnn(CO)c3)cnc2F)co1,0.680,-7.760
sample134,Cc1nc(C(=O)N[C@@H](C)C(=O)Nc2ccc3nn[nH]c3c2N)cn1C,0.503,-8.137
sample135,CS(=O)(=O)c1ccccc1Oc1nc(O[C@H]2NC(=O)NC2=O)c2n[nH]cc2n1,0.500,-8.637
sample136,COc1ccc(CCNC(=O)[C@H]2C[C@@H]2CCOc2oc(C)nc2C)cc1,0.746,-8.123
sample137,Cc1[nH]nc(C=O)c1N(C(=O)[C@@H]1C[C@H]1C)c1cc(F)c(C#N)cc1F,0.863,-8.547
sample138,CC(C(=O)Nc1cccnc1C#N)(c1cccnn1)n1cc(C(N)=O)cn1,0.668,-8.367
sample139,C[C@@]1(C(N)=O)C[C@@H]1Nc1cncc(Oc2ncccc2C=O)n1,0.767,-7.873
sample140,Cn1nncc1C(=O)Nc1nccnc1NC(=O)[C@H]1CCOC1=O,0.556,-7.710
sample141,CC=C(C)c1ncccc1NC(=O)C(C)(c1ccn(C)n1)N(N)Cc1ccn(C)n1,0.458,-8.245
sample142,CCn1cc(C(=O)N(C)Cc2ccc(C(=O)N[C@H]3CN(C)NC3=O)o2)nn1,0.679,-7.931
sample143,C[n+]1cccc(Oc2ncnc(Oc3cnn(CC#N)c3)c2F)c1,0.663,-7.810
sample144,O=C(c1cocn1)N(c1cnnc(Cl)c1)c1c[nH]c(=O)cn1,0.770,-7.622
sample145,Cn1ncc(-c2noc(COC3COC3)n2)c1O[C@@](C)(C(N)=O)C1CC1,0.715,-7.878
sample146,CNC(=O)C(=Cc1sccc1Oc1cc(C)cnn1)c1ccncn1,0.709,-7.903
sample147,C[C@H]1[C@@H](NC(=O)c2cc(NC(=O)c3ccnn3C)n(C)n2)[C@@H](C)O[C@H]1C,0.845,-7.797
sample148,Cc1nc(CO)c(Cl)n1C1(C(=O)O)CC(=O)N(C)C1,0.814,-6.522
sample149,CC(=O)Nc1cc(N(C)c2ccc(F)nc2)nn1C,0.856,-6.951
sample150,CCc1cccnc1N(C(=O)C1=NOCC1)[C@@H](C(N)=O)C1CC1,0.847,-7.746
sample151,Cc1cnn(C)c1NC(=O)c1ccoc1Oc1cnn(C)c(=O)c1Cl,0.761,-7.758
sample152,Cc1ncoc1COc1ccc(Nc2ccnc(C=O)n2)c(N)n1,0.652,-8.058
sample153,NC(=O)N1CCC[C@H]1c1nc([C@H](N)c2cccc(Oc3ncccc3C=O)c2)no1,0.590,-9.204
sample154,CCCCn1ncc(Nc2cnc(NCc3ccc(F)c(OC)c3)c(N)n2)c1C,0.502,-8.459
sample155,NC[C@H]1C[C@H]1C(=O)N(c1cnc(F)cc1C(=O)O)c1ccnc(O)c1C=O,0.503,-8.245
sample156,CC(C)N1CCC(C(=O)O)(n2c(=O)n(C(=O)c3nn[nH]n3)c(=O)c3nonc32)[C@H](C)[C@H]1C,0.479,-8.791
sample157,Cc1cc(C(=O)NCc2c(O[C@H]3C[C@@H](C)NC[C@H]3C)nnn2C)n(N)n1,0.625,-7.879
sample158,NC[C@H](Oc1cncc(N)n1)C(=O)NCc1cc(O)n[nH]1,0.429,-7.053
sample159,COc1ccc(C)c(NC(=O)[C@H]2C[C@H]2C(=O)NC2CCC3(CC2)CS(=O)(=O)C3)c1,0.759,-8.853
sample160,COc1nonc1NC(=O)C1(n2cc(C#N)c(C#N)c2)CCC[C@H]1CCCF,0.773,-8.408
sample161,CCC(CC)(Oc1nc(O)nc(N(C)Cc2cn[nH]c2)n1)C(N)=O,0.627,-7.254
sample162,C[C@H](NC(=O)[C@@]12CCCC[C@@H]1N2c1cc(C#N)c(Cl)nn1)c1ccns1,0.809,-8.190
sample163,CCn1cnc(CN(C(=O)c2ccnn2CC)C2(C(=O)O)CCOC(=O)C2)c1,0.699,-7.827
sample164,CCn1cc(-c2ccc3c(cnn3C(C)(C(=O)O)[C@@]3(C)CCCO3)c2)cn1,0.747,-8.486
sample165,CCn1cc(N(C(=O)c2occc2N)[C@@]23CC[C@@H](C2)C(C)(C)[C@H]3C)cn1,0.900,-8.370
sample166,Cc1nc(C)c(N(C(=O)[C@@]2(C)C[C@@H]2F)[C@H]2[C@H](C#N)C=NN2C)c(O)n1,0.884,-7.953
sample167,Cn1nccc1C(=O)N(c1nccnc1N)[C@@]1(C)CNC(=O)NC1=O,0.649,-7.712
sample168,Cc1nc(COC(=O)[C@@H](NC(=O)c2c(C)nc(Br)n2C)c2cccs2)c(CO)[nH]1,0.445,-8.030
sample169,Cn1c(Oc2nc(C(=O)Nc3cccc(B(O)O)c3F)n[nH]2)nncc1=O,0.374,-8.618
sample170,C[C@@H]1C[C@H]1C(=O)N(c1cc(F)nc(F)c1)c1nc(O)ncc1F,0.877,-8.077
sample171,Cc1nc(O)[nH]c1C(=O)N(c1nccnc1N)c1c(F)cnn1C,0.639,-7.508
sample172,NC(=O)[C@@H]1C[C@@H]1COc1cncc(NC(=O)c2cccnc2)n1,0.806,-7.792
sample173,CCc1nccc(O[C@@H](C)[C@H](O)C(=O)Nc2nn(C)c3nccnc23)n1,0.652,-7.733
sample174,CCc1nn(C)cc1CN(C(=O)[C@@H]1C[C@H]1C)C(C)(C(=O)O)c1ccccc1F,0.792,-8.343
sample175,CCn1nnc(C(=O)N(CC(F)F)C(C)(C)c2nccs2)c1NC(=O)c1[nH]c(O)nc1C,0.461,-8.141
sample176,CCc1cnoc1NC(=O)c1ccc(NC(=O)C2(N(C)C)CC2)c(Cl)n1,0.750,-7.958
sample177,Cc1nc(C(=O)N(Cc2cc(O)nc(O)n2)c2cc(C#N)ccn2)n[nH]1,0.603,-8.272
sample178,C[C@@H]1C[C@H]1C(=O)N(c1ccc(C(=O)C(F)F)cc1)c1ccc([C@@H]2CO2)cn1,0.570,-9.021
sample179,CN(C(=O)Cc1cncc(C#N)c1)C1(C(=O)O)CCCc2oncc21,0.889,-8.088
sample180,CCC[C@H](C)C(=O)N(c1cccc(C)c1C#N)c1nc(C(=O)O)ccc1N,0.805,-8.582
sample181,Cc1cc(Oc2c(-c3noc(C(=O)N(C)C)n3)c(C)nn2C)nnc1C,0.693,-7.972
sample182,CO[C@@H]1[C@@H](NC(=O)c2n[nH]c(Oc3nncc(N)c3N)n2)C1(C)C,0.574,-7.935
sample183,CC(C(=O)N1CC(n2nccn2)C1)(c1cccnn1)n1cc(C#N)c(C#N)c1,0.649,-8.524
sample184,Cc1cc(O)nc(Oc2nnc(Oc3cnc(Br)n3C)n2N)n1,0.628,-7.380
sample185,C[C@@H](c1nnnn1C)N(C1=C(Cl)C(=O)N(C)C1=O)[C@H]1CN(C)C(=O)NC1=O,0.612,-7.914
sample186,COC(=O)c1cc(N(C(=O)c2cccnc2)c2c(C#N)ncn2N)oc1CN,0.477,-8.103
sample187,Cc1csc(N(C(=O)c2cccc(=O)o2)C2(C(=O)O)[C@@H](C)CC[C@@H]2C)c1C#N,0.842,-8.113
sample188,Cn1nc(OC[C@H](Cc2ccccc2F)NC(=O)[C@](C)(N)C2COC2)nc1Br,0.619,-8.353
sample189,CCc1nn(C)cc1CN(C(=O)c1cnn(C)n1)[C@H]1C[C@@]1(C)C(N)=O,0.793,-7.886
sample190,N=c1[nH]c2ncnc-2c(N(C(=O)C2[C@H]3CCC[C@H]23)c2nncc(N)c2N)[nH]1,0.444,-8.767
sample191,CCn1cc(Oc2cc(C#N)n(C)n2)c(C(=O)N[C@H]2C[C@H]2C2CCOCC2)n1,0.814,-8.299
sample192,COc1nonc1NC(=O)C1(n2cc3c(n2)CCNCC3)CCN(C)[C@H](C)[C@@H]1C,0.766,-8.321
sample193,CCc1noc(CNC(=O)CC(C)(C)CNC(=O)C23CC2(C)C3)n1,0.752,-7.924
sample194,CCN(C(=O)c1nsnc1N)[C@H]1CCC[C@@H]1C(=O)Nc1ncccc1CO,0.676,-8.050
sample195,C[C@]1(Nc2ccccc2CNc2cnnc(O)c2N)CC[C@@H](O)CC1,0.566,-8.274
sample196,CCN(C(=O)c1cnns1)C(C)(C(=O)N[C@@H](C(N)=O)c1ccccn1)c1ccccc1C#N,0.513,-8.689
sample197,Cc1nnc(N(C(=O)C2(C#N)CC2)c2ccnnc2Cl)c(C(N)=O)c1C,0.860,-8.321
sample198,Cc1cnc(NC(=O)Cc2cncnc2Sc2n[nH]cc2C(=O)O)c(Cl)n1,0.523,-8.045
sample199,COc1cc(NC(=O)c2c[nH]nc2Cl)c(NC(=O)c2cccnc2)cn1,0.632,-8.300
sample200,C[C@@H](c1cccnc1)N(c1[nH]nnc1C#N)c1snnc1C(N)=O,0.695,-7.833
sample201,Cc1cncc(N(CCO)c2nc(O[C@@H](C)c3ncc(Cl)cn3)n(C)n2)n1,0.642,-7.721
sample202,CC(C)N[C@H]1C[C@@H](C(=O)NCc2cc(N)ccc2Oc2nnc(C3CC3)o2)C1,0.598,-8.709
sample203,CO[C@H]1CC[C@@H](C(=O)NC2(c3cc[nH]n3)CC2)N1c1cc(C)c(O)nn1,0.729,-8.274
sample204,CCn1nnnc1N(C(=O)[C@](C)(N)C(C)C)c1ccc(C=O)cc1Cl,0.787,-8.175
sample205,Cc1ocnc1C(=O)Nc1ccc(CC(=O)N(C)c2ccccc2)c(F)c1F,0.726,-8.805
sample206,Cc1cc(F)cc(C)c1NC(=O)[C@H](C[C@@H](C)C#N)NC(=O)c1nc[nH]n1,0.727,-8.240
sample207,C[C@H]1C(N2CC[C@@H](C(=O)n3c(=O)[nH]c4nccnc4c3=O)C2)[C@@H]2[C@H]1CS2(=O)=O,0.663,-8.538
sample208,COc1cc(NC(=O)C[C@@H]2CNC(=O)C2)ccc1Oc1cc(F)n(C)n1,0.818,-8.227
sample209,CCNC(=O)Cc1noc([C@H]2[C@@H](C)CCN2C(=O)c2cc(N)n(C)n2)n1,0.782,-8.076
sample210,CN1C(=O)CC[C@@H]1C(=O)NC[C@H]1C[C@@H]1C(=O)Nc1ccnnc1N,0.658,-7.714
sample211,CCn1ccc(OC2CS(=O)(=O)C(=Cc3csnc3C)C2=O)nc1=O,0.721,-7.836
sample212,COC(=O)[C@@H](NC(=O)[C@H](Cc1cc[nH]n1)NC(=O)C(N)=O)c1cccnc1,0.332,-8.024
sample213,Cc1ncn(C)c1NC(=O)c1nn(C)cc1N(C)c1cccccc1=O,0.774,-7.975
sample214,NC(=O)c1ncccc1Oc1ccc(CNc2ncnc3occc23)nn1,0.525,-8.716
sample215,Cn1ncc(N(C(=O)[C@H]2C(=O)NCC2(C)C)c2cnc(C#N)c(N)c2)c1C(=O)O,0.623,-8.207
sample216,CCn1nnnc1N(C(=O)c1cn(C)nn1)c1cc(C)cc(N)c1,0.700,-8.330
sample217,C[C@H]1C[C@@]1(C#N)C(=O)N(c1ccnc(O)n1)c1c(O)cccc1C#N,0.875,-8.254
