,SMILES
204,Clc1c2cccc12.F.c1ccccc1.cc
205,C.C.CCCC
206,C.CCc1ccc(C)c(C)c1.co
207,CCc1cn(C)nn1.SCc1cc(CCc2cccs2)cn1
208,Cc1ccc(C)c(C2CCC2C)c1
209,C.CCC.Cc1c(C)cc2cs-c2C1
210,CC.CCC.Cc1ccc(C)cc1
211,CCCCCC1(C)CC1.F.F.Oc1ccc(Cl)cc1
212,C
213,CCCCC.Cc1cccc(-c2cccc(O)c2)c1
214,C.C.CCC
215,C.CCCc1ccc(F)cc1.Ccn1ccc(C)c1
216,C.CC.CCC.Cc1c-c2nc3c(cc1)-c23
217,C.C.C.O.c1ccc2c(c1)CCC1CC21
218,cccO
219,C.Cc1cc(C)cc(C)(C)c1
220,ClCCc1ccc2(cc1)OC2c1ccc(NCc23cn4c2c4(C2CC2)[nH]3)cc1
221,Cc1c-c2c1C2.cc1(cccC)CC1
222,CC(C)c12ccccc1C2.cc1c(CC)CC1
223,C.C.Cc1ccc(C2CC2)cc1
224,CC.CCCCc1cc(CC)c(CC)cn1.F
225,C.C.O.c1ccc(CCC2CC3C4C2C34)cc1
226,C.CCCOc1cc(CC)c2c(c1)C1CC1C2
227,CCCc1cc2(ccc1C(C)C)CO2.CCc1cccc(CO)c1
228,C.CC.O.Oc1ccc2c(c1)C2c1ccccc1
229,CC(C)C.Cc1ccccc1
230,CCc1ccc2cc(ClO)ccc2n1.CO
231,C.C.cccccC
232,C.C.C.CC.cc
233,C.ccCC
234,CCSc1ccc2ccc(C)nc2c1.Cc1ccc2ccc(O)cc2c1
235,C.C.CC
236,
237,C.N.O
238,c1ccccc1.cc-cncc(c)CCCCCO
239,CC.CCc1ccccc1.ClcnccCc1cccccc1
240,Ccc(C)-c1ccc2c(c1)C2.ccccc-c1cccc(C)c1
241,C.CCNc1cc(C)ccn1
242,C.CCc1cc(C2C3CC32)c23(cc12)CC3
243,C.CC(C)C1C2CC21C(C)C.c1ccc(-c2ccccc2)cc1
244,C.C.CC.CC1CCC2C3C1C23.CCCC
245,C.CCO.COCc1ccc(C)cc1.F.Oc1ccccc1
246,CCC(C)c1cc(-c2ccc(CCCc3ccc(C)cc3)cn2)ccn1
247,CC(O)c1ccc(CCCc2ccc(O3CC3)cc2)cn1.CCC
248,CO.Cc1ccc2(c(C)c1)CC2Cl.c1ccccc1
249,CC.CC12CC13CC3C1CC12.Cc1ccccc1.cccS
250,CC
251,C.C.CC1CCCC1
252,C.C.CCc1ccc(C)cc1
253,C.CCC.COc1cnc2c(c1)CCC2
254,C.CC.CC.CCc1cc(C)c(C)c(CC)c1
255,C.CC.CCc1ccnc(CCl)c1.FCc1cc-cccc1
