Unnamed: 0,SMILES,DS,Method,Valid,In_Top100,QED,Veber,Lipinski,CP,MB,SA,Ghose,1-EI,KI_Tanimoto_Similarity,KI_ChemNet_Distance
366,CC[C@]1(Oc2cccc(CN)c2)CCC[C@H](CC[C@H]2NC[C@@]3(O)C(=O)N(C4CSC(=O)C4)S[C@@H]23)C1,-8.474,TargetDiff,1,True,0.4498628269616894,2.0,4.0,0.5458266139030457,0.6729126984126984,0.5219131834485651,2.0,0.9963776541807584,0.1037037037037037,6.174448
367,CCCCC[C@@H](CO)c1cc2ccccc2cc1C1=CCCC(F)=C1,-8.363,TargetDiff,1,True,0.5692502785675868,2.0,4.0,0.4349202513694763,0.6793253968253968,0.7414119145961708,3.0,0.9496474391979344,0.1044776119402985,6.298055
368,C[C@@H]1CCCC=CC=C=C[C@H]2C=CCC(=C2)[C@H](O)C(=O)NC1,-8.263,TargetDiff,1,True,0.5333521261118593,2.0,5.0,0.0134486863389611,0.7726666666666668,0.4194671038343622,4.0,0.6389022382204724,0.0884955752212389,6.391057
369,C[C@@H]1CC[C@@H](CC=CC(Cl)C(C#CNC(N)=O)=C2C=CCC=C2)C1,-8.243,TargetDiff,1,True,0.3371173191524048,2.0,5.0,0.8091924786567688,0.8204761904761905,0.5473360950084714,4.0,0.7051889462396372,0.0973451327433628,6.620135
370,CC1=C(NO)CC(N(NN2CC[C@@H](CC(=O)NC3=C(O)C=C(O)CC=C3)C2)C2=CCC(O)=CC2)=N1,-8.206,TargetDiff,1,True,0.2703980786598057,1.0,4.0,0.4371391832828522,0.6543095238095237,0.5390855865420807,3.0,0.996434830153889,0.0869565217391304,6.793129
371,CCC1=C[C@@H](C(=O)CC(=O)O)[C@@H]2CC[C@H]3[C@@H](O)[C@@H](C)C[C@H]3[C@H]2C1,-8.175,TargetDiff,1,True,0.6165408040727541,2.0,5.0,0.0029373527504503,0.8640396825396824,0.57850566825201,4.0,0.9886001380376032,0.081081081081081,7.335888
372,CC[C@@]1(C(C)=O)CC[C@@H]2N=C3C=CC=C(C)C3C=C3C2=C1N[C@@H]3CCN(N)O,-8.139,TargetDiff,1,True,0.5023746669561733,2.0,5.0,0.8749138116836548,0.7836558441558442,0.4930801077826309,4.0,0.9826801978259696,0.0993377483443708,5.9109435
373,COc1cccc2c1CC(C(=N)NC=C[C@H](O)CO)=C1[C@H]2C[C@H](OO)[C@@H]1O,-8.095,TargetDiff,1,True,0.1860397108407361,2.0,4.0,0.9860740900039672,0.7391507936507938,0.5535449437440803,4.0,0.9971754639687544,0.078125,6.2980866
374,C[C@H](S)[C@@H](O)c1c(O)c(O)cc2c1C(C)(C)CCCCC2,-8.069,TargetDiff,1,True,0.4956257397272539,2.0,5.0,0.3980677127838135,0.7770158730158729,0.6849975915091515,4.0,0.3566927569026109,0.0833333333333333,8.409088
375,CC(O)[C@@H](C=CCO)CC1=C[C@@H](C)C=C2C=CC(N(O)O)=CC21,-8.057,TargetDiff,1,True,0.4466066558070793,2.0,5.0,0.7374024391174316,0.8043809523809524,0.5137605129585381,4.0,0.8050304506075497,0.0747663551401869,6.987551
376,NC1=CC=C[C@H]2[C@H]1[C@@H](c1ccc(CO)cc1)C(=O)NC(=O)N(CC(O)(O)F)c1ccc3c(c1)N(NC3)C1=CC[C@H]2C=C1,-7.951,TargetDiff,1,True,0.3056142877154051,1.0,3.0,0.3597042560577392,0.699017316017316,0.3924634934319935,2.0,0.9915195940608184,0.0742857142857142,5.918526
377,CC(O)=CN1C[C@@H](O)[C@H](C(=O)n2nc([C@H](O)C(N)=O)nc2-c2cc(F)ccc2C)[C@@H]1O,-7.901,TargetDiff,1,True,0.3906550031284651,1.0,5.0,0.9921028017997742,0.6921587301587303,0.5912849878833284,3.0,0.9900139133944852,0.1164383561643835,6.9754305
378,C[C@@H](O)C1=C(Cl)c2c(n(S(C)(O)O)c3ccccc23)C1,-7.892,TargetDiff,1,True,0.7922239257480981,2.0,5.0,0.762175977230072,0.6581190476190476,0.6882058809512219,4.0,0.9899922041097589,0.1,6.768619
379,CCC[C@H](O)COC1=CC(C2CCCCCC2)C=C(O)[C@H]1O,-7.751,TargetDiff,1,True,0.6572126141063485,2.0,5.0,0.3545997738838196,0.8172698412698413,0.6491269125703706,4.0,0.9205604025803954,0.0891089108910891,6.8940415
380,COC(=O)NC=C=C1NC([C@@H]2CC(O)=C(F)C2)=C2C(=C[C@@H]1OC)SC[C@@H]2C(=O)O,-7.735,TargetDiff,1,True,0.5091703833317498,2.0,5.0,0.7797418832778931,0.7008694083694086,0.5164229160369295,4.0,0.9949232312097732,0.0916030534351145,6.2288456
381,CCCC=C(C)CC[C@H]1OC(=O)c2cccc(C3C=CCC=C3O)c21,-7.724,TargetDiff,1,True,0.517861816628335,2.0,4.0,0.9355140924453736,0.8164603174603173,0.6555253816633236,3.0,0.9893688922162304,0.0952380952380952,6.6162987
382,CC(C)C[C@@H](O)C[C@H](N)[C@H](O)C1=CC(=N[C@H]2CNC(=CN)C2)C(=C2C=NCC=N2)C=C1,-7.72,TargetDiff,1,True,0.4125067229341913,1.0,5.0,0.9373966455459596,0.7778520923520924,0.478720295160181,4.0,0.9660564636890214,0.09375,6.5530095
383,CCCC[C@H](O)[C@H](O)CC(=O)N[C@H]1C2C=C(O)[C@@H](CO)CC2C[C@@H]1c1ccccn1,-7.713,TargetDiff,1,True,0.4182263140309759,2.0,5.0,0.8617610931396484,0.6243725490196078,0.5840905063001708,4.0,0.9953119200123608,0.130718954248366,6.004898
384,O=C(O)[C@@H](CCN1O[C@@H](CO)[C@@H]2Oc3cccc(Cl)c3C=C21)COCO,-7.583,TargetDiff,1,True,0.570905170201312,2.0,5.0,0.9988511800765992,0.7075497835497836,0.6110104186739309,4.0,0.991896143545294,0.1081081081081081,6.774678
385,[H][P@OH8](N)(N)(O)COC(=O)O[C@H]1COc2c(C3C=CCC=C3)cc(C(=O)O)cc21,-7.528,TargetDiff,1,True,0.3318555143434716,1.0,5.0,0.9838628172874452,0.7573974358974358,0.5735920161840821,4.0,0.9352923766853768,0.0857142857142857,7.2926207
386,CCNC(=O)CCC[C@H]1O[C@H](O)[C@H](O)C2=C3O[C@@H](Cl)C(OC)=C3C(=O)N([C@H]3C=CCC(F)=C3)[C@H]21,-7.445,TargetDiff,1,True,0.3595740916823786,2.0,5.0,0.983251452445984,0.6887741702741704,0.5069771432401302,3.0,0.9964088256592822,0.0848484848484848,6.8863873
387,O=C(CCCCC[C@H]1CC[C@H](O)[C@@H]1Cl)N=C1C=C(C(=O)O)CC(C2C=CCN=C2)=C1,-7.402,TargetDiff,1,True,0.3450621432030524,2.0,5.0,0.0616962723433971,0.851111111111111,0.5459738649763892,4.0,0.9881837276524026,0.0887096774193548,6.499167
388,CC1=CC[C@H](CN2CC([C@H](C)O)=C[C@H](CCCCC(=O)O)C2)CC1,-7.339,TargetDiff,1,True,0.5252829075109817,2.0,5.0,0.0040820017457008,0.7931269841269841,0.6522315701215935,4.0,0.8073794286574887,0.0942028985507246,7.1483316
389,CCC(=C=CC(=C=CC[PH](O)(O)O)C(C)=C=C(C)C)[SH](O)O,-7.337,TargetDiff,1,True,0.1910612250039137,2.0,4.0,0.7511884570121765,0.7932698412698415,0.4635831447480301,4.0,0.571113348611411,0.0461538461538461,8.414897
390,O=C(O)CC[C@@H]1CC[C@H]2C(=O)C3C=C[C@@H](CC(=O)O)C=C3[C@@H]12,-7.297,TargetDiff,1,True,0.7602427204150175,2.0,5.0,0.0465300977230072,0.835595238095238,0.5897833970617431,4.0,0.2878802913538286,0.07,7.202787
391,CC(O)=CCNC(=O)Cc1c(Oc2ccccc2)cccc1C(=O)O,-7.295,TargetDiff,1,True,0.6716454229129493,2.0,5.0,0.7666370272636414,0.8552063492063491,0.8505543070914842,4.0,0.9502075616688151,0.1450381679389313,6.519729
392,CC(=O)OC(=O)CCC(=O)NCC[C@H](CS(C)(O)O)[C@@]1(F)COC2=C(O)CC=N[C@@H]21,-7.276,TargetDiff,1,True,0.3056475255538551,1.0,5.0,0.8537973761558533,0.7267243867243868,0.5556543395769248,4.0,0.9987561324445652,0.096,6.6662574
393,O=C(O)CCCn1c(=NC(=O)CCO)oc2ccc(F)cc21,-7.271,TargetDiff,1,True,0.8293595162880838,2.0,5.0,0.9766839146614076,0.6111572871572872,0.7890566032998321,4.0,0.9955196899796732,0.0780141843971631,7.1630383
394,C[C@@H](CC[C@@H]1CC[C@H](CO[PH](O)(O)O[PH](O)(O)O)C1)O[C@@]1(Cl)C=CC=CC(C(N)=O)=C1,-7.234,TargetDiff,1,True,0.1816844409476401,0.0,2.0,0.5871343612670898,0.8561825396825397,0.4559992581512129,3.0,0.9689614526237506,0.0983606557377049,6.9068365
395,COC(=O)C(=O)NC[C@H](N)CC1=CC=C[C@@H](c2cc(F)cc(Cl)c2)[C@@H]1OCCC(N)=O,-7.233,TargetDiff,1,True,0.3811949488617263,2.0,5.0,0.965162456035614,0.8461190476190477,0.6468408869570204,4.0,0.9991347674037186,0.0886075949367088,6.1869025
396,CC[C@@H](CN)CC1=C(c2ccnc3c2[C@H](P(O)O)CC3)C[C@H](CC(=O)O)O1,-7.221,TargetDiff,1,True,0.4995123893027711,2.0,5.0,0.9404851198196412,0.631974025974026,0.5836139713863451,4.0,0.9913720457874308,0.131578947368421,6.4774566
397,C[C@H]1[C@H](C)[C@H]2CC[C@@H]([C@@H](O)CO)C(CCC(=O)O)=C2C[C@@H]1C,-7.208,TargetDiff,1,True,0.6823847380153601,2.0,5.0,0.1901883035898208,0.8857301587301586,0.6002683567351321,4.0,0.9721529024883931,0.1132075471698113,7.1145635
398,COc1cccc(C[C@H](O[C@@H](C)NO)c2cccc(COCCC(=O)O)c2)c1,-7.188,TargetDiff,1,True,0.2910205694370514,1.0,4.0,0.665977418422699,0.7516190476190476,0.7396846291701922,4.0,0.9933961477853084,0.1328671328671328,6.755355
399,CC[PH](O)(O)[C@H]1C=C(C)[C@@H]2C(=C1)[C@H](OCC(=O)CC(=O)O)c1ccccc1[C@@H]2C,-7.186,TargetDiff,1,True,0.3550321959696009,2.0,5.0,0.8057948350906372,0.8108968253968254,0.5406541360415322,4.0,0.9599000271725656,0.1027397260273972,6.452455
400,CNC(=O)[C@H](O)C(C=C1C=C(C)CC=C1F)=NC(=O)NCC[C@@H](O)CC(=O)O,-7.156,TargetDiff,1,True,0.378839800493649,1.0,5.0,0.9408313035964966,0.751468253968254,0.6087665584139441,4.0,0.9861984046851416,0.0985915492957746,7.0141835
401,CCC1=CCC(=CC(=O)O)[C@@H](CNC(=O)[C@H](N)C=CC(C)O)C1,-7.153,TargetDiff,1,True,0.4143778189590815,2.0,5.0,0.983134150505066,0.803936507936508,0.5944991718584345,4.0,0.9805271971592384,0.1160714285714285,6.160477
402,CCC(O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CC)[C@@H]1C[C@H](C(=O)O)C[C@H]1[C@@H](C)[C@H](O)C1CCCC1,-7.131,TargetDiff,1,True,0.2472136925084134,0.0,3.0,0.2817059755325317,0.9330793650793652,0.5483389591377433,4.0,0.8954938305646085,0.0851063829787234,7.472764
403,CC[C@@H](ON=C1CCC[C@H]1C1=CCC(N(N)O)=CC1)[C@H](CO)[C@@H](O)CCC(=O)O,-7.114,TargetDiff,1,True,0.1966831871672878,0.0,4.0,0.7128233909606934,0.7891111111111111,0.5364546448049209,4.0,0.980521045632266,0.0967741935483871,6.4226947
404,Cc1ccc(C[C@@H](O)[C@H](CCCO)OO)c(C2=C[C@@H](C(=O)NN)C(F)=NN2)c1,-7.097,TargetDiff,1,True,0.1527062748210398,1.0,4.0,0.9709275364875792,0.751563492063492,0.600856931936077,4.0,0.9938398677245384,0.1301369863013698,6.4712996
405,NCc1cc(C(=O)O)cc(C2CCC2)c1,-7.095,TargetDiff,1,True,0.7939362059953694,2.0,5.0,0.8718280792236328,0.9261825396825396,0.8755767453986893,3.0,0.153256589131468,0.1058823529411764,6.455259
406,CC1NCC(C2=C[C@@H]([C@H](O)C(C(C)C)[C@@H](O)[C@H](N)CCC(=O)O)C(O)C=C2)S1,-7.092,TargetDiff,1,True,0.324395517340969,2.0,4.0,0.368916779756546,0.8003650793650795,0.4969068782006627,4.0,0.9953421383214746,0.1061946902654867,6.7144766
407,CCNc1cc(C(=C=C(O)[C@@H](O)CC)NC(=O)O)ccc1Cl,-7.079,TargetDiff,1,True,0.4079784682135532,2.0,5.0,0.7698589563369751,0.8186111111111112,0.7047528798555134,4.0,0.9892728475076468,0.1212121212121212,5.857629
408,C[C@H](CO)C[C@H]1C=C(Cl)C=CC1=C=C(O)CO,-7.065,TargetDiff,1,True,0.5342139708288274,2.0,5.0,0.866960346698761,0.7884285714285714,0.577103676170841,3.0,0.7329463203442315,0.0866141732283464,6.52213
409,C=C(CCC[PH](O)(O)O)C1C=CCC=C1O[C@H]1O[C@@H](C[C@H](O)[C@H](O)CCO)C[C@@H]1O,-7.058,TargetDiff,1,True,0.1632202299449411,0.0,3.0,0.927648663520813,0.8237301587301588,0.4575292030477428,4.0,0.9670649204063372,0.0628930817610062,7.67748
410,C[C@H](O)C(=O)NC(=S)C1=C[C@H](Cl)C=CC1=CC(N)=O,-7.025,TargetDiff,1,True,0.3976640437319475,2.0,5.0,0.998409867286682,0.8491984126984127,0.5955085568310029,3.0,0.8650246979656186,0.1145833333333333,6.9597435
411,CCCOC[C@@H](O)C[C@H](O)[C@H]1C=C(C)C(O)=CC1=C1CC(OC)NO1,-7.025,TargetDiff,1,True,0.4917099246575911,2.0,5.0,0.9556026458740234,0.7527142857142857,0.5429712740944156,4.0,0.9972586948407512,0.0983606557377049,7.057665
412,CNC(=O)C[C@H](C1C=CC(Cl)C=C1)[C@@H](O)[C@H]1CCCC[C@@H]1O,-7.016,TargetDiff,1,True,0.5341295779734311,2.0,5.0,0.3083503544330597,0.9109523809523808,0.5840629834650347,4.0,0.9712572356142803,0.0820895522388059,6.60178
413,CCC1C=CC2C(=C1)[C@@H](OC)NC(=O)[C@@H](CCC(=O)O)C=CC(=O)N2C[C@@H](C)O,-7.009,TargetDiff,1,True,0.5477555133294133,2.0,5.0,0.9701637029647828,0.7605461760461759,0.5069511407246543,4.0,0.9333256791065374,0.1008403361344537,6.0133386
414,CCCC[C@@H]1C=CC(C(=S)C(=O)O)C(OCC(=O)O)=C1,-6.971,TargetDiff,1,True,0.5286687463121235,2.0,5.0,0.050424788147211,0.8672063492063492,0.6394684792731401,4.0,0.2785233413870176,0.1085271317829457,6.624922
415,CCN[C@@H](CC)C1=CC(=C=C[C@H](C)CCNO)C(C(=O)O)C=C1,-6.969,TargetDiff,1,True,0.387794266627231,2.0,5.0,0.5648217797279358,0.7733412698412698,0.5650377554970181,4.0,0.8396711774812406,0.102803738317757,6.7039704
416,O=C(O)C(O)[C@@H]1Cc2ccc(Cl)cc2C1,-6.938,TargetDiff,1,True,0.8036907036653361,2.0,5.0,0.0127871483564376,0.7831349206349206,0.7638466461735255,3.0,0.3396623536025838,0.125,6.9302616
417,CCC=C1C=C([C@H](O)CO)N=C(C[C@H]2N[C@@H](CC)CO2)[C@@H]1CO,-6.904,TargetDiff,1,True,0.5540138649372722,2.0,5.0,0.63457190990448,0.7197619047619048,0.5165168621648876,4.0,0.9718934301493528,0.0761904761904762,6.9664593
418,CCCC[C@@H](O)[C@@H](O)C[C@H](C(=O)OSC)c1cccc(C)c1C,-6.88,TargetDiff,1,True,0.6734688659897942,2.0,5.0,0.0070465649478137,0.8898571428571428,0.6853857723547124,4.0,0.5197068960614942,0.1269841269841269,7.2046933
419,CC(C)C1C=C2[C@H]([C@H](OO)[C@H]1C)[C@H](C=C(O)C[C@H](O)C(C)C)C[C@H]2[C@@H](C)O,-6.872,TargetDiff,1,True,0.2295440681904288,2.0,5.0,0.192666694521904,0.8201428571428571,0.4992794763645178,4.0,0.8560152840183437,0.0851063829787234,7.621197
420,CC#C[C@@H](C)OC1=C[C@@H](Cl)C=C[C@H]1CCC(=O)O,-6.842,TargetDiff,1,True,0.4737030269550637,2.0,5.0,0.6696736812591553,0.8898571428571428,0.5799255296165859,3.0,0.5095443088799583,0.1,6.560995
421,CCC([C@@H]1C[C@H]2CCC[C@H]2C1)[C@@H](C)O,-6.837,TargetDiff,1,True,0.7345353276092605,2.0,5.0,0.0026784061919897,0.8245634920634921,0.6508921685918845,3.0,0.3313425218923146,0.0617283950617283,6.7389784
422,O=C(CO)C[C@H]1N[C@@H](C[C@@H](CCCCO)C(=O)O)C[C@H]2[C@H]1OC[C@@H]2C(=O)O,-6.833,TargetDiff,1,True,0.2989725253908499,0.0,4.0,0.9849486947059632,0.803573593073593,0.578894390784573,4.0,0.5914712088389267,0.0748299319727891,6.1565676
423,COC[C@H](O)C=C1Cc2ccc(OC)cc2N1CS(O)(O)NCCNC(=O)O,-6.83,TargetDiff,1,True,0.3114956262456038,1.0,4.0,0.9868788123130798,0.6990074696545285,0.673237171029237,4.0,0.9966214897014362,0.1034482758620689,7.1274915
424,CC(C)[C@H](CCC[C@@H](O)CCCCN)c1ccc(O)c(O)c1,-6.823,TargetDiff,1,True,0.3934115424253604,2.0,5.0,0.222717210650444,0.9093174603174604,0.7539429382189593,4.0,0.9381210245005478,0.1074380165289256,7.196879
425,CC[C@H](C)O[C@H]1CC(CC[C@@H]2CC[C@H](C)C2)=C(OO)N1,-6.816,TargetDiff,1,True,0.5467140800878749,2.0,5.0,0.0039027763996273,0.7958888888888889,0.5944900086361914,4.0,0.9898738183183604,0.072072072072072,6.5487657
426,CC1(C)COC2=CC(O)=CC(CCCCO)C2=N1,-6.803,TargetDiff,1,True,0.7538827265967777,2.0,5.0,0.0452455729246139,0.8523225108225109,0.6463903892320809,3.0,0.901299684414872,0.0888888888888888,6.6844106
427,CC(C)[C@@H](CCO)CC1[C@@H](O)[C@@](C)(O)O[C@H]1c1ccc(Cl)cc1,-6.798,TargetDiff,1,True,0.7424531509477733,2.0,5.0,0.6680184006690979,0.9117222222222222,0.6464724769168657,4.0,0.9715374771463468,0.1529411764705882,6.276554
428,COCCCCC[C@H](N)C1=C=CC[C@@H](C)CCC(=CC(N)=O)C1,-6.785,TargetDiff,1,True,0.4092972750458261,2.0,5.0,0.3184142112731933,0.7738650793650791,0.5765406608498682,4.0,0.785405216745295,0.0982142857142857,5.9261985
429,CCC=CCC(=C=C1NC(=O)C=C[C@@H]1CNCCC)C(=O)O,-6.783,TargetDiff,1,True,0.2777556114868254,2.0,5.0,0.813391387462616,0.7427380952380953,0.6327359734498879,4.0,0.8465056110051067,0.0935251798561151,6.149038
430,CC(O)=C(O)[C@H](O)[C@@H](NOCC[C@@H](O)C(=O)O)c1ccccc1,-6.779,TargetDiff,1,True,0.2222265376934397,2.0,4.0,0.9853986501693726,0.8795476190476191,0.67224061106439,4.0,0.982558481427124,0.1259842519685039,6.6889124
431,CC[C@H](CCN)c1cc([C@@H](O)C(=O)O)cc(N(O)O)c1,-6.776,TargetDiff,1,True,0.4763646007039031,2.0,5.0,0.9943112134933472,0.8995476190476189,0.6792232446335658,4.0,0.8803009985008955,0.1122448979591836,6.465882
432,CN(O)C(=O)[C@@H]1N=C(CCC[PH](C)(C)O)N2C1=NC[C@@H]2C1C=CNN=C1,-6.763,TargetDiff,1,True,0.3429401937966055,2.0,5.0,0.9991616010665894,0.7231111111111109,0.4374671948125564,4.0,0.9799527106889158,0.1006711409395973,7.180019
433,CC1C=CC([C@H](C=C(O)C(O)O)C[C@H]2COC[C@H](N)C2)C=C1,-6.756,TargetDiff,1,True,0.3504480186729773,2.0,5.0,0.944975733757019,0.8552041847041846,0.5435144608761102,4.0,0.7521392842599994,0.0692307692307692,6.3438215
434,CCCCCCS(O)(O)N=CC([C@@H]1C=C(C(C)C)CC1)N(O)N(O)O,-6.75,TargetDiff,1,True,0.1565723347971824,1.0,4.0,0.4325032532215118,0.6784285714285714,0.5756139992471273,4.0,0.9760315247598051,0.0956521739130434,7.6592975
435,O=C(O)C[C@H](C=CCCCCCCO)N=C1C=C(Cl)C=C(O)C1,-6.741,TargetDiff,1,True,0.4168087116967552,2.0,5.0,0.8930174708366394,0.8558492063492062,0.663806190422124,4.0,0.6168077807559718,0.0780141843971631,6.8657484
436,CC(O)=C(O)CCC[C@@H](O)C1=C(CCC(C)C)C[C@H](N(O)O)C1,-6.705,TargetDiff,1,True,0.2500156061296772,2.0,5.0,0.2539435923099518,0.7808888888888891,0.6117423318410481,4.0,0.9835026594376008,0.0620155038759689,6.9148793
437,O=C(O)CCCOC1CC[C@H](NC(=S)CC(=O)OCC2=CC(Cl)C(O)[C@@H](O)C=C2)C1,-6.697,TargetDiff,1,True,0.1654334075640771,2.0,5.0,0.9576971530914308,0.8680793650793652,0.5975760632892935,4.0,0.9737773885262436,0.0855263157894736,6.4697776
438,CCC=C[C@H](C(=O)O)c1cc(COC(C)C)cc(O)c1O,-6.696,TargetDiff,1,True,0.5309168719049229,2.0,5.0,0.8928549289703369,0.8596825396825395,0.7232228951001355,4.0,0.302003916073997,0.1076923076923077,7.333479
439,CCCNC(=O)C(=O)N[C@H](C1=C[C@@H](O)C(N(O)O)=CC1)[S@H](O)C[C@@](C)(CC)SC,-6.695,TargetDiff,1,True,0.114931858147784,1.0,4.0,0.7195142507553101,0.6982301587301588,0.4943086233263993,4.0,0.9896706044587684,0.0866141732283464,6.797772
440,CCCCCCCC1=C(CC[C@]2(O)CCCN2)C(C(=O)O)CC1,-6.692,TargetDiff,1,True,0.4198375593694454,2.0,5.0,0.3809371590614319,0.8019285714285715,0.6540117585555695,4.0,0.8798568459869468,0.1043478260869565,6.835179
441,[H][P@TB2](C)(O)(O)C=C=CC(=C=C(O)CC(=O)O)C1CC=Cc2cccc(OC)c21,-6.687,TargetDiff,1,True,0.2563382011478041,2.0,5.0,0.4371144771575928,0.8322619047619049,0.55090419610942,4.0,0.7808052373338209,0.0859375,7.2926207
442,COC(=O)CCN[C@@H](CO)c1cc(Cl)ccc1-c1cccnc1,-6.686,TargetDiff,1,True,0.7614775617222055,2.0,5.0,0.0865787491202354,0.6421082251082251,0.8054807096528932,4.0,0.9941861702462104,0.1374045801526717,6.383297
443,COC(=O)[C@@H](O)[C@@H]1C=CC2=C(CCO2)C1OC[C@H]1CCO[C@@H](C(=O)O)C1,-6.666,TargetDiff,1,True,0.6574084698480062,2.0,5.0,0.8836360573768616,0.7456688311688312,0.5725533861953962,4.0,0.9859898742305376,0.0884353741496598,6.860263
444,O=C(O)O[C@@H]1C=C(Cl)C=CC1=C=C(O)O,-6.665,TargetDiff,1,True,0.3652651112287415,2.0,5.0,0.9492931365966796,0.8169761904761904,0.6113738849025422,3.0,0.2111860275800093,0.0853658536585365,6.911639
445,OC[C@@H](C1C=CCC=C1Cl)N(C=C[C@@H]1CCCO1)C1=NC[C@H](C(F)(F)F)C1,-6.663,TargetDiff,1,True,0.7037560606178929,2.0,5.0,0.4534048438072204,0.7369761904761906,0.5069176994795728,4.0,0.879506819105817,0.0707964601769911,6.5774193
446,C[C@H](O)C1=CCC=CC1C1=C([C@@H]2C=C(C3CCC3)[C@H](O)C(CO)[C@@H]2O)CC(C(=O)OO)=C1,-6.618,TargetDiff,1,True,0.2413998764185838,2.0,5.0,0.7345917820930481,0.8521190476190477,0.5009465104231221,4.0,0.8866731903848435,0.0962962962962963,7.222295
447,C=C(NC1C=CC([C@H](C)O)C(CN2C[C@H]([C@H](CCO)C(=O)O)C[C@@H]2C)=C1)C(=O)NNN,-6.605,TargetDiff,1,True,0.0953671170990933,0.0,3.0,0.963301122188568,0.6300555555555557,0.4980475090725098,3.0,0.9733253069823732,0.1019108280254777,6.068069
448,CCCC1=CC(=C(O)[C@@H](N)O)[C@@H](O[C@@H](CC)COC)C=C1,-6.6,TargetDiff,1,True,0.4721686001709052,2.0,5.0,0.6893749237060547,0.8445476190476191,0.5960973048668874,4.0,0.9562825055116024,0.0859375,6.944378
449,CC1=C[C@H]([C@H]2C[C@H](C[C@H](C)O)C(=O)[C@@H]2C)C(=COC(=O)O)C=C1,-6.573,TargetDiff,1,True,0.6130772638630907,2.0,5.0,0.0112732779234647,0.8641349206349206,0.5424523776612826,4.0,0.8133189905928998,0.091743119266055,6.864437
450,CC(=O)CCC[C@@H]1NO[C@@H]2CC=C3C=C[C@@H](O[C@@H](CO)C(N)=O)C=C3[C@H]12,-6.532,TargetDiff,1,True,0.5858966387626625,2.0,5.0,0.9946601986885072,0.748,0.5238292555315396,4.0,0.997499642645283,0.0901639344262295,7.6055803
