,SMILES,QED,Proxy
sample50,CC(C)(C)[S@@](=O)CCNC(=O)Nc1cc(CO)cnc1S(=O)(=O)c1cc2nccnc2cn1,0.442,-8.277
sample51,O=C(Oc1ccccc1)C(Cl)n1cc([C@@H](NC2=NCC[C@H]3COCCN23)c2ccncc2)nn1,0.324,-9.022
sample52,COC(=O)CN(C(=O)NCc1cncc(CNC(=O)Nc2ccc(C3CC3)c(F)c2)c1)[C@H]1Cc2cccc(O)c2C1,0.292,-9.174
sample53,COc1ccc(C=NN(c2cnc3ccccc3c2)C2(C(=O)O)CCc3c2[nH]c2ccccc32)nc1,0.267,-9.652
sample54,O=C(Nc1ccc(O)cc1F)Nc1ccc(NC(=O)C(=O)NCc2ccc(Cl)nc2Cl)c2ccncc12,0.140,-9.278
sample55,CCc1cc(F)c(F)cc1N(C(=O)Nc1ccc[n+](C)c1)C1(C(=O)O)CCC2=CC(=O)CC[C@]21C,0.619,-9.045
sample56,COc1c(O)cccc1Sc1occc1CN[C@H](C1CC1)[C@H]1COCCO1,0.714,-8.034
sample57,CCc1ccc(Cl)c(NC(=O)c2cc(OC)c(Cl)cc2Nc2cccc3c2C(=O)OC3)n1,0.453,-9.011
sample58,CN(C(=O)c1cn(-c2cccc(F)c2)cn1)c1ccc(Br)cc1-c1noc(-c2cc3nc(Br)ccc3[nH]2)n1,0.219,-9.655
sample59,O=C(Nc1ccc(Br)cc1C(=O)Nc1cnc2cc(F)ccc2c1)c1cc2nc(Br)ccc2[nH]1,0.217,-9.738
sample60,CCOC(=O)c1cncc(NC(=O)c2ccc(C=CC(=O)Oc3ccc(OC)c(C(=O)O)c3)cc2OC)c1,0.229,-8.503
sample61,CCc1cc(F)c(F)cc1N(Cc1cccc(C)c1O)C(=O)C(=O)N1CCC(c2ccc(O)c(F)c2)CC1,0.441,-9.710
sample62,O=C(NC[C@H](O)CNc1ccccc1Sc1n[nH]c2cccnc12)Nc1ccnc(C2CCC2)c1,0.236,-9.188
sample63,O=C(NCc1cccc(COC2(Cl)C[C@H]2Cn2ccnn2)n1)NCC1(c2ccc(F)c(F)c2)CC1,0.413,-9.538
sample64,C[C@@H](C(=O)N(c1c[nH]cc(Br)c1=O)c1cncc2[nH]c(C=O)cc12)c1cccc(N)c1,0.295,-9.362
sample65,Cc1ccc(Nc2ccc3ccnc(Sc4cc(C(=O)NCC#N)c[nH]4)c3c2)c(O)n1,0.339,-9.225
sample66,Cc1ccc(Cl)c(C(=O)N(c2ccc3oc(=O)ccc3c2)c2cncc(O)c2Cl)c1N,0.329,-9.457
sample67,COC(=O)c1nc(C(F)(F)F)ccc1NC(=O)C(=O)N[C@@H](CCC(=O)O)C(=O)Nc1ccc(C#N)cc1O,0.186,-8.761
sample68,CNc1ccc(Cl)c(-c2nc(-c3cc(F)cc(NC(=O)Nc4cc(C)nn4CC4CC4)c3)no2)c1,0.299,-9.403
sample69,Cc1cc(Br)ccc1CN(C(=O)c1cnc2cccc(O)c2c1)c1ccnc(CNC(=O)[C@@H](C)[C@H](C)N)c1,0.276,-9.390
sample70,C[C@@H](NC(=O)c1ccc2nc(Oc3nc4ccc(Cl)cn4n3)ncc2c1)c1ncco1,0.444,-9.263
sample71,Cc1nc(C)c(CN[C@H](C)CCCNC(=O)Nc2cc3ccccc3nc2-c2nc3c(C)c(Br)ccc3o2)s1,0.152,-9.344
sample72,Cn1cnc(Sc2cncc(-c3nc(-c4cccc(N5CCSCC5)n4)no3)c2)c1Cl,0.423,-8.629
sample73,Cc1ccc(CN(C(=O)C(=O)N(c2ncccn2)[C@@H]2CCC[C@H](C)C2)c2[nH]c3ccccc3c2CO)c(F)c1F,0.324,-9.656
sample74,N#C[C@H](NC(=O)c1cccc(C(=O)Nc2cc(F)c(O)c(Br)c2)c1N)c1ccccc1F,0.307,-9.422
sample75,N#Cc1c[nH]c2cc(C(=O)Nc3c(NC(=O)N[C@@H](C#N)c4ccccc4Cl)cc(Cl)nc3Cl)ccc12,0.229,-9.194
sample76,O=C(Nc1ccnc(F)c1Br)c1cncc(Nc2c(F)c[nH]c3nccc2-3)c1,0.407,-8.920
sample77,Cc1cc(F)cc(N(c2cccc([C@@H](C)NCCC(N)=O)c2)c2ccc([C@@H](N)C(=O)O)cc2Cl)c1,0.316,-9.181
sample78,Cn1ncc2ccc(Nc3cccc(CO)c3NC(=O)c3nc4ccccc4cc3N)cc21,0.327,-9.898
sample79,Cc1cc(C#N)cnc1Nc1c(Cl)ccc(-c2nnc(-c3cc(C(C)C)no3)o2)c1Cl,0.382,-9.136
sample80,C[C@H](NC(=O)C(=O)Nc1ccc(Br)cc1CN(C)C(=O)Cc1cccc(Br)c1)c1nn(C)cc1O,0.355,-8.785
sample81,CC[C@H](Nc1ncnc2c1ncn2[C@H]1CCCN(c2cn(C)nn2)C1)C(=O)Nc1nc(OCCc2sc(S)nc2C)ccc1O,0.154,-7.042
sample82,Cc1ccc2c(Oc3cncc([C@H](NC(=O)NCc4c(F)ccc5[nH]ccc45)C4CC4)c3)nc(O)cc2n1,0.231,-9.957
sample83,C=CCn1cc(-c2nc3c(C)cccc3o2)nn1,0.660,-7.564
sample84,N#C[C@@H](Nc1ccc(-c2cnon2)cc1)C(=O)c1ccccc1Oc1nnc(O)c2ccccc12,0.333,-9.871
sample85,N#Cc1c(F)cc(NC(=O)NCC(=O)NC2(c3cccc(F)c3)CC2)cc1Sc1cc(N)c(O)cn1,0.325,-9.394
sample86,Cc1nc(Oc2ccc(C(=O)N(C[C@H]3CCCS3)C(C)(C(=O)O)[C@@H](C)OC(=O)c3nnn(C)c3C)nn2)nn1C,0.346,-8.489
sample87,COc1c(O)cc(F)cc1Oc1cc2c[nH]nc2cc1N[C@H](CC#N)c1ccccc1,0.378,-9.074
sample88,Cc1cccc(CO)c1N(C)c1ccc(O)cc1Cc1nc(-c2ccc3ncc(Br)n3c2)no1,0.325,-9.286
sample89,Cn1cnnc1CSCC(=O)OC1(Cc2noc(-c3ccc(F)cc3F)n2)CN(C(=O)c2nccs2)C1,0.288,-9.019
sample90,CC[C@@H](NC(=O)c1c(Cl)cc(Cl)nc1NC(=O)Nc1cc(C(C)C)nn1C)c1ccc(Br)nc1,0.306,-8.522
sample91,N=c1cc(S(=O)(=O)CCCCCC(=O)O)nc(Oc2c(O)cc[nH]c2=N)[nH]1,0.263,-8.022
sample92,Cc1cc(Oc2ccc3c(ccn3C3(C(=O)O)C=C(O)C(=O)c4ccccc43)n2)cc2n[nH]cc12,0.356,-9.566
sample93,N#CC[C@@H](NC(=O)C(=O)Nc1c(F)ccc(Br)c1-c1nc(-c2cc(F)ccc2Br)no1)c1ccccc1,0.255,-9.555
sample94,C[C@@H]1CCCC[C@H]1N(CCC1CC(O)C1)C(=O)[C@@H]1[C@@H](c2cncnc2)C1(Cl)Oc1nncc2ccc(N)cc12,0.314,-9.566
sample95,CCc1cc(F)c(F)cc1N(C(=O)Cc1ccccc1C)C(C)(C(=O)O)c1ccc2cccnc2c1,0.349,-9.490
sample96,Nc1nc2ccccc2nc1Oc1ccc(-c2nc(-c3n[nH]c4ccccc34)no2)c(F)c1,0.403,-10.353
sample97,Cc1cnccc1CCNC(C)c1c[nH]c2nccc(Sc3cccc(O)n3)c12,0.422,-8.745
sample98,CCN(Cc1occc1C)C(=O)C(=O)N(c1cnc(C(C)C)nc1)C1([C@@H](C)NC[C@H]2COCCO2)CC1,0.483,-8.457
sample99,Cc1cc(NC(=O)c2cnc(Cl)cc2NC(=O)Nc2cccc3ccc(O)cc23)cnc1Br,0.245,-9.278
sample100,C=CC[C@](C)(NC(=O)C(=O)N(C[C@@H](F)C(C)(C)O)c1cc(NC(=O)Nc2cnc3ncccc3c2)ccn1)C(=O)O,0.181,-8.516
sample101,C[C@@H](Nc1c(NC(=O)N(C)c2cnnc(Cl)c2)cc(F)nc1F)c1ccccc1F,0.562,-8.891
sample102,Cc1cc(C#N)cc(C#N)c1NC(=O)Nc1nc(C)c(SCc2c(F)cccc2F)cc1Cl,0.414,-9.234
sample103,Cc1cc(=O)c(Oc2ccc(COc3ccc4cc(C(N)=O)[nH]c4c3)nc2)c(C)o1,0.506,-9.263
sample104,CCN1Cc2ccc(Nc3ccc(NC(=O)Nc4ccc([S@@](C)=O)cc4)c(C#N)c3F)cc2C1,0.456,-9.395
sample105,Cc1cscc1CNS(=O)(=O)CN1CCCc2cncc(NC(=O)C(=O)N[C@H](C)c3coc4ccccc34)c21,0.276,-8.990
sample106,C[C@@H](C(=O)NCCC(=O)N(C)C)c1nc(COc2ccc(Sc3ccc(C(N)=O)nn3)cc2C#N)no1,0.367,-8.805
sample107,C[C@H](C(=O)N[C@H](c1noc([C@@H](N)c2ccc(Br)cc2F)n1)c1ccccc1F)N(C)CCc1cnn(C)c1,0.291,-9.378
sample108,COC(=O)CNC(=O)CNC(=O)CCNC(=O)CN(Cc1cc2cnccc2o1)C(=O)Nc1cc(F)ccc1C#N,0.229,-8.316
sample109,CC(C)(O)[C@H](NC(=O)NCc1cc(COc2cc3cc(N)ccc3cn2)ccn1)C1CCC1,0.390,-9.288
sample110,COc1cnc(CNc2cc(Cl)cc(Oc3ncccc3C)c2O)cc1Cl,0.548,-8.554
sample111,Cc1ccc(NC(=O)Nc2ccc3ncoc3c2)c(C(=O)n2c(=O)[nH]c3ccc(Cl)cc3c2=O)c1,0.348,-9.853
sample112,COc1ccc(C=O)c(Oc2cccc3c2O[C@H](C(=O)N[C@]2(C)CCNC2=O)N3)c1,0.621,-9.114
sample113,O=C(O)c1ccc(NCCc2ccc(COCc3cc4ncccc4[nH]3)cc2)c(F)c1,0.364,-9.321
sample114,Cc1c(F)cc2cccnc2c1NCc1cccc(Nc2ccc(N)c(CO)c2)n1,0.354,-9.358
sample115,CC[C@@](CO)(NC(=O)c1ccoc1OCc1noc2ccccc12)c1ccccc1,0.459,-8.972
sample116,CCc1ccc(Oc2ccc(N(Cc3cocn3)C(C)C)c(C(N)=O)c2)c(OC)c1,0.557,-8.498
sample117,CO[C@H](CNC(=O)Nc1c(C)nc2cc(C)ccn12)c1cccc(Sc2cccc(P(C)(C)=O)c2N)c1,0.204,-9.449
sample118,COc1nc(Sc2cccc(C[C@H](N)CO)c2)nc(Sc2ccc3[nH]ncc3c2)n1,0.379,-8.944
sample119,Cc1nc2ccc(Oc3cc4cc(NC(=O)c5ccc6occc6c5)ccc4cn3)c(C)c2o1,0.319,-10.318
sample120,Nc1c(F)cccc1CNc1cc(O)c(F)c(Oc2snnc2CN2C[C@H]3C[C@H]3C2)c1,0.474,-9.194
sample121,C=CCOC[C@H](NS(=O)(=O)CC)c1nc(-c2ccc(NC(=O)c3ccc(O)cc3F)c3ccccc23)no1,0.190,-9.396
sample122,Cc1ccc(F)c(Nc2ccc3[nH]cc(C=O)c3n2)c1NC[C@@H](O)CN(C)C[C@@H](C)O,0.315,-8.453
sample123,O=C(Nc1ccnc(C(=O)Nc2ccc3nccnc3c2)c1)Nc1ccc(Br)c(F)c1,0.387,-9.207
sample124,COC(=O)c1cc(F)c(Br)cc1NC(=O)CNC(=O)CCn1c(=O)[nH]c2c(C)cc(F)cc2c1=O,0.383,-9.288
sample125,NCc1nc(O)cc(Oc2cc3c(NCc4cc5nc(Cl)ccc5[nH]4)cccc3cn2)n1,0.285,-9.624
sample126,C[C@H](Cc1cccc(C2=CCNCC2)c1)Nc1n[nH]cc1C(=O)NCC1Cc2ccccc2C1,0.414,-9.827
sample127,Nc1cc(NC(=O)[C@@H]2Nc3cccc(Sc4ccccc(O)c4=O)c3O2)ccc1Cl,0.454,-9.247
sample128,CCNC(=O)c1ccoc1Sc1cc(COc2cccc(O)c2)co1,0.662,-8.101
sample129,Cn1nnnc1CCN(C(=O)c1ccc2[nH]nc(Br)c2n1)c1nccc(C(N)=O)c1Cl,0.396,-8.976
sample130,COc1cc(OC)c(OC)cc1NC(=O)Nc1cccc(O[C@@H]2[C@@H](O)[C@H](N)CS2(=O)=O)c1F,0.454,-8.365
sample131,C=C(CNCc1cnccn1)Sc1nn(C)c(C)c1C(=O)N1CCCC=C1C(=O)OC,0.490,-7.893
sample132,Cc1[nH]nc(CNc2ncc(CN[C@@H](C)c3cccc4nn(C)cc34)cc2Cl)c1Br,0.345,-8.872
sample133,CC1(C)CN(C(=O)Nc2ccc(Cl)c(Nc3cc(F)cc(NN)c3)c2)[C@@H]1c1ccco1,0.299,-9.113
sample134,Cc1ccnc(-c2cnc3cc(NC(=O)Nc4c[nH]c5cccc(Cl)c45)ccn23)c1,0.363,-9.450
sample135,Brc1cc2cnnc(Oc3ccc4c(Oc5nccn6ncnc56)n[nH]c4c3)c2cn1,0.379,-9.471
sample136,Cc1c(Sc2cccc3sc(Oc4cc(CNN)ccc4F)nc23)ccc(N)c1N,0.193,-9.329
sample137,CN(C(N)=O)c1ccc(Oc2cc(F)cc3c2C(Oc2cc(Cl)c4cccnc4n2)(C(=O)O)C(=O)N3)cc1,0.311,-9.592
sample138,Cc1ccc2[nH]c(C(=O)Nc3cc(O)c(C(C)N4C[C@H](c5ccccc5)C[C@@H]4C(=O)O)cc3Cl)nc2c1,0.268,-9.828
sample139,Cc1nc(Oc2ccc(F)c(O)c2)c(Sc2ccc(C#N)cc2F)cc1C(N)=O,0.646,-9.257
sample140,C=C(C)c1cccc(NC(=O)c2nc(OCc3ccc(O)c(N)c3)[nH]c3nccc2-3)c1,0.278,-9.579
sample141,Cc1nc(Cl)cc2nc(-c3cnc(Cl)c(Sc4ccc(CN(C)C)c(Cl)n4)c3)oc12,0.317,-8.945
sample142,C[C@](COc1nccc(C(=O)O)n1)(NC(=O)N[C@H]1CCc2c(Br)cccc21)c1ccccc1Br,0.358,-8.981
sample143,C[C@@H](NC(=O)c1ccc2occc2c1)C1CCN(c2ccc(Sc3ccc4nn(C)cc4c3)cn2)CC1,0.306,-9.847
sample144,Cc1ccnc(N2CCC2)c1-c1noc(-c2ccc(-c3cn(C=CCNC(=O)CCc4ccccc4N)nn3)cc2F)n1,0.229,-9.384
sample145,NC(=O)c1ccc(Nc2cc(-c3cnc(O)nc3)c(F)c(F)c2O)cn1,0.524,-8.830
sample146,Cc1c[nH]c(COc2cccc3[nH]c(C=C(C(=O)O)c4ccc5cc[nH]c5n4)nc23)cc1=N,0.255,-9.522
sample147,C[C@@H](Nc1cccc2[nH]cc(CNC(=O)Nc3cc(F)c(Br)cc3C#N)c12)c1nc2ccccc2[nH]1,0.171,-9.764
sample148,O=C(c1ccc2occc2c1)N(c1ccc(C2CNC2)cc1)c1c[nH]c2cccc(F)c12,0.387,-10.095
sample149,Cn1cc(Oc2n[nH]c(=O)c3ccsc23)c(CCNC(=O)Nc2ncc(C=O)cc2Cl)n1,0.350,-8.855
sample150,Cc1cccc(Sc2cccc([C@H](NC(=O)Nc3cc(F)c(F)c(B(O)O)c3)C(N)=O)c2)c1C(N)=O,0.250,-9.675
sample151,CC(=O)CN1CCc2ccc(-c3noc(C[C@]4(C)CC4(Cl)Nc4cnn(-c5ccccc5C)n4)n3)cc21,0.268,-9.907
sample152,CNC(=O)CSc1cncc(O[C@@H](CN(C)CCN(C)c2ccnc(Cl)c2C=O)c2ccc(C)cc2)n1,0.197,-8.630
sample153,CCc1ccc(NC(=O)C(=O)Nc2cc(F)cc(F)c2Sc2cc(N)c(N)cc2F)cc1,0.330,-9.582
sample154,CCCC[C@H](CC)CNC(=O)N[C@H](C(=O)NC[C@H](OC)C(=O)N1CC[C@H](O)C1)[C@@H](C)OC,0.302,-7.220
sample155,Cc1cc(CSc2cc(C)c(C(=O)n3c(=O)[nH]c4nonc4c3=O)cc2C)ccn1,0.496,-9.474
sample156,Nc1ccc(F)cc1Oc1cc(Cl)c(F)c(C(=O)NC[C@@H](c2cccc(F)c2)N2CCCC2)c1,0.418,-9.711
sample157,N#Cc1n[nH]c2ccc(Nc3cc(F)cc([C@@H](CO)NC(=O)NCCc4nc5ccccc5[nH]4)c3)cc12,0.191,-9.731
sample158,CSc1ncc2c(n1)CCCN2C(=CCl)COC(=O)C1(Oc2ccnc(-n3ccnc3)n2)CCC1,0.252,-8.550
sample159,C#Cc1ccc(NC(=O)c2nc(Br)[nH]c2C(=O)NC[C@H](F)c2ccc(Br)cc2)cc1F,0.386,-9.037
sample160,COc1c(N)cc(-c2nc3ccc(C(F)(F)F)nc3s2)cc1Oc1ccc(C(N)=O)cc1F,0.308,-9.574
sample161,Cc1nc[nH]c1C(=O)Nc1nc(Sc2ccc3c[nH]nc3c2O)ccc1F,0.429,-8.731
sample162,CCN(C(=O)C(=O)N(c1cccc(-c2nccc(C)n2)c1)C(C)(C(=O)O)c1cccn1C)c1nc(OC)ccc1F,0.323,-8.670
sample163,Cc1ccc([C@H](NC(=O)c2ccc3occc3c2)c2nc(-c3ccc(F)c4ncccc34)no2)cc1,0.327,-10.502
sample164,Cc1cc2[nH]c(=O)n([C@H](C)c3ccc(Cl)cc3)c(=O)c2cc1Sc1cc(C)c(O)c(Cl)n1,0.372,-9.419
sample165,NC(=O)c1coc(Oc2n[nH]c3cc(OCC(=O)c4ccc(F)c(F)c4)ccc23)c1,0.447,-9.402
sample166,COc1cc(C(C)N(Cc2cc(Br)ccc2N(C)C)c2c(F)cccc2C#N)cc(F)c1F,0.354,-8.969
sample167,Cc1cc(C)c2nc([C@@H](C#N)NC(=O)Nc3cc(F)nc(F)c3Cl)n(C)c2c1,0.647,-8.861
sample168,O=C(NC[C@@H](O)c1ccc(NCCc2nc(C3CCCC3)cs2)cc1Cl)c1ccc(O)c(Cl)c1,0.281,-8.806
sample169,O=C(Nc1cnn(-c2cc(Cl)cc(N(CC(F)(F)C(F)F)C3(C(=O)O)CCCC3)c2)n1)C(=O)Nc1cccc2ncc(F)cc12,0.164,-8.331
sample170,COc1cc(C(=O)Nc2cc(F)cc(C(F)(F)F)n2)ccc1Oc1cc(F)cnc1F,0.446,-9.246
sample171,Cc1cc(NC(=O)c2ccoc2Sc2n[nH]c3ccc(C)nc23)c2ncccc2c1,0.423,-9.531
sample172,C#Cc1ccnc(S(=O)(=O)c2cc(NC(=O)C(=O)N[C@H](C)c3cnc(Cl)c(C)c3)c(N)cc2Cl)c1,0.198,-9.194
sample173,CCN(C[C@@H](C)NC(=O)Nc1cc(NC(=O)C(=O)Nc2cnccc2C)ccc1Cl)c1ccc(F)cc1,0.315,-8.895
sample174,Cc1c(Sc2ccc3nc(O)oc3c2)ccc2c1CN(C(=O)NCc1ccc(N)cc1F)C2,0.370,-9.667
sample175,CN(C)S(=O)(=O)Cc1noc(Cc2c(F)cc(NC(=O)N(Cc3cnnn3C)CC3(C#N)CC3)c(F)c2F)n1,0.361,-8.832
sample176,Cc1cc2c(=O)n(C(=S)c3nccnc3S(=O)(=O)Cc3cnc(F)c(C)c3)c(=O)[nH]c2cc1C(F)(F)F,0.232,-9.296
sample177,N#Cc1ccc(CSc2nnc(C(=O)NCCCCC(N)=O)c3ccccc23)cc1,0.406,-9.206
sample178,Cc1ccc(COc2cc(CNN=C[C@H]3CCc4ccccc43)ccc2F)cc1NN,0.279,-9.503
sample179,CN=c1[nH]cnc(Oc2ccc(C(=O)O)c(F)c2)c1CNc1cc2nc(C(F)(F)F)ccn2n1,0.364,-9.543
sample180,Cc1nc(NC(=O)N(C)[C@@H]2CCCC[C@@H]2[N+](C)(C)C)c(Sc2ccc3c(c2)CC(=O)O3)cc1Cl,0.347,-8.933
sample181,Cc1nc(C)c(Cc2nnc([C@@H](C)C(=O)Nc3ccc(N(C)[C@@H](CO)c4cc(Cl)cc(Cl)c4)cc3)o2)s1,0.261,-9.031
sample182,O=C=Nc1cccc(Sc2nccc3sc(CNc4ccc5c(O)n[nH]c5c4)cc23)c1,0.232,-9.342
sample183,Nc1ccc2cnc(NCCc3cccc(Sc4c(Cl)ccc5c(O)cnnc45)c3)cc2c1,0.263,-9.931
sample184,CCc1nc(C)ccc1Oc1cnc(N(C)C(=O)C(=O)NCc2c(C)oc3ccccc23)c(Cl)c1,0.375,-9.221
sample185,NC(=O)C(=Cc1ccc(C(F)(F)F)nc1N)c1ccc(Sc2cccc3ccnn23)cc1F,0.325,-9.748
sample186,Oc1noc2ccc(N[C@@H]3CCc4c(SCCN5CCc6ccccc65)cccc43)cc12,0.368,-9.701
sample187,CN(C[C@@H]1CCCN1CC=COCc1c(Cl)[nH]c2ccccc12)C(=O)c1cc(Cl)n[nH]1,0.485,-8.537
