,SMILES,QED,Proxy
sample48,Cc1cnc(O[C@@H](C)[C@@H]2CCCN2C(=O)C2(C)COC2)cc1N,0.915,-7.648
sample49,Cc1cc(F)nc(N(c2cccc(CO)c2C)[C@@H]2C[C@]2(C)C(N)=O)c1,0.818,-8.495
sample50,CN(Cc1ccco1)c1c[nH]c(-c2nc3ccc(Cl)c(C#N)c3o2)c1,0.581,-8.502
sample51,Cn1ncc(N)c1C(=O)N1CCN[C@H](CCOc2cc(F)cc(C#N)c2N)C1,0.635,-8.492
sample52,Cc1cc(N[C@@]2(C(N)=O)CCOC2)cc(CN2[C@H](C)[C@@H](C)NC(=O)[C@@H]2C)c1O,0.554,-8.274
sample53,CCC(c1ccnn1C)N(C(=O)[C@H]1C[C@H](C)O1)[C@H](C1CC1)[C@H]1COCCO1,0.728,-7.861
sample54,C[C@H]([C@H]1CCOC1)N(Cc1ccc(F)cc1)c1ccc2nc([C@@H]3OCC[C@@H]3N)oc2n1,0.645,-9.025
sample55,COc1cc(C(=O)NC[C@H]2C[C@@H](OC)C2)cc(-c2cc(C)ccc2F)c1C,0.825,-8.673
sample56,CO[C@H]1C[C@@H](C)N([C@@H](CO)c2ccc(O[C@H](C)c3cc(C)cc(C)c3)cc2)C1,0.760,-8.656
sample57,CCCN(CC)[C@H]1CCN(c2ccc(CC)nc2)C1,0.785,-7.073
sample58,CO[C@@H]1CCC[C@@H]1N(C)c1ccc(F)c(F)c1NC1C[C@H](C(C)C)[C@@H](C)C1,0.710,-8.347
sample59,Cc1ccc(N(C)[C@@H](c2noc([C@@H]3CC[C@@H](C)[C@H](C)N3)n2)C2CC2)nc1,0.880,-8.401
sample60,Cc1nc(CCN(C(=O)[C@@H]2C[C@H]2C)C2(C(=O)O)CC[C@@H]2C(C)(C)C)no1,0.835,-7.937
sample61,Cc1ccc(CN(C(=O)[C@@H]2CCCO2)[C@H]2CCC[C@]2(C)O)cc1F,0.920,-8.294
sample62,C[C@@H]1CCN(c2cc(Cl)c(Nc3cc(CN)on3)cn2)C[C@H]1O,0.785,-7.949
sample63,Cc1nc(C(=O)NCCc2nn(C)cc2-c2cccc(Cl)c2O)c(C)o1,0.716,-8.415
sample64,C=CCO[C@@H]1[C@H]2CC[C@H]1N(c1cccc3c1O[C@H](COc1ccn(C)c(=O)c1)C3)C2,0.660,-8.983
sample65,Cc1cc(C)c(NC(=O)[C@@H]2CCN(c3cnccc3C#N)C2)c(C)n1,0.932,-8.527
sample66,C[C@@H](C#N)CN(c1cc(Cl)c(C#N)nn1)c1cncc(N[C@H](C)C2CCCCC2)n1,0.692,-8.219
sample67,CC(=O)c1ccc(N(Cc2ccc(O)cc2)C(=O)NC2CC2)cn1,0.828,-8.339
sample68,CCc1ccccc1CN(C)[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,0.761,-7.887
sample69,Cc1nc(C(N[C@@H](C)[C@H](O)c2ccccn2)C(C#N)[C@H]2CCC(=O)N2)n[nH]1,0.562,-8.260
sample70,CC[C@H]1C(=O)CCCN1C(=O)Nc1cnc(N2[C@H](C)C[C@H](C)C[C@@H]2C)nc1,0.878,-8.008
sample71,C[C@H]1CCC[C@H](F)C1(C(=O)O)N(C(=O)c1nc[nH]n1)C(C)(C)c1ccc(F)cc1,0.794,-8.628
sample72,CC(=O)[C@H](NC(=O)c1ccccc1CC#N)C(=O)NCc1nc(C)c(C)[nH]1,0.631,-8.425
sample73,COc1ccc(N(c2ccc(O)nn2)[C@@H]2CCCC(F)(F)C2)cn1,0.924,-8.126
sample74,Cc1cc(C#N)c(NC2CCOC[C@@H]2F)cc1N1C[C@H]2[C@@H]3COC[C@H]3[C@@H]2C1,0.885,-8.594
sample75,CC[C@@H](Nc1cccc(NC)n1)c1ccc(O)c(N[C@@H](CO)C2CCC2)c1,0.429,-8.387
sample76,CCc1nc(Cl)c(NC(=O)N2C[C@H]3C[C@@]3(c3cccc(C)c3)C2)c(N2CCC[C@H](CCCCO)C2)n1,0.376,-9.404
sample77,CCC[C@@H]1C[C@@H](OC)CN1c1nnccc1N[C@H](C)c1c(F)cncc1F,0.794,-7.768
sample78,Cc1cc(N(Cc2cnccn2)[C@H](C)CCC(F)(F)F)c2[nH]ncc2n1,0.720,-8.111
sample79,CC1=N[C@@H](C(=O)Nc2ccc(N[C@@H]3CCC(=O)N[C@H]3C)c(F)c2)CS1,0.766,-8.208
sample80,COc1cc(CC(C)N(c2c(C)n[nH]c2C)[C@H]2CCCC[C@@H]2C#N)ncn1,0.841,-8.173
sample81,Cc1coc(-c2nc3ccc(C)c(C)c3o2)c1,0.630,-7.632
sample82,C[C@@]12CC(=Cc3cccc(O[C@H](c4ncccn4)C4CC4)c3O)C(=O)[C@H]1O2,0.648,-8.892
sample83,Cc1ccc(Oc2nc(-c3noc([C@@H]4CCN[C@H](C)C4)n3)co2)c(F)c1,0.758,-8.875
sample84,COc1ccc(N2CCO[C@@H](C(=O)O)C2)c(Nc2ccc(O)nn2)c1,0.734,-8.014
sample85,N[C@H](C(=O)NCc1ccc(C(=O)N2CCc3ccncc32)cc1)C1CCCC1,0.836,-8.887
sample86,Nc1cnc(N[C@@H]2C[C@H]3C[C@H]2[C@@H]2CCC[C@H]32)c(C(=O)N[C@H]2CCC3(C2)OCCO3)c1,0.703,-8.975
sample87,Cc1cccc(C)c1-c1cc(O)ccc1NC(=O)[C@H]1CCNC[C@H]1C,0.745,-8.544
sample88,CN1CCOC[C@H]1CC(=O)NCc1cn(C)nc1F,0.830,-6.654
sample89,C[C@]1(F)C[C@@](NC2CCC[C@H]3C[C@@H]23)(C(=O)NCc2ccc(C(=O)O)cc2)C1,0.715,-8.896
sample90,CC(C)N1CC[C@H](C(=O)NCc2ccc(CCC(=O)N3CC34CCCCC4)cc2)C1,0.699,-9.008
sample91,CC(=O)N1CCN(c2cc(N)c(Oc3cc(C#N)n(C)c3)cc2C)[C@@H](C)[C@H]1C,0.826,-8.499
sample92,Cc1ccc(N(c2ccc(O)nn2)[C@@H](C)[C@@H]2CC2(F)F)c(C)n1,0.936,-8.154
sample93,COc1ccc(Br)c(F)c1NC(=O)[C@H]1CN(c2cccc(N)c2C)[C@@H]1C,0.733,-8.623
sample94,CCn1ncc(-c2nc3ccc(F)c(F)c3o2)c1F,0.716,-7.846
sample95,CO[C@H]1CC[C@H](N(c2cc(C)cnn2)[C@@H]2Cc3ccccc3[C@@H]2O)C1,0.928,-8.745
sample96,CCOC1(c2nc3cc(O)c(NC(=O)[C@@]4(F)CCOC4)cc3o2)CCC1,0.792,-8.499
sample97,Cc1ccc(C(=O)NC[C@@H](C)c2nc(C(C)C)no2)s1,0.919,-7.210
sample98,Cc1ccsc1C(=O)N1C[C@@H](C)[C@@H](C)[C@H]1C,0.734,-6.406
sample99,C[C@H]1CCNC(=O)[C@H]1N(c1ccc2c(c1)OCO2)c1nncc(N)c1N,0.744,-8.560
sample100,CN1CCN(c2nccc(N(C)C(=O)Cc3cnccc3C#N)c2N)CC1=O,0.817,-8.124
sample101,C[C@H]1NCC[C@H]1c1nc(-c2cccc(N(C)[C@H]3CN4CC[C@H]3C4)c2)no1,0.911,-8.510
sample102,CCN(C1C=C(C)[C@@H](C(=O)OC)C1)[C@H](C)C(=O)Nc1cc(F)c(C)cc1C,0.609,-8.275
sample103,CCc1ccccc1N(C(=O)[C@@H]1C[C@H]2CC[C@H]1C2)C(C)c1c[nH]cc1C,0.768,-8.359
sample104,CCCn1cc(Nc2ncsc2CN2C[C@H](OC)C[C@@H]2C)cn1,0.842,-6.897
sample105,CN[C@@H](C(=O)NCc1cnc(Cl)nc1)[C@@H](C)Oc1ccc(OC)nn1,0.653,-7.386
sample106,CO[C@@H]1CCC[C@H]1N(C)C(=O)c1[nH]c2ncccc2c1O[C@@]1(C)CCNC[C@H]1N,0.704,-8.582
sample107,C[C@@H]1C[C@@H](S(=O)c2cc(NC(=O)[C@@H]3C[C@H]4CC[C@H]3NC4)c(F)cc2N)[C@@H](C)O1,0.664,-8.883
sample108,C[C@H]1CC(=O)CC[C@H]1C(=O)Nc1cncc(Cl)c1C#N,0.907,-7.511
sample109,Cc1[nH]c(C=CC([C@@H]2CC[C@H]2C)N2[C@@H](C)CC(=O)CC2(C)C)c(C)c1Br,0.682,-8.201
sample110,Cc1ccc([C@H](C)CNC(=O)[C@@H](NC2=C(Cl)C(=O)N(C)C2=O)C2CSC2)cc1C,0.642,-8.454
sample111,C[C@@H]1CCC(NCc2ccc(CN3C[C@H](CO)OC(C)(C)C3)cc2)[C@H]1C,0.818,-8.108
sample112,CNC(=O)c1ccnc(N(c2cc(O)cc(O)c2)[C@@H]2COCC[C@H]2OC)c1,0.734,-7.890
sample113,CC[C@H]1CC[C@H](C)N1c1cc(-c2c(C)n[nH]c2C)ccn1,0.931,-7.812
sample114,CC[C@H]1CCC[C@H](CC)N1C(=O)[C@H]1C[C@@H]2CCCC[C@H]2N1c1cnc(C)c(CO)c1,0.767,-8.445
sample115,O[C@H](CNc1ccc2c[nH]nc2c1Cl)C1CCCCC1,0.807,-7.615
sample116,CC(c1ccc(C#N)o1)N(c1c[nH]c(=O)cn1)[C@H]1[C@H]2CC[C@H](C2)[C@@H]1C,0.925,-8.477
sample117,CO[C@H]1CC[C@@H]1N(C)Cc1nc(C)ccc1N1CCc2cc(C)c(C)cc21,0.789,-8.709
sample118,COC(=O)[C@@H]1C[C@H]1CN(c1ccc(Cl)nn1)C1[C@@H]2CCCO[C@H]2C1(C)C,0.733,-8.304
sample119,CCO[C@@H]1C[C@@H](N(C(=O)c2cc(C)c(F)c(C)c2)C2(C(=O)O)CCC[C@H](C)[C@H]2C)[C@H]1OC,0.670,-8.789
sample120,C[C@H](Nc1ccc[n+](C)c1)C(N(C)[C@@H](C)c1ccncc1)C(C)(C)C,0.811,-7.427
sample121,CC[C@@H]1CN(c2cc(NC)c(CN3C[C@@H](C)Oc4ncccc43)cn2)[C@H](CC)CN1,0.758,-8.506
sample122,CCC1(N(C2CC[C@@H](C(=O)Nc3ccc(C)c(F)c3C)C2)[C@@H]2CCO[C@@H](C)C2)CC1,0.679,-8.954
sample123,Cc1nc(C(=O)Nc2cccc3nc([C@@H]4CNCCCN4)oc23)c(C)o1,0.662,-8.684
sample124,Cc1nnc(C2(Nc3ccc(F)c(C(=O)N4C[C@@H]5CCN(C)C[C@H]54)c3)CC2)o1,0.871,-8.988
sample125,CNCc1ccc(N2CCC[C@H]2C(C)N2CC(c3ncc(C)cn3)C2)c(F)c1,0.830,-8.708
sample126,C[C@@H]1C[C@H](COc2nccc(F)c2C#N)N(c2c[nH]c(=O)cn2)C1,0.913,-8.185
sample127,Cc1cc(N(CC(=O)Nc2nccnc2C)[C@H]2CCCC[C@@H]2CO)cnc1O,0.699,-7.976
sample128,CCc1nc(NC[C@H]2CCC[C@@H]2C)c(O[C@@H]2[C@@H]3CCO[C@H]3C2(C)C)[nH]1,0.816,-8.181
sample129,C[C@H](C1CC1)[C@@H](NC(=O)C1=CCOCC1)c1nc2c(F)cccc2o1,0.901,-8.472
sample130,N#Cc1ccc(N(c2ccccc2CO)[C@@H]2C[C@H]3CCCC[C@H]3C2)o1,0.875,-8.382
sample131,C[C@@H]1OCC(C)(C)N1C(=O)C[C@@H](NC(=O)C1CCN(C)CC1)c1cccc(F)c1,0.818,-8.460
sample132,CC[C@@H]1CN(c2ccc(Oc3cnc(F)c(C)c3)nn2)CC[C@H]1O,0.868,-8.126
sample133,CCN1C[C@@H](CN(c2ccc(C(N)=O)cc2)c2ccc3nn[nH]c3c2)CC1=O,0.683,-9.052
sample134,CNC(=O)[C@@H]1C[C@H]1C(=O)N(c1c(C)ncnc1C)C(C)c1cccc(OC)c1,0.830,-8.143
sample135,CC[C@@H](C)N(C)C(=O)N(C[C@H]1OCC1(C)C)c1cc(F)cc(N)c1C#N,0.814,-8.128
sample136,CC(Nc1ccnc(=O)n1C)c1ncccc1N1CCCC[C@@H]1C1CCC1,0.876,-8.157
sample137,CC(c1cccc[n+]1C)N1[C@@H](COc2ccnc(C#N)c2F)CCC[C@@H]1C,0.759,-8.266
sample138,C[C@H]1CCN(c2ccc(Cl)nc2)C[C@@H]1Oc1nc[nH]c2ncnc1-2,0.736,-8.209
sample139,Cc1ccc(N2CCC[C@H](C(=O)NC3(c4ccc(Br)nc4)CC3)[C@@H]2C)cn1,0.748,-8.588
sample140,C[C@H](Nc1ccccc1CCNC1(C(C)(C)C)CC1)[C@@H](O)c1c(F)cccc1F,0.568,-8.687
sample141,C#C[C@H](c1ccccn1)N(Cc1cn(C)c(C)n1)C(=O)[C@]1(C)CCCN1,0.837,-7.985
sample142,CCOCC1CN(C(=O)c2cc(C)c(F)c(C)c2)C1,0.837,-7.675
sample143,O=C1NC[C@H](c2noc([C@H]3CC[C@@H]3F)n2)C(=O)N1[C@H]1CCn2cncc2C1,0.863,-8.557
sample144,CCc1c(C)nc(C)nc1N1CC[C@H](OCCF)C1,0.820,-6.767
sample145,CC[C@H]1CN(c2ccc3[nH]ncc3c2)CC[C@@H]1OC1=C(C)C(=O)CCC1,0.894,-8.593
sample146,CCCC[C@H]1CN(c2ccc([C@H](CO)Oc3cc(Br)cc(O)c3F)nc2)CCC1=O,0.582,-8.523
sample147,C[C@@H]1OCC[C@@]1(C)C(=O)N(C)c1ccc(F)c(F)c1,0.826,-7.245
sample148,CC[C@@H](NC(=O)C[C@H](CNC(C)=O)C1CC1)c1ccco1,0.773,-7.424
sample149,O=C(c1ccoc1N1CCc2nncn2CC1)N1[C@@H]2CCC[C@H]1COC2,0.807,-7.952
sample150,CC[C@@H]1CCC[C@H]1N(CCc1noc([C@H]2CCO[C@@H](C)C2)n1)c1ccnn1CC,0.660,-8.166
sample151,Oc1ncccc1NCc1cnc(OCC(F)(F)C2CNC2)nc1,0.704,-7.899
sample152,C[C@@H]1C[C@H]1C(=O)N(Cc1ccccc1CC#N)c1ncn(C)c1C(N)=O,0.856,-8.219
sample153,Cc1ccc(N[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C)c(CNC(=O)[C@H]2CC[C@H](C)N2)n1,0.759,-8.664
sample154,Cc1cc2c[nH]nc2cc1NC(=O)C1C[C@H](Oc2nnc(O)n2C)[C@@H](O)C1,0.533,-8.172
sample155,C[C@@H](NC(=O)[C@@H]1CCCNC1)c1cccc(N(C2COC2)[C@H]2CCNC2)c1,0.705,-8.513
sample156,CCCn1nccc1N(C[C@H]1C[C@@H]1C(=O)O)c1ncc(C#N)cc1C#N,0.813,-7.939
sample157,C[C@@H](N)c1ccc(-c2ccccc2NC2CN(C3COC3)C2)nc1,0.883,-8.562
sample158,Cc1ccc(N(C(=O)c2[nH]cnc2C)C2(C(=O)O)CN(C)C[C@H]2C)cn1,0.859,-7.878
sample159,CN(c1ccc(N2CC[C@H](c3cccnc3)C2)cn1)[C@H]1CCC[C@@H]1N,0.930,-8.394
sample160,CC(=O)c1cccc2nc([C@H](NC(=O)CN(C(=O)CCCF)C3CCCC3)[C@@H](C)CC#N)oc12,0.491,-8.782
sample161,COc1cccc(CC(=O)CN2CC3(C[C@H]2C(=O)N2CC4(CCN(C)C4=O)C2)SCCS3)c1,0.603,-8.783
sample162,CCOc1ccc(C=NN(Cc2ccccc2)C2(C(=O)O)CN(C)C[C@H]2C)o1,0.556,-8.142
sample163,Cc1[nH]nc(C=O)c1N(c1cnc(Cl)cn1)[C@@H](C)[C@H]1COC(C)(C)O1,0.814,-7.682
sample164,CC[C@H](F)[C@H]1CCCN(C(CO[C@@H]2C[C@@H](C)N(C[C@H]3C[C@H]3C)C2)c2cccc(Cl)n2)C1,0.472,-8.654
sample165,CN1CCN(c2ncnc(Nc3cnn(C)c(=O)c3)c2N)C[C@H]1CN,0.637,-7.687
sample166,CO[C@H]1[C@H](N(C(=O)Nc2cccn(C)c2=O)C(C)(C(=O)O)c2cnccc2C)C1(C)C,0.730,-8.486
sample167,CCN1CCC[C@H](N(c2cc(C=O)[nH]n2)c2ccccc2C#N)C1=O,0.845,-8.455
sample168,C[C@@H]1CCC[C@@]1(N)C(=O)N(c1cc(O)ccc1C#N)C1(c2cnn(C)c2)CC1,0.849,-8.699
sample169,CC(=O)OC[C@H](NC(=O)[C@@H]1C[C@H](C)CNC1=O)C(=O)NCCc1ccc2c(c1)CCO2,0.396,-8.792
sample170,Cc1c(N(C(=O)[C@H]2CC(C)(C)C[C@H]2O)[C@H]2CCOC[C@H]2F)n[nH]c1C(=O)O,0.728,-7.804
sample171,CC(C)[C@H](N)C(=O)N(C[C@H](Oc1cc(Br)cnc1N)C1CC1)[C@@H]1CC[C@H]1C,0.649,-8.011
sample172,C#CC[C@H](CC(=O)N(C)c1ccccc1)C(=O)N[C@]1(C(=O)O)C[C@H](OC)C1,0.673,-7.609
sample173,Fc1cccnc1N1CC2(CCC2)[C@H]1C1CC1,0.779,-7.222
sample174,N#Cc1csc(N(c2ccccc2C#N)[C@H]2CCC[C@@H]2C#N)c1,0.844,-8.158
sample175,CC[C@H]1CN2CCC[C@H]2CN1c1ccn(C)c1-c1nc([C@H]2CCC(=O)N2C)no1,0.788,-8.322
sample176,N#C[C@@H](Oc1cccc(-c2nc([C@@H](N)[C@H]3CCOC3)no2)c1F)c1ccccc1,0.681,-9.124
sample177,CN(C)[C@H]1COC[C@H]1Oc1cn(C)cc(Nc2cc(CN)ccn2)c1=O,0.783,-8.027
sample178,Cc1cnnc(N(c2n[nH]c(C(=O)O)c2C)[C@@H]2C[C@H](O)C2(C)C)c1,0.782,-7.902
sample179,C[C@H]1CC[C@H](C)C1Nc1ncnc(Cl)c1NC(=O)[C@@H](N)C[C@H]1CCC[C@@H]1C,0.633,-8.124
sample180,C[C@H]1NC[C@@H]1C(=O)N(c1nn(C)c(Cl)c1Cl)[C@@H](C)c1ccc(CN)cc1,0.815,-8.415
sample181,C=C(NC[C@@H]1CCn2ccnc2C1)C(=O)N[C@H]1C[C@H]1c1ccc(OC)cc1,0.738,-8.407
sample182,CCC(c1cnn(CC)c1)N(C[C@@H]1CCCC(=O)N1C)C(C)c1ccc(C)o1,0.678,-8.058
sample183,CCN(C)[C@H]1C[C@@H](C(=O)N(c2nc(C)c(C(=O)O)o2)[C@@H]2CC[C@H](C(=O)O)NC2=O)C1,0.569,-8.122
sample184,C[C@@H]1CN(C)[C@@H]1C(=O)Nc1ncc(C(=O)O)cc1Nc1cc2c(nc1O)CCC2,0.603,-8.672
sample185,C[C@@H](NCc1ccc(N2C[C@@H]3[C@@H](C2)OCC(=O)N3C)nc1)c1ncn(C)n1,0.798,-8.038
sample186,COc1cc(N(Cc2cnn(C)c2)[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C(C)C)ncn1,0.796,-8.008
sample187,Cn1cc(Nc2ccc(N3CC[C@H]3[C@H]3CCOC3)nc2)c(C#N)n1,0.927,-7.908
sample188,COc1ccc(C)nc1Nc1cncc(OCC(=O)C2CCC2)c1C#N,0.817,-8.179
sample189,Cc1cc(O)c(NC(=O)[C@H]2CN[C@@H]2C)c(N2CCCC[C@@H]2c2nnc(C)o2)c1,0.695,-8.666
sample190,CC(=O)c1ncccc1N1CC[C@H](COc2ccc3c(c2)[C@H](C)C(=O)N3)[C@H]1C,0.803,-8.903
sample191,CC(=O)Nc1cccc2c1CN(C(=O)c1cnn[nH]1)C2,0.849,-7.974
sample192,Cc1ccc(N(C(=O)[C@@H]2[C@H](C)CN2C)c2c(F)ccc(F)c2F)nc1C#N,0.774,-8.619
sample193,Cc1cnc(CNC(=O)[C@H]2SCCCC2Nc2cnn3c2OC[C@@H](F)C3)[nH]1,0.713,-7.878
sample194,CC(c1cc2n(n1)CCC2)N(CCCn1nccc1Br)[C@H](C1CC1)[C@H]1CCCCO1,0.531,-8.379
sample195,CCN(CC(=O)N(c1cc(F)nc(F)c1)C1CCC[C@H](C(F)F)C1)C1CCC1,0.502,-8.553
sample196,Cc1cnc2[nH]c(N(C)[C@H]3CCC[C@H]3Nc3c[nH]c(=O)cn3)ncc1-2,0.669,-8.342
sample197,CC[C@@H]1C=CC(C(=O)N[C@H]2[C@H](C)CC[C@@H]2C)(N(C)C(=O)Cc2ccoc2C)CC1,0.726,-8.199
sample198,CCCn1cncc1CN(C(=O)[C@@H]1CC[C@H](F)C1)c1c(C2CC2)n[nH]c1C,0.801,-8.138
sample199,Cc1cnc2[nH]c(N([C@@H]3CCOC3)[C@@H](C)CF)ncc1-2,0.931,-7.312
sample200,Cc1ccc(CNC(=O)[C@]2(CNC(=O)c3ccnc(C)n3)CC2(F)F)nn1,0.777,-8.583
sample201,CN1C(=O)[C@@H](Nc2ccc3nc([C@H]4CNC[C@@H]4N)oc3c2)[C@H]1c1ccccc1,0.601,-9.088
sample202,Cc1nccnc1N[C@@H](C(=O)Nc1ccc(C#N)nc1)C1CC1,0.874,-7.757
sample203,O=C1CCC[C@H](Oc2cc(Nc3cc(F)c(O)c(Br)c3)nnc2O)C1,0.661,-8.263
sample204,CNC(=O)C(C(Nc1cnc(C)nc1)[C@H]1CC2CCN1CC2)[C@@H]1CCCO1,0.788,-8.328
sample205,CC[C@@H]1CCC[C@H](N(C(=O)c2cncnc2)c2c(O)ccnc2OC)C1,0.885,-7.789
